Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Brent Suter,$7.7K,L,MIL,SP,@ PHI, , ,0.00%, ,900,-4,8.0,-104,3.93,0.12,2,0.346,,0.000,0.00,7,0.222,,0.118,10.80,1,3.12,0.00,0.00,0.250,8.40,0.00,0.00,15.94,2.07,2,0.710,,0.750,0.00,7,0.221,,0.148,10.80,2,2.31,0.00,0.29,0.330,8.40,0.00,0.00,2,0.325,,0.217,1.10,7,0.315,,0.266,8.20,5,3.21,0.00,0.30,0.317,6.60,0.00,0.00,2,0.290,,0.155,0.90,7,0.336,,0.225,7.60,12,3.54,0.00,0.27,0.326,6.10,0.00,0.00,2,0.258,,0.117,1.40,7,0.327,,0.175,6.60,33,3.79,0.00,0.24,0.312,5.50,0.00,0.00
Domingo German,$8.5K,R,NYY,SP,@ NYM, , ,47.50%,0.365,1800,-10,8.5,-164,4.76,0.08,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,17.34,2.04,6,0.422,,0.200,1.70,3,0.269,,0.177,10.40,1,2.89,0.00,0.33,0.371,4.60,0.00,0.00,6,0.313,,0.270,4.00,3,0.402,,0.193,5.40,3,4.20,0.00,0.50,0.343,4.50,0.00,0.00,6,0.260,,0.197,4.70,3,0.336,,0.106,6.60,9,3.24,0.00,0.24,0.285,5.30,0.00,0.00,6,0.268,,0.161,5.00,3,0.327,,0.121,6.80,15,3.31,0.00,0.25,0.288,5.60,0.00,0.00
Jake Arrieta,$9.1K,R,PHI,SP,MIL, , ,0.00%, ,600, ,8.0,-110,4.07,-0.12,4,0.390,,0.000,0.00,5,0.329,,0.214,6.00,1,3.72,0.00,0.33,0.356,3.30,0.00,0.00,18.41,2.02,4,0.282,,0.000,0.70,5,0.303,,0.097,5.50,2,4.11,0.00,0.17,0.294,3.40,0.00,0.00,4,0.316,,0.026,2.40,5,0.310,,0.104,4.50,4,4.33,0.00,0.11,0.313,3.60,0.00,0.00,4,0.283,,0.066,3.20,5,0.259,,0.097,3.90,10,4.49,0.00,0.09,0.270,3.60,0.00,0.00,4,0.337,,0.191,4.50,5,0.261,,0.118,4.90,39,3.72,0.00,0.19,0.295,4.70,0.00,0.00
Chad Bettis,$5.9K,R,COL,SP,ARI, , ,12.50%,0.923,200,-5,13.0,-135,6.93,0.5,6,0.495,,0.750,1.70,3,0.296,,0.062,8.70,1,2.38,0.00,0.40,0.429,4.00,0.00,0.00,11.54,1.96,6,0.336,,0.353,0.80,3,0.388,,0.172,5.60,2,3.82,0.00,0.30,0.353,2.40,0.00,0.00,6,0.270,,0.303,2.00,3,0.365,,0.155,4.90,4,4.15,0.00,0.23,0.302,3.00,0.00,0.00,6,0.282,,0.188,2.80,3,0.328,,0.147,3.70,11,4.57,0.00,0.21,0.297,3.10,0.00,0.00,6,0.303,,0.211,3.30,3,0.340,,0.162,3.40,19,4.50,0.00,0.21,0.315,3.30,0.00,0.00
Felix Hernandez,$7.8K,R,SEA,SP,@ TBR, , ,0.00%, ,800,-4,7.0,119,3.27,-0.25,3,0.192,,0.111,4.50,6,0.236,,0.000,3.40,1,4.15,0.00,0.00,0.221,3.80,0.00,0.00,15.06,1.93,3,0.379,,0.261,4.80,6,0.201,,0.000,2.80,2,4.10,0.00,0.25,0.260,3.50,0.00,0.00,3,0.293,,0.160,4.30,6,0.323,,0.102,4.30,4,4.20,0.00,0.14,0.313,4.30,0.00,0.00,3,0.331,,0.238,4.60,6,0.322,,0.125,4.30,11,4.17,0.00,0.23,0.325,4.40,0.00,0.00,3,0.347,,0.211,3.70,6,0.318,,0.181,4.90,27,3.97,0.00,0.26,0.328,4.50,0.00,0.00
Nick Kingham,$7.2K,R,PIT,SP,@ CHC, , ,0.00%, ,-700,9,8.0,149,3.49,3.49,6,0.314,,0.000,0.00,3,0.220,,0.177,9.00,1,3.21,0.00,0.17,0.283,3.00,0.00,0.00,13.83,1.92,6,0.449,,0.303,2.60,3,0.232,,0.125,5.30,2,3.88,0.00,0.17,0.377,3.50,0.00,0.00,6,0.334,,0.202,3.90,3,0.276,,0.156,3.90,3,3.64,0.00,0.13,0.315,3.90,0.00,0.00,6,0.297,,0.189,2.90,3,0.252,,0.175,6.70,5,2.71,0.00,0.18,0.282,4.10,0.00,0.00,6,0.297,,0.189,2.90,3,0.252,,0.175,6.70,5,2.71,0.00,0.18,0.282,4.10,0.00,0.00
Charlie Morton,$10.4K,R,HOU,SP,@ TEX, , ,55.00%,0.362,400,2,9.5,-185,5.49,-0.3,6,0.541,,0.563,12.30,3,0.412,,0.125,0.00,1,2.60,0.00,0.50,0.498,8.20,0.00,0.00,19.93,1.92,6,0.518,,0.464,10.50,3,0.354,,0.227,3.20,2,2.00,0.00,0.50,0.463,8.10,0.00,0.00,6,0.313,,0.227,10.40,3,0.334,,0.214,2.30,5,2.04,0.00,0.35,0.320,7.70,0.00,0.00,6,0.270,,0.153,7.80,3,0.303,,0.186,3.60,12,2.82,0.00,0.33,0.281,6.40,0.00,0.00,6,0.258,,0.128,6.80,3,0.331,,0.188,4.30,36,3.25,0.00,0.24,0.282,6.00,0.00,0.00
Aaron Sanchez,$8.0K,R,TOR,SP,BAL, , ,0.00%, ,900,-4,9.0,-110,4.58,-0.17,3,0.451,,0.500,4.50,6,0.063,,0.000,6.00,1,3.18,0.00,0.33,0.192,5.50,0.00,0.00,15.27,1.91,3,0.461,,0.389,3.30,6,0.219,,0.120,5.70,2,3.65,0.00,0.38,0.300,4.90,0.00,0.00,3,0.425,,0.285,3.60,6,0.255,,0.120,5.80,4,4.29,0.00,0.29,0.312,5.10,0.00,0.00,3,0.398,,0.195,3.30,6,0.264,,0.127,5.80,10,4.77,0.00,0.20,0.309,5.00,0.00,0.00,3,0.366,,0.164,3.70,6,0.318,,0.160,4.20,18,4.94,0.00,0.23,0.334,4.00,0.00,0.00
Blake Snell,$11.1K,L,TBR,SP,SEA, , ,0.00%, ,1600,-1,7.0,-136,3.73,-0.25,2,0.125,,0.000,4.50,7,0.067,,0.000,13.50,1,0.18,0.00,0.00,0.080,11.50,0.00,0.00,21.07,1.9,2,0.080,,0.000,4.00,7,0.137,,0.033,11.20,2,1.45,0.00,0.00,0.124,9.60,0.00,0.00,2,0.166,,0.053,2.70,7,0.249,,0.144,10.20,5,2.61,0.00,0.27,0.231,8.50,0.00,0.00,2,0.157,,0.072,3.30,7,0.275,,0.166,8.40,12,2.77,0.00,0.17,0.249,7.30,0.00,0.00,2,0.187,,0.056,2.20,7,0.307,,0.170,8.00,35,3.55,0.00,0.16,0.280,6.70,0.00,0.00
Gio Gonzalez,$9.8K,L,WAS,SP,SFG, , ,0.00%, ,600,1,8.5,-179,4.88,0.38,1,0.234,,0.111,3.90,8,0.220,,0.177,7.70,1,1.26,0.00,0.33,0.222,7.30,0.00,0.00,18.41,1.88,1,0.234,,0.111,1.90,8,0.239,,0.093,5.70,2,3.43,0.00,0.17,0.238,5.30,0.00,0.00,1,0.132,,0.063,1.70,8,0.287,,0.152,5.80,3,4.02,0.00,0.21,0.270,5.40,0.00,0.00,1,0.192,,0.065,2.70,8,0.300,,0.128,6.40,11,3.74,0.00,0.10,0.288,6.00,0.00,0.00,1,0.223,,0.085,2.30,8,0.297,,0.143,6.90,42,3.71,0.00,0.17,0.289,6.40,0.00,0.00
Tyson Ross,$9.1K,R,SDP,SP,@ MIA, , ,0.00%, ,1400,-6,7.5,-113,3.82,0.07,4,0.460,,0.166,0.00,5,0.317,,0.334,5.40,1,5.01,0.00,0.33,0.381,3.00,0.00,0.00,17,1.87,4,0.393,,0.136,1.80,5,0.326,,0.250,4.50,2,4.44,0.00,0.25,0.356,3.30,0.00,0.00,4,0.372,,0.151,2.90,5,0.218,,0.108,5.10,5,3.84,0.00,0.11,0.286,4.10,0.00,0.00,4,0.351,,0.133,3.60,5,0.223,,0.115,5.40,12,3.55,0.00,0.13,0.280,4.60,0.00,0.00,4,0.341,,0.142,3.60,5,0.304,,0.148,4.70,24,4.31,0.00,0.16,0.320,4.20,0.00,0.00
Dan Straily,$7.3K,R,MIA,SP,SDP, , ,0.00%, ,700,-3,7.5,-102,3.68,-0.07,5,0.364,,0.143,6.60,4,0.174,,0.000,2.20,1,5.99,0.00,0.00,0.280,4.60,0.00,0.00,13.51,1.85,5,0.350,,0.095,3.90,4,0.246,,0.177,2.90,2,4.99,0.00,0.25,0.304,3.40,0.00,0.00,5,0.326,,0.127,4.80,4,0.156,,0.091,2.40,4,4.39,0.00,0.22,0.250,3.80,0.00,0.00,5,0.373,,0.195,4.80,4,0.224,,0.178,3.00,6,4.97,0.00,0.30,0.307,4.00,0.00,0.00,5,0.329,,0.191,4.50,4,0.320,,0.219,4.10,38,3.80,0.00,0.23,0.325,4.30,0.00,0.00
Michael Wacha,$9.7K,R,STL,SP,@ CIN, , ,0.00%, ,600,1,9.0,-103,4.57,0.1,5,0.121,,0.000,2.20,4,0.049,,0.000,6.80,1,3.61,0.00,0.00,0.089,4.20,0.00,0.00,17.63,1.82,5,0.174,,0.000,1.90,4,0.099,,0.000,5.10,2,4.72,0.00,0.00,0.141,3.30,0.00,0.00,5,0.160,,0.000,3.90,4,0.181,,0.073,4.40,5,3.64,0.00,0.08,0.169,4.10,0.00,0.00,5,0.213,,0.016,4.00,4,0.283,,0.132,3.90,12,4.05,0.00,0.11,0.244,4.00,0.00,0.00,5,0.283,,0.102,3.80,4,0.305,,0.138,4.90,41,3.80,0.00,0.16,0.293,4.30,0.00,0.00
Kevin Gausman,$7.6K,R,BAL,SP,@ TOR, , ,0.00%, ,100,3,9.0,-104,4.42,0.17,3,0.425,,0.166,7.10,6,0.467,,0.538,8.80,1,1.21,0.00,0.50,0.453,8.20,0.00,0.00,13.5,1.78,3,0.510,,0.334,4.90,6,0.480,,0.350,7.40,2,3.17,0.00,0.43,0.490,6.60,0.00,0.00,3,0.327,,0.150,8.70,6,0.527,,0.348,8.70,3,2.85,0.00,0.36,0.460,8.70,0.00,0.00,3,0.323,,0.167,4.90,6,0.360,,0.214,5.90,10,3.50,0.00,0.29,0.348,5.60,0.00,0.00,3,0.339,,0.168,4.10,6,0.347,,0.189,5.50,43,3.71,0.00,0.26,0.344,5.00,0.00,0.00
Kyle Gibson,$7.8K,R,MIN,SP,LAA, , ,0.00%, ,-200,3,8.5,-113,4.32,-0.12,2,0.162,,0.000,8.70,7,0.330,,0.500,3.50,1,2.97,0.00,0.33,0.293,4.60,0.00,0.00,13.26,1.7,2,0.258,,0.050,5.90,7,0.170,,0.167,5.20,2,2.75,0.00,0.17,0.190,5.30,0.00,0.00,2,0.338,,0.166,4.30,7,0.270,,0.182,4.60,5,3.79,0.00,0.25,0.285,4.50,0.00,0.00,2,0.290,,0.128,4.00,7,0.277,,0.130,5.80,12,3.63,0.00,0.15,0.280,5.40,0.00,0.00,2,0.339,,0.152,3.60,7,0.326,,0.169,4.50,40,4.27,0.00,0.23,0.329,4.30,0.00,0.00
Mike Clevinger,$11.1K,R,CLE,SP,@ DET, , ,0.00%, ,2200,-4,9.0,-170,5.09,-0.23,3,0.306,,0.308,1.50,6,0.503,,0.333,3.00,1,5.77,0.00,0.29,0.437,2.50,0.00,0.00,17.27,1.56,3,0.311,,0.259,3.00,6,0.337,,0.190,4.40,2,4.34,0.00,0.18,0.328,3.90,0.00,0.00,3,0.304,,0.158,3.50,6,0.390,,0.198,3.80,5,4.26,0.00,0.19,0.361,3.70,0.00,0.00,3,0.285,,0.121,3.10,6,0.312,,0.155,4.50,12,3.98,0.00,0.12,0.303,4.10,0.00,0.00,3,0.324,,0.182,3.60,6,0.278,,0.121,6.00,37,3.67,0.00,0.17,0.293,5.20,0.00,0.00
Tyler Skaggs,$9.5K,L,LAA,SP,@ MIN, , ,0.00%, ,800, ,8.5,-101,4.18,-0.38,2,0.224,,0.182,7.50,7,0.295,,0.000,1.50,1,3.82,0.00,0.00,0.279,2.80,0.00,0.00,14.73,1.55,2,0.176,,0.143,5.70,7,0.383,,0.148,3.30,2,4.06,0.00,0.11,0.337,3.80,0.00,0.00,2,0.139,,0.083,4.10,7,0.420,,0.250,5.70,4,3.44,0.00,0.23,0.358,5.40,0.00,0.00,2,0.202,,0.133,4.00,7,0.340,,0.139,7.70,10,3.36,0.00,0.19,0.309,6.90,0.00,0.00,2,0.261,,0.140,2.70,7,0.339,,0.164,7.20,25,3.53,0.00,0.22,0.322,6.20,0.00,0.00
Mike Fiers,$6.1K,R,DET,SP,CLE, , ,0.00%, ,-800,4,9.0,151,3.91,-0.27,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,8.97,1.47,7,0.351,,0.000,1.70,2,0.289,,0.105,6.90,1,3.76,0.00,0.00,0.337,2.90,0.00,0.00,7,0.316,,0.179,2.50,2,0.379,,0.255,4.20,4,4.26,0.00,0.22,0.330,2.90,0.00,0.00,7,0.362,,0.258,2.70,2,0.327,,0.188,3.60,10,4.14,0.00,0.21,0.354,2.90,0.00,0.00,7,0.350,,0.220,3.70,2,0.349,,0.209,4.40,39,3.92,0.00,0.26,0.350,3.90,0.00,0.00
Carlos Rodon,$7.7K,L,CHW,SP,@ BOS, , ,0.00%, ,1800,-13,9.5,171,3.97,0.51,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.92,1.29,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00
Matt Koch,$6.1K,R,ARI,SP,@ COL, , ,2.50%,3.120, ,-4,13.0,122,6.07,0.5,3,0.146,,0.000,1.30,6,0.132,,0.063,6.40,1,2.82,0.00,0.00,0.137,4.70,0.00,0.00,7.8,1.28,3,0.246,,0.000,0.80,6,0.378,,0.115,3.80,2,4.42,0.00,0.00,0.334,2.80,0.00,0.00,3,0.336,,0.211,2.10,6,0.396,,0.195,2.50,4,4.82,0.00,0.20,0.376,2.40,0.00,0.00,3,0.258,,0.165,3.30,6,0.385,,0.245,2.70,9,4.44,0.00,0.20,0.343,2.90,0.00,0.00,3,0.270,,0.173,3.30,6,0.390,,0.243,2.70,10,4.51,0.00,0.20,0.350,2.90,0.00,0.00
