Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Daniel Gossett,$4.3K,R,OAK,SP,SEA, , ,2.50%,3.936,-1200, ,8.5,-116,4.35,-0.01,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.84,2.29,2,0.125,,0.000,1.60,7,0.239,,0.125,8.80,2,2.77,0.00,0.11,0.214,7.20,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,2,0.496,,0.400,0.00,7,0.371,,0.131,3.80,2,5.02,0.00,0.11,0.399,3.00,0.00,0.00,2,0.387,,0.203,2.30,7,0.371,,0.259,4.90,19,4.32,0.00,0.29,0.375,4.30,0.00,0.00
Kyle Gibson,$7.7K,R,MIN,SP,DET,6,6.25,0.00%, , ,-1,8.5,-159,4.73,-0.07,3,0.442,,0.272,5.30,6,0.503,,0.363,3.50,1,4.92,0.00,0.67,0.483,4.10,0.00,0.00,17.15,2.23,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,3,0.297,,0.170,4.50,6,0.296,,0.150,6.70,5,3.38,0.00,0.18,0.296,5.90,0.00,0.00,3,0.267,,0.120,3.90,6,0.313,,0.131,6.30,9,3.75,0.00,0.13,0.298,5.50,0.00,0.00,3,0.338,,0.153,3.50,6,0.339,,0.172,4.50,37,4.34,0.00,0.23,0.339,4.20,0.00,0.00
Kenta Maeda,$9.8K,R,LAD,SP,COL,4,4.25,32.50%,0.652,1100, ,7.5,-185,4.34,0.12,4,0.176,,0.143,0.00,5,0.046,,0.000,9.00,1,1.64,0.00,0.00,0.104,5.00,0.00,0.00,21.19,2.16,3,0.312,,0.200,4.00,6,0.396,,0.260,4.90,2,4.62,0.00,0.33,0.368,4.60,0.00,0.00,4,0.375,,0.319,4.70,5,0.218,,0.116,6.20,3,3.28,0.00,0.19,0.288,5.50,0.00,0.00,4,0.347,,0.194,6.10,5,0.262,,0.128,6.60,8,2.70,0.00,0.15,0.300,6.40,0.00,0.00,4,0.334,,0.193,4.00,5,0.261,,0.156,6.60,36,2.95,0.00,0.23,0.293,5.40,0.00,0.00
Aaron Sanchez,$5.8K,R,TOR,SP,LAA, , ,1.00%,12.430,-500,1,9.5,113,4.52,0.5,2,0.488,,0.167,6.80,7,0.339,,0.272,11.20,1,3.11,0.00,1.00,0.372,10.20,0.00,0.00,12.43,2.14,4,0.440,,0.272,3.40,5,0.111,,0.037,11.20,1,2.75,0.00,0.13,0.257,7.80,0.00,0.00,2,0.379,,0.171,3.80,7,0.300,,0.189,8.00,4,4.40,0.00,0.36,0.318,7.00,0.00,0.00,2,0.397,,0.165,3.50,7,0.275,,0.146,6.40,7,4.82,0.00,0.18,0.302,5.80,0.00,0.00,2,0.360,,0.142,3.90,7,0.335,,0.178,4.10,15,4.99,0.00,0.23,0.341,4.10,0.00,0.00
Dan Straily,$6.3K,R,MIA,SP,@ NYM, , ,2.00%,6.715,-200,-1,7.0,209,2.67,-0.2,6,0.312,,0.102,3.90,3,0.000,,0.000,3.90,1,3.51,0.00,0.00,0.208,3.90,0.00,0.00,13.43,2.13,2,0.386,,0.071,9.00,7,0.354,,0.292,18.00,1,3.70,0.00,0.50,0.361,16.00,0.00,0.00,6,0.410,,0.250,4.20,3,0.220,,0.206,4.20,3,5.24,0.00,0.27,0.347,4.20,0.00,0.00,6,0.410,,0.250,4.20,3,0.220,,0.206,4.20,3,5.24,0.00,0.27,0.347,4.20,0.00,0.00,6,0.329,,0.197,4.40,3,0.325,,0.225,4.20,35,3.73,0.00,0.22,0.328,4.30,0.00,0.00
Jeff Samardzija,$5.0K,R,SFG,SP,@ HOU, , ,0.00%, ,-900, ,7.5,262,2.56,-0.19,3,0.174,,0.000,2.90,6,0.304,,0.071,1.40,1,5.64,0.00,0.00,0.261,1.90,0.00,0.00,10.05,2.01,6,0.375,,0.218,6.40,3,0.000,,0.000,7.70,1,3.66,0.00,0.14,0.250,6.90,0.00,0.00,3,0.432,,0.313,3.80,6,0.284,,0.079,3.40,5,4.88,0.00,0.25,0.333,3.60,0.00,0.00,3,0.416,,0.284,3.50,6,0.266,,0.064,3.80,6,5.00,0.00,0.18,0.316,3.70,0.00,0.00,3,0.329,,0.227,5.00,6,0.293,,0.144,3.90,37,3.22,0.00,0.20,0.305,4.30,0.00,0.00
Michael Wacha,$9.3K,R,STL,SP,KCR, , ,0.00%, ,1100,-3,8.0,-166,4.5,-0.48,3,0.103,,0.000,10.50,6,0.546,,0.167,1.50,1,2.72,0.00,0.00,0.398,4.50,0.00,0.00,18.73,2.01,3,0.270,,0.125,4.70,6,0.368,,0.190,1.60,2,4.88,0.00,0.18,0.335,2.60,0.00,0.00,3,0.198,,0.018,5.10,6,0.309,,0.089,4.20,5,3.39,0.00,0.07,0.272,4.50,0.00,0.00,3,0.223,,0.020,4.80,6,0.348,,0.158,3.30,9,4.09,0.00,0.10,0.306,3.80,0.00,0.00,3,0.290,,0.110,3.90,6,0.321,,0.143,4.90,38,3.79,0.00,0.16,0.311,4.60,0.00,0.00
Zack Godley,$8.0K,R,ARI,SP,@ MIL,8,8.5,0.00%, ,-500,5,8.5,-102,4.18,0.03,4,0.223,,0.001,9.00,5,0.262,,0.125,0.00,1,4.13,0.00,0.00,0.245,4.00,0.00,0.00,15.69,1.96,3,0.140,,0.000,6.80,6,0.309,,0.066,3.00,2,3.05,0.00,0.00,0.253,4.20,0.00,0.00,4,0.317,,0.134,4.80,5,0.394,,0.245,3.20,5,4.46,0.00,0.36,0.360,3.90,0.00,0.00,4,0.288,,0.097,5.50,5,0.331,,0.168,4.50,8,4.10,0.00,0.27,0.312,4.90,0.00,0.00,4,0.280,,0.114,5.00,5,0.292,,0.152,5.20,33,3.57,0.00,0.22,0.287,5.10,0.00,0.00
Luiz Gohara,$6.6K,L,ATL,SP,@ PHI,10,10.5,7.50%,1.721,600,-7,8.5,107,4.11,0.09,1,0.000,,0.000,7.50,8,0.000,,0.000,0.00,1,3.29,0.00,0.00,0.000,0.80,0.00,0.00,12.91,1.96,4,0.268,,0.160,6.00,5,0.366,,0.320,3.00,2,3.67,0.00,0.60,0.322,4.30,0.00,0.00,1,0.139,,0.000,2.90,8,0.177,,0.158,4.30,3,5.16,0.00,0.14,0.173,4.10,0.00,0.00,1,0.139,,0.000,2.90,8,0.177,,0.158,4.30,3,5.16,0.00,0.14,0.173,4.10,0.00,0.00,1,0.161,,0.043,2.50,8,0.343,,0.204,8.60,7,3.26,0.00,0.09,0.323,7.90,0.00,0.00
Dylan Covey,$4.0K,R,CHW,SP,BAL, , ,0.25%, ,-1700,2,9.5,108,4.58,0.06,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,7.75,1.94,1,0.139,,0.000,2.90,8,0.177,,0.158,4.30,3,5.16,0.00,0.14,0.173,4.10,0.00,0.00,3,0.309,,-0.027,1.50,6,0.269,,0.143,3.00,1,5.64,0.00,0.00,0.282,2.50,0.00,0.00,3,0.309,,-0.027,1.50,6,0.269,,0.143,3.00,1,5.64,0.00,0.00,0.282,2.50,0.00,0.00,3,0.358,,0.245,3.10,6,0.415,,0.283,2.80,18,5.08,0.00,0.33,0.396,2.90,0.00,0.00
Erick Fedde,$6.3K,R,WAS,SP,SDP,8,8.5,0.00%, ,800,-9,8.5,-147,4.64,0.12,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,11.87,1.88,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,5,0.357,,0.189,6.60,4,0.586,,0.390,2.40,3,4.51,0.00,0.50,0.459,4.70,0.00,0.00
Tyson Ross,$8.2K,R,SDP,SP,@ WAS, , ,0.00%, ,200,-2,8.5,133,3.86,-0.12,4,0.439,,0.143,0.00,5,0.000,,0.000,3.00,1,6.19,0.00,0.00,0.195,1.70,0.00,0.00,15.43,1.88,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,4,0.366,,0.149,3.50,5,0.242,,0.105,6.10,5,3.82,0.00,0.10,0.297,5.00,0.00,0.00,4,0.338,,0.117,3.50,5,0.217,,0.103,5.60,9,3.63,0.00,0.11,0.271,4.70,0.00,0.00,4,0.333,,0.136,3.60,5,0.313,,0.148,4.70,21,4.46,0.00,0.16,0.322,4.20,0.00,0.00
Doug Fister,$5.4K,R,TEX,SP,NYY, , ,1.00%,10.080,-1300,5,9.5,173,3.93,-0.29,4,0.270,,-0.025,3.90,5,0.135,,0.000,1.30,1,3.69,0.00,0.00,0.195,2.40,0.00,0.00,10.08,1.87,4,0.343,,0.105,1.50,5,0.189,,0.047,5.20,2,4.60,0.00,0.00,0.257,3.60,0.00,0.00,4,0.275,,0.146,3.60,5,0.378,,0.196,2.40,5,4.68,0.00,0.26,0.332,3.00,0.00,0.00,4,0.275,,0.131,4.00,5,0.386,,0.189,3.80,7,4.44,0.00,0.23,0.337,3.90,0.00,0.00,4,0.333,,0.161,4.30,5,0.306,,0.143,4.50,24,4.16,0.00,0.20,0.318,4.40,0.00,0.00
Jakob Junis,$7.4K,R,KCR,SP,@ STL, , ,0.00%, ,-1200,9,8.0,149,3.5,-0.02,1,0.319,,0.000,1.80,8,0.256,,0.000,3.50,1,4.62,0.00,0.00,0.263,3.30,0.00,0.00,13.49,1.82,4,0.309,,0.162,3.40,5,0.249,,0.125,2.10,2,4.33,0.00,0.25,0.276,2.70,0.00,0.00,1,0.377,,0.231,3.80,8,0.323,,0.267,5.00,5,3.35,0.00,0.28,0.329,4.90,0.00,0.00,1,0.316,,0.185,3.40,8,0.281,,0.216,5.70,8,3.49,0.00,0.20,0.285,5.40,0.00,0.00,1,0.327,,0.175,3.70,8,0.303,,0.194,4.80,27,3.71,0.00,0.19,0.306,4.60,0.00,0.00
Marco Gonzales,$6.6K,L,SEA,SP,@ OAK,11,10.75,7.50%,1.507,-400,-1,8.5,103,4.15,0.01,1,0.000,,0.000,0.00,8,0.260,,0.087,3.50,1,5.69,0.00,0.00,0.000,0.00,0.00,0.00,11.3,1.71,1,0.415,,0.223,3.50,8,0.166,,0.008,5.20,2,3.47,0.00,0.10,0.194,5.00,0.00,0.00,1,0.097,,0.000,0.00,8,0.384,,0.207,6.20,4,4.28,0.00,0.18,0.352,5.50,0.00,0.00,1,0.298,,0.191,0.00,8,0.345,,0.145,9.10,8,3.46,0.00,0.18,0.340,8.10,0.00,0.00,1,0.340,,0.156,1.30,8,0.370,,0.176,7.50,18,3.79,0.00,0.24,0.367,6.80,0.00,0.00
Chad Kuhl,$8.2K,R,PIT,SP,@ CIN, , ,5.00%,2.776,1000,-8,9.5,-116,4.86,0.02,6,0.325,,0.077,11.00,3,0.560,,0.250,0.00,1,4.14,0.00,0.00,0.403,7.30,0.00,0.00,13.88,1.69,1,0.000,,0.000,0.00,8,0.355,,0.146,4.00,2,5.28,0.00,0.10,0.000,0.00,0.00,0.00,6,0.398,,0.435,4.30,3,0.259,,0.107,5.30,5,3.33,0.00,0.29,0.352,4.60,0.00,0.00,6,0.389,,0.292,4.40,3,0.285,,0.114,4.40,8,3.65,0.00,0.23,0.354,4.40,0.00,0.00,6,0.377,,0.241,4.40,3,0.300,,0.123,4.10,38,3.96,0.00,0.18,0.351,4.30,0.00,0.00
CC Sabathia,$7.9K,L,NYY,SP,@ TEX, , ,7.50%,1.644,400,-4,9.5,-194,5.57,-0.21,4,0.087,,0.000,5.40,5,0.440,,0.307,3.60,1,4.83,0.00,0.25,0.283,4.40,0.00,0.00,12.33,1.56,6,0.305,,0.182,6.20,3,0.495,,0.333,3.60,2,3.90,0.00,0.25,0.368,5.30,0.00,0.00,4,0.167,,0.047,3.70,5,0.313,,0.161,4.90,4,3.43,0.00,0.15,0.248,4.40,0.00,0.00,4,0.206,,0.138,2.40,5,0.287,,0.145,4.80,8,3.76,0.00,0.19,0.251,3.70,0.00,0.00,4,0.280,,0.091,1.90,5,0.300,,0.154,6.60,34,4.14,0.00,0.26,0.291,4.50,0.00,0.00
Tyler Skaggs,$10.4K,L,LAA,SP,@ TOR, , ,5.00%,3.184,1300,-1,9.5,-127,4.98,0.5,1,0.110,,0.000,1.50,8,0.445,,0.214,9.00,1,3.49,0.00,0.33,0.408,8.20,0.00,0.00,15.92,1.53,4,0.187,,0.071,6.00,5,0.472,,0.286,4.00,2,4.22,0.00,0.50,0.345,4.90,0.00,0.00,1,0.171,,0.138,3.90,8,0.376,,0.193,12.20,3,2.76,0.00,0.36,0.353,11.30,0.00,0.00,1,0.214,,0.136,3.60,8,0.314,,0.097,9.10,7,3.39,0.00,0.17,0.303,8.50,0.00,0.00,1,0.273,,0.142,2.40,8,0.331,,0.152,7.50,22,3.54,0.00,0.22,0.325,7.00,0.00,0.00
Kyle Freeland,$10.1K,L,COL,SP,@ LAD, , ,2.50%,5.480,1800,-5,7.5,165,3.16,-0.12,1,0.292,,0.000,0.00,8,0.253,,0.150,7.30,1,4.35,0.00,1.00,0.257,6.50,0.00,0.00,13.7,1.36,1,0.220,,0.177,4.50,8,0.424,,0.223,16.50,1,3.24,0.00,0.38,0.401,15.20,0.00,0.00,1,0.127,,0.048,3.10,8,0.255,,0.079,5.10,4,3.52,0.00,0.09,0.241,4.90,0.00,0.00,1,0.228,,0.114,3.60,8,0.293,,0.148,4.80,9,3.77,0.00,0.20,0.286,4.70,0.00,0.00,1,0.296,,0.140,2.80,8,0.331,,0.152,4.10,40,4.59,0.00,0.19,0.327,4.00,0.00,0.00
