Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Jhoulys Chacin,$5.4K,R,SDP,SP,@ WAS,12,12.20,2.00%,6.465,-900,-1,8.0,133,3.65,-0.27,4,0.341,,0.166,5.11,5,0.305,,0.100,9.96,44,4.03,4.83,0.17,0.321,7.80,0.40,0.20,12.93,2.39
Josh Tomlin,$7.0K,R,CLE,SP,KCR, , ,4.00%,4.138,-300,-3,8.5,-125,4.45,-0.01,4,0.308,,0.210,6.49,5,0.364,,0.213,6.81,41,3.78,5.26,0.20,0.339,6.67,0.40,0.27,16.55,2.36
Alec Asher,$4.4K,R,BAL,SP,@ HOU, , ,0.25%, ,-1100,1,8.5,203,3.32,-0.03,4,0.320,,0.160,5.82,5,0.265,,0.097,6.26,17,4.19,4.60,0.12,0.289,6.06,0.33,0.24,10.37,2.36
Alex Cobb,$7.4K,R,TBR,SP,@ MIN, , ,5.00%,3.452,-1100,1,9.5,-105,4.69,0.13,7,0.358,,0.145,5.63,2,0.313,,0.153,6.80,16,4.26,5.50,0.21,0.348,5.89,0.40,0.22,17.26,2.33
R.A. Dickey,$5.5K,R,ATL,SP,@ SFG, , , , ,-1800,5,8.0,183,3.27,-0.14,4,0.374,,0.227,5.60,5,0.358,,0.210,6.91,40,4.61,6.07,0.21,0.365,6.33,0.40,0.25,12.67,2.3
Johnny Cueto,$10.8K,R,SFG,SP,ATL,8,10.40, , ,1700,-2,8.0,-197,4.73,0.14,4,0.303,,0.145,8.68,5,0.280,,0.121,8.16,43,3.26,3.91,0.15,0.290,8.39,0.42,0.22,24.67,2.28
Patrick Corbin,$6.8K,L,ARI,SP,@ MIL,13,12.60,4.00%,3.882,-600,0,9.0,115,4.29,-0.1,1,0.308,,0.174,11.13,8,0.373,,0.197,6.73,44,4.10,5.56,0.22,0.366,7.22,0.40,0.23,15.53,2.28
Christian Bergman,$4.7K,R,SEA,SP,@ BOS, , ,0.25%, ,-1100,-1,9.5,178,3.93,-0.33,4,0.420,,0.313,10.32,5,0.445,,0.279,6.26,18,4.42,6.78,0.23,0.434,8.06,0.28,0.33,10.48,2.23
Jose Urena,$5.8K,R,MIA,SP,LAA, , ,2.00%,6.450,-700,-2,8.5,-101,4.2,0.11,3,0.336,,0.185,4.81,6,0.347,,0.196,7.60,36,4.65,5.53,0.14,0.343,6.67,0.36,0.27,12.9,2.22
Miguel Gonzalez,$5.6K,R,CHW,SP,DET, , ,3.00%,4.080,-1200,1,9.5,110,4.92,0.11,4,0.342,,0.184,6.97,5,0.319,,0.132,6.09,33,4.47,4.76,0.10,0.329,6.48,0.35,0.30,12.24,2.19
Tyler Glasnow,$6.7K,R,PIT,SP,NYM, , , , ,100,-4,9.0,-117,4.63,0.07,6,0.414,,0.252,11.14,3,0.376,,0.228,9.41,17,4.44,5.72,0.19,0.401,10.56,0.32,0.25,13.87,2.07
Matt Harvey,$6.9K,R,NYM,SP,@ PIT, , , , ,-1300,4,9.0,107,4.37,-0.07,3,0.371,,0.212,8.05,6,0.330,,0.158,7.28,26,4.25,5.12,0.16,0.344,7.54,0.35,0.26,14.23,2.06
Andrew Cashner,$5.9K,R,TEX,SP,@ TOR, , ,4.00%,2.815,-600,-3,9.0,154,3.92,-0.1,3,0.351,,0.195,7.35,6,0.345,,0.165,6.98,33,4.83,5.65,0.15,0.347,7.10,0.33,0.27,11.26,1.91
Danny Duffy,$9.1K,L,KCR,SP,@ CLE,8,10.40,12.50%,1.347,400,-1,8.5,115,4.05,0.01,2,0.220,,0.060,10.85,7,0.319,,0.164,9.60,50,3.52,4.43,0.14,0.297,9.88,0.30,0.33,16.84,1.85
Scott Feldman,$7.5K,R,CIN,SP,@ PHI, , ,5.00%,2.368,300,-9,9.0,-120,4.66, ,5,0.357,,0.182,7.13,4,0.311,,0.166,7.41,50,4.04,4.87,0.15,0.337,7.25,0.40,0.25,11.84,1.58
Lance Lynn,$7.2K,R,STL,SP,@ COL, , , , ,-1400,4,10.5,110,5.06,-0.33,4,0.387,,0.243,7.00,5,0.187,,0.083,9.85,9,3.82,5.51,0.20,0.276,8.58,0.35,0.31,10.85,1.51
German Marquez,$7.6K,R,COL,SP,STL, , , , ,-1100,2,10.5,-120,5.44,-0.17,3,0.362,,0.169,8.10,6,0.357,,0.222,7.09,12,4.09,4.25,0.08,0.359,7.43,0.38,0.28,10.98,1.44
