Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Jhoulys Chacin,$6.8K,R,SDP,SP,ATL,8,10.00,10.00%,1.980,-1000,1,8.0,-117,4.12,0.42,5,0.341,,0.169,5.14,4,0.303,,0.111,9.91,49,3.93,4.86,0.18,0.324,7.26,0.41,0.21,19.8,2.91
Sean Manaea,$6.2K,L,OAK,SP,@ HOU,13,14.00,7.50%,2.356,-2000,8,9.0,135,4.09,0.3,1,0.219,,0.103,8.28,8,0.340,,0.176,8.88,37,3.59,4.55,0.17,0.327,8.81,0.35,0.26,17.67,2.85
Joseph Biagini,$5.8K,R,TOR,SP,BAL,11,13.75,2.00%,8.110,-1400,0,9.5,-169,5.41,-0.19,2,0.339,,0.147,9.90,7,0.270,,0.102,6.95,86,3.48,3.70,0.10,0.285,7.61,0.44,0.20,16.22,2.8
Tim Adleman,$5.6K,R,CIN,SP,MIL, , ,2.00%,7.585,-1600,2,10.0,-126,5.25,0.54,3,0.365,,0.259,6.75,6,0.338,,0.198,7.92,26,4.40,6.01,0.19,0.347,7.53,0.31,0.34,15.17,2.71
James Paxton,$8.7K,L,SEA,SP,PHI,2,4.00,27.50%,0.852,200,-2,8.5,-184,4.95,0.07,0,0.286,,0.089,6.51,9,0.324,,0.146,10.21,31,3.34,3.46,0.10,0.324,10.21,0.33,0.24,23.43,2.69
Drew Pomeranz,$7.2K,L,BOS,SP,MIN,9,10.50,12.50%,1.490,-1000,3,10.0,-188,5.85,-0.28,4,0.321,,0.126,10.32,5,0.317,,0.182,10.88,47,3.40,4.52,0.19,0.319,10.63,0.36,0.27,18.63,2.59
Junior Guerra,$5.5K,R,MIL,SP,@ CIN, , ,0.50%, ,-2000,6,10.0,116,4.75,0.46,4,0.263,,0.121,7.97,5,0.303,,0.150,7.73,27,4.37,4.99,0.14,0.285,7.84,0.37,0.26,14.17,2.58
Aaron Nola,$6.9K,R,PHI,SP,@ SEA, , ,5.00%,3.546,-800,-1,8.5,174,3.55,-0.07,4,0.311,,0.139,8.62,5,0.298,,0.109,10.39,30,3.07,3.93,0.17,0.304,9.60,0.46,0.20,17.73,2.57
Michael Clevinger,$5.9K,R,CLE,SP,TEX, , ,5.00%,3.038,-1400,0,10.5,-170,5.98,0.36,4,0.341,,0.210,10.60,5,0.350,,0.206,9.82,28,4.25,5.37,0.19,0.346,10.17,0.33,0.28,15.19,2.57
Max Scherzer,$13.0K,R,WAS,SP,CHC,1,1.38,35.00%,0.944,1000,0,7.5,-168,4.26,-0.01,6,0.328,,0.199,10.05,3,0.202,,0.126,13.35,51,2.57,3.83,0.19,0.286,11.15,0.30,0.30,33.04,2.54
Justin Verlander,$8.4K,R,DET,SP,KCR,5,6.62,22.50%,0.941,-900,2,9.5,-146,5.19,0.11,4,0.259,,0.150,10.89,5,0.299,,0.149,8.84,50,3.48,4.37,0.15,0.281,9.75,0.28,0.32,21.18,2.52
Alex Cobb,$7.8K,R,TBR,SP,@ PIT, , ,2.00%,9.840,-500,0,9.0,-105,4.44,-0.25,3,0.336,,0.115,6.37,6,0.347,,0.170,6.87,21,4.30,5.22,0.17,0.343,6.70,0.37,0.24,19.68,2.52
Trevor Williams,$5.1K,R,PIT,SP,TBR, , ,0.25%, ,-1800,4,9.0,-105,4.56,-0.25,3,0.350,,0.175,7.36,6,0.350,,0.193,7.13,22,4.28,5.48,0.23,0.350,7.21,0.33,0.20,12.82,2.51
Sean Newcomb,$6.7K,L,ATL,SP,@ SDP,4,5.12,7.50%,2.144,-1000,1,8.0,107,3.88,0.08,2,0.393,,0.285,7.20,7,0.164,,0.000,7.15,3,3.99,4.08,0.08,0.215,7.16,0.48,0.22,16.08,2.4
Michael Fiers,$7.6K,R,HOU,SP,OAK,14,14.12,1.00%,18.270,-700,2,9.0,-145,4.91,0.2,6,0.334,,0.161,6.72,3,0.372,,0.246,8.13,46,3.92,5.58,0.21,0.347,7.19,0.38,0.28,18.27,2.4
Jake Arrieta,$7.5K,R,CHC,SP,@ WAS, , ,12.50%,1.442,-1900,9,7.5,158,3.24,0.01,4,0.291,,0.151,9.36,5,0.265,,0.127,9.18,49,3.42,4.36,0.17,0.277,9.26,0.42,0.24,18.03,2.4
Matt Cain,$4.5K,R,SFG,SP,COL, , ,0.50%, ,-2400,7,8.5,103,4.17,0.14,3,0.367,,0.177,7.62,6,0.375,,0.203,6.65,36,4.66,5.94,0.19,0.372,6.97,0.33,0.26,10.81,2.4
Jesse Chavez,$5.2K,R,LAA,SP,@ LAD, , ,0.25%, ,-1500,1,8.0,195,3.18,-0.37,3,0.358,,0.202,7.06,6,0.366,,0.247,8.10,75,3.94,5.80,0.22,0.363,7.75,0.36,0.30,12.27,2.36
Kenta Maeda,$7.7K,R,LAD,SP,LAA,6,8.75,15.00%,1.185,-700,2,8.0,-211,4.82,-0.63,5,0.321,,0.155,8.32,4,0.281,,0.140,10.88,48,3.36,4.42,0.18,0.303,9.46,0.37,0.25,17.78,2.31
Jeff Hoffman,$8.1K,R,COL,SP,@ SFG,7,9.12,5.00%,3.644,700,-12,8.5,-113,4.33,-0.14,5,0.295,,0.151,7.09,4,0.379,,0.240,9.98,15,4.07,5.09,0.15,0.332,8.37,0.35,0.32,18.22,2.25
Luis Severino,$10.1K,R,NYY,SP,@ CHW,2,4.00,12.50%,1.806,900,-2,8.0,-133,4.26,-0.65,2,0.302,,0.147,9.11,7,0.315,,0.159,10.13,36,3.42,4.55,0.20,0.312,9.90,0.38,0.24,22.58,2.24
Matthew Strahm,$4.9K,L,KCR,SP,@ DET, , ,0.25%, ,-1300,-2,9.5,136,4.31,0.39,0,0.315,,0.076,12.51,9,0.246,,0.109,11.16,37,3.75,4.19,0.11,0.246,11.16,0.38,0.31,10.87,2.22
Dan Straily,$8.5K,R,MIA,SP,NYM,12,13.88,2.00%,9.150,400,-8,9.0,-155,5,-0.23,5,0.270,,0.121,7.70,4,0.336,,0.225,8.40,49,4.13,5.24,0.16,0.299,8.01,0.29,0.33,18.3,2.15
Hector Santiago,$4.6K,L,MIN,SP,@ BOS, , ,0.25%, ,-1800,0,10.0,177,4.15,-0.22,2,0.409,,0.234,7.48,7,0.334,,0.208,7.41,46,4.88,6.20,0.19,0.351,7.43,0.30,0.33,9.77,2.12
Taijuan Walker,$7.3K,R,ARI,SP,STL, , ,2.00%,7.750,-800,0,9.0,112,4.32,0.02,2,0.305,,0.216,9.32,7,0.339,,0.180,8.15,35,3.78,5.18,0.19,0.331,8.41,0.35,0.28,15.5,2.12
Tyson Ross,$5.4K,R,TEX,SP,@ CLE, , ,1.00%,11.130,-1300,0,10.5,160,4.52,0.14,7,0.336,,0.138,7.71,2,0.366,,0.193,8.53,3,4.12,4.53,0.09,0.343,7.89,0.34,0.23,11.13,2.06
