Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Sean Newcomb,$7.1K,L,ATL,SP,COL, , ,7.50%,2.096,-600,5,9.0,-111,4.57,0.01,3,0.344,,0.148,10.62,6,0.332,,0.205,9.23,13,4.18,5.30,0.18,0.336,9.69,0.36,0.26,15.72,2.21
Kyle Hendricks,$9.7K,R,CHC,SP,@ PHI,3,2.75,42.50%,0.503,1700,-5,8.5,-192,5, ,4,0.291,,0.138,7.70,5,0.258,,0.108,7.89,50,3.50,4.16,0.15,0.273,7.81,0.42,0.21,21.37,2.2
George Farmer,$6.4K,R,DET,SP,@ CHW,7,8.75,2.00%,6.830,-600,3,9.5,-106,4.69,0.27,3,0.435,,0.265,11.46,6,0.340,,0.163,10.71,18,4.08,5.97,0.26,0.372,10.96,0.37,0.26,13.66,2.13
Sonny Gray,$9.6K,R,NYY,SP,SEA, , , , ,800,3,9.5,-186,5.55, ,3,0.312,,0.146,7.51,6,0.340,,0.182,8.33,41,3.70,4.65,0.19,0.331,8.06,0.46,0.18,20.22,2.11
Taijuan Walker,$8.3K,R,ARI,SP,SFG, , ,5.00%,3.382,1200,-5,9.0,-125,4.71,0.46,7,0.301,,0.215,9.04,2,0.337,,0.167,7.96,45,3.82,5.23,0.19,0.309,8.80,0.36,0.28,16.91,2.04
Gerrit Cole,$10.3K,R,PIT,SP,@ CIN, , , , ,1200,2,8.5,104,4.16,0.07,5,0.364,,0.196,9.76,4,0.301,,0.126,7.36,47,3.67,4.61,0.18,0.336,8.69,0.39,0.23,20.57,2
Ross Stripling,$5.4K,R,LAD,SP,MIL, , ,10.00%,1.070,-600,5,8.5,-177,4.9,0.22,3,0.281,,0.151,8.08,6,0.339,,0.158,7.59,60,3.60,4.18,0.15,0.320,7.75,0.39,0.23,10.7,1.98
Blake Snell,$7.7K,L,TBR,SP,@ STL,11,10.75,7.50%,2.021,1000,-7,9.0,122,4.22,-0.28,2,0.284,,0.041,10.63,7,0.363,,0.168,9.06,37,4.37,4.68,0.12,0.345,9.41,0.31,0.27,15.16,1.97
Carlos Rodon,$8.9K,L,CHW,SP,DET,4,6.50,27.50%,0.636,200,3,9.5,-104,4.81,-0.27,0,0.286,,0.108,10.49,9,0.338,,0.161,9.99,38,3.57,4.85,0.20,0.338,9.99,0.34,0.25,17.5,1.97
Eduardo Rodriguez,$8.7K,L,BOS,SP,BAL,6,8.00, , ,1200,-3,9.5,-135,5.08,-0.14,1,0.350,,0.139,10.90,8,0.314,,0.210,9.55,38,3.93,4.83,0.14,0.318,9.70,0.27,0.34,16.06,1.85
Yovani Gallardo,$6.1K,R,SEA,SP,@ NYY, , , , ,400,-5,9.5,175,3.95, ,5,0.352,,0.184,7.76,4,0.367,,0.206,6.04,47,4.81,5.93,0.19,0.359,7.00,0.35,0.26,11.28,1.85
Dinelson Lamet,$9.4K,R,SDP,SP,@ MIA,10,10.00,20.00%,0.865,1200,0,9.0,-105,4.44, ,4,0.377,,0.287,10.54,5,0.234,,0.129,12.73,15,3.35,4.78,0.18,0.298,11.76,0.30,0.33,17.3,1.84
Dillon Gee,$6.3K,R,MIN,SP,@ TOR, , , , ,300,-3,9.0,126,4.18,-0.22,5,0.410,,0.208,7.55,4,0.316,,0.183,7.58,41,4.22,5.80,0.20,0.368,7.56,0.35,0.28,11.32,1.8
Zach Davies,$7.5K,R,MIL,SP,@ LAD, , ,3.00%,4.460,200,-1,8.5,167,3.6,-0.22,4,0.349,,0.188,6.73,5,0.314,,0.133,7.00,54,3.99,4.83,0.17,0.330,6.88,0.39,0.22,13.38,1.78
Gio Gonzalez,$12.5K,L,WAS,SP,NYM,1,2.25, , ,3000,-1,7.5,-200,4.45,-0.57,1,0.249,,0.067,7.78,8,0.310,,0.148,9.92,57,3.69,4.47,0.15,0.303,9.68,0.37,0.25,22.21,1.78
Luis Castillo,$8.8K,R,CIN,SP,PIT, , , , ,1500,-5,8.5,-114,4.34,-0.07,2,0.283,,0.194,8.38,7,0.326,,0.156,10.58,12,3.53,4.80,0.22,0.316,10.09,0.43,0.22,15.48,1.76
Edward Lively,$5.5K,R,PHI,SP,CHC, , ,1.00%,9.380,-400,2,8.5,180,3.5, ,5,0.341,,0.125,3.26,4,0.329,,0.179,5.09,8,5.33,5.12,0.08,0.336,4.07,0.34,0.30,9.38,1.71
Madison Bumgarner,$12.2K,L,SFG,SP,@ ARI,2,2.50,22.50%,0.922,2300,1,9.0,115,4.29,0.04,1,0.234,,0.104,10.00,8,0.289,,0.164,10.12,48,3.10,3.92,0.15,0.283,10.11,0.34,0.28,20.75,1.7
Cole Hamels,$12.1K,L,TEX,SP,@ OAK, , , , ,3300,-1,9.5,-110,4.81,0.24,1,0.257,,0.104,7.15,8,0.328,,0.162,9.07,49,3.91,4.92,0.17,0.320,8.86,0.41,0.23,20.07,1.66
Brad Peacock,$10.9K,R,HOU,SP,@ LAA,7,8.75,25.00%,0.672,2400,-3,8.5,-108,4.3,-0.03,3,0.316,,0.123,12.65,6,0.270,,0.124,10.85,37,3.53,3.94,0.11,0.285,11.45,0.31,0.32,16.8,1.54
