Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Brad Peacock,$5.5K,R,HOU,SP,@ MIN,1,3.67,27.50%,0.613,-200,-4,9.0,-117,4.63,0.19,5,0.260,,0.113,12.60,4,0.269,,0.175,9.96,22,3.83,4.66,0.14,0.264,11.43,0.34,0.34,16.86,3.07
Randall Delgado,$4.6K,R,ARI,SP,@ PIT, , ,0.50%, ,-900,-2,9.5,-105,4.69,0.25,4,0.371,,0.195,7.20,5,0.306,,0.142,8.95,91,4.16,4.90,0.15,0.335,8.17,0.35,0.26,13.27,2.88
Trevor Williams,$4.9K,R,PIT,SP,ARI, , ,1.00%,14.080,-1500,2,9.5,-105,4.81,0.25,3,0.337,,0.191,6.61,6,0.381,,0.211,8.14,17,4.42,6.25,0.30,0.366,7.63,0.35,0.20,14.08,2.87
Carlos Carrasco,$9.3K,R,CLE,SP,OAK,4,4.50,50.00%,0.516,-1000,4,9.0,-249,5.66,0.11,4,0.369,,0.263,10.15,5,0.276,,0.147,9.47,34,3.16,4.32,0.18,0.317,9.77,0.38,0.27,25.78,2.77
Jarred Cosart,$4.5K,R,SDP,SP,CHC, , ,1.00%,12.420,-1100,0,8.5,190,3.42,0.35,5,0.362,,0.117,6.38,4,0.342,,0.079,5.66,18,5.20,5.59,0.10,0.353,6.06,0.46,0.16,12.42,2.76
Erasmo Ramirez,$5.0K,R,TBR,SP,@ TEX,7,12.17, , ,-1400,1,9.5,126,4.41,-0.26,5,0.400,,0.272,6.00,4,0.295,,0.149,7.19,78,3.97,5.12,0.18,0.353,6.53,0.44,0.26,12.91,2.58
Edinson Volquez,$6.5K,R,MIA,SP,PHI,12,13.67, , ,-700,2,9.0,-155,5,0.46,3,0.393,,0.176,7.49,6,0.339,,0.150,7.26,43,4.42,5.36,0.17,0.357,7.34,0.41,0.22,16.38,2.52
David Holmberg,$4.2K,L,CHW,SP,BOS, , ,1.00%,10.330,-600,0,9.5,162,4.07,0.26,1,0.063,,0.000,6.23,8,0.236,,0.077,7.36,7,4.10,3.20,0.00,0.217,7.23,0.41,0.22,10.33,2.46
Kyle Hendricks,$9.6K,R,CHC,SP,@ SDP,1,3.67,25.00%,0.935,200,0,8.5,-205,5.08,0.65,3,0.280,,0.128,7.70,6,0.249,,0.106,8.08,42,3.47,4.08,0.14,0.259,7.95,0.43,0.22,23.37,2.43
Marcus Stroman,$9.8K,R,TOR,SP,CIN,3,4.17, , ,500,-2,9.5,-205,5.68,0.4,4,0.300,,0.129,7.78,5,0.328,,0.153,8.04,43,3.43,4.50,0.18,0.316,7.92,0.50,0.19,23.84,2.43
Dylan Bundy,$8.7K,R,BAL,SP,NYY, , , , ,300,1,9.5,-104,4.81,0.25,4,0.352,,0.193,6.40,5,0.322,,0.169,9.04,46,4.19,5.34,0.18,0.335,7.87,0.32,0.30,21.08,2.42
David Price,$9.4K,L,BOS,SP,@ CHW,14,13.83,15.00%,1.461,-200,2,9.5,-172,5.43,0.24,0,0.327,,0.179,7.67,9,0.323,,0.175,10.13,36,3.34,4.33,0.15,0.323,10.13,0.35,0.30,21.91,2.33
Mike Leake,$8.1K,R,STL,SP,LAD,9,12.67,7.50%,2.472,-600,5,8.5,-107,4.2,-0.17,6,0.292,,0.135,6.52,3,0.306,,0.133,7.03,40,3.64,4.27,0.14,0.297,6.69,0.43,0.21,18.54,2.29
Jason Hammel,$7.1K,R,KCR,SP,DET, , , , ,800,-10,9.0,-105,4.56, ,4,0.361,,0.205,8.48,5,0.321,,0.169,7.83,38,4.11,5.34,0.18,0.339,8.12,0.32,0.29,16.18,2.28
