Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Dallas Keuchel,$8.4K,L,HOU,SP,TOR, , ,0.00%, ,-500,4,8.0,-180,4.61,-0.56,0,0.261,,0.000,1.50,9,0.291,,0.105,7.50,1,3.52,0.00,0.00,0.291,7.50,0.00,0.00,17.36,2.07,0,0.300,,0.000,1.50,9,0.257,,0.085,6.80,2,4.08,0.00,0.00,0.257,6.80,0.00,0.00,0,0.381,,0.081,2.00,9,0.333,,0.131,5.90,5,4.20,0.00,0.17,0.333,5.90,0.00,0.00,0,0.322,,0.122,1.80,9,0.309,,0.161,5.80,14,4.25,0.00,0.22,0.309,5.80,0.00,0.00,0,0.254,,0.104,2.50,9,0.299,,0.141,6.20,38,4.30,0.00,0.27,0.299,6.20,0.00,0.00
Ivan Nova,$7.0K,R,PIT,SP,@ NYM, , ,5.00%,2.896,-700,1,8.0,100,3.93,0.24,3,0.000,,0.000,5.60,6,0.334,,0.111,3.40,1,2.22,0.00,0.00,0.223,4.10,0.00,0.00,14.48,2.07,3,0.131,,0.029,3.90,6,0.338,,0.265,3.20,2,3.43,0.00,0.09,0.269,3.40,0.00,0.00,3,0.191,,0.046,4.20,6,0.236,,0.154,4.70,3,3.14,0.00,0.09,0.221,4.50,0.00,0.00,3,0.337,,0.166,2.70,6,0.279,,0.185,5.50,12,3.79,0.00,0.23,0.298,4.60,0.00,0.00,3,0.354,,0.191,2.30,6,0.302,,0.176,4.60,43,4.01,0.00,0.23,0.319,3.90,0.00,0.00
Kyle Freeland,$7.1K,L,COL,SP,@ SFG, , ,10.00%,1.462,-1100,4,7.0,131,3.19,-0.13,4,0.293,,0.000,1.50,5,0.385,,0.231,4.50,1,5.94,0.00,0.50,0.344,3.20,0.00,0.00,14.62,2.06,4,0.397,,0.111,2.10,5,0.299,,0.143,2.80,2,5.11,0.00,0.13,0.343,2.50,0.00,0.00,4,0.358,,0.147,3.60,5,0.315,,0.147,4.30,4,4.18,0.00,0.18,0.334,4.00,0.00,0.00,4,0.294,,0.136,3.10,5,0.309,,0.149,4.50,14,4.03,0.00,0.17,0.302,3.90,0.00,0.00,4,0.310,,0.142,2.80,5,0.336,,0.160,4.20,46,4.55,0.00,0.19,0.324,3.50,0.00,0.00
Madison Bumgarner,$10.1K,L,SFG,SP,COL, , ,30.00%,0.690,300,2,7.0,-146,3.81,-0.37,3,0.000,,0.000,1.10,6,0.169,,0.092,7.90,1,2.52,0.00,0.00,0.113,5.60,0.00,0.00,20.71,2.05,3,0.098,,0.000,1.30,6,0.273,,0.217,5.80,2,3.93,0.00,0.22,0.215,4.30,0.00,0.00,3,0.150,,0.000,1.40,6,0.322,,0.238,4.70,4,4.20,0.00,0.20,0.265,3.60,0.00,0.00,3,0.150,,0.000,1.40,6,0.322,,0.238,4.70,4,4.20,0.00,0.20,0.265,3.60,0.00,0.00,3,0.214,,0.059,1.30,6,0.315,,0.219,6.60,21,3.35,0.00,0.23,0.281,4.80,0.00,0.00
Alex Wood,$9.1K,L,LAD,SP,CHC, , ,22.50%,0.811,1500,-10,7.5,-137,4.01,-0.05,1,0.110,,0.000,7.50,8,0.368,,0.188,3.00,1,2.74,0.00,0.50,0.339,3.50,0.00,0.00,18.25,2.01,1,0.110,,0.000,4.00,8,0.321,,0.107,3.20,2,4.07,0.00,0.25,0.298,3.30,0.00,0.00,1,0.242,,0.037,3.10,8,0.387,,0.160,5.70,4,4.00,0.00,0.18,0.371,5.40,0.00,0.00,1,0.260,,0.058,2.40,8,0.328,,0.180,6.50,14,3.37,0.00,0.18,0.320,6.00,0.00,0.00,1,0.253,,0.082,2.60,8,0.287,,0.162,6.80,41,3.34,0.00,0.21,0.283,6.30,0.00,0.00
Wade LeBlanc,$6.4K,L,SEA,SP,@ BAL, , ,1.00%,12.800,-100,-5,9.5,-106,4.83,-0.06,1,0.470,,0.083,2.10,8,0.477,,0.250,2.10,1,5.54,0.00,0.00,0.476,2.10,0.00,0.00,12.8,2,1,0.282,,0.050,2.40,8,0.274,,0.107,6.30,2,2.99,0.00,0.00,0.275,5.90,0.00,0.00,1,0.341,,0.143,2.10,8,0.335,,0.225,6.00,5,3.69,0.00,0.18,0.336,5.60,0.00,0.00,1,0.326,,0.145,1.70,8,0.293,,0.151,6.60,14,3.68,0.00,0.13,0.297,6.00,0.00,0.00,1,0.343,,0.178,2.00,8,0.288,,0.162,6.20,63,3.77,0.00,0.17,0.294,5.70,0.00,0.00
Mike Minor,$6.7K,L,TEX,SP,SDP, , ,2.50%,5.292,100,-8,9.5,-116,4.85,-0.17,2,0.312,,0.250,1.50,7,0.173,,0.008,3.00,1,4.55,0.00,0.00,0.204,2.70,0.00,0.00,13.23,1.97,2,0.241,,0.143,1.40,7,0.215,,0.039,4.80,2,3.99,0.00,0.00,0.221,4.10,0.00,0.00,2,0.324,,0.217,0.80,7,0.280,,0.149,4.90,4,4.43,0.00,0.10,0.290,4.00,0.00,0.00,2,0.282,,0.192,1.10,7,0.360,,0.239,6.30,13,3.70,0.00,0.20,0.343,5.10,0.00,0.00,2,0.227,,0.100,2.90,7,0.326,,0.205,6.70,75,3.15,0.00,0.14,0.304,5.90,0.00,0.00
Zach Eflin,$7.5K,R,PHI,SP,NYY, , ,2.50%,5.824,-400, ,8.0,110,3.84,-0.44,4,0.341,,0.300,3.60,5,0.336,,0.127,5.40,1,2.67,0.00,0.00,0.338,4.60,0.00,0.00,14.56,1.94,4,0.280,,0.177,6.30,5,0.260,,0.050,3.60,2,2.26,0.00,0.00,0.269,4.80,0.00,0.00,4,0.307,,0.151,5.00,5,0.287,,0.115,4.00,5,3.02,0.00,0.09,0.296,4.40,0.00,0.00,4,0.327,,0.207,4.50,5,0.266,,0.093,5.10,9,3.04,0.00,0.10,0.293,4.80,0.00,0.00,4,0.365,,0.248,3.50,5,0.315,,0.148,3.30,20,3.93,0.00,0.20,0.337,3.40,0.00,0.00
James Shields,$5.7K,R,CHW,SP,MIN, , ,2.50%,4.364,-700, ,9.0,125,4.16,0.03,7,0.195,,0.000,2.10,2,0.345,,0.250,6.40,1,4.55,0.00,0.20,0.228,3.10,0.00,0.00,10.91,1.91,7,0.268,,0.105,2.60,2,0.374,,0.240,5.30,2,4.84,0.00,0.25,0.292,3.20,0.00,0.00,7,0.367,,0.301,2.40,2,0.330,,0.225,4.50,5,4.26,0.00,0.23,0.359,2.80,0.00,0.00,7,0.278,,0.138,3.40,2,0.328,,0.161,3.20,16,4.47,0.00,0.13,0.289,3.40,0.00,0.00,7,0.345,,0.221,3.30,2,0.315,,0.180,4.00,38,4.32,0.00,0.19,0.338,3.50,0.00,0.00
Marco Estrada,$6.7K,R,TOR,SP,@ HOU, , ,0.00%, ,-1100,3,8.0,164,3.39,0.06,3,0.146,,0.000,1.30,6,0.184,,0.065,7.70,1,3.04,0.00,0.00,0.171,5.60,0.00,0.00,12.33,1.84,3,0.044,,0.000,2.00,6,0.263,,0.084,5.50,2,3.73,0.00,0.00,0.190,4.30,0.00,0.00,3,0.124,,0.028,2.50,6,0.289,,0.171,6.80,4,2.63,0.00,0.10,0.234,5.40,0.00,0.00,3,0.319,,0.206,3.30,6,0.349,,0.220,4.50,14,3.81,0.00,0.14,0.339,4.10,0.00,0.00,3,0.299,,0.201,3.70,6,0.364,,0.223,4.70,47,3.82,0.00,0.18,0.342,4.40,0.00,0.00
Rick Porcello,$9.1K,R,BOS,SP,LAA, , ,7.50%,2.131,-200,3,9.5,-143,5.14,-0.01,2,0.100,,0.000,6.40,7,0.086,,0.000,0.00,1,3.60,0.00,0.00,0.089,1.40,0.00,0.00,15.98,1.76,2,0.149,,0.042,6.20,7,0.277,,0.131,3.50,2,2.45,0.00,0.13,0.249,4.10,0.00,0.00,2,0.198,,0.050,3.90,7,0.302,,0.148,4.70,4,3.47,0.00,0.12,0.279,4.50,0.00,0.00,2,0.306,,0.204,4.20,7,0.257,,0.052,4.60,15,3.39,0.00,0.14,0.268,4.50,0.00,0.00,2,0.343,,0.218,4.20,7,0.317,,0.151,4.40,48,3.53,0.00,0.20,0.323,4.40,0.00,0.00
Shane Bieber,$8.4K,R,CLE,SP,@ STL, , ,15.00%,0.920,1000,-9,8.0,-101,3.94,-0.24,4,0.057,,0.000,6.40,5,0.270,,0.000,5.10,1,2.06,0.00,0.00,0.175,5.70,0.00,0.00,13.8,1.64,4,0.326,,0.129,6.60,5,0.231,,0.000,5.20,2,2.20,0.00,0.00,0.273,5.80,0.00,0.00,4,0.414,,0.250,6.20,5,0.212,,0.000,5.20,3,2.55,0.00,0.15,0.302,5.60,0.00,0.00,4,0.414,,0.250,6.20,5,0.212,,0.000,5.20,3,2.55,0.00,0.15,0.302,5.60,0.00,0.00,4,0.414,,0.250,6.20,5,0.212,,0.000,5.20,3,2.55,0.00,0.15,0.302,5.60,0.00,0.00
Robbie Ray,$11.3K,L,ARI,SP,@ MIA, , ,20.00%,0.893,2300,-2,7.5,-150,4.11,-0.34,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,17.87,1.58,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,2,0.226,,0.000,2.50,7,0.335,,0.190,13.00,5,2.45,0.00,0.23,0.311,10.70,0.00,0.00,2,0.274,,0.156,3.30,7,0.298,,0.164,10.40,32,2.53,0.00,0.25,0.293,8.90,0.00,0.00
Mike Fiers,$6.6K,R,DET,SP,OAK, , ,1.00%,10.250,-100,-5,9.5,107,4.59,4.59,4,0.346,,0.267,5.40,5,0.409,,0.600,1.80,1,5.14,0.00,0.33,0.381,3.40,0.00,0.00,10.25,1.55,4,0.374,,0.295,10.80,5,0.392,,0.200,3.60,1,4.26,0.00,0.33,0.384,6.80,0.00,0.00,4,0.311,,0.191,6.80,5,0.370,,0.232,7.30,3,3.49,0.00,0.22,0.344,7.10,0.00,0.00,4,0.346,,0.240,3.90,5,0.349,,0.213,4.30,12,3.94,0.00,0.22,0.348,4.10,0.00,0.00,4,0.349,,0.219,4.00,5,0.358,,0.217,4.60,41,3.88,0.00,0.26,0.354,4.30,0.00,0.00
Sean Newcomb,$10.9K,L,ATL,SP,CIN, , ,0.00%, ,2300,-5,8.5,-136,4.54,-0.02,3,0.911,,1.500,0.00,6,0.191,,0.000,3.90,1,5.09,0.00,0.25,0.431,2.60,0.00,0.00,16.7,1.53,3,0.455,,0.600,0.70,6,0.175,,0.030,6.20,2,3.48,0.00,0.14,0.268,4.40,0.00,0.00,3,0.336,,0.376,1.70,6,0.240,,0.060,4.60,5,4.09,0.00,0.17,0.272,3.70,0.00,0.00,3,0.295,,0.269,1.60,6,0.252,,0.059,6.70,14,3.85,0.00,0.10,0.266,5.00,0.00,0.00,3,0.333,,0.196,2.40,6,0.299,,0.119,7.10,33,3.88,0.00,0.14,0.310,5.50,0.00,0.00
Clayton Richard,$7.7K,L,SDP,SP,@ TEX, , ,0.50%, ,-1000,4,9.5,102,4.65,0.17,3,0.000,,0.000,1.50,6,0.178,,0.105,4.50,1,5.05,0.00,0.00,0.119,3.50,0.00,0.00,11.37,1.48,3,0.328,,0.300,2.20,6,0.224,,0.112,4.50,2,4.38,0.00,0.20,0.259,3.80,0.00,0.00,3,0.259,,0.121,1.90,6,0.226,,0.105,4.60,5,4.83,0.00,0.18,0.237,3.70,0.00,0.00,3,0.259,,0.089,2.10,6,0.318,,0.186,5.70,14,4.37,0.00,0.24,0.298,4.50,0.00,0.00,3,0.281,,0.072,2.70,6,0.360,,0.203,4.60,46,4.56,0.00,0.26,0.334,4.00,0.00,0.00
Jack Flaherty,$9.4K,R,STL,SP,CLE, , ,12.50%,0.959,600,-1,8.0,-112,4.06,-0.26,6,0.057,,0.000,7.70,3,0.265,,0.273,9.00,1,0.42,0.00,1.00,0.126,8.10,0.00,0.00,11.99,1.28,6,0.090,,0.000,6.80,3,0.305,,0.158,8.20,2,1.72,0.00,0.33,0.162,7.20,0.00,0.00,6,0.309,,0.200,4.50,3,0.249,,0.089,7.40,5,2.37,0.00,0.27,0.289,5.40,0.00,0.00,6,0.279,,0.123,3.80,3,0.249,,0.143,6.50,9,2.79,0.00,0.21,0.269,4.70,0.00,0.00,6,0.323,,0.180,4.00,3,0.264,,0.114,6.80,15,3.05,0.00,0.22,0.303,4.90,0.00,0.00
Andrew Heaney,$8.8K,L,LAA,SP,@ BOS, , ,2.50%,4.456,700,-3,9.5,129,4.36,0.01,4,0.000,,0.000,0.00,5,0.301,,0.100,5.10,1,4.73,0.00,0.00,0.000,0.00,0.00,0.00,11.14,1.27,4,0.000,,0.000,0.60,5,0.257,,0.132,6.60,2,3.18,0.00,0.10,0.143,3.90,0.00,0.00,4,0.114,,0.000,0.80,5,0.323,,0.202,5.10,5,3.99,0.00,0.19,0.230,3.20,0.00,0.00,4,0.208,,0.039,1.40,5,0.309,,0.176,6.90,13,3.52,0.00,0.16,0.264,4.50,0.00,0.00,4,0.239,,0.057,1.40,5,0.350,,0.257,7.60,18,3.43,0.00,0.29,0.301,4.80,0.00,0.00
