Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Edward Lively,$4.8K,R,PHI,SP,@ SFG, , , , ,-1000,4,8.0,216,3.04,0.07,7,0.352,,0.136,2.25,2,0.320,,0.177,4.91,7,5.47,5.33,0.09,0.345,2.84,0.34,0.31,14.12,2.94
Mike Leake,$6.1K,R,STL,SP,@ PIT, , , , ,-500,3,9.5,-112,4.83,0.39,2,0.326,,0.145,5.93,7,0.317,,0.135,7.34,55,3.74,4.55,0.16,0.319,7.03,0.43,0.20,16.99,2.79
Kyle Hendricks,$7.5K,R,CHC,SP,TOR,8,10.80,27.50%,0.744,-200,3,9.0,-162,5.06,5.06,5,0.286,,0.128,7.79,4,0.259,,0.110,7.85,49,3.50,4.14,0.15,0.274,7.82,0.42,0.21,20.46,2.73
Ivan Nova,$6.9K,R,PIT,SP,STL, , , , ,-400,1,9.5,102,4.67,0.11,3,0.368,,0.219,5.44,6,0.310,,0.167,7.84,55,3.71,4.91,0.19,0.329,7.04,0.42,0.23,18.6,2.7
Jharel Cotton,$4.9K,R,OAK,SP,@ HOU, , ,1.00%,12.360,-800,1,9.0,196,3.57,-0.47,4,0.328,,0.158,6.14,5,0.350,,0.224,8.07,23,4.46,5.78,0.21,0.340,7.21,0.27,0.27,12.36,2.52
Blake Snell,$5.9K,L,TBR,SP,SEA, , ,15.00%,0.982,-100,0,9.5,-150,5.23,0.57,2,0.283,,0.043,10.98,7,0.374,,0.175,8.86,36,4.42,4.77,0.12,0.354,9.33,0.31,0.27,14.73,2.5
T.J. McFarland,$4.4K,L,ARI,SP,@ MIN, , ,2.00%,5.420,-1100,1,10.5,-103,5.31,0.12,2,0.295,,0.092,5.27,7,0.342,,0.145,3.38,45,4.01,5.08,0.16,0.332,3.80,0.53,0.16,10.84,2.46
Adam Conley,$5.7K,L,MIA,SP,@ NYM,14,13.60,3.00%,4.500,-1000,7,8.5,163,3.63,0.1,2,0.340,,0.127,5.79,7,0.335,,0.185,8.55,38,4.52,5.07,0.13,0.336,7.94,0.28,0.27,13.5,2.37
Jason Hammel,$6.2K,R,KCR,SP,CLE, , ,4.00%,3.670,-500,4,9.0,158,3.89,-0.2,6,0.350,,0.198,8.02,3,0.312,,0.153,7.58,53,4.06,5.12,0.16,0.337,7.87,0.33,0.29,14.68,2.37
Rick Porcello,$7.9K,R,BOS,SP,NYY, , ,4.00%,4.678,-500,2,9.5,-110,4.69, ,4,0.310,,0.172,8.58,5,0.322,,0.177,8.19,59,3.51,4.52,0.15,0.317,8.36,0.33,0.31,18.71,2.37
Marco Estrada,$6.7K,R,TOR,SP,@ CHC, , ,5.00%,3.050,-300,1,9.0,152,3.94,3.94,5,0.280,,0.169,8.84,4,0.333,,0.192,9.15,57,4.10,4.94,0.16,0.304,8.98,0.28,0.33,15.25,2.28
Madison Bumgarner,$12.4K,L,SFG,SP,PHI,2,2.40, , ,2000,1,8.0,-235,4.96,0.43,1,0.233,,0.105,10.11,8,0.291,,0.166,10.08,47,3.11,3.96,0.15,0.285,10.08,0.35,0.28,28.11,2.27
Justin Verlander,$8.7K,R,DET,SP,LAD,9,12.20,5.00%,3.946,-700,4,9.0,131,4.13,-0.14,4,0.261,,0.150,10.75,5,0.299,,0.151,8.92,60,3.48,4.44,0.16,0.282,9.73,0.28,0.31,19.73,2.27
A.J. Griffin,$6.6K,R,TEX,SP,CHW,13,13.20,1.00%,14.560,100,-3,11.5,-185,6.7,0.02,4,0.392,,0.330,8.82,5,0.332,,0.213,8.62,33,4.41,6.73,0.26,0.359,8.71,0.25,0.34,14.56,2.21
Kenta Maeda,$9.4K,R,LAD,SP,@ DET,10,12.60,10.00%,2.057,800,-1,9.0,-141,4.87,-0.36,3,0.316,,0.157,8.07,6,0.276,,0.139,11.04,56,3.35,4.39,0.19,0.289,10.05,0.37,0.24,20.57,2.19
Dinelson Lamet,$8.2K,R,SDP,SP,WAS,6,8.80, , ,-300,2,7.5,-116,3.65,-0.05,6,0.370,,0.301,10.73,3,0.240,,0.135,12.23,14,3.28,4.81,0.18,0.327,11.23,0.29,0.34,17.85,2.18
Miguel Gonzalez,$5.6K,R,CHW,SP,@ TEX, , ,0.25%, ,-500,3,11.5,174,4.8,-0.02,5,0.361,,0.208,6.72,4,0.324,,0.139,5.88,43,4.59,4.98,0.11,0.345,6.35,0.35,0.30,11.31,2.02
Brad Peacock,$9.2K,R,HOU,SP,OAK,4,6.40,17.50%,1.053,800,-2,9.0,-212,5.43,-0.53,4,0.316,,0.128,12.74,5,0.267,,0.129,10.69,36,3.58,4.03,0.11,0.289,11.60,0.31,0.32,18.42,2
Yovani Gallardo,$5.5K,R,SEA,SP,@ TBR, , ,0.50%, ,-100,-2,9.5,140,4.27,-0.07,5,0.355,,0.182,7.54,4,0.364,,0.200,6.08,46,4.84,5.87,0.18,0.359,6.89,0.35,0.26,10.63,1.93
Danny Salazar,$11.8K,R,CLE,SP,@ KCR,3,3.40,30.00%,0.745,2000,1,9.0,-168,5.11,0.2,3,0.361,,0.217,11.94,6,0.303,,0.126,12.28,42,3.30,4.32,0.18,0.322,12.17,0.36,0.27,22.34,1.89
Chris Tillman,$6.6K,R,BAL,SP,LAA, , ,1.00%,12.420,1100,-11,10.5,-118,5.42,0.49,4,0.361,,0.180,8.84,5,0.359,,0.212,7.22,48,4.50,5.66,0.18,0.360,7.94,0.34,0.28,12.42,1.88
Parker Bridwell,$6.8K,R,LAA,SP,@ BAL,11,13.00,1.00%,12.670,-700,3,10.5,108,5.08,0.01,2,0.373,,0.220,4.63,7,0.271,,0.139,6.87,14,4.43,5.53,0.18,0.294,6.37,0.32,0.28,12.67,1.86
Jacob deGrom,$12.7K,R,NYM,SP,MIA,1,1.40,37.50%,0.618,2300,0,8.5,-173,4.87,0.4,5,0.308,,0.126,9.70,4,0.307,,0.165,10.88,47,3.13,4.20,0.19,0.308,10.22,0.38,0.24,23.16,1.82
Sonny Gray,$9.6K,R,NYY,SP,@ BOS,11,13.00,7.50%,2.285,900,-1,9.5,100,4.81, ,6,0.311,,0.146,7.79,3,0.341,,0.183,8.48,40,3.66,4.65,0.20,0.321,8.02,0.45,0.18,17.14,1.79
Gio Gonzalez,$12.0K,L,WAS,SP,@ SDP,7,10.20, , ,2800,-2,7.5,106,3.85,0.05,1,0.252,,0.068,7.65,8,0.312,,0.152,9.90,56,3.71,4.52,0.16,0.305,9.65,0.37,0.24,20.95,1.75
Bartolo Colon,$5.3K,R,MIN,SP,ARI, , ,1.00%,8.960,-700,4,10.5,-107,5.19,-0.12,3,0.381,,0.246,5.88,6,0.335,,0.143,6.28,53,4.34,5.14,0.16,0.350,6.15,0.34,0.27,8.96,1.69
Sean Newcomb,$7.7K,L,ATL,SP,CIN, , ,3.00%,4.257,100,0,9.5,-109,4.69,0.04,3,0.344,,0.146,11.09,6,0.335,,0.218,9.56,12,4.02,5.23,0.18,0.338,10.07,0.36,0.27,12.77,1.66
Kyle Freeland,$6.4K,L,COL,SP,MIL, , ,0.25%, ,600,-5,12.5,-121,6.49,-0.09,1,0.315,,0.149,10.13,8,0.343,,0.160,5.01,22,4.38,5.45,0.19,0.340,5.58,0.44,0.21,10.59,1.65
Luis Castillo,$8.4K,R,CIN,SP,@ ATL,5,8.00,22.50%,0.595,1100,-5,9.5,-101,4.81,-0.04,6,0.285,,0.204,7.52,3,0.324,,0.161,10.34,11,3.63,4.97,0.23,0.298,8.46,0.43,0.22,13.39,1.59
Chase Anderson,$7.6K,R,MIL,SP,@ COL, , ,0.25%, ,1000,-6,12.5,111,6.01,0.09,4,0.304,,0.178,8.00,5,0.366,,0.220,8.25,46,4.08,5.20,0.16,0.338,8.14,0.33,0.31,7.53,0.99
