Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Chad Kuhl,$4.7K,R,PIT,SP,COL,5,6.57,4.00%,2.740,-1800,3,9.0,-105,4.44,0.24,3,0.394,,0.226,6.98,6,0.298,,0.116,7.12,27,4.32,4.70,0.11,0.330,7.07,0.36,0.26,10.96,2.33
Francisco Liriano,$5.8K,L,TOR,SP,TBR,4,6.43,20.00%,0.667,-1500,1,8.5,-144,4.63,-0.18,3,0.296,,0.131,10.29,6,0.365,,0.202,9.63,42,4.09,5.46,0.21,0.342,9.85,0.39,0.23,13.34,2.3
Andrew Cashner,$5.1K,R,TEX,SP,@ HOU, , ,1.00%,11.670,-1400,-1,9.5,133,4.34,0.03,4,0.341,,0.181,7.04,5,0.340,,0.154,6.75,36,4.83,5.52,0.14,0.340,6.88,0.35,0.26,11.67,2.29
Mike Montgomery,$5.3K,L,CHC,SP,@ NYM,11,12.86,2.00%,6.045,-600,-8,9.0,-120,4.66,0.1,2,0.257,,0.089,8.35,7,0.324,,0.123,9.16,72,3.66,4.38,0.14,0.309,8.98,0.47,0.17,12.09,2.28
Sam Gaviglio,$5.6K,R,SEA,SP,@ MIN, , ,1.00%,12.500,-1700,2,10.5,120,4.94,0.12,6,0.316,,0.258,4.70,3,0.343,,0.210,7.04,6,3.98,6.17,0.30,0.325,5.48,0.43,0.22,12.5,2.23
German Marquez,$6.7K,R,COL,SP,@ PIT,7,10.14,10.00%,1.482,-700,-3,9.0,-105,4.56,0.26,5,0.357,,0.172,9.62,4,0.356,,0.230,7.79,15,3.82,4.63,0.13,0.357,8.81,0.37,0.28,14.82,2.21
Julio Teheran,$6.6K,R,ATL,SP,@ WAS, , , , ,-1600,7,9.5,156,4.12,-0.07,6,0.381,,0.273,6.21,3,0.264,,0.118,9.41,43,3.92,4.95,0.15,0.342,7.28,0.33,0.31,14.27,2.16
Tanner Roark,$8.7K,R,WAS,SP,ATL, , , , ,-300,2,9.5,-166,5.38,0.07,4,0.312,,0.122,7.28,5,0.292,,0.098,8.33,48,3.94,4.63,0.14,0.301,7.86,0.41,0.22,18.79,2.16
Johnny Cueto,$11.7K,R,SFG,SP,KCR, , , , ,1900,0,7.5,-165,4.24,-0.07,3,0.306,,0.150,8.74,6,0.284,,0.123,8.47,46,3.25,3.90,0.14,0.291,8.56,0.42,0.23,24.28,2.08
Edinson Volquez,$8.9K,R,MIA,SP,OAK, , , , ,800,-4,9.0,-156,5.01,0.01,5,0.375,,0.166,7.28,4,0.323,,0.139,7.64,46,4.29,5.13,0.16,0.352,7.44,0.42,0.22,18.07,2.03
Corey Kluber,$12.5K,R,CLE,SP,LAD,2,2.43,47.50%,0.526,2300,0,8.5,-134,4.54,0.13,5,0.297,,0.122,9.94,4,0.276,,0.149,10.92,44,3.10,3.89,0.15,0.288,10.38,0.37,0.26,24.98,2
Jake Odorizzi,$7.9K,R,TBR,SP,@ TOR,8,10.57,5.00%,3.136,0,-4,8.5,134,3.87,-0.32,4,0.265,,0.154,9.51,5,0.346,,0.221,7.42,44,3.95,5.20,0.18,0.310,8.35,0.29,0.32,15.68,1.98
Michael Pineda,$11.1K,R,NYY,SP,@ LAA,1,2.29,32.50%,0.671,2400,-2,8.0,-146,4.37,0.11,4,0.342,,0.209,11.22,5,0.331,,0.207,10.32,46,3.03,4.76,0.23,0.336,10.72,0.40,0.27,21.81,1.96
Brandon McCarthy,$7.6K,R,LAD,SP,@ CLE, , ,5.00%,2.934,-200,-2,8.5,124,3.96,0.37,6,0.277,,0.083,9.56,3,0.280,,0.107,10.01,21,3.79,4.09,0.12,0.278,9.71,0.38,0.21,14.67,1.93
Ervin Santana,$10.3K,R,MIN,SP,SEA, , ,15.00%,1.327,800,1,10.5,-130,5.56,-0.12,4,0.266,,0.107,6.17,5,0.294,,0.151,8.12,43,4.14,4.73,0.14,0.282,7.25,0.36,0.27,19.9,1.93
Jason Hammel,$7.8K,R,KCR,SP,@ SFG, , , , ,1100,-13,7.5,155,3.26,0.07,4,0.357,,0.206,8.39,5,0.310,,0.159,7.65,41,4.11,5.27,0.17,0.331,7.98,0.32,0.30,14.68,1.88
Taijuan Walker,$8.2K,R,ARI,SP,@ DET,12,13.57,3.00%,4.927,600,-7,10.0,112,4.8,0.59,3,0.304,,0.221,9.38,6,0.335,,0.175,7.74,33,3.83,5.28,0.20,0.325,8.29,0.35,0.28,14.78,1.8
Daniel Gossett,$NaN,R,OAK,SP,@ MIA, , , , , , ,9.0,146,3.99,-0.01,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,10.94,0
