Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Zachary Godley,$8.4K,R,ARI,SP,@ MIN,3,3.20,27.50%,0.628,-300,3,9.5,-110,4.81,0.17,6,0.324,,0.192,9.24,3,0.305,,0.142,8.26,44,3.42,4.62,0.19,0.318,8.91,0.49,0.21,17.26,2.05
Jordan Montgomery,$6.9K,L,NYY,SP,@ BOS, , ,2.00%,6.960,400,-3,9.5,115,4.52,0.3,3,0.297,,0.175,5.40,6,0.301,,0.134,9.39,22,3.76,4.61,0.14,0.300,8.06,0.32,0.32,13.92,2.02
Rich Hill,$11.3K,L,LAD,SP,@ DET,5,7.20,5.00%,4.472,2100,-3,10.0,-208,6,0.28,1,0.313,,0.116,8.80,8,0.265,,0.105,13.08,38,3.04,3.72,0.13,0.270,12.60,0.35,0.25,22.36,1.98
Salvatore Romano,$5.7K,R,CIN,SP,@ ATL, , ,0.50%, ,0,-4,9.5,110,4.58,0.1,5,0.321,,0.173,10.54,4,0.420,,0.286,6.75,8,4.60,5.49,0.14,0.365,8.86,0.30,0.30,11,1.93
Matt Grace,$4.3K,L,WAS,SP,@ SDP, , , , ,-1200,2,8.0,-117,4.12,-0.01,2,0.253,,0.000,8.00,7,0.292,,0.180,5.84,24,3.73,4.17,0.10,0.283,6.32,0.49,0.17,8.1,1.88
R.A. Dickey,$6.6K,R,ATL,SP,CIN, , ,1.00%,12.420,-800,2,9.5,-120,4.92,-0.1,5,0.353,,0.207,6.13,4,0.349,,0.191,7.05,54,4.49,5.70,0.19,0.351,6.54,0.39,0.25,12.42,1.88
Zach Eflin,$5.9K,R,PHI,SP,@ SFG, , ,1.00%,11.010,-400,3,8.5,165,3.62,-0.21,6,0.426,,0.327,4.15,3,0.328,,0.171,5.50,21,4.85,6.46,0.21,0.393,4.60,0.31,0.29,11.01,1.87
Andrew Cashner,$7.1K,R,TEX,SP,CHW, , ,0.50%, ,-500,1,11.5,-238,7.15,0.45,6,0.330,,0.167,7.23,3,0.336,,0.149,6.34,44,4.73,5.36,0.14,0.332,6.93,0.35,0.25,13.16,1.85
Chris Flexen,$6.1K,R,NYM,SP,MIA, , ,2.00%,5.630,-100,0,10.0,-105,5.06,0.22,5,0.455,,0.381,3.38,4,0.452,,0.214,8.31,4,5.53,8.33,0.21,0.454,5.57,0.36,0.35,11.26,1.85
J.A. Happ,$8.6K,L,TOR,SP,@ CHC, , , , ,500,-1,9.0,167,3.81,3.81,2,0.274,,0.122,6.67,7,0.313,,0.165,8.59,52,3.82,4.68,0.16,0.304,8.16,0.37,0.27,15.58,1.81
Justin Nicolino,$5.8K,L,MIA,SP,@ NYM, , ,0.25%, ,100,-5,10.0,-105,4.94,0.28,1,0.355,,0.163,4.88,8,0.365,,0.164,5.16,25,4.82,5.43,0.14,0.364,5.13,0.36,0.23,9.48,1.63
Andrew Heaney,$5.4K,L,LAA,SP,@ BAL,14,14.40,4.00%,2.138,-600,3,9.5,112,4.56,-0.08,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,8.55,1.58
Matt Garza,$5.1K,R,MIL,SP,@ COL, , ,0.25%, ,-400,0,12.5,163,5.34,0.16,3,0.355,,0.171,5.64,6,0.313,,0.152,7.98,37,4.49,5.31,0.17,0.327,7.20,0.36,0.23,6.98,1.37
James Shields,$6.0K,R,CHW,SP,@ TEX, , ,0.25%, ,100,-4,11.5,219,4.35,-0.45,4,0.429,,0.281,7.26,5,0.374,,0.254,7.84,45,4.75,6.96,0.21,0.398,7.58,0.32,0.34,8.03,1.34
