Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Eduardo Rodriguez,$7.6K,L,BOS,SP,@ MIN, , ,17.50%,1.018,-300,-2,9.0,-145,4.91,0.17,4,0.328,,0.089,11.47,5,0.324,,0.224,9.28,25,4.07,5.12,0.16,0.326,10.25,0.27,0.34,17.81,2.34
Stephen Strasburg,$10.6K,R,WAS,SP,@ PHI, , ,25.00%,0.989,200,-1,8.0,-156,4.45,0.45,4,0.262,,0.131,10.72,5,0.299,,0.141,11.07,29,2.91,3.53,0.14,0.283,10.91,0.34,0.27,24.73,2.33
Dallas Keuchel,$10.4K,L,HOU,SP,@ LAA, , ,15.00%,1.605,-300,3,7.5,-130,3.97,-0.35,1,0.250,,0.096,7.80,8,0.334,,0.188,8.40,32,3.49,4.50,0.18,0.325,8.33,0.47,0.21,24.07,2.31
Danny Salazar,$10.0K,R,CLE,SP,@ KCR, , ,20.00%,1.121,-200,1,8.0,-164,4.51,0.12,4,0.334,,0.209,11.98,5,0.318,,0.122,11.32,30,3.47,4.33,0.16,0.325,11.61,0.37,0.26,22.43,2.24
Yu Darvish,$11.2K,R,TEX,SP,@ SEA, , ,10.00%,2.461,600,-1,7.5,-115,3.84,-0.05,4,0.271,,0.129,11.71,5,0.294,,0.178,11.27,24,3.04,4.28,0.18,0.284,11.47,0.32,0.30,24.61,2.2
Jimmy Nelson,$6.6K,R,MIL,SP,@ PIT, , ,2.00%,7.000,-700,3,8.5,119,4.01,-0.11,3,0.359,,0.190,6.88,6,0.346,,0.142,8.07,38,4.43,5.73,0.18,0.350,7.67,0.42,0.24,14,2.12
Matt Cain,$7.5K,R,SFG,SP,@ CIN, , , , ,-800,3,9.0,113,4.31,-0.12,3,0.342,,0.163,8.10,6,0.356,,0.228,7.78,26,4.34,5.68,0.20,0.351,7.89,0.33,0.26,15.78,2.1
Francisco Liriano,$8.2K,L,TOR,SP,@ TBR, , ,10.00%,1.699,-200,0,7.5,147,3.32,-0.11,2,0.296,,0.133,10.21,7,0.356,,0.183,9.71,38,4.00,5.27,0.21,0.343,9.82,0.40,0.22,16.99,2.07
Phil Hughes,$5.5K,R,MIN,SP,BOS, , ,0.50%, ,-900,1,9.0,135,4.09,-0.17,3,0.424,,0.137,6.50,6,0.352,,0.227,5.03,17,4.76,5.59,0.15,0.376,5.52,0.27,0.32,11.15,2.03
Tom Koehler,$6.8K,R,MIA,SP,@ NYM, , ,0.50%, ,0,-1,9.0,-103,4.44,0.25,5,0.372,,0.224,8.30,4,0.330,,0.158,7.10,37,4.55,5.63,0.19,0.353,7.77,0.32,0.26,13.28,1.95
Kyle Hendricks,$10.0K,R,CHC,SP,NYY, , , , ,1800,-7,6.5,-117,3.34,3.34,4,0.284,,0.126,7.76,5,0.245,,0.110,8.10,38,3.46,4.09,0.14,0.262,7.95,0.43,0.22,18.77,1.88
German Marquez,$4.2K,R,COL,SP,ARI, , ,1.00%,7.850,-1400,1,11.0,-112,5.41,0.22,2,0.402,,0.193,6.92,7,0.378,,0.203,7.80,8,4.09,4.20,0.07,0.383,7.60,0.35,0.25,7.85,1.87
Michael Foltynewicz,$7.4K,R,ATL,SP,STL, , ,7.50%,1.832,0,-1,8.5,-114,4.34,0.15,2,0.363,,0.220,8.66,7,0.324,,0.165,8.22,27,3.90,4.92,0.16,0.333,8.32,0.31,0.29,13.74,1.86
Kenta Maeda,$9.8K,R,LAD,SP,@ SDP, , ,15.00%,1.186,1400,-2,7.5,-173,4.29,-0.07,5,0.318,,0.146,8.14,4,0.285,,0.151,10.73,40,3.36,4.52,0.19,0.303,9.29,0.37,0.25,17.79,1.82
Zack Greinke,$7.7K,R,ARI,SP,@ COL, , ,1.00%,13.450,-400,-2,11.0,102,5.59,0.28,2,0.313,,0.194,8.83,7,0.329,,0.162,7.75,32,3.62,4.67,0.19,0.325,7.99,0.38,0.25,13.45,1.75
Yovani Gallardo,$6.9K,R,SEA,SP,TEX, , ,0.50%, ,700,-9,7.5,105,3.66,0.05,4,0.361,,0.149,8.34,5,0.350,,0.168,5.69,28,4.82,5.48,0.14,0.355,6.87,0.35,0.27,11.67,1.69
Jason Hammel,$7.0K,R,KCR,SP,CLE, , ,2.00%,5.560,500,-7,8.0,154,3.49,-0.12,7,0.361,,0.193,8.70,2,0.301,,0.155,7.97,34,4.07,5.20,0.17,0.348,8.54,0.33,0.28,11.12,1.59
Michael Pineda,$10.5K,R,NYY,SP,@ CHC, , , , ,2000,-5,6.5,107,3.16,3.16,5,0.351,,0.222,11.96,4,0.332,,0.203,10.55,39,2.93,4.60,0.22,0.343,11.33,0.38,0.29,16.43,1.56
Bronson Arroyo,$6.0K,R,CIN,SP,SFG, , , , ,-600,0,9.0,-123,4.69,0.12,2,0.321,,0.265,6.00,7,0.422,,0.309,6.75,5,4.70,6.56,0.18,0.400,6.58,0.34,0.40,7.65,1.28
