Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Jaime Barria,$6.0K,R,LAA,SP,SEA, , ,2.50%,4.856, ,-2,9.5,-124,4.95,0.26,3,0.384,,0.250,1.80,6,0.361,,0.334,1.80,1,6.34,6.65,0.20,0.369,1.80,0.00,0.00,12.14,2.02,3,0.384,,0.250,1.80,6,0.361,,0.334,1.80,1,6.34,6.65,0.20,0.369,1.80,0.00,0.00,3,0.186,,0.077,1.80,6,0.489,,0.311,3.00,3,5.16,4.49,0.18,0.388,2.60,0.00,0.00,3,0.268,,0.151,4.20,6,0.408,,0.285,3.30,11,3.79,4.51,0.23,0.361,3.60,0.00,0.00,3,0.249,,0.120,3.80,6,0.402,,0.262,3.10,14,4.13,4.74,0.23,0.351,3.30,0.00,0.00
Justin Verlander,$13.4K,R,HOU,SP,TEX, , ,30.00%,0.897,1400, ,8.0,-257,5.1,0.85,5,0.156,,0.125,7.50,4,0.306,,0.000,9.00,1,1.49,0.49,0.00,0.223,8.20,0.00,0.00,26.92,2.01,5,0.459,,0.588,7.50,4,0.261,,0.107,9.80,2,0.37,-0.17,0.67,0.371,8.50,0.00,0.00,5,0.406,,0.341,6.00,4,0.222,,0.088,8.10,5,0.85,0.76,0.26,0.324,6.90,0.00,0.00,5,0.318,,0.242,5.20,4,0.229,,0.111,6.20,15,1.99,3.08,0.16,0.278,5.60,0.00,0.00,5,0.301,,0.184,5.60,4,0.251,,0.115,5.60,54,2.73,3.73,0.16,0.279,5.60,0.00,0.00
Johnny Cueto,$8.1K,R,SFG,SP,MIL, , ,10.00%,1.603,600,-4,7.5,102,3.67,-0.19,4,0.638,,0.750,1.30,5,0.270,,0.236,2.60,1,5.20,3.63,0.60,0.434,2.00,0.00,0.00,16.03,1.98,4,0.638,,0.750,1.30,5,0.270,,0.236,2.60,1,5.20,3.63,0.60,0.434,2.00,0.00,0.00,4,0.551,,0.461,2.60,5,0.374,,0.279,3.70,3,4.73,3.34,0.44,0.453,3.20,0.00,0.00,4,0.551,,0.461,2.60,5,0.374,,0.279,3.70,3,4.73,3.34,0.44,0.453,3.20,0.00,0.00,4,0.343,,0.197,4.00,5,0.334,,0.176,4.10,32,3.91,4.37,0.24,0.338,4.10,0.00,0.00
Felix Hernandez,$6.6K,R,SEA,SP,@ LAA, , ,5.00%,2.600,-400,4,9.5,111,4.55,0.24,3,0.305,,0.071,9.00,6,0.517,,0.600,3.60,1,2.79,2.76,0.50,0.446,5.40,0.00,0.00,13,1.97,3,0.305,,0.071,9.00,6,0.517,,0.600,3.60,1,2.79,2.76,0.50,0.446,5.40,0.00,0.00,3,0.403,,0.271,5.40,6,0.325,,0.120,3.00,3,3.48,2.89,0.20,0.351,3.80,0.00,0.00,3,0.350,,0.199,3.50,6,0.350,,0.157,4.20,13,4.11,4.08,0.19,0.350,4.00,0.00,0.00,3,0.361,,0.217,3.40,6,0.327,,0.175,4.50,36,3.98,4.22,0.25,0.338,4.10,0.00,0.00
Antonio Senzatela,$4.5K,R,COL,SP,OAK, , ,5.00%,1.748,-1500,5,11.5,-117,5.9,-0.42,4,0.282,,0.000,0.00,5,0.377,,0.285,10.60,1,3.41,2.60,0.00,0.335,5.90,0.00,0.00,8.74,1.94,4,0.282,,0.000,0.00,5,0.377,,0.285,10.60,1,3.41,2.60,0.00,0.335,5.90,0.00,0.00,4,0.288,,0.074,1.00,5,0.257,,0.205,5.00,3,4.40,2.99,0.08,0.271,3.20,0.00,0.00,4,0.288,,0.074,1.00,5,0.257,,0.205,5.00,3,4.40,2.99,0.08,0.271,3.20,0.00,0.00,4,0.322,,0.180,3.00,5,0.328,,0.171,3.90,47,4.43,4.19,0.21,0.325,3.50,0.00,0.00
Brad Keller,$4.6K,R,KCR,SP,@ NYY, , ,0.50%, ,-1100, ,9.5,276,3.16,-0.19,10,0.215,,0.167,7.70,8,0.208,,0.166,2.60,1,3.22,1.73,0.33,0.424,10.90,0.00,0.00,8.92,1.94,10,0.215,,0.167,7.70,8,0.208,,0.166,2.60,1,3.22,1.73,0.33,0.424,10.90,0.00,0.00,10,0.367,,0.111,3.30,8,0.231,,0.073,2.40,4,5.40,3.38,0.13,0.613,5.80,0.00,0.00,10,0.320,,0.071,2.80,8,0.255,,0.038,3.10,17,5.29,4.13,0.04,0.582,5.80,0.00,0.00,10,0.305,,0.060,2.40,8,0.271,,0.068,3.20,30,5.30,4.12,0.08,0.580,5.60,0.00,0.00
Ryne Stanek,$4.1K,R,TBR,SP,@ BAL, , ,1.00%,7.900,-1400, ,8.5,-116,4.35,-0.21,1,0.115,,0.000,4.50,8,0.320,,0.000,6.80,4,2.46,2.30,0.00,0.297,6.50,0.00,0.00,7.9,1.93,1,0.217,,0.083,6.00,8,0.293,,0.000,6.00,5,1.92,1.58,0.00,0.285,6.00,0.00,0.00,1,0.154,,0.044,7.00,8,0.284,,0.032,6.40,12,1.62,1.23,0.00,0.270,6.50,0.00,0.00,1,0.174,,0.020,5.20,8,0.255,,0.115,6.40,32,2.67,3.41,0.08,0.246,6.20,0.00,0.00,1,0.214,,0.023,5.70,8,0.352,,0.233,7.00,51,2.84,3.75,0.19,0.337,6.90,0.00,0.00
Luis Severino,$12.2K,R,NYY,SP,KCR, , ,0.00%, ,1200, ,9.5,-325,6.34,0.19,8,0.479,,0.333,9.00,10,0.506,,0.272,5.40,1,1.64,2.81,0.40,0.988,14.00,0.00,0.00,23.46,1.92,8,0.479,,0.333,9.00,10,0.506,,0.272,5.40,1,1.64,2.81,0.40,0.988,14.00,0.00,0.00,8,0.349,,0.170,4.70,10,0.432,,0.343,3.80,4,3.65,2.80,0.38,0.790,8.40,0.00,0.00,8,0.279,,0.089,4.40,10,0.300,,0.160,6.10,14,2.65,2.91,0.21,0.581,10.60,0.00,0.00,8,0.284,,0.146,5.00,10,0.262,,0.122,6.00,51,2.85,3.08,0.21,0.544,11.20,0.00,0.00
Blaine Hardy,$5.2K,L,DET,SP,CLE, , ,0.00%, ,-300,-5,8.5,164,3.61,-0.24,3,0.176,,0.000,3.00,6,0.426,,0.200,6.00,1,4.19,1.16,0.00,0.343,5.00,0.00,0.00,9.76,1.88,3,0.146,,0.000,2.20,6,0.328,,0.154,6.60,2,4.53,1.31,0.00,0.267,5.10,0.00,0.00,3,0.257,,0.154,2.00,6,0.281,,0.077,7.80,6,3.44,1.34,0.00,0.273,5.90,0.00,0.00,3,0.260,,0.161,1.40,6,0.335,,0.158,5.50,19,3.94,4.50,0.13,0.310,4.20,0.00,0.00,3,0.295,,0.213,1.60,6,0.361,,0.162,5.70,52,4.08,4.84,0.16,0.339,4.30,0.00,0.00
Miles Mikolas,$8.0K,R,STL,SP,CHC, , ,0.00%, , , ,8.5,-114,4.33,-0.02,5,0.350,,0.125,7.20,4,0.352,,0.000,3.60,1,3.90,2.52,0.00,0.351,5.60,0.00,0.00,14.89,1.86,5,0.268,,0.105,6.00,4,0.480,,0.000,2.00,2,4.67,3.39,0.00,0.362,4.20,0.00,0.00,5,0.268,,0.040,5.60,4,0.371,,0.034,1.70,4,4.48,3.26,0.00,0.314,3.90,0.00,0.00,5,0.302,,0.102,3.20,4,0.217,,0.022,3.00,14,4.32,3.82,0.07,0.264,3.10,0.00,0.00,5,0.300,,0.123,3.30,4,0.223,,0.053,3.20,20,4.09,3.61,0.12,0.266,3.20,0.00,0.00
Patrick Corbin,$10.7K,L,ARI,SP,@ SDP, , ,17.50%,1.133,1100, ,7.5,-151,4.13, ,1,0.352,,0.000,0.00,8,0.194,,0.050,11.60,1,2.28,0.59,0.00,0.212,10.30,0.00,0.00,19.82,1.85,1,0.416,,0.100,0.00,8,0.205,,0.052,8.30,2,3.47,1.50,0.00,0.228,7.40,0.00,0.00,1,0.462,,0.222,1.60,8,0.250,,0.057,7.80,4,3.90,2.12,0.00,0.274,7.10,0.00,0.00,1,0.451,,0.270,2.30,8,0.238,,0.068,8.30,14,3.03,2.88,0.11,0.262,7.70,0.00,0.00,1,0.313,,0.173,2.50,8,0.311,,0.156,7.10,53,3.47,3.51,0.21,0.311,6.50,0.00,0.00
Alex Wood,$7.5K,L,LAD,SP,@ ATL, , ,7.50%,1.839,-1000,5,9.0,-128,4.73,0.02,4,0.330,,0.000,0.00,5,0.201,,0.000,6.00,1,5.76,3.31,0.00,0.258,3.30,0.00,0.00,13.79,1.84,4,0.340,,0.072,1.50,5,0.269,,0.059,6.00,2,4.81,3.00,0.00,0.301,4.00,0.00,0.00,4,0.319,,0.039,1.10,5,0.279,,0.121,5.20,4,4.47,2.88,0.14,0.297,3.40,0.00,0.00,4,0.254,,0.039,2.40,5,0.340,,0.177,5.20,13,3.89,3.57,0.22,0.302,3.90,0.00,0.00,4,0.263,,0.081,2.40,5,0.291,,0.156,6.50,46,3.53,3.44,0.20,0.279,4.70,0.00,0.00
Jhoulys Chacin,$7.7K,R,MIL,SP,@ SFG, , ,7.50%,1.875,-300,2,7.5,-115,3.83,0.19,4,0.170,,0.250,8.70,5,0.160,,0.000,6.90,1,1.60,1.35,0.50,0.164,7.70,0.00,0.00,14.06,1.83,4,0.195,,0.286,4.10,5,0.116,,0.000,4.90,2,2.79,2.12,0.29,0.151,4.50,0.00,0.00,4,0.295,,0.205,3.20,5,0.170,,0.000,5.10,5,3.71,2.82,0.13,0.226,4.30,0.00,0.00,4,0.301,,0.119,3.60,5,0.226,,0.077,4.40,15,3.80,4.19,0.09,0.259,4.10,0.00,0.00,4,0.344,,0.166,3.00,5,0.261,,0.099,4.70,53,4.24,4.66,0.15,0.298,3.90,0.00,0.00
Jose Quintana,$8.2K,L,CHC,SP,@ STL, , ,0.00%, ,400,-4,8.5,101,4.17,0.02,1,0.392,,0.000,1.30,8,0.303,,0.143,6.40,1,4.61,4.06,0.00,0.313,5.90,0.00,0.00,14.91,1.82,1,0.392,,0.000,1.30,8,0.303,,0.143,6.40,1,4.61,4.06,0.00,0.313,5.90,0.00,0.00,1,0.332,,0.000,0.90,8,0.303,,0.182,5.20,3,4.83,3.71,0.13,0.306,4.70,0.00,0.00,1,0.299,,0.132,2.20,8,0.323,,0.180,5.80,13,4.11,4.23,0.18,0.320,5.40,0.00,0.00,1,0.264,,0.115,2.30,8,0.326,,0.175,7.40,50,3.60,3.97,0.20,0.319,6.90,0.00,0.00
Brett Anderson,$4.0K,L,OAK,SP,@ COL, , ,0.25%, ,-1500,1,11.5,104,5.6,-0.08,2,0.332,,0.166,1.50,7,0.348,,0.188,7.50,1,3.38,3.64,0.50,0.344,6.20,0.00,0.00,7.02,1.76,2,0.420,,0.272,1.00,7,0.415,,0.149,5.90,2,4.44,3.59,0.25,0.416,4.80,0.00,0.00,2,0.345,,0.215,1.30,7,0.346,,0.116,5.10,3,4.53,3.43,0.14,0.346,4.30,0.00,0.00,2,0.424,,0.143,0.80,7,0.427,,0.202,4.70,6,5.29,4.29,0.25,0.426,3.80,0.00,0.00,2,0.424,,0.129,0.90,7,0.373,,0.189,5.50,19,4.97,4.35,0.20,0.384,4.40,0.00,0.00
Tyson Ross,$7.2K,R,SDP,SP,ARI, , ,7.50%,1.669,100,3,7.5,138,3.37, ,6,0.387,,0.000,1.80,3,0.330,,0.400,7.20,1,4.56,3.56,0.50,0.368,3.60,0.00,0.00,12.52,1.74,6,0.387,,0.000,1.80,3,0.330,,0.400,7.20,1,4.56,3.56,0.50,0.368,3.60,0.00,0.00,6,0.425,,0.245,3.00,3,0.407,,0.414,3.00,4,5.35,3.81,0.36,0.419,3.00,0.00,0.00,6,0.381,,0.220,3.30,3,0.296,,0.202,3.90,14,4.45,4.43,0.25,0.353,3.50,0.00,0.00,6,0.362,,0.176,3.50,3,0.318,,0.172,4.00,32,4.54,4.86,0.20,0.347,3.70,0.00,0.00
Mike Clevinger,$10.3K,R,CLE,SP,@ DET, , ,0.00%, ,900, ,8.5,-178,4.89,-0.26,5,0.223,,0.000,2.90,4,0.250,,0.000,7.30,1,3.98,2.86,0.00,0.235,4.80,0.00,0.00,17.79,1.73,5,0.341,,0.250,5.20,4,0.251,,0.052,5.90,2,3.03,1.97,0.22,0.301,5.50,0.00,0.00,5,0.385,,0.241,5.60,4,0.274,,0.049,6.00,4,2.93,1.97,0.19,0.336,5.70,0.00,0.00,5,0.320,,0.152,3.80,4,0.285,,0.109,5.80,14,3.35,3.49,0.14,0.304,4.70,0.00,0.00,5,0.332,,0.178,3.80,4,0.274,,0.112,5.90,45,3.53,3.90,0.16,0.306,4.70,0.00,0.00
Jacob deGrom,$12.9K,R,NYM,SP,@ PIT, , ,15.00%,1.461,1100, ,7.5,-124,3.9,-0.11,3,0.136,,0.000,9.00,6,0.367,,0.333,2.20,1,2.16,3.74,0.00,0.290,4.50,0.00,0.00,21.92,1.7,3,0.136,,0.000,9.00,6,0.367,,0.333,2.20,1,2.16,3.74,0.00,0.290,4.50,0.00,0.00,3,0.209,,0.071,6.30,6,0.274,,0.193,3.60,4,2.50,2.48,0.11,0.252,4.50,0.00,0.00,3,0.281,,0.111,5.40,6,0.213,,0.108,5.10,13,2.66,2.83,0.11,0.236,5.20,0.00,0.00,3,0.293,,0.128,4.90,6,0.263,,0.130,5.80,51,2.76,3.14,0.20,0.273,5.50,0.00,0.00
Trevor Richards,$6.5K,R,MIA,SP,WAS, , ,2.00%,5.470,100, ,8.5,134,3.85,0.17,5,0.132,,0.182,5.80,4,0.272,,0.091,2.90,1,3.04,2.26,0.00,0.194,4.50,0.00,0.00,10.94,1.68,5,0.131,,0.091,4.40,4,0.301,,0.095,3.00,2,3.73,2.51,0.00,0.207,3.80,0.00,0.00,5,0.247,,0.050,3.40,4,0.395,,0.205,5.10,4,4.09,3.11,0.07,0.313,4.20,0.00,0.00,5,0.230,,0.039,3.20,4,0.401,,0.171,4.60,9,4.13,3.93,0.06,0.306,3.80,0.00,0.00,5,0.275,,0.088,4.30,4,0.394,,0.190,3.80,14,4.20,4.55,0.11,0.328,4.10,0.00,0.00
Trevor Williams,$7.4K,R,PIT,SP,NYM, , ,4.00%,2.933,800,-4,7.5,110,3.6,0.11,3,0.211,,0.000,1.50,6,0.176,,0.000,0.00,1,6.27,6.20,0.00,0.188,0.50,0.00,0.00,11.73,1.59,3,0.211,,0.000,1.50,6,0.176,,0.000,0.00,1,6.27,6.20,0.00,0.188,0.50,0.00,0.00,3,0.229,,0.068,2.50,6,0.473,,0.269,1.50,4,5.77,5.42,0.11,0.392,1.80,0.00,0.00,3,0.310,,0.156,2.50,6,0.345,,0.196,3.80,13,4.40,4.71,0.17,0.333,3.40,0.00,0.00,3,0.317,,0.121,2.70,6,0.307,,0.165,3.90,51,4.45,4.79,0.16,0.310,3.50,0.00,0.00
Max Fried,$7.1K,L,ATL,SP,LAD, , ,7.50%,1.508,800,-3,9.0,115,4.27,-0.02,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,11.31,1.59,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,2,0.261,,0.000,2.90,7,0.323,,0.111,8.80,2,4.26,2.52,0.00,0.309,7.50,0.00,0.00,2,0.235,,0.067,5.10,7,0.357,,0.088,6.30,3,4.30,3.20,0.00,0.330,6.10,0.00,0.00,2,0.319,,0.160,5.30,7,0.371,,0.174,5.60,14,4.45,4.00,0.43,0.359,5.50,0.00,0.00
