Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Luis Perdomo,$5.5K,R,SDP,SP,@ CIN, , ,1.00%,12.550,-1300,6,9.0,127,4.17,-0.14,5,0.370,,0.177,6.06,4,0.352,,0.151,8.13,54,3.88,5.31,0.22,0.362,6.98,0.47,0.19,12.55,2.28
German Marquez,$7.1K,R,COL,SP,@ CLE, , ,2.00%,7.995,-100,-1,8.0,237,2.92,0.05,6,0.340,,0.141,9.15,3,0.344,,0.217,8.71,24,3.72,4.44,0.13,0.341,9.00,0.35,0.28,15.99,2.25
A.J. Griffin,$5.9K,R,TEX,SP,@ NYM, , , , ,-1300,7,9.5,-107,4.69,0.25,5,0.390,,0.325,8.94,4,0.324,,0.201,8.75,31,4.34,6.64,0.25,0.361,8.86,0.25,0.34,13.15,2.23
Austin Pruitt,$5.2K,R,TBR,SP,BOS, , ,3.00%,3.733,-700,0,7.0,194,2.79,-0.28,5,0.353,,0.146,4.76,4,0.382,,0.190,9.26,21,3.92,4.69,0.15,0.366,6.76,0.35,0.22,11.2,2.15
Kendall Graveman,$6.2K,R,OAK,SP,SEA, , ,1.00%,13.220,-100,-3,9.0,108,4.36,-0.05,6,0.351,,0.168,6.61,3,0.313,,0.140,5.37,41,4.24,5.15,0.16,0.338,6.20,0.44,0.22,13.22,2.13
Michael Wacha,$8.6K,R,STL,SP,@ KCR,7,11.17,5.00%,3.536,400,-2,8.5,-128,4.48,-0.18,3,0.321,,0.152,7.94,6,0.349,,0.160,9.05,47,3.71,4.38,0.14,0.340,8.68,0.40,0.24,17.68,2.06
Kenta Maeda,$7.3K,R,LAD,SP,@ ARI,9,12.50,2.00%,7.400,-1100,4,9.5,-121,4.93,0.32,4,0.311,,0.142,8.08,5,0.283,,0.139,10.88,54,3.39,4.35,0.18,0.295,9.64,0.37,0.24,14.8,2.03
CC Sabathia,$6.6K,L,NYY,SP,@ TOR, , ,1.00%,13.390,0,-2,9.0,123,4.21,-0.36,0,0.297,,0.111,9.30,9,0.316,,0.139,7.40,47,4.06,4.98,0.18,0.316,7.40,0.41,0.21,13.39,2.03
Zach Eflin,$4.0K,R,PHI,SP,@ ATL, , ,0.50%, ,-2000,6,9.5,154,4.14,-0.61,6,0.418,,0.317,4.04,3,0.338,,0.183,5.06,19,4.93,6.51,0.20,0.391,4.38,0.31,0.29,8,2
Chris Flexen,$4.5K,R,NYM,SP,TEX,11,14.33,1.00%,8.950,-500,-2,9.5,-103,4.81,0.25,4,0.740,,0.833,0.00,5,0.511,,0.227,9.00,2,5.85,11.00,0.33,0.613,5.00,0.42,0.25,8.95,1.99
Dallas Keuchel,$11.0K,L,HOU,SP,@ CHW,6,10.83,10.00%,2.158,2200,-1,9.5,-237,5.9, ,1,0.246,,0.096,9.12,8,0.332,,0.178,8.21,39,3.39,4.44,0.19,0.322,8.31,0.48,0.20,21.58,1.96
J.A. Happ,$7.5K,L,TOR,SP,NYY,12,14.50,4.00%,3.603,-100,0,9.0,-133,4.79,-0.14,2,0.280,,0.126,6.79,7,0.316,,0.172,8.41,50,3.81,4.73,0.16,0.308,8.05,0.37,0.27,14.41,1.92
Jose Quintana,$10.5K,L,CHC,SP,@ SFG,5,5.00,20.00%,0.942,1900,-1,8.0,-200,4.75,0.16,3,0.277,,0.118,8.96,6,0.322,,0.188,9.46,54,3.56,4.41,0.16,0.307,9.29,0.34,0.27,18.83,1.79
Matt Boyd,$5.9K,L,DET,SP,@ PIT, , ,0.50%, ,-600,1,8.5,153,3.71,-0.25,0,0.302,,0.129,6.23,9,0.357,,0.186,8.04,36,4.32,5.22,0.17,0.357,8.04,0.31,0.27,10.5,1.78
Jeremy Hellickson,$7.7K,R,BAL,SP,@ LAA, , ,0.25%, ,800,-8,9.0,107,4.37,0.01,3,0.320,,0.186,6.60,6,0.310,,0.198,6.96,53,4.13,5.22,0.18,0.313,6.84,0.35,0.26,13.65,1.77
Jason Vargas,$8.1K,L,KCR,SP,STL, , ,1.00%,14.280,700,-4,8.5,118,4.02,-0.32,2,0.344,,0.180,5.33,7,0.300,,0.143,8.28,24,4.15,4.67,0.14,0.310,7.62,0.31,0.28,14.28,1.76
Matt Garza,$7.2K,R,MIL,SP,@ MIN, , ,1.00%,12.570,700,-8,10.0,120,4.71,0.05,6,0.343,,0.148,5.92,3,0.306,,0.142,7.98,35,4.40,4.93,0.15,0.331,6.61,0.36,0.23,12.57,1.75
Derek Holland,$4.2K,L,CHW,SP,HOU, , ,0.50%, ,-1300,0,9.5,218,3.6, ,2,0.282,,0.087,7.23,7,0.385,,0.236,6.85,43,4.75,6.27,0.20,0.362,6.93,0.32,0.28,7.1,1.69
