Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Stephen Strasburg,$10.3K,R,WAS,SP,ATL,11,12.5,15.00%,1.479,300, ,8.5,-169,4.81,0.23,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,22.19,2.15,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,5,0.235,,0.076,5.70,4,0.380,,0.259,5.90,8,2.48,2.92,0.23,0.299,5.80,0.00,0.00,5,0.256,,0.120,5.60,4,0.266,,0.131,6.20,40,2.61,3.10,0.17,0.260,5.80,0.00,0.00
Jameson Taillon,$7.5K,R,PIT,SP,@ CIN, , ,10.00%,1.606,-100,3,8.5,-116,4.15,-0.41,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,16.06,2.14,4,0.189,,0.080,5.20,5,0.284,,0.143,6.60,2,1.84,1.10,0.17,0.242,6.00,0.00,0.00,4,0.244,,0.070,5.20,5,0.322,,0.190,4.80,4,3.22,2.59,0.17,0.287,5.00,0.00,0.00,4,0.337,,0.182,3.50,5,0.258,,0.114,5.50,14,3.36,3.48,0.16,0.293,4.60,0.00,0.00,4,0.338,,0.152,3.30,5,0.306,,0.153,5.70,43,3.64,3.73,0.17,0.320,4.60,0.00,0.00
Dereck Rodriguez,$6.6K,R,SFG,SP,@ OAK, , ,2.00%,6.960,-1400,10,9.0,115,4.27,-0.04,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,13.92,2.11,3,0.293,,0.273,1.00,6,0.205,,0.108,2.90,2,5.08,3.57,0.00,0.234,2.30,0.00,0.00,3,0.264,,0.143,2.80,6,0.228,,0.119,3.20,4,4.29,3.70,0.10,0.240,3.10,0.00,0.00,3,0.328,,0.186,3.00,6,0.287,,0.126,4.20,9,3.99,4.07,0.13,0.301,3.80,0.00,0.00,3,0.328,,0.186,3.00,6,0.287,,0.126,4.20,9,3.99,4.07,0.13,0.301,3.80,0.00,0.00
Jon Lester,$9.1K,L,CHC,SP,STL, , ,0.00%, ,1000,-5,10.5,-130,5.54,5.54,2,0.293,,0.000,1.80,7,0.363,,0.143,10.60,1,3.42,2.81,0.20,0.347,8.60,0.00,0.00,18.74,2.06,2,0.261,,0.018,1.60,7,0.384,,0.197,5.60,2,4.47,3.41,0.25,0.357,4.70,0.00,0.00,2,0.368,,0.205,1.30,7,0.337,,0.103,6.40,4,4.20,3.35,0.21,0.344,5.20,0.00,0.00,2,0.331,,0.210,1.70,7,0.276,,0.105,5.40,14,4.05,4.32,0.15,0.288,4.60,0.00,0.00,2,0.259,,0.135,2.60,7,0.321,,0.163,6.20,50,3.76,4.08,0.20,0.307,5.40,0.00,0.00
Rich Hill,$8.6K,L,LAD,SP,@ MIL,9,11.5,10.00%,1.747,200, ,9.0,-130,4.74,-0.16,3,0.000,,0.000,0.00,6,0.000,,0.000,18.00,1,5.45,5.16,0.00,0.000,12.00,0.00,0.00,17.47,2.03,3,0.451,,0.000,0.00,6,0.316,,0.214,10.10,2,3.27,2.03,0.33,0.361,6.70,0.00,0.00,3,0.265,,0.000,2.20,6,0.341,,0.244,8.60,5,2.49,2.96,0.21,0.316,6.40,0.00,0.00,3,0.222,,0.000,2.50,6,0.364,,0.248,7.80,9,3.08,3.50,0.24,0.317,6.00,0.00,0.00,3,0.328,,0.120,2.20,6,0.290,,0.182,9.60,36,2.82,3.77,0.21,0.303,7.10,0.00,0.00
James Shields,$6.5K,R,CHW,SP,@ SEA, , ,2.50%,4.912,-100,-3,8.5,169,3.56,0.12,4,0.235,,0.091,4.30,5,0.260,,0.072,5.80,1,3.30,2.44,0.00,0.249,5.20,0.00,0.00,12.28,1.89,4,0.194,,0.100,5.50,5,0.463,,0.324,7.10,2,2.62,1.82,0.17,0.343,6.40,0.00,0.00,4,0.241,,0.127,4.80,5,0.377,,0.224,4.00,4,3.80,2.86,0.14,0.317,4.30,0.00,0.00,4,0.256,,0.159,3.90,5,0.325,,0.177,3.40,15,4.01,4.48,0.15,0.294,3.70,0.00,0.00,4,0.333,,0.210,3.50,5,0.321,,0.184,4.00,42,4.26,5.05,0.19,0.326,3.70,0.00,0.00
Nathan Eovaldi,$8.2K,R,TBR,SP,MIA,13,12.75,5.00%,3.070,1000,-7,7.5,-161,4.19,-0.02,3,0.769,,0.462,4.10,6,0.000,,0.000,0.00,1,6.42,4.66,0.33,0.256,1.40,0.00,0.00,15.35,1.87,3,0.443,,0.230,6.80,6,0.000,,0.000,2.90,2,3.05,1.71,0.17,0.148,4.20,0.00,0.00,3,0.335,,0.169,5.90,6,0.226,,0.108,4.20,4,2.91,2.10,0.22,0.262,4.80,0.00,0.00,3,0.315,,0.183,3.40,6,0.267,,0.242,4.70,9,3.21,3.28,0.33,0.283,4.20,0.00,0.00,3,0.315,,0.183,3.40,6,0.267,,0.242,4.70,9,3.21,3.28,0.33,0.283,4.20,0.00,0.00
Dylan Bundy,$8.4K,R,BAL,SP,@ TOR,13,12.75,2.50%,6.276,200,1,9.0,130,4.12,-0.02,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15.69,1.87,4,0.470,,0.292,3.80,5,0.444,,0.000,2.50,2,5.61,3.84,0.22,0.456,3.10,0.00,0.00,4,0.404,,0.175,6.10,5,0.390,,0.053,2.70,3,4.32,3.32,0.15,0.396,4.20,0.00,0.00,4,0.369,,0.239,4.10,5,0.315,,0.242,5.30,12,3.41,4.21,0.27,0.339,4.70,0.00,0.00,4,0.351,,0.200,3.50,5,0.291,,0.191,5.40,46,3.44,4.45,0.21,0.318,4.60,0.00,0.00
Matt Boyd,$6.0K,L,DET,SP,BOS, , ,1.00%,11.170,-700,1,9.0,176,3.69,-0.03,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,11.17,1.86,3,0.146,,0.000,1.50,6,0.289,,0.188,10.50,1,1.81,1.49,0.25,0.241,7.50,0.00,0.00,3,0.371,,0.316,2.80,6,0.368,,0.213,8.10,4,2.81,2.91,0.31,0.369,6.30,0.00,0.00,3,0.338,,0.243,2.40,6,0.302,,0.121,6.30,14,3.72,4.28,0.17,0.314,5.00,0.00,0.00,3,0.309,,0.143,1.60,6,0.335,,0.174,6.40,43,4.06,4.85,0.17,0.326,4.80,0.00,0.00
Jack Flaherty,$7.3K,R,STL,SP,@ CHC, , ,0.00%, ,100,-1,10.5,116,4.96,4.96,4,0.125,,0.000,3.60,5,0.272,,0.000,5.40,1,4.32,2.97,0.00,0.207,4.60,0.00,0.00,13.36,1.83,4,0.155,,0.001,5.10,5,0.409,,0.077,3.80,2,4.65,3.28,0.00,0.296,4.40,0.00,0.00,4,0.208,,0.079,5.20,5,0.375,,0.306,6.70,5,2.71,2.46,0.29,0.301,6.10,0.00,0.00,4,0.270,,0.116,3.90,5,0.289,,0.183,6.30,13,3.00,3.54,0.22,0.281,5.30,0.00,0.00,4,0.306,,0.162,4.00,5,0.289,,0.147,6.60,19,3.15,3.62,0.22,0.297,5.50,0.00,0.00
Wade Miley,$5.4K,L,MIL,SP,LAD, , ,2.00%,4.900,-600, ,9.0,116,4.26,0.16,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.8,1.81,3,0.229,,0.000,0.00,6,0.313,,0.015,9.00,1,4.97,4.16,0.00,0.285,6.00,0.00,0.00,3,0.229,,0.000,0.00,6,0.313,,0.015,9.00,1,4.97,4.16,0.00,0.285,6.00,0.00,0.00,3,0.187,,0.000,0.00,6,0.297,,0.065,7.30,3,5.04,4.69,0.00,0.260,4.90,0.00,0.00,3,0.295,,0.083,1.40,6,0.372,,0.189,7.10,34,4.54,4.65,0.26,0.346,5.20,0.00,0.00
Clayton Richard,$5.2K,L,SDP,SP,@ PHI,10,12.25,2.50%,3.712,-2100,12,8.0,145,3.53,-0.03,1,0.293,,0.000,0.00,8,0.373,,0.095,6.00,1,6.34,4.39,0.00,0.364,5.30,0.00,0.00,9.28,1.78,1,0.289,,0.000,0.00,8,0.383,,0.091,4.90,2,6.28,5.13,0.00,0.373,4.40,0.00,0.00,1,0.354,,0.111,0.90,8,0.352,,0.132,3.60,5,5.70,4.85,0.06,0.352,3.30,0.00,0.00,1,0.272,,0.094,1.50,8,0.312,,0.138,4.90,15,4.81,3.95,0.14,0.308,4.50,0.00,0.00,1,0.288,,0.075,2.50,8,0.362,,0.198,4.40,51,4.66,3.89,0.24,0.354,4.20,0.00,0.00
German Marquez,$7.4K,R,COL,SP,@ ARI, , ,2.50%,5.144,300,-4,7.5,126,3.47,-0.42,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.86,1.74,5,0.290,,0.107,3.80,4,0.224,,0.177,6.00,2,4.16,1.54,1.00,0.261,4.80,0.00,0.00,5,0.327,,0.151,3.10,4,0.222,,0.192,7.80,4,2.92,2.19,0.36,0.280,5.20,0.00,0.00,5,0.368,,0.211,3.90,4,0.283,,0.156,5.50,14,3.42,3.62,0.32,0.330,4.60,0.00,0.00,5,0.335,,0.159,3.80,4,0.342,,0.236,5.10,47,3.63,4.03,0.24,0.338,4.40,0.00,0.00
Kyle Gibson,$8.6K,R,MIN,SP,@ KCR, , ,2.50%,5.920, ,1,8.5,-136,4.53,-0.19,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,14.8,1.72,4,0.222,,0.182,2.40,5,0.254,,0.133,8.40,2,2.44,1.56,0.13,0.240,5.70,0.00,0.00,4,0.308,,0.089,3.70,5,0.321,,0.212,5.70,4,3.27,2.13,0.19,0.315,4.80,0.00,0.00,4,0.306,,0.105,4.00,5,0.294,,0.192,4.60,14,3.79,3.52,0.22,0.299,4.40,0.00,0.00,4,0.332,,0.137,3.50,5,0.328,,0.179,4.50,47,4.22,4.04,0.23,0.330,4.10,0.00,0.00
Trevor Bauer,$13.6K,R,CLE,SP,@ TEX,3,4.25,30.00%,0.760,1500, ,10.0,-198,5.89,0.35,5,0.336,,0.217,2.60,4,0.203,,0.000,6.40,1,2.50,1.59,0.20,0.277,4.30,0.00,0.00,22.79,1.68,5,0.236,,0.097,4.80,4,0.213,,0.000,6.60,2,2.22,1.63,0.11,0.226,5.60,0.00,0.00,5,0.218,,0.066,5.50,4,0.275,,0.040,6.50,5,2.13,1.95,0.05,0.243,5.90,0.00,0.00,5,0.248,,0.086,5.30,4,0.263,,0.098,7.30,15,2.15,2.41,0.07,0.255,6.20,0.00,0.00,5,0.311,,0.162,5.20,4,0.290,,0.126,6.40,51,2.92,3.25,0.18,0.302,5.70,0.00,0.00
Sam Gaviglio,$6.9K,R,TOR,SP,BAL,7,10,2.00%,5.710,1400,-10,9.0,-143,4.88,0.02,1,0.115,,0.000,2.90,8,0.669,,0.429,2.90,1,4.69,2.86,0.25,0.607,2.90,0.00,0.00,11.42,1.66,1,0.376,,0.218,3.20,8,0.435,,0.167,5.40,3,4.52,3.06,0.20,0.428,5.10,0.00,0.00,1,0.295,,0.148,2.30,8,0.402,,0.267,6.00,5,4.12,3.67,0.28,0.390,5.60,0.00,0.00,1,0.307,,0.146,2.60,8,0.337,,0.203,6.10,13,3.77,3.88,0.26,0.334,5.70,0.00,0.00,1,0.334,,0.201,2.60,8,0.351,,0.222,4.50,28,4.28,4.41,0.31,0.349,4.30,0.00,0.00
Anibal Sanchez,$7.7K,R,ATL,SP,@ WAS, , ,2.50%,4.920,400,-2,8.5,152,3.69,0.27,6,0.177,,0.083,4.50,3,0.375,,0.223,4.50,1,2.14,0.91,0.00,0.243,4.50,0.00,0.00,12.3,1.6,6,0.162,,0.041,4.40,3,0.228,,0.105,5.90,2,2.19,1.32,0.00,0.184,4.90,0.00,0.00,6,0.187,,0.043,4.40,3,0.322,,0.200,4.80,4,2.92,2.51,0.05,0.232,4.60,0.00,0.00,6,0.271,,0.174,4.10,3,0.273,,0.172,4.50,9,3.32,3.63,0.14,0.272,4.20,0.00,0.00,6,0.327,,0.194,4.90,3,0.361,,0.219,4.90,38,3.38,4.08,0.24,0.338,4.90,0.00,0.00
Edwin Jackson,$6.7K,R,OAK,SP,SFG, , ,2.50%,4.284,-800,5,9.0,-129,4.73,0.04,5,0.301,,0.091,1.50,4,0.245,,0.000,0.00,1,6.70,4.83,0.00,0.276,0.80,0.00,0.00,10.71,1.6,5,0.316,,0.112,2.40,4,0.196,,0.000,0.80,2,6.09,4.49,0.00,0.263,1.70,0.00,0.00,5,0.276,,0.168,3.90,4,0.211,,0.060,2.70,4,4.13,3.99,0.13,0.247,3.30,0.00,0.00,5,0.276,,0.168,3.90,4,0.211,,0.060,2.70,4,4.13,3.99,0.13,0.247,3.30,0.00,0.00,5,0.321,,0.184,4.60,4,0.376,,0.295,3.00,19,4.16,5.05,0.25,0.345,3.90,0.00,0.00
Tyler Skaggs,$9.4K,L,LAA,SP,HOU, , ,2.50%,5.928, ,-1,8.5,-102,4.18,0.37,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,14.82,1.58,2,0.440,,0.000,0.00,7,0.104,,0.000,7.50,1,3.65,1.99,0.00,0.179,5.80,0.00,0.00,2,0.352,,0.000,0.50,7,0.170,,0.000,5.00,3,3.50,2.25,0.00,0.210,4.00,0.00,0.00,2,0.200,,0.094,2.40,7,0.331,,0.163,6.90,12,2.90,3.26,0.22,0.302,5.90,0.00,0.00,2,0.265,,0.124,2.20,7,0.330,,0.156,6.70,32,3.41,3.95,0.20,0.316,5.70,0.00,0.00
Martin Perez,$4.5K,L,TEX,SP,CLE, , ,0.50%, ,-1000,1,10.0,176,4.11,0.15,2,0.000,,0.000,1.30,7,0.267,,0.050,3.90,1,4.99,2.88,0.00,0.208,3.30,0.00,0.00,5.23,1.16,2,0.000,,0.000,1.30,7,0.267,,0.050,3.90,1,4.99,2.88,0.00,0.208,3.30,0.00,0.00,2,0.000,,0.000,1.30,7,0.267,,0.050,3.90,1,4.99,2.88,0.00,0.208,3.30,0.00,0.00,2,0.000,,0.000,0.80,7,0.400,,0.294,4.10,2,5.58,4.47,0.50,0.311,3.40,0.00,0.00,2,0.297,,0.097,1.70,7,0.378,,0.181,4.10,37,4.82,4.78,0.21,0.360,3.60,0.00,0.00
