Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Jake Odorizzi,$7.2K,R,MIN,SP,@ DET, , ,7.50%,1.941,100,1,9.0,-109,4.58,0.16,3,0.264,,0.125,7.20,6,0.323,,0.000,5.40,1,2.19,0.00,0.00,0.303,6.00,0.00,0.00,14.56,2.02,3,0.518,,0.476,7.70,6,0.302,,0.059,3.30,2,3.54,0.00,0.25,0.374,4.80,0.00,0.00,3,0.396,,0.285,5.80,6,0.387,,0.223,5.30,4,3.26,0.00,0.23,0.390,5.50,0.00,0.00,3,0.352,,0.291,4.70,6,0.331,,0.182,6.70,11,3.64,0.00,0.23,0.338,6.00,0.00,0.00,3,0.317,,0.234,3.80,6,0.325,,0.215,5.50,38,3.91,0.00,0.23,0.322,4.90,0.00,0.00
Tyler Chatwood,$6.3K,R,CHC,SP,@ MIL, , ,0.25%, ,600,-6,9.0,-114,4.42,-0.24,4,0.410,,0.000,10.70,5,0.264,,0.000,2.10,1,6.05,0.00,0.00,0.329,5.90,0.00,0.00,12.65,2.01,4,0.356,,0.111,6.80,5,0.291,,0.000,1.90,2,5.69,0.00,0.25,0.320,4.10,0.00,0.00,4,0.390,,0.135,4.80,5,0.354,,0.037,2.40,5,6.30,0.00,0.15,0.370,3.50,0.00,0.00,4,0.356,,0.110,4.70,5,0.289,,0.062,5.50,10,5.25,0.00,0.11,0.319,5.10,0.00,0.00,4,0.355,,0.165,4.10,5,0.302,,0.152,4.00,42,4.88,0.00,0.26,0.326,4.00,0.00,0.00
CC Sabathia,$6.6K,L,NYY,SP,WAS, , ,2.00%,6.630,100,2,9.0,-143,4.86,-0.4,3,0.000,,0.000,0.00,6,0.221,,0.250,7.70,1,3.27,0.00,0.33,0.000,0.00,0.00,0.00,13.26,2.01,3,0.346,,0.000,0.00,6,0.306,,0.223,7.50,2,3.78,0.00,0.30,0.319,5.00,0.00,0.00,3,0.433,,0.353,1.30,6,0.320,,0.232,5.50,4,4.62,0.00,0.33,0.358,4.10,0.00,0.00,3,0.334,,0.256,1.70,6,0.287,,0.166,5.20,11,3.96,0.00,0.25,0.303,4.00,0.00,0.00,3,0.307,,0.124,1.80,6,0.299,,0.159,6.60,37,4.14,0.00,0.27,0.302,5.00,0.00,0.00
Aaron Nola,$12.0K,R,PHI,SP,COL, , ,37.50%,0.610,2500, ,7.0,-140,3.77,-0.4,3,0.223,,0.273,6.00,6,0.364,,0.227,3.00,1,4.86,0.00,0.50,0.317,4.00,0.00,0.00,22.87,1.91,3,0.120,,0.116,6.90,6,0.311,,0.171,2.10,2,3.86,0.00,0.14,0.247,3.70,0.00,0.00,3,0.179,,0.087,6.40,6,0.258,,0.144,3.90,4,3.25,0.00,0.15,0.232,4.80,0.00,0.00,3,0.237,,0.044,4.10,6,0.233,,0.120,5.50,12,3.47,0.00,0.12,0.234,5.00,0.00,0.00,3,0.289,,0.121,4.10,6,0.260,,0.124,5.60,39,3.30,0.00,0.16,0.270,5.10,0.00,0.00
Clay Buchholz,$8.2K,R,ARI,SP,PIT, , ,0.25%, ,100,2,8.5,-140,4.57,0.04,4,0.492,,0.375,3.00,5,0.284,,0.188,7.50,1,2.49,0.00,0.33,0.376,5.50,0.00,0.00,15.54,1.9,4,0.369,,0.158,3.50,5,0.221,,0.118,7.60,2,2.15,0.00,0.20,0.287,5.80,0.00,0.00,4,0.221,,0.143,3.00,5,0.258,,0.188,4.90,4,2.91,0.00,0.18,0.242,4.00,0.00,0.00,4,0.221,,0.143,3.00,5,0.258,,0.188,4.90,4,2.91,0.00,0.18,0.242,4.00,0.00,0.00,4,0.314,,0.123,2.90,5,0.334,,0.257,5.50,6,3.74,0.00,0.17,0.325,4.30,0.00,0.00
Lance McCullers,$9.6K,R,HOU,SP,@ OAK, , ,30.00%,0.596,900,1,8.5,-149,4.64,0.36,3,0.357,,0.445,1.50,6,0.404,,0.200,4.50,1,4.77,0.00,0.40,0.388,3.50,0.00,0.00,17.89,1.86,3,0.268,,0.231,3.80,6,0.383,,0.200,2.20,2,4.75,0.00,0.25,0.345,2.80,0.00,0.00,3,0.240,,0.217,5.10,6,0.411,,0.276,1.90,4,4.13,0.00,0.31,0.354,3.00,0.00,0.00,3,0.269,,0.166,5.30,6,0.316,,0.125,3.90,13,3.79,0.00,0.23,0.300,4.40,0.00,0.00,3,0.259,,0.109,5.40,6,0.322,,0.144,5.30,34,3.75,0.00,0.21,0.301,5.30,0.00,0.00
Bartolo Colon,$5.8K,R,TEX,SP,@ LAD, , ,0.25%, ,-500,4,8.5,152,3.68,0.27,5,0.448,,0.250,0.00,4,0.316,,0.231,1.80,1,6.28,0.00,0.20,0.389,0.80,0.00,0.00,10.72,1.85,5,0.526,,0.272,1.10,4,0.437,,0.371,4.50,2,4.98,0.00,0.38,0.486,2.60,0.00,0.00,5,0.305,,0.201,2.60,4,0.374,,0.300,2.60,5,4.53,0.00,0.32,0.336,2.60,0.00,0.00,5,0.278,,0.164,2.30,4,0.329,,0.284,3.80,12,4.11,0.00,0.27,0.301,3.00,0.00,0.00,5,0.354,,0.222,2.60,4,0.361,,0.247,3.50,39,4.40,0.00,0.23,0.357,3.00,0.00,0.00
Ryne Stanek,$4.0K,R,TBR,SP,TOR, , ,0.01%, ,-1500,2,8.0,-112,4.07,-0.06,3,0.314,,0.000,9.00,6,0.251,,0.000,9.00,3,3.03,0.00,0.00,0.272,9.00,0.00,0.00,7.36,1.84,3,0.157,,0.000,5.10,6,0.279,,0.083,6.80,5,3.83,0.00,0.00,0.238,6.20,0.00,0.00,3,0.209,,0.000,4.10,6,0.309,,0.208,7.20,10,4.00,0.00,0.14,0.276,6.10,0.00,0.00,3,0.183,,0.000,5.70,6,0.306,,0.248,9.00,12,3.28,0.00,0.18,0.265,7.90,0.00,0.00,3,0.239,,0.019,6.90,6,0.423,,0.378,9.30,31,3.02,0.00,0.28,0.362,8.50,0.00,0.00
Miles Mikolas,$10.9K,R,STL,SP,SDP, , ,15.00%,1.302,1600,2,8.5,-186,4.94,0.28,5,0.234,,0.111,2.60,4,0.055,,0.004,3.90,1,3.54,0.00,0.00,0.154,3.10,0.00,0.00,19.53,1.79,5,0.306,,0.182,1.40,4,0.149,,0.081,3.50,2,4.48,0.00,0.00,0.236,2.30,0.00,0.00,5,0.321,,0.105,2.20,4,0.148,,0.035,4.20,5,3.89,0.00,0.00,0.244,3.10,0.00,0.00,5,0.301,,0.146,3.10,4,0.195,,0.073,4.20,11,3.80,0.00,0.12,0.254,3.60,0.00,0.00,5,0.301,,0.146,3.10,4,0.195,,0.073,4.20,11,3.80,0.00,0.12,0.254,3.60,0.00,0.00
Blaine Hardy,$6.8K,L,DET,SP,MIN, , ,0.50%, ,700,-4,9.0,-105,4.42,-0.16,3,0.437,,0.400,0.00,6,0.364,,0.143,3.00,1,5.06,0.00,0.33,0.388,2.00,0.00,0.00,12.11,1.78,3,0.437,,0.400,0.00,6,0.294,,0.122,3.80,2,5.16,0.00,0.14,0.342,2.50,0.00,0.00,3,0.288,,0.218,1.50,6,0.281,,0.122,4.50,5,3.98,0.00,0.06,0.283,3.50,0.00,0.00,3,0.326,,0.236,1.40,6,0.294,,0.131,4.90,9,4.08,0.00,0.11,0.305,3.70,0.00,0.00,3,0.322,,0.256,1.90,6,0.347,,0.150,6.10,42,4.13,0.00,0.16,0.339,4.70,0.00,0.00
Austin Pruitt,$4.3K,R,TBR,SP,TOR, , ,0.00%, ,-1300,3,8.0,-112,4.07,-0.06,3,0.355,,0.375,1.30,6,0.289,,0.143,6.40,1,3.28,0.00,0.29,0.311,4.70,0.00,0.00,7.65,1.78,3,0.403,,0.334,0.80,6,0.275,,0.109,6.00,2,4.12,0.00,0.25,0.318,4.20,0.00,0.00,3,0.380,,0.375,2.60,6,0.215,,0.077,3.70,5,3.81,0.00,0.20,0.270,3.30,0.00,0.00,3,0.325,,0.259,2.20,6,0.272,,0.130,3.50,11,4.37,0.00,0.15,0.290,3.00,0.00,0.00,3,0.319,,0.185,3.10,6,0.343,,0.169,3.90,41,4.17,0.00,0.18,0.335,3.60,0.00,0.00
Chris Stratton,$7.9K,R,SFG,SP,@ MIA, , ,2.00%,6.835,1300,-6,8.5,-125,4.43,0.03,4,0.263,,0.077,2.20,5,0.702,,0.333,4.50,1,4.93,0.00,0.00,0.507,3.50,0.00,0.00,13.67,1.73,4,0.233,,0.036,6.30,5,0.482,,0.181,2.70,2,3.65,0.00,0.00,0.371,4.30,0.00,0.00,4,0.309,,0.102,4.50,5,0.384,,0.167,3.10,4,4.15,0.00,0.17,0.351,3.80,0.00,0.00,4,0.334,,0.183,3.90,5,0.330,,0.164,3.90,12,4.31,0.00,0.17,0.332,3.90,0.00,0.00,4,0.343,,0.159,3.80,5,0.309,,0.145,4.40,24,4.35,0.00,0.16,0.324,4.10,0.00,0.00
David Hess,$4.9K,R,BAL,SP,BOS, , ,1.00%,8.380,-1500,8,9.5,150,4.13,0.24,5,0.311,,0.250,4.50,4,0.318,,0.111,1.50,1,4.42,0.00,0.14,0.314,3.20,0.00,0.00,8.38,1.71,5,0.286,,0.261,3.80,4,0.274,,0.100,0.80,2,4.98,0.00,0.17,0.281,2.40,0.00,0.00,5,0.373,,0.293,3.20,4,0.288,,0.196,2.00,4,4.84,0.00,0.23,0.335,2.70,0.00,0.00,5,0.362,,0.231,3.20,4,0.274,,0.204,1.90,5,4.68,0.00,0.21,0.323,2.60,0.00,0.00,5,0.362,,0.231,3.20,4,0.274,,0.204,1.90,5,4.68,0.00,0.21,0.323,2.60,0.00,0.00
James Shields,$5.3K,R,CHW,SP,CLE, , ,1.00%,9.020,-1500,11,10.5,131,4.78,0.54,7,0.665,,0.785,3.00,2,0.188,,0.000,6.00,1,4.00,0.00,0.38,0.559,3.70,0.00,0.00,9.02,1.7,7,0.508,,0.539,2.80,2,0.348,,0.260,5.50,2,3.73,0.00,0.35,0.472,3.40,0.00,0.00,7,0.289,,0.230,4.20,2,0.322,,0.151,3.40,5,3.76,0.00,0.19,0.296,4.00,0.00,0.00,7,0.284,,0.148,3.50,2,0.317,,0.145,2.90,14,4.55,0.00,0.14,0.291,3.30,0.00,0.00,7,0.345,,0.225,3.40,2,0.311,,0.178,4.00,35,4.29,0.00,0.20,0.337,3.50,0.00,0.00
Trevor Richards,$7.6K,R,MIA,SP,SFG, , ,0.25%, ,1800,-14,8.5,110,4.07,-0.03,3,0.376,,0.000,1.80,6,0.307,,0.181,5.40,1,3.25,0.00,0.20,0.330,4.20,0.00,0.00,12.75,1.68,3,0.376,,0.000,1.80,6,0.307,,0.181,5.40,1,3.25,0.00,0.20,0.330,4.20,0.00,0.00,3,0.376,,0.000,1.80,6,0.307,,0.181,5.40,1,3.25,0.00,0.20,0.330,4.20,0.00,0.00,3,0.312,,0.140,5.90,6,0.353,,0.224,3.00,6,3.81,0.00,0.23,0.339,3.90,0.00,0.00,3,0.312,,0.140,5.90,6,0.353,,0.224,3.00,6,3.81,0.00,0.23,0.339,3.90,0.00,0.00
Trevor Williams,$7.4K,R,PIT,SP,@ ARI, , ,1.00%,12.460,1400,-11,8.5,125,3.93,-0.04,6,0.887,,1.000,0.00,3,0.287,,0.200,6.00,1,5.85,0.00,0.50,0.687,2.00,0.00,0.00,12.46,1.68,6,0.705,,0.333,0.00,3,0.253,,0.128,6.80,2,4.80,0.00,0.20,0.554,2.20,0.00,0.00,6,0.384,,0.184,2.20,3,0.301,,0.163,4.70,5,3.80,0.00,0.14,0.356,3.00,0.00,0.00,6,0.328,,0.129,1.50,3,0.285,,0.179,4.60,13,4.43,0.00,0.16,0.314,2.60,0.00,0.00,6,0.323,,0.118,2.60,3,0.290,,0.163,4.10,44,4.32,0.00,0.16,0.312,3.10,0.00,0.00
Adam Plutko,$8.3K,R,CLE,SP,@ CHW, , ,0.25%, ,1000,-4,10.5,-148,5.72,0.46,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.77,1.54,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,5,0.345,,0.200,1.60,4,0.255,,0.277,3.30,2,5.11,0.00,0.17,0.305,2.40,0.00,0.00,5,0.420,,0.345,2.50,4,0.232,,0.297,7.40,2,4.36,0.00,0.25,0.336,4.60,0.00,0.00,5,0.420,,0.345,2.50,4,0.232,,0.297,7.40,2,4.36,0.00,0.25,0.336,4.60,0.00,0.00
Eduardo Rodriguez,$11.1K,L,BOS,SP,@ BAL, , ,7.50%,2.271,2600,-2,9.5,-170,5.37,0.26,0,0.292,,0.000,0.00,9,0.232,,0.100,8.70,1,3.60,0.00,0.00,0.232,8.70,0.00,0.00,17.03,1.53,0,0.175,,0.000,1.60,9,0.221,,0.125,7.90,2,2.92,0.00,0.20,0.221,7.90,0.00,0.00,0,0.275,,0.072,2.00,9,0.274,,0.090,8.10,5,2.98,0.00,0.12,0.274,8.10,0.00,0.00,0,0.257,,0.171,3.10,9,0.289,,0.118,7.80,12,2.97,0.00,0.17,0.289,7.80,0.00,0.00,0,0.323,,0.168,2.40,9,0.300,,0.163,8.10,36,3.08,0.00,0.17,0.300,8.10,0.00,0.00
Michael Foltynewicz,$11.8K,R,ATL,SP,NYM, , ,7.50%,2.388,2800,-1,8.5,-150,4.65,-0.06,5,0.347,,0.200,10.80,4,0.263,,0.000,3.60,1,2.88,0.00,0.00,0.310,7.60,0.00,0.00,17.91,1.52,5,0.210,,0.080,7.10,4,0.153,,0.000,5.10,2,2.35,0.00,0.00,0.185,6.20,0.00,0.00,5,0.299,,0.161,5.60,4,0.172,,0.035,5.90,5,2.86,0.00,0.10,0.243,5.70,0.00,0.00,5,0.295,,0.159,6.10,4,0.244,,0.081,5.50,12,3.13,0.00,0.13,0.272,5.80,0.00,0.00,5,0.349,,0.179,4.50,4,0.290,,0.130,5.00,41,3.67,0.00,0.16,0.323,4.70,0.00,0.00
Jaime Barria,$9.2K,R,LAA,SP,@ SEA, , ,1.00%,12.160,2400,-8,8.5,-100,4.18,0.24,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.16,1.32,3,0.269,,0.143,7.50,6,0.154,,0.125,1.50,1,2.73,0.00,0.00,0.192,3.50,0.00,0.00,3,0.235,,0.156,5.50,6,0.297,,0.194,3.00,3,2.75,0.00,0.18,0.276,3.80,0.00,0.00,3,0.226,,0.100,4.20,6,0.315,,0.148,3.20,7,3.70,0.00,0.15,0.285,3.60,0.00,0.00,3,0.226,,0.100,4.20,6,0.315,,0.148,3.20,7,3.70,0.00,0.15,0.285,3.60,0.00,0.00
Daniel Mengden,$7.3K,R,OAK,SP,HOU, , ,0.25%, ,-400,4,8.5,132,3.86,0.14,3,0.757,,1.083,6.80,6,0.231,,0.000,0.00,1,5.66,0.00,0.67,0.406,2.20,0.00,0.00,9.11,1.25,3,0.556,,0.566,3.80,6,0.188,,0.045,2.20,2,4.74,0.00,0.36,0.311,2.80,0.00,0.00,3,0.331,,0.272,2.60,6,0.151,,0.018,2.10,5,4.45,0.00,0.19,0.211,2.30,0.00,0.00,3,0.257,,0.177,2.50,6,0.295,,0.163,3.50,13,3.98,0.00,0.18,0.282,3.20,0.00,0.00,3,0.274,,0.178,3.30,6,0.278,,0.149,3.50,18,3.98,0.00,0.17,0.277,3.40,0.00,0.00
