Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Drew VerHagen,$4.0K,R,DET,SP,@ BAL, , ,1.00%,10.340,-1500,2,11.0,146,4.88,-0.06,2,0.455,,0.242,4.50,7,0.414,,0.305,3.86,22,4.75,7.37,0.30,0.423,4.00,0.44,0.22,10.34,2.59
Paul Blackburn,$5.6K,R,OAK,SP,@ LAA, , ,2.00%,7.245,-1200,2,9.0,151,3.95,-0.08,4,0.273,,0.093,2.57,5,0.321,,0.156,5.28,6,4.77,5.02,0.13,0.300,4.08,0.44,0.20,14.49,2.59
Michael Foltynewicz,$7.6K,R,ATL,SP,MIA,7,8.80,12.50%,1.542,-200,3,9.0,-126,4.72,-0.09,4,0.388,,0.236,8.23,5,0.322,,0.153,8.34,43,3.97,5.14,0.17,0.351,8.29,0.31,0.30,19.28,2.54
Seth Lugo,$5.4K,R,NYM,SP,LAD, , , , ,-1800,6,9.0,195,3.58,-0.19,5,0.313,,0.146,5.60,4,0.317,,0.173,7.42,27,4.31,5.09,0.14,0.315,6.41,0.36,0.28,13.38,2.48
Lance Lynn,$8.1K,R,STL,SP,@ CIN, , ,3.00%,6.637,-100,3,8.5,121,3.99,-0.32,4,0.377,,0.229,6.21,5,0.253,,0.151,9.73,22,4.00,5.49,0.20,0.308,8.17,0.34,0.29,19.91,2.46
Marco Estrada,$6.3K,R,TOR,SP,@ HOU, , ,5.00%,3.094,-400,-1,9.0,157,3.9,-0.14,4,0.278,,0.163,9.03,5,0.325,,0.188,9.06,54,4.03,4.86,0.15,0.304,9.05,0.29,0.32,15.47,2.46
Drew Pomeranz,$9.0K,L,BOS,SP,CHW,5,5.20,42.50%,0.516,400,2,10.0,-288,6.51,0.02,1,0.326,,0.120,10.55,8,0.310,,0.171,10.48,54,3.51,4.47,0.17,0.312,10.49,0.36,0.27,21.95,2.44
Cole Hamels,$8.6K,L,TEX,SP,@ MIN, , ,3.00%,6.900,200,2,9.5,-124,4.97,-0.13,2,0.265,,0.112,7.26,7,0.332,,0.166,9.41,45,3.85,4.95,0.18,0.317,8.93,0.41,0.23,20.7,2.41
Danny Salazar,$9.4K,R,CLE,SP,NYY,2,2.60,20.00%,1.129,500,2,8.5,-142,4.61,-0.32,4,0.357,,0.227,11.60,5,0.314,,0.136,12.00,39,3.40,4.57,0.19,0.333,11.82,0.36,0.27,22.59,2.4
Wade Miley,$5.4K,L,BAL,SP,DET, , ,3.00%,4.310,-700,-1,11.0,-156,6.12,0.06,1,0.301,,0.116,7.67,8,0.368,,0.188,7.91,52,4.16,5.51,0.21,0.361,7.88,0.38,0.23,12.93,2.39
Christopher Stratton,$4.2K,R,SFG,SP,ARI,12,12.80,1.00%,9.990,-1300,1,8.5,134,3.87,-0.06,4,0.369,,0.178,3.86,5,0.319,,0.125,6.59,11,5.35,5.48,0.13,0.341,5.38,0.35,0.19,9.99,2.38
Alex Cobb,$7.1K,R,TBR,SP,MIL, , , , ,-600,5,9.0,-135,4.81,0.28,3,0.326,,0.155,6.32,6,0.321,,0.159,5.90,28,4.32,5.36,0.19,0.323,6.04,0.38,0.23,16.72,2.35
John Lackey,$7.4K,R,CHC,SP,WAS, , , , ,-100,2,10.5,-169,5.97,5.97,6,0.345,,0.178,7.80,3,0.292,,0.179,9.29,51,3.70,5.19,0.21,0.327,8.30,0.34,0.26,17.01,2.3
Jordan Montgomery,$6.0K,L,NYY,SP,@ CLE,12,12.80,3.00%,4.443,-900,2,8.5,132,3.89,-0.18,1,0.289,,0.197,6.00,8,0.315,,0.143,9.39,20,3.83,4.69,0.14,0.312,9.01,0.32,0.33,13.33,2.22
Charlie Morton,$9.5K,R,HOU,SP,TOR,4,4.00,15.00%,1.379,1200,-2,9.0,-167,5.1,0.14,3,0.270,,0.144,12.51,6,0.349,,0.185,9.19,19,3.34,4.54,0.18,0.323,10.30,0.43,0.24,20.69,2.18
Jon Gray,$7.0K,R,COL,SP,PHI,6,5.60,10.00%,1.496,300,-3,11.0,-184,6.41,-0.63,5,0.322,,0.172,9.87,4,0.320,,0.131,10.63,38,3.37,4.34,0.19,0.321,10.21,0.38,0.22,14.96,2.14
Gerrit Cole,$11.0K,R,PIT,SP,SDP,3,3.80,20.00%,1.143,1400,1,7.5,-147,4.11,-0.43,4,0.366,,0.194,9.67,5,0.297,,0.116,7.17,43,3.67,4.48,0.16,0.328,8.28,0.40,0.22,22.87,2.08
Dan Straily,$7.5K,R,MIA,SP,@ ATL, , ,1.00%,15.540,100,-1,9.0,116,4.28,-0.41,6,0.288,,0.160,7.59,3,0.333,,0.218,8.01,56,4.17,5.33,0.17,0.303,7.73,0.28,0.32,15.54,2.07
Luis Castillo,$8.0K,R,CIN,SP,STL,1,2.40,25.00%,0.652,300,0,8.5,-131,4.51,-0.18,2,0.296,,0.240,8.02,7,0.340,,0.169,11.95,8,3.37,4.74,0.23,0.330,11.08,0.43,0.25,16.29,2.04
Edwin Jackson,$6.4K,R,WAS,SP,@ CHC, , , , ,200,-4,10.5,159,4.53,4.53,5,0.356,,0.181,6.81,4,0.398,,0.270,6.46,27,5.08,6.52,0.20,0.375,6.65,0.30,0.29,12.65,1.98
Rich Hill,$12.0K,L,LAD,SP,@ NYM, , , , ,2800,-1,9.0,-211,5.42,0.19,2,0.290,,0.087,8.57,7,0.264,,0.097,12.83,36,3.09,3.56,0.11,0.270,11.88,0.35,0.25,23.81,1.98
James Shields,$4.5K,R,CHW,SP,@ BOS, , ,0.25%, ,-1000,-1,10.0,258,3.49,-0.02,5,0.424,,0.268,6.85,4,0.381,,0.258,7.70,43,4.86,7.06,0.21,0.405,7.23,0.32,0.34,8.66,1.92
Tyler Skaggs,$7.9K,L,LAA,SP,OAK,11,12.60,5.00%,3.028,700,-4,9.0,-161,5.05,0.08,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15.14,1.92
Zach Davies,$8.2K,R,MIL,SP,@ TBR, , , , ,700,-4,9.0,125,4.19,0.22,5,0.355,,0.195,6.73,4,0.322,,0.145,7.34,50,3.92,4.92,0.18,0.340,7.00,0.39,0.23,15.7,1.91
Taijuan Walker,$9.8K,R,ARI,SP,@ SFG,9,12.20,7.50%,2.468,1700,-5,8.5,-144,4.63,0.06,6,0.301,,0.216,9.42,3,0.327,,0.167,7.92,41,3.79,5.16,0.19,0.310,8.92,0.35,0.28,18.51,1.89
Kyle Gibson,$5.1K,R,MIN,SP,TEX, , ,0.50%, ,-700,0,9.5,114,4.53,0.13,5,0.388,,0.181,6.17,4,0.354,,0.173,7.00,43,4.61,5.82,0.19,0.373,6.54,0.40,0.23,8.89,1.74
Dinelson Lamet,$8.4K,R,SDP,SP,@ PIT,10,12.40,5.00%,2.728,400,-1,7.5,137,3.39,-0.07,3,0.417,,0.357,12.20,6,0.236,,0.136,12.90,11,3.14,4.95,0.21,0.296,12.67,0.27,0.35,13.64,1.62
Nicholas Pivetta,$4.4K,R,PHI,SP,@ COL, , ,0.25%, ,-1200,1,11.0,174,4.59,-0.37,3,0.294,,0.090,10.55,6,0.420,,0.350,9.31,15,3.90,5.74,0.22,0.378,9.72,0.31,0.32,5.86,1.33
