Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Phil Hughes,$6.2K,R,MIN,SP,COL, , ,0.50%, ,100,-3,9.5,-115,4.87,0.3,4,0.420,,0.161,7.53,5,0.342,,0.212,4.70,19,4.76,5.63,0.15,0.377,5.96,0.28,0.32,12.55,2.02
Jaime Garcia,$7.5K,L,ATL,SP,@ TOR, , , , ,100,-1,8.5,123,3.97,0.22,2,0.291,,0.133,8.40,7,0.344,,0.189,7.91,37,3.86,5.39,0.23,0.332,8.02,0.47,0.21,15.04,2.01
Eduardo Rodriguez,$8.0K,L,BOS,SP,@ STL,4,4.83,10.00%,1.570,200,-2,8.0,-103,3.95,-0.25,2,0.327,,0.105,10.74,7,0.317,,0.220,9.39,27,3.95,4.87,0.15,0.319,9.69,0.28,0.33,15.7,1.96
Jimmy Nelson,$7.6K,R,MIL,SP,@ SDP,6,7.17,15.00%,0.983,-200,1,7.5,116,3.56,-0.14,4,0.347,,0.183,7.12,5,0.344,,0.138,8.08,40,4.38,5.61,0.17,0.345,7.65,0.42,0.24,14.74,1.94
Tom Koehler,$6.1K,R,MIA,SP,HOU, , ,0.50%, ,-100,0,7.5,150,3.3,-0.21,5,0.374,,0.228,8.37,4,0.331,,0.156,7.05,39,4.55,5.70,0.19,0.355,7.78,0.32,0.26,11.81,1.94
Wade Miley,$7.8K,L,BAL,SP,@ DET, , ,0.50%, ,-100,0,9.5,103,4.66,0.22,0,0.289,,0.129,8.06,9,0.348,,0.173,8.44,37,3.87,5.07,0.19,0.348,8.44,0.38,0.24,14.67,1.88
Chad Kuhl,$5.4K,R,PIT,SP,WAS, , ,1.00%,9.740,-700,2,8.5,140,3.82,0.31,3,0.406,,0.235,6.68,6,0.282,,0.111,7.22,22,4.26,4.57,0.10,0.323,7.04,0.36,0.26,9.74,1.8
Chase De Jong,$6.6K,R,SEA,SP,OAK, , ,1.00%,11.620,400,-3,8.5,-110,4.3,0.39,4,0.249,,0.111,3.68,5,0.348,,0.194,4.00,5,6.08,7.38,0.18,0.304,3.86,0.32,0.32,11.62,1.76
Kyle Freeland,$7.7K,L,COL,SP,@ MIN, , ,1.00%,13.560,400,-4,9.5,105,4.63,0.2,2,0.281,,0.091,12.00,7,0.289,,0.060,4.62,7,4.13,4.27,0.06,0.287,6.26,0.53,0.14,13.56,1.76
Jason Hammel,$7.0K,R,KCR,SP,NYY, , ,1.00%,12.250,300,-3,9.5,106,4.62,0.22,4,0.359,,0.199,8.82,5,0.315,,0.165,7.94,36,4.06,5.25,0.17,0.335,8.33,0.32,0.29,12.25,1.75
Jake Odorizzi,$8.9K,R,TBR,SP,@ CLE, , , , ,700,-2,9.0,146,3.99,0.47,7,0.256,,0.150,9.44,2,0.335,,0.209,7.20,39,3.94,5.10,0.17,0.274,8.94,0.29,0.32,14.75,1.66
CC Sabathia,$7.2K,L,NYY,SP,@ KCR, , ,2.00%,5.740,400,-3,9.5,-116,4.88,0.28,3,0.312,,0.125,9.61,6,0.323,,0.136,7.48,36,4.12,5.11,0.18,0.319,8.19,0.41,0.22,11.48,1.59
Bronson Arroyo,$5.3K,R,CIN,SP,@ CHC, , ,1.00%,7.750,-1300,6,11.5,175,4.79,4.79,4,0.344,,0.307,7.25,5,0.394,,0.284,5.59,7,4.72,6.60,0.19,0.372,6.33,0.32,0.40,7.75,1.46
Tommy Milone,$6.0K,L,NYM,SP,@ ARI, , ,0.50%, ,-100,-1,9.0,150,3.96,0.06,2,0.341,,0.225,6.64,7,0.389,,0.223,7.32,25,4.10,6.00,0.29,0.378,7.17,0.37,0.22,8.52,1.42
