Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Brad Peacock,$9.5K,R,HOU,SP,@ CHW,3,3.67,25.00%,0.986,1200,0,9.5,-149,5.22,-0.35,5,0.317,,0.134,11.97,4,0.263,,0.128,10.95,34,3.70,4.26,0.12,0.293,11.52,0.31,0.33,24.66,2.6
Drew VerHagen,$4.8K,R,DET,SP,PIT, , , , ,-700,1,9.5,146,4.21,-0.08,3,0.442,,0.226,5.40,6,0.396,,0.303,3.93,23,4.80,7.20,0.30,0.411,4.42,0.41,0.22,12.24,2.55
Lance Lynn,$7.8K,R,STL,SP,KCR,8,8.50,15.00%,1.283,-400,2,9.0,-146,4.92,0.35,4,0.374,,0.236,6.14,5,0.254,,0.152,9.75,23,4.01,5.50,0.20,0.307,8.15,0.35,0.30,19.24,2.47
Tanner Roark,$7.5K,R,WAS,SP,MIA, , ,4.00%,4.605,-400,3,9.5,-152,5.25,-0.05,3,0.325,,0.131,7.07,6,0.292,,0.106,8.66,57,3.96,4.68,0.15,0.303,8.13,0.40,0.22,18.42,2.46
Jason Hammel,$5.8K,R,KCR,SP,@ STL, , ,10.00%,1.413,-1300,5,9.0,136,4.08,0.15,4,0.348,,0.186,8.01,5,0.314,,0.152,7.43,51,4.10,5.09,0.16,0.329,7.69,0.32,0.29,14.13,2.44
Anthony Banda,$5.6K,L,ARI,SP,LAD, , ,1.00%,13.180,-800,2,9.0,161,3.86,-0.29,3,0.307,,0.263,8.44,6,0.372,,0.158,12.46,2,3.68,4.18,0.08,0.350,11.12,0.37,0.43,13.18,2.35
Jacob deGrom,$12.7K,R,NYM,SP,@ PHI,2,2.50,32.50%,0.917,2100,0,8.5,-156,4.73,0.29,4,0.307,,0.123,9.68,5,0.303,,0.161,10.97,45,3.14,4.20,0.19,0.305,10.40,0.38,0.24,29.8,2.35
Luis Castillo,$9.4K,R,CIN,SP,SDP, , , , ,1800,-4,8.5,-137,4.56,0.06,3,0.307,,0.234,7.89,6,0.324,,0.167,10.87,9,3.55,5.09,0.24,0.318,9.88,0.45,0.23,20.72,2.2
Dan Straily,$6.6K,R,MIA,SP,@ WAS, , ,1.00%,14.360,-800,1,9.5,142,4.25,0.05,6,0.288,,0.158,7.65,3,0.331,,0.218,8.06,57,4.14,5.27,0.17,0.302,7.79,0.28,0.33,14.36,2.18
Carlos Rodon,$7.0K,L,CHW,SP,HOU,6,7.00,7.50%,2.011,-500,1,9.5,139,4.28,0.35,2,0.288,,0.120,10.59,7,0.342,,0.161,10.22,35,3.53,4.87,0.20,0.330,10.30,0.34,0.26,15.08,2.15
James Paxton,$12.3K,L,SEA,SP,LAA,1,2.17,37.50%,0.690,2400,0,7.5,-175,4.31,-0.17,1,0.262,,0.067,7.17,8,0.307,,0.133,10.62,39,3.12,3.21,0.09,0.302,10.24,0.35,0.23,25.86,2.1
Wade Miley,$6.3K,L,BAL,SP,@ OAK, , ,1.00%,12.970,300,-3,9.5,-108,4.81, ,0,0.298,,0.115,7.74,9,0.369,,0.189,7.97,53,4.15,5.53,0.21,0.369,7.97,0.38,0.23,12.97,2.06
Tyler Skaggs,$6.2K,L,LAA,SP,@ SEA, , ,5.00%,2.540,-400,1,7.5,165,3.19,0.17,4,0.343,,0.097,9.00,5,0.352,,0.169,10.10,16,3.77,4.47,0.14,0.348,9.61,0.39,0.25,12.7,2.05
Dinelson Lamet,$8.9K,R,SDP,SP,@ CIN, , , , ,600,2,8.5,127,3.94,-0.06,4,0.400,,0.337,11.29,5,0.229,,0.125,12.96,12,3.20,4.89,0.20,0.305,12.22,0.29,0.33,18.16,2.04
