Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Jason Hammel,$5.3K,R,KCR,SP,TEX, , , , ,-2200,10, , , , ,0,0.367,,0.198,8.50,0,0.316,,0.163,7.47,46,4.12,5.23,0.16,0.000,0.00,0.31,0.29,15.48,2.92
Taijuan Walker,$6.5K,R,ARI,SP,@ ATL, , , , ,-1400,9, , , , ,0,0.308,,0.222,9.25,0,0.330,,0.165,7.78,38,3.87,5.21,0.18,0.000,0.00,0.35,0.28,18.17,2.8
Tim Adleman,$4.7K,R,CIN,SP,WAS, , , , ,-2500,5, , , , ,0,0.353,,0.248,6.70,0,0.354,,0.220,8.50,29,4.32,6.26,0.21,0.000,0.00,0.31,0.34,12.52,2.66
Jose Berrios,$7.3K,R,MIN,SP,@ HOU, , , , ,-1900,13, , , , ,0,0.351,,0.163,8.50,0,0.359,,0.203,9.00,24,4.38,5.93,0.19,0.000,0.00,0.34,0.29,18.96,2.6
Mike Leake,$6.4K,R,STL,SP,@ PIT, , , , ,-1300,9, , , , ,0,0.320,,0.158,6.15,0,0.314,,0.139,7.18,48,3.68,4.52,0.16,0.000,0.00,0.43,0.21,16.14,2.52
Drew Pomeranz,$7.4K,L,BOS,SP,NYY, , , , ,-1200,6, , , , ,0,0.321,,0.126,10.92,0,0.314,,0.173,10.55,50,3.42,4.43,0.18,0.000,0.00,0.36,0.27,18.57,2.51
Johnny Cueto,$8.9K,R,SFG,SP,@ SDP, , , , ,-100,0, , , , ,0,0.313,,0.162,8.35,0,0.296,,0.134,8.19,51,3.44,4.19,0.16,0.000,0.00,0.41,0.23,21.91,2.46
Brandon McCarthy,$6.9K,R,LAD,SP,@ MIA, , , , ,-500,-1, , , , ,0,0.278,,0.076,8.93,0,0.281,,0.093,8.70,25,4.06,4.13,0.10,0.000,0.00,0.37,0.21,16.88,2.45
Ricky Nolasco,$6.0K,R,LAA,SP,TBR, , , , ,-1400,7, , , , ,0,0.319,,0.192,6.31,0,0.351,,0.212,8.38,50,4.01,5.37,0.17,0.000,0.00,0.36,0.31,14.61,2.44
Justin Verlander,$8.4K,R,DET,SP,TOR, , , , ,-400,0, , , , ,0,0.265,,0.153,10.54,0,0.301,,0.145,8.87,53,3.55,4.40,0.15,0.000,0.00,0.28,0.32,20.48,2.44
Jacob Faria,$8.2K,R,TBR,SP,@ LAA, , , , ,-300,-1, , , , ,0,0.289,,0.000,6.00,0,0.260,,0.131,10.25,6,3.31,3.83,0.13,0.000,0.00,0.37,0.22,19.78,2.41
Gerrit Cole,$8.5K,R,PIT,SP,STL, , , , ,-200,-2, , , , ,0,0.378,,0.206,9.78,0,0.297,,0.113,6.85,39,3.72,4.58,0.17,0.000,0.00,0.41,0.22,19.9,2.34
