Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Zack Wheeler,$7.6K,R,NYM,SP,@ PIT, , ,27.50%,0.683,-300,-1,8.5,126,3.94,0.18,3,0.367,,0.286,11.68,6,0.268,,0.064,6.66,8,3.95,4.89,0.17,0.301,8.33,0.40,0.24,18.79,2.47
Michael Fulmer,$8.6K,R,DET,SP,@ CHW, , , , ,-1200,3,9.0,-109,4.56,-0.19,7,0.252,,0.084,7.75,11,0.309,,0.152,8.12,35,3.66,4.28,0.14,0.574,15.95,0.41,0.23,20.65,2.4
Gerrit Cole,$9.9K,R,PIT,SP,NYM,7,8.50,32.50%,0.731,1000,-2,8.5,-136,4.56,0.32,7,0.337,,0.148,9.44,2,0.294,,0.110,6.83,31,3.72,4.27,0.14,0.327,8.86,0.40,0.21,23.77,2.4
J.C. Ramirez,$7.1K,R,LAA,SP,@ MIA,12,12.50, , ,-600,1,9.0,-112,4.58,0.08,4,0.290,,0.162,7.74,5,0.307,,0.132,8.06,81,3.74,5.14,0.24,0.299,7.92,0.43,0.20,16.98,2.39
Marco Estrada,$9.5K,R,TOR,SP,TEX,1,3.00, , ,300,0,8.0,101,3.94,-0.43,5,0.259,,0.146,8.82,4,0.300,,0.175,9.22,42,3.77,4.57,0.15,0.277,9.00,0.30,0.32,22.65,2.38
Stephen Strasburg,$12.1K,R,WAS,SP,SDP,2,5.25, , ,1000,0,8.0,-258,5.07,1.07,5,0.263,,0.131,10.90,4,0.303,,0.149,10.89,33,2.97,3.56,0.13,0.281,10.90,0.34,0.27,28.77,2.38
CC Sabathia,$7.2K,L,NYY,SP,OAK,12,12.50, , ,-500,0,9.5,-141,5.14,0.39,0,0.313,,0.122,9.36,9,0.318,,0.133,7.55,38,4.09,5.05,0.18,0.318,7.55,0.41,0.21,16.95,2.35
Adam Wainwright,$5.7K,R,STL,SP,@ COL, , ,5.00%,2.644,-900,-1,10.5,-101,5.19,-0.31,3,0.347,,0.157,7.89,6,0.331,,0.150,7.77,43,3.99,4.59,0.15,0.336,7.81,0.35,0.23,13.22,2.32
Tyler Danish,$4.2K,R,CHW,SP,DET, , , , ,-1300,1,9.0,-101,4.44,-0.31,7,0.000,,0.000,0.00,11,0.610,,0.000,0.00,3,9.16,12.80,0.00,0.746,0.00,0.33,0.11,9.64,2.3
Dallas Keuchel,$11.0K,L,HOU,SP,BAL,4,6.75,45.00%,0.558,600,1,8.0,-192,4.71,0.06,1,0.240,,0.088,8.81,8,0.332,,0.183,8.23,35,3.38,4.44,0.19,0.322,8.29,0.48,0.21,25.13,2.28
Jerad Eickhoff,$6.4K,R,PHI,SP,CIN,6,8.25, , ,-800,-1,9.0,-123,4.69,-0.41,5,0.372,,0.239,7.82,4,0.277,,0.144,8.54,41,3.80,4.87,0.17,0.330,8.14,0.32,0.28,14.57,2.28
Danny Salazar,$10.2K,R,CLE,SP,KCR,5,7.00, , ,900,-1,8.0,-166,4.53,-0.19,4,0.356,,0.243,11.81,5,0.324,,0.139,11.90,34,3.43,4.73,0.20,0.338,11.86,0.36,0.28,22.55,2.21
Michael Foltynewicz,$8.2K,R,ATL,SP,@ SFG, , ,10.00%,1.617,400,-5,7.5,106,3.65,-0.11,5,0.381,,0.227,8.21,4,0.327,,0.163,8.06,31,3.96,5.06,0.17,0.357,8.14,0.31,0.28,16.17,1.97
Zack Greinke,$11.9K,R,ARI,SP,@ MIL,3,6.25, , ,1300,0,8.5,-124,4.44,-0.13,3,0.313,,0.194,9.19,6,0.309,,0.161,8.33,36,3.40,4.55,0.20,0.310,8.62,0.39,0.25,23.37,1.96
Yu Darvish,$11.6K,R,TEX,SP,@ TOR,12,12.50, , ,1200,0,8.0,-111,4.06,-0.07,4,0.274,,0.126,12.18,5,0.293,,0.175,10.82,28,3.12,4.38,0.19,0.285,11.42,0.31,0.30,22.4,1.93
Bronson Arroyo,$4.9K,R,CIN,SP,@ PHI, , , , ,-1400,1,9.0,113,4.31,-0.09,4,0.399,,0.400,6.61,5,0.397,,0.282,5.19,9,5.01,7.74,0.23,0.398,5.82,0.29,0.40,9.4,1.92
Wade Miley,$6.8K,L,BAL,SP,@ HOU, , ,12.50%,1.031,-600,-2,8.0,180,3.29,-0.06,1,0.289,,0.129,8.06,8,0.348,,0.175,8.24,39,3.93,5.21,0.20,0.341,8.22,0.39,0.24,12.89,1.9
Jharel Cotton,$8.2K,R,OAK,SP,@ NYY, , , , ,1100,-12,9.5,131,4.36,-0.39,3,0.310,,0.177,6.64,6,0.328,,0.184,7.93,12,4.03,4.94,0.20,0.322,7.50,0.29,0.25,14.68,1.79
Robert Whalen,$5.5K,R,SEA,SP,@ BOS, , , , ,-700,-3,10.5,116,4.99,0.34,4,0.353,,0.367,7.56,5,0.351,,0.200,9.42,5,4.08,5.73,0.19,0.352,8.59,0.37,0.30,9.48,1.72
Kyle Freeland,$6.0K,L,COL,SP,STL, , ,2.00%,4.220,-400,-3,10.5,-109,5.31,-0.19,1,0.367,,0.228,9.82,8,0.317,,0.103,4.91,9,4.50,5.15,0.13,0.323,5.46,0.49,0.18,8.44,1.41
