Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Mark Leiter Jr.,$6.8K,R,PHI,SP,@ SDP,5,6.83,20.00%,0.723,400,-6,8.0,155,3.48,-0.21,4,0.281,,0.153,7.23,5,0.325,,0.202,9.85,18,3.70,5.50,0.24,0.305,8.69,0.37,0.25,14.45,2.13
Chris Smith,$5.1K,R,OAK,SP,KCR, , ,0.25%, ,-500,-1,9.0,112,4.32,-0.09,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,10.55,2.07
Gio Gonzalez,$11.5K,L,WAS,SP,LAA,10,11.00,3.00%,7.800,2600,-1,8.5,-108,4.3,-0.19,2,0.255,,0.069,7.66,7,0.314,,0.154,9.99,55,3.71,4.54,0.16,0.301,9.47,0.37,0.24,23.4,2.03
Kyle Freeland,$6.2K,L,COL,SP,ATL, , ,0.25%, ,200,-3,11.0,-178,6.35,0.13,3,0.305,,0.122,10.21,6,0.343,,0.161,4.90,21,4.39,5.46,0.19,0.330,6.67,0.44,0.20,12.49,2.01
Sonny Gray,$10.7K,R,NYY,SP,NYM, , ,5.00%,4.242,1900,-1,8.0,-141,4.33, ,4,0.308,,0.140,7.88,5,0.342,,0.188,8.44,39,3.67,4.63,0.20,0.327,8.19,0.45,0.18,21.21,1.98
Luis Castillo,$8.1K,R,CIN,SP,@ CHC,11,11.17,10.00%,1.604,900,-6,8.0,147,3.54,3.54,5,0.301,,0.229,7.71,4,0.334,,0.172,10.24,10,3.72,5.24,0.24,0.316,8.83,0.45,0.23,16.04,1.98
Zach Davies,$7.9K,R,MIL,SP,PIT, , ,2.00%,7.755,400,-2,9.0,-128,4.74,0.1,2,0.348,,0.187,6.50,7,0.319,,0.140,7.28,52,3.97,4.88,0.17,0.325,7.11,0.39,0.22,15.51,1.96
Blake Snell,$5.5K,L,TBR,SP,@ TOR, , ,1.00%,10.630,-300,0,9.5,109,4.59,0.39,0,0.283,,0.043,10.98,9,0.373,,0.172,9.06,35,4.45,4.76,0.12,0.373,9.06,0.31,0.28,10.63,1.93
A.J. Griffin,$5.9K,R,TEX,SP,DET, , ,0.50%, ,-800,5,10.5,-105,5.19,0.37,2,0.395,,0.333,8.76,7,0.331,,0.216,8.64,32,4.42,6.82,0.26,0.345,8.67,0.25,0.35,11.37,1.93
Brad Peacock,$9.3K,R,HOU,SP,@ ARI, , , , ,900,0,9.5,-108,4.81,-0.03,4,0.322,,0.127,11.88,5,0.260,,0.127,10.66,35,3.70,4.17,0.11,0.288,11.20,0.30,0.33,17.85,1.92
Mike Leake,$6.0K,R,STL,SP,@ BOS, , ,3.00%,3.807,-1100,6,9.5,140,4.27,-0.4,5,0.325,,0.148,5.94,4,0.313,,0.136,7.36,54,3.72,4.54,0.16,0.320,6.57,0.43,0.20,11.42,1.9
Madison Bumgarner,$12.7K,L,SFG,SP,@ MIA,5,6.83,7.50%,3.192,2400,-1,7.5,-104,3.8,-0.11,2,0.230,,0.104,10.18,7,0.286,,0.161,10.14,46,3.08,3.89,0.15,0.274,10.15,0.35,0.28,23.94,1.89
Danny Salazar,$12.2K,R,CLE,SP,@ MIN,4,5.50,17.50%,1.301,2700,-2,9.0,-156,5.01,-0.08,6,0.365,,0.219,11.64,3,0.306,,0.128,12.30,41,3.37,4.43,0.18,0.345,11.86,0.36,0.27,22.76,1.87
Bartolo Colon,$5.8K,R,MIN,SP,CLE, , ,0.50%, ,-600,3,9.0,146,3.99,0.08,6,0.378,,0.240,5.79,3,0.332,,0.140,6.27,52,4.29,5.00,0.15,0.363,5.95,0.34,0.27,10.76,1.86
Miguel Gonzalez,$5.0K,R,CHW,SP,@ LAD, , ,0.25%, ,-700,2,8.5,345,2.55,-0.03,5,0.361,,0.210,6.66,4,0.327,,0.143,5.88,42,4.58,5.00,0.11,0.346,6.31,0.35,0.30,9,1.8
Justin Verlander,$11.8K,R,DET,SP,@ TEX, , ,7.50%,2.831,2200,1,10.5,-105,5.31,0.13,4,0.261,,0.147,10.65,5,0.294,,0.146,8.90,59,3.51,4.38,0.15,0.279,9.68,0.28,0.31,21.23,1.8
Wade Miley,$6.9K,L,BAL,SP,@ SEA, , ,1.00%,12.000,200,-4,9.0,102,4.42,-0.27,3,0.296,,0.114,7.81,6,0.363,,0.184,8.01,54,4.14,5.46,0.21,0.341,7.94,0.38,0.23,12,1.74
Jacob deGrom,$12.6K,R,NYM,SP,@ NYY,7,7.17,7.50%,2.928,2000,1,8.0,131,3.67, ,5,0.306,,0.121,9.78,4,0.302,,0.160,10.95,46,3.10,4.13,0.19,0.304,10.30,0.38,0.24,21.96,1.74
Sean Newcomb,$6.7K,L,ATL,SP,@ COL, , ,0.25%, ,1000,-10,11.0,168,4.65,-0.63,4,0.359,,0.151,10.13,5,0.316,,0.173,9.61,11,4.10,4.81,0.13,0.335,9.84,0.36,0.27,8.18,1.22
Andrew Albers,$0.0,L,SEA,SP,BAL, , , , ,0,0,9.0,-112,4.58,-0.23,1,0.332,,0.334,13.50,8,0.454,,0.358,7.94,5,0.00,0.00,0.00,0.440,8.56,0.00,0.00,10.41,0
