Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Corey Oswalt,$5.4K,R,NYM,SP,@ TOR, , ,7.50%,1.473,-100,-3,9.5,152,4.12,0.37,4,0.716,,0.750,4.10,5,0.520,,0.334,0.00,1,6.43,8.00,0.67,0.607,1.80,0.00,0.00,11.05,2.05,4,0.716,,0.750,4.10,5,0.520,,0.334,0.00,1,6.43,8.00,0.67,0.607,1.80,0.00,0.00,4,0.716,,0.750,4.10,5,0.520,,0.334,0.00,1,6.43,8.00,0.67,0.607,1.80,0.00,0.00,4,0.478,,0.428,1.40,5,0.347,,0.261,5.60,2,4.46,5.12,0.60,0.405,3.70,0.00,0.00,4,0.478,,0.428,1.40,5,0.347,,0.261,5.60,2,4.46,5.12,0.60,0.405,3.70,0.00,0.00
Julio Teheran,$7.0K,R,ATL,SP,@ NYY, , ,0.00%, ,-500,1,9.5,172,3.93,-0.16,5,0.282,,0.000,1.50,4,0.089,,0.072,4.50,1,4.35,4.31,0.00,0.196,2.80,0.00,0.00,13.55,1.94,5,0.372,,0.077,2.60,4,0.234,,0.185,6.20,2,4.02,4.19,0.13,0.311,4.20,0.00,0.00,5,0.286,,0.045,3.90,4,0.198,,0.143,7.80,3,2.94,3.43,0.10,0.247,5.60,0.00,0.00,5,0.339,,0.188,3.50,4,0.234,,0.187,5.20,12,3.88,4.73,0.22,0.292,4.30,0.00,0.00,5,0.340,,0.204,3.90,4,0.310,,0.184,4.20,45,4.15,4.93,0.21,0.327,4.00,0.00,0.00
Jose Quintana,$7.9K,L,CHC,SP,DET, , ,0.00%, ,700,-3,9.0,-218,5.44,5.44,1,0.489,,0.600,3.50,8,0.391,,0.118,3.50,1,5.07,6.09,0.20,0.402,3.50,0.00,0.00,15.22,1.93,1,0.494,,0.363,3.60,8,0.400,,0.171,2.70,2,5.10,5.87,0.20,0.410,2.80,0.00,0.00,1,0.393,,0.227,2.00,8,0.313,,0.145,5.80,5,4.23,4.39,0.23,0.322,5.40,0.00,0.00,1,0.301,,0.162,3.20,8,0.348,,0.200,6.40,13,3.96,4.36,0.23,0.343,6.00,0.00,0.00,1,0.260,,0.120,2.50,8,0.324,,0.177,7.80,46,3.45,3.87,0.21,0.317,7.30,0.00,0.00
Aaron Nola,$13.1K,R,PHI,SP,BAL, , ,0.00%, ,3000,-1,8.5,-206,5.05,-0.12,2,0.209,,0.000,5.00,7,0.215,,0.072,5.00,1,2.91,3.74,0.00,0.214,5.00,0.00,0.00,24.24,1.85,2,0.259,,0.040,4.80,7,0.183,,0.034,4.10,2,3.56,4.31,0.00,0.200,4.20,0.00,0.00,2,0.294,,0.166,5.20,7,0.273,,0.104,4.60,5,3.61,3.89,0.14,0.278,4.70,0.00,0.00,2,0.255,,0.073,4.40,7,0.245,,0.110,5.10,14,3.19,3.26,0.11,0.247,4.90,0.00,0.00,2,0.292,,0.122,4.20,7,0.261,,0.120,5.50,43,3.31,3.43,0.16,0.268,5.20,0.00,0.00
CC Sabathia,$7.7K,L,NYY,SP,ATL, , ,0.00%, ,-100,1,9.5,-194,5.57,0.16,3,0.295,,0.143,3.90,6,0.270,,0.105,2.60,1,3.76,4.62,0.00,0.278,3.00,0.00,0.00,14.11,1.83,3,0.223,,0.084,3.00,6,0.372,,0.083,3.70,2,4.01,4.40,0.00,0.322,3.50,0.00,0.00,3,0.250,,0.048,2.60,6,0.329,,0.050,5.50,4,3.75,4.35,0.00,0.303,4.50,0.00,0.00,3,0.272,,0.136,2.20,6,0.303,,0.121,5.10,13,3.88,4.53,0.15,0.293,4.10,0.00,0.00,3,0.301,,0.114,1.90,6,0.306,,0.150,6.50,41,4.10,4.16,0.24,0.304,4.90,0.00,0.00
Tyler Anderson,$5.9K,L,COL,SP,SFG, , ,10.00%,1.082,-100,-2,10.5,-120,5.42,-0.47,3,0.146,,0.000,1.10,6,0.158,,0.000,7.90,1,2.42,3.76,0.00,0.154,5.60,0.00,0.00,10.82,1.83,3,0.380,,0.300,1.30,6,0.207,,0.000,9.00,2,2.39,3.30,0.13,0.265,6.40,0.00,0.00,3,0.483,,0.320,1.60,6,0.229,,0.092,7.10,5,2.95,3.63,0.20,0.314,5.30,0.00,0.00,3,0.463,,0.315,1.70,6,0.286,,0.166,6.40,14,3.68,4.43,0.26,0.345,4.80,0.00,0.00,3,0.377,,0.269,2.30,6,0.326,,0.196,6.90,32,3.59,4.18,0.26,0.343,5.40,0.00,0.00
Jose Urena,$6.9K,R,MIA,SP,TBR, , ,0.00%, ,-100, ,7.5,105,3.64,-0.11,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.57,1.82,3,0.433,,0.128,3.50,6,0.222,,0.000,5.20,1,4.08,3.68,0.00,0.292,4.60,0.00,0.00,3,0.318,,0.143,2.80,6,0.199,,0.024,3.80,3,4.15,3.52,0.08,0.239,3.40,0.00,0.00,3,0.304,,0.133,2.90,6,0.275,,0.101,4.20,13,3.96,3.80,0.15,0.285,3.80,0.00,0.00,3,0.321,,0.174,2.60,6,0.301,,0.151,4.20,47,4.27,4.84,0.18,0.308,3.70,0.00,0.00
Eduardo Rodriguez,$8.4K,L,BOS,SP,@ WAS, , ,0.00%, ,400, ,9.0,-133,4.76,0.09,2,0.522,,0.500,1.50,7,0.376,,0.333,1.50,1,6.16,7.05,0.25,0.408,1.50,0.00,0.00,15.23,1.81,2,0.457,,0.250,0.90,7,0.380,,0.307,2.70,2,5.67,6.94,0.14,0.397,2.30,0.00,0.00,2,0.448,,0.186,1.40,7,0.314,,0.187,6.10,5,4.01,4.78,0.17,0.344,5.10,0.00,0.00,2,0.342,,0.194,2.50,7,0.294,,0.132,7.10,15,3.30,4.26,0.17,0.305,6.10,0.00,0.00,2,0.345,,0.174,2.30,7,0.308,,0.170,7.80,40,3.19,4.24,0.17,0.316,6.60,0.00,0.00
Mike Minor,$6.0K,L,TEX,SP,HOU, , ,2.00%,5.410,-300,-1,9.5,156,4.07,-0.35,2,0.176,,0.000,1.30,7,0.000,,0.000,5.10,1,2.69,4.02,0.00,0.039,4.30,0.00,0.00,10.82,1.8,2,0.260,,0.154,1.40,7,0.075,,0.002,4.20,2,3.58,4.58,0.00,0.116,3.50,0.00,0.00,2,0.262,,0.143,1.00,7,0.194,,0.077,5.20,4,3.72,4.68,0.05,0.209,4.30,0.00,0.00,2,0.273,,0.176,1.20,7,0.346,,0.219,5.80,13,3.73,4.64,0.18,0.330,4.80,0.00,0.00,2,0.226,,0.097,2.80,7,0.315,,0.197,6.60,76,3.14,4.20,0.14,0.295,5.80,0.00,0.00
Francisco Liriano,$6.1K,L,DET,SP,@ CHC, , ,0.00%, ,-700,2,9.0,194,3.56,3.56,1,0.000,,0.000,0.00,8,0.387,,0.137,6.00,1,5.47,5.90,0.17,0.000,0.00,0.00,0.00,10.82,1.77,1,0.515,,0.000,0.00,8,0.340,,0.083,6.30,2,5.40,5.32,0.13,0.359,5.60,0.00,0.00,1,0.515,,0.000,0.00,8,0.340,,0.083,6.30,2,5.40,5.32,0.13,0.359,5.60,0.00,0.00,1,0.215,,0.086,1.80,8,0.346,,0.176,5.60,10,4.61,4.98,0.21,0.331,5.20,0.00,0.00,1,0.271,,0.131,2.30,8,0.358,,0.181,6.20,47,4.53,5.00,0.18,0.348,5.80,0.00,0.00
Matt Andriese,$5.5K,R,TBR,SP,@ MIA, , ,0.00%, , ,-4,7.5,-120,3.86,0.11,4,0.000,,0.000,0.00,5,0.293,,0.000,0.00,1,6.16,4.94,0.00,0.163,0.00,0.00,0.00,9.67,1.76,4,0.069,,0.000,1.80,5,0.522,,0.436,0.00,2,5.50,5.74,0.20,0.321,0.80,0.00,0.00,4,0.174,,0.007,0.70,5,0.430,,0.245,4.30,5,5.10,4.88,0.11,0.316,2.70,0.00,0.00,4,0.208,,0.081,3.10,5,0.334,,0.190,5.60,17,3.78,3.88,0.16,0.278,4.50,0.00,0.00,4,0.252,,0.113,3.60,5,0.376,,0.246,5.30,37,3.72,4.15,0.24,0.321,4.60,0.00,0.00
Yefrey Ramirez,$5.2K,R,BAL,SP,@ PHI, , ,0.00%, ,-300, ,8.5,180,3.45,0.12,4,0.146,,0.000,1.80,5,0.176,,0.000,3.60,1,3.74,3.40,0.00,0.163,2.80,0.00,0.00,8.7,1.67,4,0.146,,0.000,1.80,5,0.176,,0.000,3.60,1,3.74,3.40,0.00,0.163,2.80,0.00,0.00,4,0.238,,0.000,5.90,5,0.283,,0.167,3.00,2,3.19,3.91,0.17,0.263,4.30,0.00,0.00,4,0.238,,0.000,5.90,5,0.283,,0.167,3.00,2,3.19,3.91,0.17,0.263,4.30,0.00,0.00,4,0.238,,0.000,5.90,5,0.283,,0.167,3.00,2,3.19,3.91,0.17,0.263,4.30,0.00,0.00
Trevor Bauer,$13.6K,R,CLE,SP,@ KCR, , ,20.00%,1.126,1600,1,9.0,-249,5.62,0.12,3,0.177,,0.083,5.80,6,0.330,,0.143,5.80,1,3.07,1.74,0.00,0.279,5.80,0.00,0.00,22.52,1.66,3,0.185,,0.046,7.30,6,0.317,,0.061,6.60,2,2.04,2.37,0.00,0.273,6.80,0.00,0.00,3,0.201,,0.067,7.60,6,0.260,,0.081,5.70,5,1.84,2.40,0.00,0.240,6.30,0.00,0.00,3,0.251,,0.079,6.00,6,0.269,,0.113,7.00,14,2.47,2.99,0.07,0.263,6.60,0.00,0.00,3,0.316,,0.168,5.30,6,0.293,,0.133,6.50,47,2.98,3.37,0.19,0.301,6.10,0.00,0.00
Patrick Corbin,$11.1K,L,ARI,SP,STL, , ,15.00%,1.196,1500,1,7.5,-124,3.9,-0.38,1,0.224,,0.000,3.00,8,0.188,,0.050,4.50,1,3.93,2.62,0.00,0.192,4.30,0.00,0.00,17.94,1.62,1,0.332,,0.000,2.10,8,0.105,,0.024,9.70,2,1.67,1.50,0.00,0.130,8.80,0.00,0.00,1,0.438,,0.238,2.20,8,0.200,,0.058,8.60,4,2.55,2.63,0.08,0.226,7.90,0.00,0.00,1,0.375,,0.223,2.20,8,0.224,,0.109,8.60,14,2.54,3.07,0.18,0.241,7.90,0.00,0.00,1,0.299,,0.169,2.60,8,0.311,,0.167,7.30,48,3.34,3.50,0.22,0.310,6.80,0.00,0.00
Dylan Covey,$5.0K,R,CHW,SP,@ CIN, , ,5.00%,1.570,-500,2,10.0,151,4.36,0.15,5,0.839,,1.125,0.00,4,0.671,,0.429,0.00,1,8.05,12.36,0.67,0.764,0.00,0.00,0.00,7.85,1.57,5,0.629,,0.692,1.50,4,0.477,,0.400,0.00,2,7.68,8.69,0.71,0.561,0.80,0.00,0.00,5,0.407,,0.224,4.50,4,0.337,,0.213,1.10,5,5.28,5.55,0.29,0.376,3.00,0.00,0.00,5,0.367,,0.147,4.30,4,0.273,,0.108,2.70,9,4.81,4.63,0.19,0.325,3.60,0.00,0.00,5,0.371,,0.221,3.70,4,0.382,,0.235,2.80,26,4.92,5.13,0.29,0.376,3.30,0.00,0.00
Miles Mikolas,$9.5K,R,STL,SP,@ ARI, , ,7.50%,1.995,1300,-1,7.5,109,3.6,-0.12,7,0.263,,0.000,0.00,2,0.264,,0.000,1.50,1,6.23,4.72,0.00,0.263,0.30,0.00,0.00,14.96,1.57,7,0.253,,0.000,1.50,2,0.192,,0.000,2.90,2,5.20,4.39,0.00,0.239,1.80,0.00,0.00,7,0.309,,0.129,2.70,2,0.148,,0.003,3.00,5,4.36,4.11,0.11,0.273,2.70,0.00,0.00,7,0.291,,0.127,2.80,2,0.180,,0.021,3.40,14,4.05,3.85,0.10,0.266,2.90,0.00,0.00,7,0.308,,0.142,3.00,2,0.194,,0.057,3.80,15,3.98,3.73,0.13,0.283,3.20,0.00,0.00
Sean Manaea,$12.1K,L,OAK,SP,SDP, , ,0.00%, ,3200,-2,8.5,-160,4.73,-0.11,2,0.000,,0.000,0.00,7,0.276,,0.174,3.00,1,5.26,5.37,0.50,0.000,0.00,0.00,0.00,16.04,1.33,2,0.000,,0.000,0.00,7,0.228,,0.102,6.20,2,3.64,3.50,0.20,0.000,0.00,0.00,0.00,2,0.098,,0.000,1.00,7,0.251,,0.145,5.50,4,3.48,3.75,0.18,0.217,4.50,0.00,0.00,2,0.271,,0.080,1.60,7,0.278,,0.185,4.90,14,4.02,4.41,0.19,0.276,4.20,0.00,0.00,2,0.264,,0.088,1.60,7,0.320,,0.178,6.20,44,3.91,4.42,0.17,0.308,5.20,0.00,0.00
Gerrit Cole,$14.2K,R,HOU,SP,@ TEX, , ,17.50%,1.062,2700,-1,9.5,-177,5.43,-0.15,6,0.248,,0.000,3.00,3,0.263,,0.000,4.50,1,4.65,4.88,0.00,0.253,3.50,0.00,0.00,18.58,1.31,6,0.333,,0.250,5.70,3,0.191,,0.000,4.90,2,3.69,3.82,0.17,0.286,5.50,0.00,0.00,6,0.266,,0.122,5.70,3,0.275,,0.153,4.80,5,3.50,4.23,0.21,0.269,5.40,0.00,0.00,6,0.249,,0.126,6.70,3,0.260,,0.153,5.30,15,2.24,3.35,0.18,0.253,6.20,0.00,0.00,6,0.309,,0.185,5.20,3,0.281,,0.149,4.90,49,2.97,3.60,0.22,0.300,5.10,0.00,0.00
Jose Berrios,$11.8K,R,MIN,SP,@ MIL, , ,0.00%, ,1400,2,8.5,-105,4.18,0.01,4,0.439,,0.272,4.40,5,0.561,,0.428,0.00,1,6.64,8.16,0.40,0.507,2.00,0.00,0.00,15.2,1.29,4,0.294,,0.148,7.30,5,0.379,,0.214,4.00,2,3.30,4.27,0.29,0.341,5.50,0.00,0.00,4,0.297,,0.181,6.20,5,0.295,,0.102,4.20,5,2.93,3.78,0.22,0.296,5.10,0.00,0.00,4,0.269,,0.158,4.80,5,0.306,,0.166,4.80,15,2.96,3.83,0.22,0.290,4.80,0.00,0.00,4,0.312,,0.162,4.20,5,0.277,,0.135,5.10,42,3.27,4.10,0.18,0.293,4.70,0.00,0.00
Andrew Suarez,$6.2K,L,SFG,SP,@ COL, , ,1.00%,7.430,-400, ,10.5,107,5.08,-0.53,2,0.222,,0.000,0.00,7,0.341,,0.067,7.50,1,5.45,2.79,0.00,0.315,5.80,0.00,0.00,7.43,1.2,2,0.175,,0.000,1.60,7,0.410,,0.121,5.60,2,5.28,2.85,0.33,0.358,4.70,0.00,0.00,2,0.215,,0.130,1.40,7,0.342,,0.073,6.80,5,4.21,3.34,0.15,0.314,5.60,0.00,0.00,2,0.208,,0.099,2.50,7,0.365,,0.173,6.60,12,3.63,3.38,0.20,0.330,5.70,0.00,0.00,2,0.208,,0.099,2.50,7,0.365,,0.173,6.60,12,3.63,3.38,0.20,0.330,5.70,0.00,0.00
