Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Corey Kluber,$10.8K,R,CLE,SP,@ CHW, , ,37.50%,0.643,900,-1,7.0,-158,3.91,-0.26,5,0.303,,0.131,9.73,4,0.280,,0.155,10.60,39,3.17,4.01,0.15,0.293,10.12,0.35,0.27,24.13,2.23
Adam Wainwright,$6.0K,R,STL,SP,@ MIL, , ,3.00%,4.467,-1900,13,8.5,-112,4.32,0.01,3,0.358,,0.175,7.96,6,0.327,,0.151,7.83,37,4.00,4.69,0.15,0.337,7.87,0.35,0.24,13.4,2.23
Mat Latos,$5.5K,R,TOR,SP,@ LAA, , ,0.25%, ,-400,0,8.5,129,3.92,-0.23,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,11.93,2.17
Tyler Glasnow,$6.6K,R,PIT,SP,NYY, , ,5.00%,2.854,800,-8,8.0,-105,3.95, ,5,0.366,,0.150,11.17,4,0.398,,0.292,10.00,10,4.35,5.56,0.21,0.380,10.65,0.35,0.19,14.27,2.16
Alex Meyer,$4.7K,R,LAA,SP,TOR, , ,5.00%,2.010,-1300,2,8.5,-139,4.58,-0.27,5,0.434,,0.303,9.39,4,0.319,,0.150,11.49,7,4.52,5.08,0.12,0.383,10.32,0.32,0.37,10.05,2.14
Justin Verlander,$10.3K,R,DET,SP,@ MIN, , ,30.00%,0.730,900,0,8.5,-137,4.56,0.34,6,0.271,,0.178,11.26,3,0.283,,0.151,9.10,38,3.19,4.24,0.16,0.275,10.54,0.27,0.33,21.9,2.13
Tanner Roark,$8.0K,R,WAS,SP,@ NYM, , ,5.00%,3.348,-300,0,7.0,103,3.43,0.41,5,0.289,,0.090,6.98,4,0.288,,0.102,8.10,38,3.94,4.45,0.12,0.289,7.48,0.41,0.22,16.74,2.09
Cole Hamels,$9.3K,L,TEX,SP,KCR, , ,12.50%,1.548,-100,1,8.5,-146,4.65,-0.33,2,0.268,,0.100,7.87,7,0.335,,0.165,10.03,36,3.76,4.93,0.20,0.320,9.55,0.41,0.23,19.35,2.08
Jeremy Hellickson,$7.3K,R,PHI,SP,ATL, , ,2.00%,7.555,-900,4,8.0,-103,4.05,-0.05,3,0.297,,0.148,6.72,6,0.299,,0.183,7.73,35,3.88,4.68,0.16,0.298,7.39,0.37,0.25,15.11,2.07
CC Sabathia,$7.4K,L,NYY,SP,@ PIT, , ,5.00%,3.052,-200,-3,8.0,-105,4.05, ,1,0.305,,0.134,9.49,8,0.311,,0.122,7.47,32,4.05,4.88,0.17,0.310,7.69,0.42,0.22,15.26,2.06
Hector Santiago,$6.4K,L,MIN,SP,DET, , ,0.50%, ,-1000,5,8.5,127,3.94,0.16,0,0.334,,0.152,7.75,9,0.347,,0.227,7.52,36,4.78,5.87,0.16,0.347,7.52,0.30,0.34,13.18,2.06
Johnny Cueto,$8.1K,R,SFG,SP,@ COL, , ,5.00%,3.288,-200,-1,9.5,-124,4.97,-0.37,4,0.282,,0.119,8.64,5,0.276,,0.119,8.04,36,3.23,3.70,0.12,0.279,8.31,0.43,0.22,16.44,2.03
Michael Fiers,$7.2K,R,HOU,SP,@ TBR, , ,5.00%,2.914,200,-9,8.5,-113,4.33,0.39,5,0.329,,0.144,6.51,4,0.367,,0.235,7.93,34,3.96,5.31,0.18,0.346,7.14,0.36,0.29,14.57,2.02
Bartolo Colon,$6.9K,R,ATL,SP,@ PHI, , ,1.00%,13.930,-900,5,8.0,-107,3.95,0.05,4,0.382,,0.250,6.63,5,0.289,,0.104,6.51,37,4.08,4.81,0.16,0.330,6.56,0.35,0.26,13.93,2.02
Alex Wood,$6.8K,L,LAD,SP,@ ARI, , ,0.50%, ,-500,-3,9.5,-140,5.13,0.09,2,0.305,,0.105,8.53,7,0.307,,0.100,9.59,17,3.52,3.95,0.12,0.307,9.35,0.42,0.20,13.43,1.98
Matt Harvey,$7.9K,R,NYM,SP,WAS, , ,10.00%,1.518,-800,2,7.0,-113,3.57,0.09,6,0.362,,0.174,8.44,3,0.323,,0.154,7.33,20,3.87,4.28,0.13,0.349,8.07,0.36,0.25,15.18,1.92
Hisashi Iwakuma,$7.5K,R,SEA,SP,@ OAK, , ,1.00%,13.960,0,-5,8.0,108,3.87,0.36,5,0.327,,0.179,6.10,4,0.338,,0.177,7.02,37,4.26,5.26,0.17,0.332,6.51,0.34,0.27,13.96,1.86
Jose Quintana,$7.7K,L,CHW,SP,CLE, , ,1.00%,14.230,-500,1,7.0,148,3.09,-0.24,2,0.287,,0.127,7.80,7,0.315,,0.187,8.65,35,3.79,4.46,0.14,0.309,8.46,0.33,0.28,14.23,1.85
Tyler Chatwood,$6.1K,R,COL,SP,SFG, , ,0.50%, ,-900,0,9.5,114,4.53,-0.63,4,0.302,,0.131,8.22,5,0.326,,0.146,6.21,30,4.23,5.15,0.18,0.315,7.10,0.44,0.19,10.85,1.78
Taijuan Walker,$7.9K,R,ARI,SP,LAD, , ,2.50%,5.556,500,-10,9.5,130,4.37,-0.09,7,0.288,,0.232,9.83,2,0.358,,0.186,7.81,27,3.84,5.55,0.23,0.304,9.38,0.32,0.27,13.89,1.76
