Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Anibal Sanchez,$5.2K,R,ATL,SP,WAS, , ,4.00%,2.667,-400,-4,9.5,-114,4.85,0.52,3,0.568,,0.667,2.20,6,0.395,,0.285,2.20,1,5.59,0.00,0.67,0.453,2.20,0.00,0.00,10.67,2.05,3,0.568,,0.667,2.20,6,0.395,,0.285,2.20,1,5.59,0.00,0.67,0.453,2.20,0.00,0.00,3,0.568,,0.667,2.20,6,0.395,,0.285,2.20,1,5.59,0.00,0.67,0.453,2.20,0.00,0.00,3,0.358,,0.207,5.00,6,0.306,,0.158,3.00,4,4.22,0.00,0.33,0.323,3.70,0.00,0.00,3,0.339,,0.193,5.30,6,0.388,,0.234,5.20,29,3.41,0.00,0.29,0.372,5.20,0.00,0.00
Tyler Skaggs,$9.2K,L,LAA,SP,TEX, , ,0.00%, ,800,-1,8.5,-175,4.86,0.03,4,0.000,,0.000,3.60,5,0.440,,0.235,5.40,1,4.43,0.00,0.50,0.244,4.60,0.00,0.00,18.58,2.02,4,0.000,,0.000,3.60,5,0.449,,0.334,6.30,2,3.27,0.00,0.43,0.249,5.10,0.00,0.00,4,0.177,,0.143,3.80,5,0.411,,0.238,9.80,4,3.05,0.00,0.40,0.307,7.20,0.00,0.00,4,0.198,,0.125,3.60,5,0.343,,0.147,8.50,9,3.34,0.00,0.22,0.279,6.30,0.00,0.00,4,0.264,,0.137,2.50,5,0.341,,0.168,7.40,24,3.52,0.00,0.23,0.307,5.20,0.00,0.00
Daniel Gossett,$5.1K,R,OAK,SP,@ KCR, , ,7.50%,1.376,-800,-1,9.0,-105,4.57,-0.24,4,0.357,,0.375,3.60,5,0.590,,0.461,1.80,1,4.51,0.00,0.75,0.486,2.60,0.00,0.00,10.32,2.02,4,0.316,,0.231,3.00,5,0.329,,0.206,3.00,2,4.09,0.00,0.27,0.323,3.00,0.00,0.00,4,0.316,,0.231,3.00,5,0.329,,0.206,3.00,2,4.09,0.00,0.27,0.323,3.00,0.00,0.00,4,0.391,,0.305,1.90,5,0.347,,0.175,3.30,4,4.46,0.00,0.20,0.367,2.70,0.00,0.00,4,0.382,,0.205,2.40,5,0.366,,0.252,4.70,21,4.30,0.00,0.29,0.373,3.70,0.00,0.00
Dylan Covey,$4.6K,R,CHW,SP,MIL, , ,2.50%,3.576,-1400,2,9.5,149,4.15,-0.18,4,0.426,,0.077,4.40,5,0.000,,0.000,2.20,1,5.72,0.00,0.00,0.189,3.20,0.00,0.00,8.94,1.94,4,0.356,,0.046,4.00,5,0.146,,0.000,4.90,2,4.15,0.00,0.00,0.239,4.50,0.00,0.00,4,0.356,,0.046,4.00,5,0.146,,0.000,4.90,2,4.15,0.00,0.00,0.239,4.50,0.00,0.00,4,0.341,,0.021,3.20,5,0.193,,0.053,4.20,3,4.60,0.00,0.00,0.259,3.70,0.00,0.00,4,0.358,,0.219,3.20,5,0.383,,0.246,3.10,20,4.91,0.00,0.29,0.372,3.10,0.00,0.00
Michael Wacha,$9.7K,R,STL,SP,PIT,3,4,12.50%,1.502,1000, ,8.5,-120,4.39,-0.19,4,0.251,,0.000,1.40,5,0.141,,0.000,2.90,1,6.10,0.00,0.00,0.190,2.30,0.00,0.00,18.78,1.94,4,0.223,,0.001,2.20,5,0.171,,0.111,4.30,2,4.37,0.00,0.17,0.194,3.40,0.00,0.00,4,0.198,,0.000,4.00,5,0.260,,0.144,4.30,5,3.70,0.00,0.13,0.232,4.10,0.00,0.00,4,0.223,,0.018,4.30,5,0.308,,0.147,3.50,11,4.14,0.00,0.11,0.270,3.90,0.00,0.00,4,0.288,,0.106,3.80,5,0.312,,0.141,4.90,40,3.82,0.00,0.16,0.301,4.40,0.00,0.00
Jeremy Hellickson,$7.5K,R,WAS,SP,@ ATL, , ,5.00%,2.898,900,-2,9.5,103,4.65,-0.02,6,0.290,,0.000,3.60,3,0.487,,0.333,1.80,1,3.77,0.00,0.33,0.356,3.00,0.00,0.00,14.49,1.93,6,0.255,,0.150,5.30,3,0.465,,0.263,2.70,2,3.29,0.00,0.40,0.325,4.50,0.00,0.00,6,0.229,,0.112,5.90,3,0.277,,0.143,3.40,4,2.81,0.00,0.20,0.245,5.10,0.00,0.00,6,0.290,,0.160,4.40,3,0.228,,0.111,3.30,8,3.52,0.00,0.19,0.269,4.00,0.00,0.00,6,0.325,,0.235,2.80,3,0.315,,0.207,3.00,37,4.36,0.00,0.24,0.322,2.90,0.00,0.00
Felix Hernandez,$7.8K,R,SEA,SP,TBR, , ,0.00%, ,1300,-7,7.5,106,3.63,-0.31,3,0.489,,0.357,5.40,6,0.110,,0.000,1.80,1,4.21,0.00,0.33,0.236,3.00,0.00,0.00,14.91,1.91,3,0.365,,0.192,3.30,6,0.194,,0.055,1.60,2,4.82,0.00,0.17,0.251,2.20,0.00,0.00,3,0.327,,0.163,3.60,6,0.377,,0.211,5.30,4,4.48,0.00,0.20,0.360,4.70,0.00,0.00,3,0.341,,0.248,4.60,6,0.334,,0.142,4.50,10,4.25,0.00,0.23,0.336,4.50,0.00,0.00,3,0.352,,0.215,3.60,6,0.323,,0.192,5.00,26,3.99,0.00,0.27,0.333,4.50,0.00,0.00
Steven Matz,$6.9K,L,NYM,SP,CHC,8,7,17.50%,0.754,500,-2,7.5,139,3.35,-0.28,4,0.120,,0.000,3.00,5,0.262,,0.033,3.00,1,5.29,0.00,0.00,0.199,3.00,0.00,0.00,13.19,1.91,4,0.201,,0.000,2.10,5,0.361,,0.230,2.80,3,5.17,0.00,0.18,0.290,2.50,0.00,0.00,4,0.285,,0.158,1.90,5,0.320,,0.168,5.20,4,4.90,0.00,0.18,0.304,3.70,0.00,0.00,4,0.297,,0.107,1.30,5,0.328,,0.211,7.60,9,4.25,0.00,0.25,0.314,4.80,0.00,0.00,4,0.326,,0.090,1.30,5,0.352,,0.225,6.20,22,4.29,0.00,0.25,0.340,4.00,0.00,0.00
Rick Porcello,$8.0K,R,BOS,SP,@ HOU, , ,0.00%, ,-700,6,7.5,153,3.25,-0.29,1,0.449,,0.300,1.40,8,0.165,,0.000,5.80,1,4.20,0.00,0.25,0.197,5.30,0.00,0.00,14.19,1.77,1,0.414,,0.320,4.10,8,0.297,,0.000,5.30,3,4.10,0.00,0.25,0.310,5.10,0.00,0.00,1,0.443,,0.400,4.10,8,0.323,,0.030,4.10,5,4.27,0.00,0.25,0.336,4.10,0.00,0.00,1,0.319,,0.232,4.50,8,0.252,,0.023,4.30,12,3.45,0.00,0.14,0.259,4.30,0.00,0.00,1,0.347,,0.229,4.40,8,0.315,,0.156,4.40,42,3.47,0.00,0.20,0.319,4.40,0.00,0.00
Nick Kingham,$8.2K,R,PIT,SP,@ STL,8,7,12.50%,1.159,100,-1,8.5,107,4.11,0.19,2,0.489,,0.376,5.20,7,0.255,,0.000,1.70,1,4.56,0.00,0.17,0.307,2.50,0.00,0.00,14.49,1.77,2,0.337,,0.227,5.60,7,0.331,,0.133,1.60,2,3.84,0.00,0.11,0.332,2.50,0.00,0.00,2,0.337,,0.227,5.60,7,0.331,,0.133,1.60,2,3.84,0.00,0.11,0.332,2.50,0.00,0.00,2,0.295,,0.205,3.50,7,0.264,,0.174,6.20,4,2.61,0.00,0.19,0.271,5.60,0.00,0.00,2,0.295,,0.205,3.50,7,0.264,,0.174,6.20,4,2.61,0.00,0.19,0.271,5.60,0.00,0.00
Mike Clevinger,$11.1K,R,CLE,SP,@ MIN,6,6.75,30.00%,0.626,2000,-2,8.5,-120,4.38,-0.34,5,0.315,,0.215,4.30,4,0.097,,0.000,5.80,1,2.89,0.00,0.00,0.218,5.00,0.00,0.00,18.79,1.69,5,0.289,,0.150,3.20,4,0.372,,0.174,5.60,2,3.89,0.00,0.14,0.326,4.30,0.00,0.00,5,0.281,,0.093,3.10,4,0.312,,0.137,6.00,5,3.69,0.00,0.13,0.295,4.40,0.00,0.00,5,0.282,,0.101,3.30,4,0.295,,0.139,4.70,11,3.85,0.00,0.09,0.288,3.90,0.00,0.00,5,0.325,,0.176,3.70,4,0.272,,0.115,6.10,36,3.61,0.00,0.17,0.301,4.70,0.00,0.00
Blake Snell,$11.1K,L,TBR,SP,@ SEA, , ,0.00%, ,1800,-1,7.5,-120,3.87,-0.19,3,0.000,,0.000,3.50,6,0.184,,0.058,8.70,1,3.00,0.00,0.00,0.123,6.90,0.00,0.00,17.95,1.62,3,0.063,,0.000,4.00,6,0.201,,0.033,8.00,2,2.90,0.00,0.00,0.155,6.70,0.00,0.00,3,0.152,,0.048,2.70,6,0.293,,0.203,7.80,5,3.40,0.00,0.29,0.246,6.10,0.00,0.00,3,0.160,,0.079,3.20,6,0.288,,0.177,7.90,11,3.07,0.00,0.17,0.245,6.40,0.00,0.00,3,0.189,,0.058,2.10,6,0.311,,0.173,7.80,34,3.68,0.00,0.16,0.270,5.90,0.00,0.00
Aaron Sanchez,$8.0K,R,TOR,SP,@ DET,9,8.25,7.50%,1.731,1400,-7,9.0,-100,4.43,0.13,3,0.467,,0.333,1.80,6,0.419,,0.272,5.40,1,4.18,0.00,0.40,0.435,4.20,0.00,0.00,12.98,1.62,3,0.380,,0.250,1.80,6,0.315,,0.120,3.60,2,5.51,0.00,0.20,0.337,3.00,0.00,0.00,3,0.401,,0.135,3.70,6,0.310,,0.170,7.30,4,4.78,0.00,0.29,0.340,6.10,0.00,0.00,3,0.394,,0.178,3.10,6,0.283,,0.141,5.80,9,4.91,0.00,0.19,0.320,4.90,0.00,0.00,3,0.362,,0.153,3.60,6,0.333,,0.171,4.10,17,5.04,0.00,0.22,0.343,3.90,0.00,0.00
Alex Wood,$7.3K,L,LAD,SP,@ COL, , ,5.00%,2.316,900,-4,11.5,-146,6.25,0.41,2,0.000,,0.000,5.30,7,0.601,,0.667,7.10,1,1.83,0.00,1.00,0.467,6.70,0.00,0.00,11.58,1.59,2,0.000,,0.000,4.90,7,0.426,,0.420,4.00,2,2.63,0.00,0.44,0.331,4.20,0.00,0.00,2,0.138,,0.000,3.70,7,0.373,,0.242,4.50,4,3.35,0.00,0.31,0.321,4.30,0.00,0.00,2,0.244,,0.059,2.40,7,0.274,,0.164,6.20,11,3.21,0.00,0.16,0.267,5.30,0.00,0.00,2,0.252,,0.087,2.50,7,0.273,,0.160,6.80,37,3.28,0.00,0.21,0.268,5.90,0.00,0.00
Jakob Junis,$9.7K,R,KCR,SP,OAK,5,5.25,7.50%,2.036,900,1,9.0,-108,4.43,-0.26,3,0.254,,0.154,4.50,6,0.478,,0.250,6.00,1,3.71,0.00,0.17,0.403,5.50,0.00,0.00,15.27,1.57,3,0.251,,0.133,4.10,6,0.377,,0.172,7.40,2,2.96,0.00,0.13,0.335,6.30,0.00,0.00,3,0.322,,0.163,4.10,6,0.315,,0.132,6.00,5,3.01,0.00,0.12,0.317,5.40,0.00,0.00,3,0.306,,0.178,3.50,6,0.300,,0.208,6.00,10,3.38,0.00,0.19,0.302,5.20,0.00,0.00,3,0.322,,0.174,3.70,6,0.310,,0.193,5.00,29,3.65,0.00,0.19,0.314,4.50,0.00,0.00
Chad Bettis,$5.9K,R,COL,SP,LAD, , ,2.50%,3.680,100,-4,11.5,130,5.25,0.09,4,0.195,,0.000,0.00,5,0.465,,0.263,3.00,1,5.19,0.00,0.20,0.345,1.70,0.00,0.00,9.2,1.56,4,0.157,,0.053,2.50,5,0.434,,0.223,2.50,2,5.04,0.00,0.13,0.311,2.50,0.00,0.00,4,0.279,,0.178,1.90,5,0.370,,0.142,4.10,4,5.07,0.00,0.18,0.330,3.10,0.00,0.00,4,0.266,,0.144,2.80,5,0.332,,0.158,3.30,10,4.77,0.00,0.18,0.303,3.10,0.00,0.00,4,0.295,,0.189,3.40,5,0.343,,0.169,3.10,18,4.61,0.00,0.20,0.322,3.20,0.00,0.00
Kyle Gibson,$7.8K,R,MIN,SP,CLE, , ,7.50%,1.581,400,-1,8.5,106,4.12,-0.16,6,0.409,,0.125,3.90,3,0.117,,0.056,6.40,1,2.61,0.00,0.00,0.312,4.70,0.00,0.00,11.86,1.52,6,0.499,,0.266,2.80,3,0.128,,0.061,4.80,2,3.56,0.00,0.14,0.375,3.50,0.00,0.00,6,0.352,,0.200,3.60,3,0.264,,0.139,5.30,5,3.76,0.00,0.17,0.323,4.20,0.00,0.00,6,0.308,,0.144,3.60,3,0.275,,0.114,6.00,11,3.70,0.00,0.13,0.297,4.40,0.00,0.00,6,0.344,,0.157,3.50,3,0.326,,0.165,4.50,39,4.30,0.00,0.23,0.338,3.80,0.00,0.00
Dan Straily,$7.3K,R,MIA,SP,@ ARI, , ,0.00%, ,600, ,9.0,113,4.29,0.06,4,0.339,,0.072,1.70,5,0.317,,0.334,3.50,1,4.86,0.00,0.50,0.327,2.70,0.00,0.00,10.24,1.4,4,0.320,,0.133,4.80,5,0.267,,0.215,1.60,2,4.37,0.00,0.67,0.291,3.00,0.00,0.00,4,0.377,,0.210,5.30,5,0.098,,0.079,3.20,4,4.41,0.00,0.31,0.222,4.10,0.00,0.00,4,0.375,,0.200,4.50,5,0.233,,0.208,3.10,5,4.83,0.00,0.33,0.296,3.70,0.00,0.00,4,0.328,,0.191,4.40,5,0.323,,0.224,4.10,37,3.75,0.00,0.23,0.325,4.20,0.00,0.00
