Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Rick Porcello,$6.7K,R,BOS,SP,LAA, , ,4.00%,3.708,-1700,5,10.0,-161,5.61,-0.32,4,0.304,,0.148,8.63,5,0.325,,0.177,8.19,49,3.51,4.37,0.14,0.316,8.39,0.33,0.31,14.83,2.21
Michael Foltynewicz,$6.8K,R,ATL,SP,MIL,7,10.50,5.00%,2.986,-900,-5,9.0,-105,4.44,-0.37,4,0.406,,0.239,7.80,5,0.314,,0.159,8.07,36,4.00,5.14,0.17,0.355,7.95,0.30,0.29,14.93,2.2
Chris Archer,$12.5K,R,TBR,SP,BAL,2,2.17,35.00%,0.771,2100,-1,8.5,-210,5.11,-0.24,2,0.310,,0.168,11.62,7,0.295,,0.150,10.74,47,3.15,4.22,0.17,0.298,10.94,0.35,0.28,26.99,2.16
Patrick Corbin,$7.6K,L,ARI,SP,PHI, , ,4.00%,4.090,-600,-5,10.5,-177,6.05,1.3,1,0.319,,0.193,11.43,8,0.381,,0.204,6.66,48,4.09,5.61,0.22,0.374,7.19,0.39,0.23,16.36,2.15
Kyle Freeland,$6.4K,L,COL,SP,@ LAD, , ,1.00%,13.780,-1100,-2,8.0,212,3.07,-0.24,3,0.340,,0.141,10.39,6,0.330,,0.128,4.72,14,4.43,5.30,0.17,0.333,6.61,0.43,0.18,13.78,2.15
Trevor Bauer,$7.1K,R,CLE,SP,MIN,8,11.17,10.00%,1.522,-1500,5,9.5,-165,5.37,-0.41,7,0.333,,0.166,9.42,2,0.330,,0.152,8.74,52,3.73,4.76,0.18,0.332,9.27,0.39,0.24,15.22,2.14
Yu Darvish,$9.3K,R,TEX,SP,@ NYY,9,12.33,7.50%,2.648,-100,-1,10.0,115,4.76,-0.12,3,0.278,,0.141,11.71,6,0.299,,0.177,10.37,33,3.17,4.52,0.19,0.292,10.82,0.32,0.30,19.86,2.14
Jimmy Nelson,$8.5K,R,MIL,SP,@ ATL,10,13.33,7.50%,2.387,-800,-1,9.0,-105,4.56,-0.13,5,0.334,,0.164,8.77,4,0.344,,0.138,7.95,47,4.05,5.17,0.17,0.338,8.41,0.43,0.23,17.9,2.11
Seth Lugo,$7.7K,R,NYM,SP,@ SFG, , ,4.00%,3.755,-100,-8,8.5,111,4.09,0.14,6,0.299,,0.143,6.04,3,0.288,,0.137,7.46,19,4.31,5.08,0.14,0.295,6.51,0.36,0.28,15.02,1.95
Luis Castillo,$4.4K,R,CIN,SP,@ WAS, , ,0.50%, ,-1100,0,9.0,222,3.38,0.02,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,8.18,1.86
Joseph Musgrove,$7.3K,R,HOU,SP,@ SEA, , ,1.00%,12.320,0,-11,9.5,-101,4.69, ,4,0.355,,0.194,8.24,5,0.349,,0.220,7.54,23,3.95,5.22,0.17,0.352,7.85,0.34,0.32,12.32,1.69
