Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Lance Lynn,$7.8K,R,STL,SP,@ BAL,6,9.20,5.00%,3.866,-300,-1,10.5,-104,5.31,0.25,2,0.403,,0.240,7.40,7,0.193,,0.084,9.86,13,3.90,5.46,0.20,0.240,9.31,0.34,0.31,19.33,2.48
Ubaldo Jimenez,$4.9K,R,BAL,SP,STL, , ,4.00%,2.965,-1100,-1,10.5,-106,5.19,0.25,3,0.429,,0.326,11.33,6,0.319,,0.115,7.34,43,4.32,5.55,0.20,0.356,8.67,0.42,0.23,11.86,2.42
Jameson Taillon,$8.3K,R,PIT,SP,CHC,11,12.60,20.00%,0.983,0,-3,9.0,-116,4.62,0.06,5,0.306,,0.094,6.84,4,0.317,,0.176,9.04,25,3.43,4.48,0.18,0.311,7.82,0.45,0.21,19.66,2.37
Michael Foltynewicz,$7.3K,R,ATL,SP,MIA,14,14.40,3.00%,5.720,0,-6,9.5,-106,4.81, ,5,0.403,,0.253,8.13,4,0.320,,0.163,7.98,35,3.97,5.19,0.18,0.366,8.06,0.31,0.28,17.16,2.35
David Price,$7.5K,L,BOS,SP,@ HOU,5,7.80, , ,-1700,5,9.0,114,4.3,-0.51,2,0.327,,0.169,7.43,7,0.324,,0.180,10.10,40,3.43,4.54,0.16,0.325,9.51,0.35,0.30,17.33,2.31
Edward Lively,$5.1K,R,PHI,SP,ARI, , ,1.00%,11.410,-800,-3,9.0,162,3.85,-0.25,5,0.380,,0.172,0.00,4,0.304,,0.127,3.97,3,5.94,5.27,0.05,0.346,1.76,0.39,0.31,11.41,2.24
J.A. Happ,$7.7K,L,TOR,SP,CHW,12,13.40,5.00%,3.432,-300,-2,9.5,-201,5.65,0.25,0,0.304,,0.135,6.75,9,0.306,,0.167,8.67,41,3.76,4.72,0.16,0.306,8.67,0.37,0.27,17.16,2.23
Yu Darvish,$12.0K,R,TEX,SP,SEA,4,7.20, , ,2100,0,10.5,-180,6.08,0.27,4,0.270,,0.139,11.80,5,0.294,,0.172,10.26,32,3.18,4.50,0.19,0.283,10.94,0.32,0.30,25.74,2.15
Jason Vargas,$9.3K,L,KCR,SP,@ LAA,9,12.20, , ,600,-2,8.5,-101,4.2, ,2,0.379,,0.210,4.24,7,0.246,,0.068,9.71,16,3.84,3.89,0.09,0.276,8.49,0.31,0.29,19.16,2.06
Jacob deGrom,$10.6K,R,NYM,SP,WAS,2,3.40,17.50%,1.177,800,0,8.5,-128,4.48,-0.16,4,0.320,,0.133,9.96,5,0.322,,0.160,10.84,36,3.25,4.30,0.19,0.321,10.45,0.39,0.23,20.6,1.94
Kyle Gibson,$5.3K,R,MIN,SP,CLE, , ,1.00%,10.130,-900,-2,10.5,140,4.72,-0.19,6,0.388,,0.189,6.10,3,0.347,,0.159,7.36,36,4.57,5.61,0.18,0.374,6.52,0.38,0.23,10.13,1.91
Robbie Ray,$13.5K,L,ARI,SP,@ PHI,3,4.40,27.50%,0.922,2500,0,9.0,-172,5.15,0.25,1,0.283,,0.105,13.01,8,0.333,,0.178,11.79,44,3.13,4.22,0.19,0.327,11.93,0.36,0.25,25.36,1.88
Christian Bergman,$5.6K,R,SEA,SP,@ TEX, , , , ,-1900,6,10.5,170,4.42,0.23,4,0.416,,0.338,9.78,5,0.408,,0.246,6.75,22,4.40,6.72,0.24,0.412,8.10,0.25,0.32,9.13,1.63
Jacob Faria,$8.1K,R,TBR,SP,@ DET,7,10.20,12.50%,0.987,1600,-17,10.0,-106,4.94,0.25,2,0.355,,0.000,18.00,7,0.220,,0.071,9.39,2,2.96,2.38,0.00,0.250,11.30,0.42,0.18,12.34,1.52
James Shields,$6.4K,R,CHW,SP,@ TOR, , ,2.00%,4.615,-900,0,9.5,186,3.85,-0.25,3,0.399,,0.226,7.38,6,0.384,,0.267,7.98,35,4.78,6.85,0.21,0.389,7.78,0.33,0.33,9.23,1.44
Tyson Blach,$4.8K,L,SFG,SP,@ COL, , , , ,-3200,17,11.5,165,4.89,-0.24,2,0.223,,0.051,4.39,7,0.314,,0.149,4.50,21,4.49,4.37,0.09,0.294,4.48,0.41,0.22,6.33,1.32
Tyler Chatwood,$7.4K,R,COL,SP,SFG, , , , ,-600,0,11.5,-175,6.61,0.24,5,0.324,,0.137,8.21,4,0.321,,0.165,6.79,40,4.12,5.22,0.21,0.323,7.58,0.46,0.18,8.24,1.11
