Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Sonny Gray,$7.2K,R,NYY,SP,LAA, , ,10.00%,1.544,200,-2,10.0,-156,5.54,0.15,2,0.175,,0.000,1.10,7,0.167,,0.000,4.50,1,4.26,0.00,0.00,0.169,3.70,0.00,0.00,15.44,2.14,2,0.175,,0.000,1.10,7,0.167,,0.000,4.50,1,4.26,0.00,0.00,0.169,3.70,0.00,0.00,1,0.315,,0.125,3.40,8,0.418,,0.294,6.80,3,4.83,0.00,0.14,0.407,6.40,0.00,0.00,1,0.409,,0.364,2.60,8,0.377,,0.214,7.30,7,3.96,0.00,0.22,0.381,6.80,0.00,0.00,1,0.314,,0.192,2.40,8,0.337,,0.181,5.80,34,4.21,0.00,0.21,0.334,5.40,0.00,0.00
Wade LeBlanc,$7.1K,L,SEA,SP,MIN, , ,15.00%,0.999,900,-8,8.5,-130,4.48,0.41,3,0.231,,0.000,0.00,6,0.362,,0.191,8.80,1,3.46,0.00,0.50,0.318,5.90,0.00,0.00,14.99,2.11,3,0.222,,0.000,1.80,6,0.249,,0.118,14.10,1,3.39,0.00,0.10,0.240,10.00,0.00,0.00,2,0.253,,0.106,4.00,7,0.312,,0.180,4.00,3,4.25,0.00,0.15,0.299,4.00,0.00,0.00,2,0.306,,0.086,4.20,7,0.354,,0.186,4.00,8,4.63,0.00,0.14,0.343,4.10,0.00,0.00,2,0.290,,0.128,4.30,7,0.302,,0.158,4.70,34,4.01,0.00,0.20,0.299,4.60,0.00,0.00
Daniel Mengden,$6.5K,R,OAK,SP,ARI, , ,0.00%, ,-1200,9,8.5,-160,4.74,0.32,7,0.146,,0.000,2.60,2,0.069,,0.000,0.00,1,5.22,0.00,0.00,0.129,2.00,0.00,0.00,13.57,2.09,7,0.337,,0.238,2.10,2,0.156,,0.000,1.40,2,4.69,0.00,0.09,0.297,1.90,0.00,0.00,3,0.188,,0.000,0.60,6,0.252,,0.110,8.90,3,3.46,0.00,0.12,0.231,6.20,0.00,0.00,3,0.278,,0.115,1.00,6,0.283,,0.125,7.90,8,3.54,0.00,0.13,0.281,5.60,0.00,0.00,3,0.335,,0.184,1.80,6,0.281,,0.155,6.40,57,3.76,0.00,0.18,0.299,4.90,0.00,0.00
Trevor Williams,$7.8K,R,PIT,SP,STL, , ,0.00%, ,1100,-8,8.5,-106,4.19,0.02,2,0.219,,0.000,3.00,7,0.229,,0.286,4.50,1,3.36,0.00,0.25,0.227,4.20,0.00,0.00,16.2,2.08,2,0.153,,0.000,3.50,7,0.272,,0.192,3.50,2,3.09,0.00,0.08,0.246,3.50,0.00,0.00,7,0.242,,0.200,2.40,2,0.308,,0.172,2.70,5,4.15,0.00,0.15,0.257,2.50,0.00,0.00,7,0.225,,0.127,2.30,2,0.332,,0.194,3.90,10,3.87,0.00,0.15,0.249,2.60,0.00,0.00,7,0.261,,0.152,3.40,2,0.299,,0.166,3.70,15,3.92,0.00,0.15,0.269,3.50,0.00,0.00
Hector Santiago,$5.1K,L,CHW,SP,@ DET, , ,0.00%, ,-700,-2,9.5,103,4.64,0.44,0,0.000,,0.000,0.00,9,0.399,,0.462,10.50,1,2.52,0.00,0.43,0.399,10.50,0.00,0.00,10.5,2.06,0,0.262,,0.000,0.00,9,0.326,,0.318,7.40,2,4.34,0.00,0.27,0.326,7.40,0.00,0.00,2,0.239,,0.064,1.90,7,0.324,,0.274,3.70,5,4.23,0.00,0.22,0.305,3.30,0.00,0.00,2,0.272,,0.079,1.70,7,0.273,,0.192,4.30,10,4.45,0.00,0.15,0.273,3.70,0.00,0.00,2,0.308,,0.105,2.80,7,0.288,,0.164,4.00,41,4.31,0.00,0.16,0.292,3.70,0.00,0.00
Aaron Nola,$10.8K,R,PHI,SP,TOR, , ,0.00%, ,1500, ,8.5,-185,4.92,0.01,5,0.414,,0.112,0.00,4,0.267,,0.215,9.00,1,3.07,0.00,0.20,0.349,4.00,0.00,0.00,22.04,2.04,5,0.430,,0.050,0.80,4,0.321,,0.231,6.80,2,3.91,0.00,0.25,0.382,3.40,0.00,0.00,0,0.441,,0.158,0.90,9,0.366,,0.307,7.90,5,4.84,0.00,0.30,0.366,7.90,0.00,0.00,0,0.395,,0.124,2.30,9,0.336,,0.252,7.40,11,4.56,0.00,0.21,0.336,7.40,0.00,0.00,0,0.510,,0.304,1.40,9,0.295,,0.170,6.30,26,4.71,0.00,0.23,0.295,6.30,0.00,0.00
Drew Pomeranz,$7.0K,L,BOS,SP,ATL, , ,0.00%, ,200,-1,10.5,-127,5.5,0.32,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,13.59,1.94,3,0.616,,0.500,0.00,6,0.386,,0.115,9.00,2,5.11,0.00,0.00,0.463,6.00,0.00,0.00,5,0.316,,0.027,2.80,4,0.244,,0.115,7.20,4,2.71,0.00,0.17,0.284,4.80,0.00,0.00,5,0.275,,0.032,2.60,4,0.227,,0.123,6.60,9,3.51,0.00,0.12,0.254,4.30,0.00,0.00,5,0.304,,0.124,3.70,4,0.260,,0.124,5.90,36,3.30,0.00,0.17,0.284,4.70,0.00,0.00
Ian Kennedy,$6.1K,R,KCR,SP,@ TEX, , ,0.00%, ,-1000,7,10.5,124,4.87,0.28,6,0.498,,0.167,1.70,3,0.371,,0.210,6.90,1,3.75,0.00,0.20,0.456,3.50,0.00,0.00,11.76,1.93,6,0.406,,0.188,3.20,3,0.396,,0.258,5.60,2,3.88,0.00,0.18,0.403,4.00,0.00,0.00,3,0.241,,0.063,1.40,6,0.387,,0.197,6.30,4,4.51,0.00,0.10,0.338,4.70,0.00,0.00,3,0.215,,0.046,1.30,6,0.408,,0.250,7.70,6,4.11,0.00,0.17,0.344,5.50,0.00,0.00,3,0.324,,0.103,2.40,6,0.325,,0.168,7.10,37,3.75,0.00,0.20,0.325,5.50,0.00,0.00
Francisco Liriano,$6.7K,L,DET,SP,CHW, , ,0.00%, ,-700,5,9.5,-116,4.86,0.06,1,0.115,,0.000,1.10,8,0.108,,0.000,4.50,1,4.62,0.00,0.00,0.109,4.10,0.00,0.00,12.88,1.92,1,0.206,,0.000,0.70,8,0.285,,0.171,5.20,2,5.00,0.00,0.17,0.276,4.70,0.00,0.00,6,0.388,,0.170,4.10,3,0.389,,0.301,5.50,5,3.52,0.00,0.22,0.388,4.60,0.00,0.00,6,0.332,,0.173,4.30,3,0.373,,0.227,4.30,10,3.69,0.00,0.20,0.346,4.30,0.00,0.00,6,0.338,,0.234,3.80,3,0.341,,0.220,4.60,39,3.94,0.00,0.22,0.339,4.00,0.00,0.00
Jaime Barria,$5.4K,R,LAA,SP,@ NYY, , ,5.00%,1.952,-1200,6,10.0,140,4.46,0.35,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.76,1.81,3,0.175,,0.000,6.40,6,0.165,,0.000,2.60,1,2.04,0.00,0.00,0.168,3.90,0.00,0.00,1,0.174,,0.000,2.20,8,0.313,,0.141,3.10,5,5.09,0.00,0.10,0.298,3.00,0.00,0.00,1,0.158,,0.065,2.80,8,0.317,,0.155,4.50,8,4.73,0.00,0.12,0.299,4.40,0.00,0.00,1,0.254,,0.112,2.50,8,0.352,,0.178,6.00,44,4.53,0.00,0.16,0.341,5.60,0.00,0.00
Ryne Stanek,$4.0K,R,TBR,SP,BAL, , ,0.00%, ,-1500, ,8.5,-142,4.59,0.01,1,0.523,,0.000,8.20,8,0.714,,0.750,0.00,3,6.41,0.00,0.50,0.693,0.90,0.00,0.00,7.02,1.76,1,0.314,,0.000,8.60,8,0.571,,0.600,0.00,4,4.55,0.00,0.33,0.542,1.00,0.00,0.00,3,0.230,,0.067,5.00,6,0.212,,0.000,3.00,3,3.41,0.00,0.00,0.218,3.60,0.00,0.00,3,0.209,,0.042,3.90,6,0.285,,0.067,3.20,5,3.93,0.00,0.07,0.260,3.50,0.00,0.00,3,0.209,,0.042,3.90,6,0.285,,0.067,3.20,5,3.93,0.00,0.07,0.260,3.50,0.00,0.00
Jake Odorizzi,$7.6K,R,MIN,SP,@ SEA, , ,12.50%,1.060,-400,2,8.5,116,4.02,0.59,3,0.139,,0.000,8.70,6,0.422,,0.230,8.70,1,1.20,0.00,0.20,0.328,8.70,0.00,0.00,13.25,1.74,3,0.184,,0.066,12.10,6,0.329,,0.178,17.30,1,1.66,0.00,0.13,0.281,15.60,0.00,0.00,1,0.251,,0.000,10.90,8,0.425,,0.500,10.90,5,2.65,0.00,0.33,0.406,10.90,0.00,0.00,1,0.251,,0.000,10.90,8,0.425,,0.500,10.90,5,2.65,0.00,0.33,0.406,10.90,0.00,0.00,1,0.266,,0.023,8.40,8,0.489,,0.476,9.80,24,2.79,0.00,0.33,0.464,9.70,0.00,0.00
Lance McCullers,$11.3K,R,HOU,SP,@ CLE, , ,30.00%,0.652,1700,1,8.5,-105,4.18,0.12,7,0.083,,0.000,7.70,2,0.139,,0.000,2.60,1,2.25,0.00,0.00,0.095,6.60,0.00,0.00,19.57,1.73,7,0.106,,0.000,5.50,2,0.205,,0.000,4.20,2,2.75,0.00,0.00,0.128,5.20,0.00,0.00,3,0.252,,0.190,5.50,6,0.317,,0.179,7.60,4,2.84,0.00,0.18,0.295,6.90,0.00,0.00,3,0.312,,0.267,4.70,6,0.319,,0.171,7.50,8,3.54,0.00,0.22,0.317,6.60,0.00,0.00,3,0.302,,0.222,3.70,6,0.322,,0.215,5.60,35,3.90,0.00,0.23,0.315,5.00,0.00,0.00
Carlos Carrasco,$11.5K,R,CLE,SP,HOU, , ,35.00%,0.559,2000,-1,8.5,-108,4.32,0.38,3,0.323,,0.300,3.80,6,0.296,,0.052,3.80,1,3.75,0.00,0.17,0.305,3.80,0.00,0.00,19.56,1.7,3,0.346,,0.412,2.00,6,0.272,,0.073,4.70,2,3.95,0.00,0.20,0.297,3.80,0.00,0.00,7,0.182,,0.042,4.50,2,0.218,,0.013,3.70,5,3.78,0.00,0.00,0.190,4.30,0.00,0.00,7,0.254,,0.108,5.70,2,0.282,,0.081,4.50,10,3.53,0.00,0.14,0.260,5.40,0.00,0.00,7,0.253,,0.082,5.50,2,0.313,,0.133,5.70,31,3.67,0.00,0.18,0.266,5.60,0.00,0.00
Sean Newcomb,$7.4K,L,ATL,SP,@ BOS, , ,0.00%, ,-1500,7,10.5,113,5,0.18,2,0.462,,0.000,0.00,7,0.184,,0.048,6.00,1,4.55,0.00,0.00,0.246,4.70,0.00,0.00,12.42,1.68,2,0.462,,0.000,0.00,7,0.183,,0.051,6.80,2,4.68,0.00,0.00,0.245,5.20,0.00,0.00,3,0.314,,0.181,4.60,6,0.322,,0.181,7.80,4,2.82,0.00,0.20,0.319,6.70,0.00,0.00,3,0.267,,0.108,4.40,6,0.274,,0.163,5.10,9,3.03,0.00,0.16,0.272,4.90,0.00,0.00,3,0.299,,0.164,4.80,6,0.268,,0.127,6.00,40,2.81,0.00,0.19,0.278,5.60,0.00,0.00
Jordan Lyles,$8.3K,R,SDP,SP,@ LAD, , ,0.50%, ,1100,-7,7.0,195,2.75,-0.14,5,0.237,,0.214,3.50,4,0.594,,0.444,3.50,1,5.46,0.00,0.18,0.396,3.50,0.00,0.00,11.46,1.38,5,0.137,,0.120,4.40,4,0.338,,0.190,5.80,2,2.67,0.00,0.15,0.226,5.00,0.00,0.00,2,0.198,,0.000,0.40,7,0.171,,0.039,7.90,4,3.74,0.00,0.00,0.177,6.20,0.00,0.00,2,0.301,,0.259,1.40,7,0.247,,0.062,8.10,9,3.68,0.00,0.09,0.259,6.60,0.00,0.00,2,0.322,,0.159,2.50,7,0.304,,0.132,7.60,27,3.80,0.00,0.13,0.308,6.50,0.00,0.00
Tyler Anderson,$7.9K,L,COL,SP,CIN, , ,7.50%,1.433,1900,-17,11.5,-166,6.47,0.54,2,0.382,,0.000,3.50,7,0.362,,0.312,3.50,1,4.01,0.00,0.50,0.366,3.50,0.00,0.00,10.75,1.36,2,0.324,,0.100,2.60,7,0.356,,0.247,3.50,2,4.70,0.00,0.33,0.349,3.30,0.00,0.00,5,0.202,,0.150,4.60,4,0.357,,0.180,4.60,5,3.36,0.00,0.17,0.271,4.60,0.00,0.00,5,0.249,,0.147,3.90,4,0.268,,0.133,5.40,15,3.35,0.00,0.15,0.257,4.60,0.00,0.00,5,0.364,,0.213,3.40,4,0.343,,0.209,5.10,52,3.93,0.00,0.27,0.355,4.10,0.00,0.00
Bartolo Colon,$7.0K,R,TEX,SP,KCR, , ,0.00%, ,700,-6,10.5,-138,5.63,0.22,4,0.428,,0.454,3.50,5,0.561,,0.643,3.50,1,4.24,0.00,0.80,0.502,3.50,0.00,0.00,9.13,1.3,4,0.302,,0.261,3.70,5,0.339,,0.311,1.50,2,4.33,0.00,0.36,0.323,2.40,0.00,0.00,2,0.393,,0.266,2.40,7,0.312,,0.253,5.20,4,3.84,0.00,0.46,0.330,4.60,0.00,0.00,2,0.364,,0.194,2.40,7,0.320,,0.213,7.80,9,3.66,0.00,0.28,0.330,6.60,0.00,0.00,2,0.343,,0.258,2.70,7,0.339,,0.211,7.10,25,3.60,0.00,0.28,0.340,6.10,0.00,0.00
Tyler Mahle,$6.6K,R,CIN,SP,@ COL, , ,2.00%,4.205,500,-6,11.5,149,5.03,-0.04,5,0.415,,0.461,4.50,4,0.419,,0.272,4.50,1,3.60,0.00,0.60,0.417,4.50,0.00,0.00,8.41,1.27,5,0.540,,0.527,4.00,4,0.329,,0.137,4.00,2,4.09,0.00,0.57,0.446,4.00,0.00,0.00,4,0.293,,0.280,2.30,5,0.358,,0.374,2.60,5,4.25,0.00,0.35,0.329,2.50,0.00,0.00,4,0.270,,0.170,2.40,5,0.305,,0.281,3.80,9,3.95,0.00,0.27,0.289,3.20,0.00,0.00,4,0.357,,0.227,2.70,5,0.358,,0.242,3.50,36,4.38,0.00,0.23,0.358,3.10,0.00,0.00
