Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Rich Hill,$9.2K,L,LAD,SP,@ ATL, , ,25.00%,0.777,200,2,8.5,-134,4.51,-0.22,3,0.508,,0.285,3.00,6,0.225,,0.000,10.50,1,2.90,2.16,0.00,0.319,8.00,0.00,0.00,19.42,2.11,3,0.544,,0.285,2.60,6,0.191,,0.000,11.60,2,3.23,2.59,0.00,0.309,8.60,0.00,0.00,3,0.338,,0.091,2.50,6,0.296,,0.162,9.30,5,2.58,1.96,0.23,0.310,7.00,0.00,0.00,3,0.268,,0.048,2.60,6,0.352,,0.219,8.10,10,3.16,3.46,0.23,0.324,6.30,0.00,0.00,3,0.341,,0.124,2.20,6,0.291,,0.177,9.60,37,2.92,3.83,0.21,0.308,7.10,0.00,0.00
Tyler Chatwood,$6.3K,R,CHC,SP,ARI, , ,0.00%, ,500,-4,9.5,-105,4.82,4.82,4,0.380,,0.428,1.80,5,0.267,,0.000,1.80,1,7.71,7.16,0.20,0.317,1.80,0.00,0.00,12.18,1.93,4,0.432,,0.333,1.80,5,0.249,,0.001,1.80,2,6.81,5.96,0.20,0.330,1.80,0.00,0.00,4,0.423,,0.197,3.50,5,0.323,,0.115,2.70,4,5.71,5.66,0.25,0.367,3.10,0.00,0.00,4,0.418,,0.190,3.90,5,0.312,,0.045,3.90,13,5.71,6.01,0.21,0.359,3.90,0.00,0.00,4,0.379,,0.180,3.90,5,0.318,,0.147,3.80,50,5.13,4.99,0.26,0.345,3.80,0.00,0.00
Wade Miley,$6.6K,L,MIL,SP,@ SFG, , ,10.00%,1.267,300,-1,7.5,-101,3.69,-0.24,2,0.309,,0.000,3.00,7,0.206,,0.067,0.00,1,6.21,3.95,0.00,0.229,0.70,0.00,0.00,12.67,1.92,2,0.288,,0.000,1.60,7,0.275,,0.032,4.10,2,5.76,4.30,0.00,0.278,3.50,0.00,0.00,2,0.288,,0.000,1.60,7,0.275,,0.032,4.10,2,5.76,4.30,0.00,0.278,3.50,0.00,0.00,2,0.324,,0.000,1.60,7,0.293,,0.061,4.00,3,5.91,4.89,0.00,0.300,3.50,0.00,0.00,2,0.309,,0.070,1.50,7,0.373,,0.181,6.80,35,4.78,4.89,0.25,0.359,5.60,0.00,0.00
Brian Johnson,$7.0K,L,BOS,SP,MIN, , ,12.50%,1.052,1300,-8,10.0,-151,5.5,-0.07,3,0.000,,0.000,1.80,6,0.265,,0.055,7.20,1,2.65,1.28,0.00,0.177,5.40,0.00,0.00,13.15,1.88,3,0.137,,0.000,2.00,6,0.281,,0.152,7.80,2,3.59,2.36,0.11,0.233,5.90,0.00,0.00,3,0.250,,0.083,1.60,6,0.312,,0.131,5.70,4,4.42,3.26,0.11,0.291,4.30,0.00,0.00,3,0.242,,0.059,1.90,6,0.310,,0.109,5.70,17,4.13,3.70,0.10,0.287,4.40,0.00,0.00,3,0.242,,0.059,1.90,6,0.353,,0.182,6.10,31,3.98,4.37,0.15,0.316,4.70,0.00,0.00
Dan Straily,$6.2K,R,MIA,SP,WAS, , ,2.50%,4.584,-800,5,8.5,131,3.88,0.54,6,0.250,,0.083,1.30,3,0.188,,0.000,2.60,1,5.55,3.59,0.00,0.229,1.70,0.00,0.00,11.46,1.85,6,0.250,,0.083,1.30,3,0.188,,0.000,2.60,1,5.55,3.59,0.00,0.229,1.70,0.00,0.00,6,0.300,,0.117,3.10,3,0.224,,0.040,3.10,4,4.74,3.50,0.06,0.275,3.10,0.00,0.00,6,0.352,,0.184,4.20,3,0.253,,0.135,3.30,14,4.33,4.37,0.22,0.319,3.90,0.00,0.00,6,0.335,,0.188,4.30,3,0.330,,0.215,4.00,47,3.93,4.81,0.22,0.333,4.20,0.00,0.00
Dereck Rodriguez,$7.9K,R,SFG,SP,MIL, , ,7.50%,1.932,-400,3,7.5,-113,3.81,-0.26,5,0.200,,0.000,3.00,4,0.201,,0.143,4.40,1,3.01,2.53,0.00,0.200,3.60,0.00,0.00,14.49,1.83,5,0.200,,0.000,3.00,4,0.201,,0.143,4.40,1,3.01,2.53,0.00,0.200,3.60,0.00,0.00,5,0.314,,0.152,2.50,4,0.208,,0.093,3.40,4,4.43,3.49,0.00,0.267,2.90,0.00,0.00,5,0.322,,0.169,3.00,4,0.283,,0.124,4.20,10,4.00,4.06,0.11,0.305,3.60,0.00,0.00,5,0.322,,0.169,3.00,4,0.283,,0.124,4.20,10,4.00,4.06,0.11,0.305,3.60,0.00,0.00
Dylan Covey,$6.8K,R,CHW,SP,@ LAA, , ,0.00%, ,300,-1,9.5,164,4.03,0.2,2,0.052,,0.000,5.60,7,0.188,,0.000,0.00,1,4.99,2.70,0.00,0.158,1.20,0.00,0.00,11.32,1.66,2,0.052,,0.000,5.60,7,0.188,,0.000,0.00,1,4.99,2.70,0.00,0.158,1.20,0.00,0.00,2,0.339,,0.232,4.40,7,0.396,,0.108,1.50,4,5.16,3.46,0.31,0.383,2.10,0.00,0.00,2,0.335,,0.125,4.80,7,0.294,,0.080,2.40,11,4.78,4.01,0.17,0.303,2.90,0.00,0.00,2,0.360,,0.193,3.90,7,0.379,,0.208,2.60,29,5.04,4.97,0.27,0.375,2.90,0.00,0.00
Nick Kingham,$9.4K,R,PIT,SP,NYM, , ,30.00%,0.504,900,-1,8.5,-139,4.56,-0.16,5,0.222,,0.000,1.50,4,0.284,,0.308,3.00,1,5.10,3.16,0.17,0.250,2.10,0.00,0.00,15.11,1.61,5,0.337,,0.286,3.00,4,0.238,,0.160,5.20,2,3.60,2.16,0.33,0.293,3.90,0.00,0.00,5,0.422,,0.428,3.00,4,0.295,,0.139,4.70,4,4.10,2.61,0.37,0.366,3.70,0.00,0.00,5,0.362,,0.280,3.10,4,0.300,,0.175,5.00,9,3.76,3.79,0.24,0.334,4.00,0.00,0.00,5,0.346,,0.266,2.90,4,0.265,,0.149,5.70,10,3.43,3.62,0.22,0.310,4.10,0.00,0.00
Anibal Sanchez,$8.3K,R,ATL,SP,LAD, , ,10.00%,1.291,300,-2,8.5,119,3.99,-0.28,6,0.395,,0.266,7.50,3,0.366,,0.375,4.50,1,3.05,1.92,0.50,0.385,6.50,0.00,0.00,12.91,1.56,6,0.308,,0.185,6.00,3,0.371,,0.294,4.50,2,2.63,1.43,0.25,0.329,5.50,0.00,0.00,6,0.233,,0.102,4.50,3,0.333,,0.225,5.20,4,2.96,1.85,0.18,0.266,4.70,0.00,0.00,6,0.291,,0.188,4.50,3,0.280,,0.187,4.50,10,3.29,3.46,0.17,0.287,4.50,0.00,0.00,6,0.336,,0.195,5.00,3,0.363,,0.223,4.90,39,3.46,4.12,0.25,0.345,5.00,0.00,0.00
Kyle Gibson,$7.4K,R,MIN,SP,@ BOS, , ,5.00%,2.270,-700,3,10.0,137,4.5,0.07,5,0.449,,0.334,0.00,4,0.264,,0.077,8.80,1,3.96,2.41,0.20,0.367,3.90,0.00,0.00,11.35,1.53,5,0.255,,0.167,1.40,4,0.262,,0.115,8.20,2,2.61,1.51,0.11,0.258,4.40,0.00,0.00,5,0.329,,0.171,2.10,4,0.283,,0.164,7.20,4,3.30,2.05,0.17,0.309,4.40,0.00,0.00,5,0.306,,0.107,3.60,4,0.294,,0.189,4.90,14,3.80,3.49,0.21,0.301,4.20,0.00,0.00,5,0.337,,0.141,3.50,4,0.327,,0.177,4.50,48,4.23,4.05,0.23,0.333,4.00,0.00,0.00
Ranger Suarez,$7.1K,L,PHI,SP,@ CIN, , ,3.00%,3.473,1600,-10,9.5,110,4.56,0.01,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,10.42,1.47,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00
Trevor Cahill,$9.9K,R,OAK,SP,@ TEX, , ,17.50%,0.734,2500,-8,11.0,-148,6.01,-0.08,5,0.285,,0.300,5.20,4,0.174,,0.000,3.50,1,4.20,2.98,0.20,0.236,4.40,0.00,0.00,12.84,1.3,5,0.285,,0.300,5.20,4,0.174,,0.000,3.50,1,4.20,2.98,0.20,0.236,4.40,0.00,0.00,5,0.242,,0.215,3.20,4,0.283,,0.056,5.40,2,4.74,3.37,0.13,0.260,4.20,0.00,0.00,5,0.284,,0.121,3.30,4,0.262,,0.143,5.10,7,4.12,2.99,0.18,0.274,4.10,0.00,0.00,5,0.312,,0.139,4.20,4,0.352,,0.213,5.20,31,4.14,3.82,0.30,0.330,4.70,0.00,0.00
