Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Erasmo Ramirez,$6.2K,R,TBR,SP,CIN, , , , ,0,-8,9.0,-118,4.64,-0.19,5,0.417,,0.269,6.48,4,0.314,,0.155,7.23,82,3.99,5.26,0.19,0.371,6.81,0.42,0.26,13.01,2.1
Trevor Williams,$5.3K,R,PIT,SP,@ MIL, , ,0.50%, ,-1100,2,9.5,116,4.51,-0.04,2,0.361,,0.185,7.13,7,0.356,,0.204,6.68,21,4.44,5.82,0.23,0.357,6.78,0.34,0.22,11.06,2.09
Ricky Nolasco,$5.2K,R,LAA,SP,@ NYY, , ,1.00%,10.800,-1800,7,10.5,183,4.29,-0.23,4,0.322,,0.189,6.24,5,0.348,,0.214,8.31,46,3.99,5.33,0.17,0.336,7.39,0.36,0.32,10.8,2.08
Carlos Carrasco,$10.9K,R,CLE,SP,@ BAL,4,6.83,25.00%,0.904,1100,1,9.5,-175,5.46,0.16,2,0.363,,0.263,9.83,7,0.282,,0.146,9.50,38,3.22,4.38,0.17,0.300,9.57,0.38,0.28,22.59,2.07
Ian Kennedy,$6.4K,R,KCR,SP,BOS, , , , ,-1100,2,9.5,123,4.44,-0.03,3,0.312,,0.175,9.04,6,0.319,,0.187,9.28,45,4.20,5.57,0.17,0.317,9.20,0.28,0.36,12.98,2.03
Michael Fiers,$8.1K,R,HOU,SP,@ OAK,12,13.67,4.00%,4.048,300,-4,9.0,-108,4.56,-0.05,4,0.333,,0.162,6.64,5,0.376,,0.251,8.09,45,3.92,5.60,0.21,0.357,7.45,0.38,0.28,16.19,2
Taijuan Walker,$5.7K,R,ARI,SP,@ COL, , ,0.50%, ,-200,-5,12.0,139,5.41,-0.24,3,0.307,,0.220,9.33,6,0.336,,0.174,7.88,34,3.80,5.19,0.19,0.326,8.36,0.35,0.28,11.15,1.96
Jeff Hoffman,$6.6K,R,COL,SP,ARI,15,14.67,2.00%,6.150,0,-9,12.0,-149,6.59,0.24,4,0.287,,0.154,6.93,5,0.368,,0.237,10.55,14,4.04,5.18,0.15,0.332,8.94,0.33,0.34,12.3,1.86
David Holmberg,$4.7K,L,CHW,SP,@ MIN, , ,0.25%, ,-900,1,9.5,167,4.03,-0.15,2,0.137,,0.050,4.50,7,0.292,,0.159,6.35,11,4.68,4.70,0.10,0.258,5.94,0.38,0.25,7.93,1.69
Rich Hill,$8.9K,L,LAD,SP,NYM,8,11.00,15.00%,0.957,1300,-8,9.0,-215,5.45,0.04,2,0.279,,0.057,7.67,7,0.281,,0.097,13.02,29,3.29,3.73,0.11,0.281,11.83,0.35,0.23,14.35,1.61
