Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Lucas Giolito,$4.8K,R,CHW,SP,@ HOU, , ,1.00%,10.050,-900,1,8.5,266,2.9,0.05,4,0.405,,0.363,1.80,5,0.587,,0.615,3.60,1,5.86,7.06,0.38,0.506,2.80,0.00,0.00,10.05,2.09,4,0.364,,0.286,1.60,5,0.443,,0.421,3.20,2,5.86,6.68,0.31,0.408,2.50,0.00,0.00,4,0.372,,0.233,1.90,5,0.355,,0.304,5.40,5,4.78,5.74,0.27,0.363,3.90,0.00,0.00,4,0.405,,0.256,2.10,5,0.353,,0.228,4.40,13,5.29,6.30,0.23,0.376,3.40,0.00,0.00,4,0.362,,0.222,2.50,5,0.317,,0.197,3.80,23,4.92,5.84,0.22,0.337,3.20,0.00,0.00
Andrew Heaney,$7.6K,L,LAA,SP,LAD, , ,0.00%, ,100,2,9.0,106,4.36,0.11,2,0.389,,0.100,1.30,7,0.131,,0.055,11.60,1,3.03,1.80,0.00,0.188,9.30,0.00,0.00,15.46,2.03,2,0.343,,0.053,3.60,7,0.393,,0.371,8.90,2,3.31,3.43,0.43,0.382,7.70,0.00,0.00,2,0.289,,0.038,1.60,7,0.367,,0.296,7.40,5,3.47,3.85,0.33,0.350,6.10,0.00,0.00,2,0.234,,0.046,1.50,7,0.316,,0.200,7.00,14,3.59,4.02,0.20,0.298,5.80,0.00,0.00,2,0.260,,0.056,1.60,7,0.354,,0.265,7.70,20,3.42,4.05,0.30,0.333,6.40,0.00,0.00
Junior Guerra,$8.2K,R,MIL,SP,ATL,10,11.25,3.00%,5.510,100,1,8.5,-120,4.38,-0.04,6,0.262,,0.088,14.40,3,0.000,,0.000,0.00,1,1.96,3.52,0.00,0.175,9.60,0.00,0.00,16.53,2.02,6,0.320,,0.200,8.20,3,0.301,,0.278,3.30,2,2.36,4.10,0.25,0.314,6.50,0.00,0.00,6,0.283,,0.182,6.30,3,0.327,,0.181,4.30,5,2.92,4.36,0.31,0.298,5.60,0.00,0.00,6,0.305,,0.176,5.30,3,0.280,,0.127,4.00,15,3.31,4.45,0.21,0.297,4.90,0.00,0.00,6,0.321,,0.196,4.70,3,0.319,,0.187,4.60,35,3.75,4.83,0.26,0.320,4.70,0.00,0.00
Alex Wood,$8.2K,L,LAD,SP,@ LAA, , ,0.00%, ,-100,3,9.0,-120,4.64,0.39,1,0.352,,0.000,0.00,8,0.225,,0.218,4.50,1,4.03,3.86,0.25,0.239,4.00,0.00,0.00,16.39,2,1,0.376,,0.067,0.70,8,0.253,,0.194,5.50,2,3.38,3.54,0.22,0.267,5.00,0.00,0.00,1,0.239,,0.032,2.20,8,0.285,,0.155,4.50,4,3.73,3.78,0.23,0.280,4.20,0.00,0.00,1,0.259,,0.038,2.30,8,0.317,,0.178,6.00,14,3.43,3.69,0.19,0.311,5.60,0.00,0.00,1,0.260,,0.081,2.50,8,0.285,,0.163,6.70,43,3.34,3.39,0.21,0.282,6.20,0.00,0.00
Shane Bieber,$8.4K,R,CLE,SP,OAK,8,8.75,20.00%,0.817,100,2,9.5,-173,5.4,-0.01,3,0.653,,0.455,0.00,6,0.246,,0.072,3.00,1,5.46,5.66,0.11,0.382,2.00,0.00,0.00,16.34,1.95,3,0.497,,0.300,3.00,6,0.240,,0.035,2.20,2,4.45,5.07,0.07,0.326,2.50,0.00,0.00,3,0.397,,0.196,4.80,6,0.237,,0.021,3.70,4,3.26,3.89,0.04,0.290,4.10,0.00,0.00,3,0.441,,0.266,4.90,6,0.227,,0.018,4.00,5,3.23,3.69,0.11,0.298,4.30,0.00,0.00,3,0.441,,0.266,4.90,6,0.227,,0.018,4.00,5,3.23,3.69,0.11,0.298,4.30,0.00,0.00
Brett Anderson,$5.0K,L,OAK,SP,@ CLE, , ,2.50%,3.824,-500,-1,9.5,153,4.1,0.01,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.56,1.91,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,1,0.367,,0.020,0.00,8,0.455,,0.272,4.80,4,5.38,4.76,0.33,0.445,4.20,0.00,0.00,1,0.433,,0.128,0.90,8,0.374,,0.200,5.70,16,4.94,4.35,0.22,0.381,5.20,0.00,0.00
Jack Flaherty,$9.1K,R,STL,SP,@ SFG, , ,0.00%, ,1300,-4,7.5,102,3.67,0.24,6,0.206,,0.000,3.00,3,0.332,,0.363,7.50,1,2.44,3.01,0.20,0.248,4.50,0.00,0.00,16.99,1.87,6,0.316,,0.167,3.60,3,0.428,,0.515,7.20,2,2.71,3.21,0.33,0.353,4.80,0.00,0.00,6,0.224,,0.125,4.80,3,0.304,,0.248,7.40,5,2.26,3.05,0.33,0.251,5.70,0.00,0.00,6,0.287,,0.132,3.80,3,0.274,,0.194,6.60,11,2.78,3.69,0.24,0.283,4.70,0.00,0.00,6,0.322,,0.178,3.90,3,0.279,,0.153,6.90,17,3.01,3.73,0.23,0.308,4.90,0.00,0.00
Jon Lester,$8.9K,L,CHC,SP,CIN,12,11.75,15.00%,1.105,200,2,8.5,-151,4.67,4.67,3,0.398,,0.467,1.80,6,0.418,,0.001,7.20,1,4.17,5.31,0.20,0.411,5.40,0.00,0.00,16.58,1.86,3,0.459,,0.359,0.90,6,0.281,,0.000,7.20,2,3.91,4.52,0.17,0.340,5.10,0.00,0.00,3,0.496,,0.462,1.10,6,0.255,,0.052,5.80,3,4.82,5.18,0.20,0.335,4.20,0.00,0.00,3,0.292,,0.200,1.80,6,0.265,,0.113,6.00,13,3.88,4.74,0.15,0.274,4.60,0.00,0.00,3,0.259,,0.140,2.70,6,0.319,,0.163,6.30,47,3.73,4.15,0.20,0.299,5.10,0.00,0.00
Heath Fillmyer,$4.0K,R,KCR,SP,BOS, , ,0.00%, ,-1500,3,9.5,202,3.68,0.06,5,0.086,,0.000,3.00,4,0.000,,0.000,3.00,1,5.09,4.01,0.00,0.048,3.00,0.00,0.00,7.4,1.85,5,0.141,,0.000,2.00,4,0.286,,0.251,3.00,3,4.90,4.63,0.25,0.205,2.40,0.00,0.00,5,0.141,,0.000,2.00,4,0.286,,0.251,3.00,3,4.90,4.63,0.25,0.205,2.40,0.00,0.00,5,0.141,,0.000,2.00,4,0.286,,0.251,3.00,3,4.90,4.63,0.25,0.205,2.40,0.00,0.00,5,0.141,,0.000,2.00,4,0.286,,0.251,3.00,3,4.90,4.63,0.25,0.205,2.40,0.00,0.00
Wade LeBlanc,$6.8K,L,SEA,SP,COL, , ,0.00%, ,300,1,8.5,-130,4.48,-0.01,3,0.000,,0.000,2.60,6,0.243,,0.210,2.60,1,4.25,4.48,0.17,0.162,2.60,0.00,0.00,12.52,1.84,3,0.126,,0.000,1.50,6,0.269,,0.170,3.00,2,4.58,4.42,0.22,0.221,2.50,0.00,0.00,3,0.217,,0.034,1.60,6,0.297,,0.202,5.30,5,3.62,3.93,0.18,0.270,4.10,0.00,0.00,3,0.306,,0.140,1.70,6,0.292,,0.160,6.10,15,3.70,4.50,0.15,0.297,4.60,0.00,0.00,3,0.334,,0.170,1.90,6,0.286,,0.163,5.90,65,3.82,4.31,0.17,0.302,4.50,0.00,0.00
Michael Fulmer,$7.4K,R,DET,SP,TEX,6,7,15.00%,0.909,100,1,9.0,-113,4.58, ,6,0.328,,0.154,1.50,3,0.363,,0.144,6.00,1,4.64,4.69,0.00,0.340,3.00,0.00,0.00,13.63,1.84,6,0.255,,0.120,2.60,3,0.332,,0.082,3.90,2,4.45,3.99,0.00,0.281,3.00,0.00,0.00,6,0.273,,0.136,4.50,3,0.329,,0.146,3.40,4,3.63,4.13,0.12,0.292,4.10,0.00,0.00,6,0.280,,0.156,5.20,3,0.328,,0.116,4.50,12,3.81,4.06,0.16,0.296,5.00,0.00,0.00,6,0.299,,0.139,3.70,3,0.286,,0.107,3.50,40,4.17,4.20,0.15,0.295,3.60,0.00,0.00
Zack Greinke,$10.2K,R,ARI,SP,SDP, , ,0.00%, ,-800,1,7.5,-195,4.39,0.03,6,0.377,,0.000,0.00,3,0.229,,0.063,5.80,1,3.96,3.74,0.00,0.328,1.90,0.00,0.00,18.5,1.81,6,0.344,,0.000,1.40,3,0.200,,0.035,5.50,2,3.40,3.94,0.00,0.296,2.70,0.00,0.00,6,0.280,,0.022,2.80,3,0.288,,0.189,6.10,5,3.02,3.82,0.13,0.283,3.90,0.00,0.00,6,0.297,,0.124,3.30,3,0.286,,0.196,5.80,15,2.93,3.67,0.18,0.293,4.10,0.00,0.00,6,0.296,,0.141,4.40,3,0.289,,0.192,5.50,49,2.89,3.44,0.22,0.294,4.80,0.00,0.00
Ryan Borucki,$6.3K,L,TOR,SP,NYY, , ,3.00%,3.773,400,-3,9.0,148,3.93,-0.39,3,0.000,,0.000,0.00,6,0.203,,0.000,10.30,1,2.66,1.38,0.00,0.000,0.00,0.00,0.00,11.32,1.8,3,0.355,,0.167,0.70,6,0.269,,0.069,6.90,2,3.97,3.76,0.00,0.298,4.80,0.00,0.00,3,0.355,,0.167,0.70,6,0.269,,0.069,6.90,2,3.97,3.76,0.00,0.298,4.80,0.00,0.00,3,0.355,,0.167,0.70,6,0.269,,0.069,6.90,2,3.97,3.76,0.00,0.298,4.80,0.00,0.00,3,0.355,,0.167,0.70,6,0.269,,0.069,6.90,2,3.97,3.76,0.00,0.298,4.80,0.00,0.00
Domingo German,$9.5K,R,NYY,SP,@ TOR,5,5.5,15.00%,1.137,2900,-16,9.0,-168,5.07,-0.11,3,0.628,,0.583,4.40,6,0.110,,0.000,8.80,1,3.52,5.75,0.29,0.283,7.30,0.00,0.00,17.05,1.79,3,0.589,,0.547,2.20,6,0.402,,0.286,7.80,3,3.52,5.00,0.33,0.464,5.90,0.00,0.00,3,0.420,,0.332,3.40,6,0.299,,0.231,8.50,5,2.21,3.21,0.31,0.339,6.80,0.00,0.00,3,0.323,,0.239,4.80,6,0.341,,0.202,7.20,13,2.99,4.04,0.22,0.335,6.40,0.00,0.00,3,0.319,,0.220,4.90,6,0.323,,0.179,7.50,21,2.97,3.84,0.23,0.322,6.60,0.00,0.00
Chris Flexen,$5.4K,R,NYM,SP,TBR, , ,4.00%,2.400,-100,-2,8.0,114,3.8,0.05,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.6,1.78,3,0.000,,0.000,0.00,6,1.023,,1.500,0.00,1,6.10,6.72,0.00,0.682,0.00,0.00,0.00,3,0.000,,0.000,0.00,6,0.682,,1.000,0.00,2,6.14,7.17,1.00,0.455,0.00,0.00,0.00,3,0.261,,0.000,2.90,6,0.668,,0.429,0.00,3,6.84,7.01,0.50,0.532,1.00,0.00,0.00,3,0.394,,0.190,2.80,6,0.460,,0.283,4.10,16,5.40,6.00,0.27,0.438,3.60,0.00,0.00
Madison Bumgarner,$11.2K,L,SFG,SP,STL, , ,0.00%, ,2000,-3,7.5,-116,3.83,-0.24,0,0.098,,0.000,6.00,9,0.385,,0.059,1.50,1,4.65,4.77,0.00,0.385,1.50,0.00,0.00,19.31,1.72,0,0.177,,0.059,3.50,9,0.245,,0.032,5.50,2,3.57,4.09,0.00,0.245,5.50,0.00,0.00,0,0.157,,0.039,2.00,9,0.286,,0.186,5.60,5,3.88,4.73,0.14,0.286,5.60,0.00,0.00,0,0.164,,0.034,2.10,9,0.299,,0.179,5.00,6,3.97,4.48,0.14,0.299,5.00,0.00,0.00,0,0.209,,0.058,1.50,9,0.310,,0.206,6.50,23,3.37,4.16,0.21,0.310,6.50,0.00,0.00
Clayton Richard,$7.7K,L,SDP,SP,@ ARI, , ,0.00%, ,-800,7,7.5,171,3.11,-0.03,2,0.229,,0.000,0.00,7,0.435,,0.223,3.00,1,6.97,6.18,0.25,0.389,2.30,0.00,0.00,13.24,1.72,2,0.442,,0.200,1.40,7,0.399,,0.180,2.10,2,5.84,6.19,0.10,0.409,1.90,0.00,0.00,2,0.355,,0.192,1.70,7,0.285,,0.120,3.70,5,5.07,4.73,0.11,0.301,3.20,0.00,0.00,2,0.261,,0.097,1.70,7,0.310,,0.158,5.10,14,4.52,3.90,0.17,0.299,4.30,0.00,0.00,2,0.288,,0.077,2.60,7,0.362,,0.202,4.50,48,4.60,3.87,0.25,0.346,4.10,0.00,0.00
Nick Kingham,$7.2K,R,PIT,SP,PHI, , ,12.50%,0.894,-200,4,9.5,-158,5.28,0.55,5,0.839,,1.125,3.00,4,0.450,,0.200,3.00,1,6.16,7.86,0.50,0.666,3.00,0.00,0.00,11.18,1.55,5,0.839,,1.125,3.00,4,0.450,,0.200,3.00,1,6.16,7.86,0.50,0.666,3.00,0.00,0.00,5,0.839,,1.125,3.00,4,0.450,,0.200,3.00,1,6.16,7.86,0.50,0.666,3.00,0.00,0.00,5,0.360,,0.271,2.90,4,0.272,,0.160,6.00,7,3.34,4.47,0.19,0.321,4.30,0.00,0.00,5,0.360,,0.271,2.90,4,0.272,,0.160,6.00,7,3.34,4.47,0.19,0.321,4.30,0.00,0.00
Trevor Richards,$7.9K,R,MIA,SP,@ WAS, , ,2.50%,4.864,2100,-14,9.5,153,4.11,0.28,5,0.320,,0.000,1.80,4,0.585,,0.454,7.20,1,2.89,3.18,0.25,0.438,4.20,0.00,0.00,12.16,1.54,5,0.262,,0.000,3.00,4,0.589,,0.316,5.00,2,3.84,3.77,0.17,0.407,3.90,0.00,0.00,5,0.206,,0.019,3.00,4,0.455,,0.200,4.50,5,3.96,4.40,0.05,0.317,3.70,0.00,0.00,5,0.303,,0.113,4.70,4,0.392,,0.193,4.90,8,3.57,4.40,0.13,0.343,4.80,0.00,0.00,5,0.277,,0.099,4.50,4,0.404,,0.212,3.70,11,3.88,4.69,0.14,0.333,4.10,0.00,0.00
Jakob Junis,$7.1K,R,KCR,SP,BOS, , ,0.00%, ,700,-2,9.5,202,3.68,0.06,5,0.472,,0.467,1.80,4,0.494,,0.167,1.80,1,5.31,6.66,0.29,0.482,1.80,0.00,0.00,10.88,1.53,5,0.485,,0.400,2.70,4,0.476,,0.445,5.30,2,4.38,5.34,0.46,0.481,3.90,0.00,0.00,5,0.440,,0.295,2.80,4,0.421,,0.395,6.20,3,4.73,6.19,0.32,0.432,4.30,0.00,0.00,5,0.357,,0.220,3.40,4,0.364,,0.265,5.60,13,3.65,4.72,0.25,0.360,4.40,0.00,0.00,5,0.340,,0.188,3.70,4,0.332,,0.217,5.10,34,3.71,4.66,0.22,0.336,4.30,0.00,0.00
Drew Anderson,$6.2K,R,PHI,SP,@ PIT, , ,0.00%, ,700,-3,9.5,143,4.22,-0.05,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.49,1.53,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,4,0.608,,0.333,4.30,5,0.349,,0.000,4.30,2,4.78,5.78,0.00,0.464,4.30,0.00,0.00
