Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Trevor Cahill,$6.9K,R,OAK,SP,TBR, , ,15.00%,1.105,-1200,4,8.0,-131,4.23,0.25,2,0.245,,0.000,1.30,7,0.251,,0.200,2.60,1,5.55,0.00,0.33,0.250,2.30,0.00,0.00,16.58,2.4,2,0.272,,-0.017,1.50,7,0.267,,0.214,1.50,2,6.02,0.00,0.50,0.268,1.50,0.00,0.00,2,0.241,,0.028,4.00,7,0.264,,0.184,4.00,3,4.28,0.00,0.50,0.259,4.00,0.00,0.00,2,0.205,,0.034,4.50,7,0.302,,0.205,4.20,6,3.71,0.00,0.29,0.280,4.30,0.00,0.00,2,0.298,,0.129,4.50,7,0.362,,0.231,5.10,27,4.05,0.00,0.34,0.348,4.90,0.00,0.00
Adam Plutko,$7.2K,R,CLE,SP,CHW, , ,2.00%,8.165,-300,-2,10.0,-186,5.8,0.53,5,0.255,,0.100,1.50,4,0.143,,0.000,4.50,1,4.96,0.00,0.00,0.205,2.80,0.00,0.00,16.33,2.27,5,0.255,,0.100,1.50,4,0.143,,0.000,4.50,1,4.96,0.00,0.00,0.205,2.80,0.00,0.00,5,0.408,,0.369,3.00,4,0.184,,0.207,12.00,1,3.98,0.00,0.20,0.308,7.00,0.00,0.00,5,0.408,,0.369,3.00,4,0.184,,0.207,12.00,1,3.98,0.00,0.20,0.308,7.00,0.00,0.00,5,0.408,,0.369,3.00,4,0.184,,0.207,12.00,1,3.98,0.00,0.20,0.308,7.00,0.00,0.00
David Price,$8.8K,L,BOS,SP,TOR, , ,17.50%,1.087,800,-4,9.0,-181,5.18,-0.04,0,0.231,,0.000,1.50,9,0.219,,0.055,12.00,1,2.60,0.00,0.00,0.219,12.00,0.00,0.00,19.03,2.16,0,0.115,,0.000,4.50,9,0.213,,0.109,21.00,1,2.24,0.00,0.13,0.213,21.00,0.00,0.00,0,0.204,,0.091,3.10,9,0.289,,0.143,13.80,3,3.03,0.00,0.18,0.289,13.80,0.00,0.00,0,0.245,,0.121,1.20,9,0.308,,0.157,9.40,9,3.69,0.00,0.16,0.308,9.40,0.00,0.00,0,0.233,,0.049,1.50,9,0.299,,0.156,9.00,22,3.48,0.00,0.14,0.299,9.00,0.00,0.00
Vincent Velasquez,$7.5K,R,PHI,SP,@ LAD, , ,0.00%, ,-800,1,8.0,120,3.75,-0.04,5,0.461,,0.272,8.80,4,0.311,,0.125,11.00,1,2.36,0.00,0.50,0.394,9.80,0.00,0.00,15.71,2.09,5,0.417,,0.250,4.40,4,0.259,,0.040,7.90,2,3.21,0.00,0.14,0.347,6.00,0.00,0.00,5,0.408,,0.359,4.70,4,0.219,,0.025,8.10,4,2.68,0.00,0.29,0.324,6.20,0.00,0.00,5,0.408,,0.315,5.40,4,0.236,,0.055,6.00,10,2.85,0.00,0.23,0.332,5.70,0.00,0.00,5,0.386,,0.252,4.60,4,0.305,,0.175,5.10,25,3.48,0.00,0.28,0.350,4.80,0.00,0.00
Domingo German,$6.6K,R,NYY,SP,HOU, , ,5.00%,2.696,300,-7,8.5,106,4.12,0.22,2,0.411,,0.545,11.20,7,0.453,,0.000,5.60,1,4.64,0.00,0.00,0.444,6.90,0.00,0.00,13.48,2.04,2,0.411,,0.545,11.20,7,0.453,,0.000,5.60,1,4.64,0.00,0.00,0.444,6.90,0.00,0.00,2,0.180,,0.150,5.90,7,0.442,,0.143,4.00,4,3.53,0.00,0.21,0.384,4.40,0.00,0.00,2,0.248,,0.197,5.20,7,0.356,,0.081,5.90,8,3.31,0.00,0.23,0.332,5.70,0.00,0.00,2,0.261,,0.160,5.40,7,0.339,,0.108,6.30,14,3.36,0.00,0.24,0.322,6.10,0.00,0.00
Doug Fister,$5.7K,R,TEX,SP,@ SEA, , ,1.00%,11.340,-900,2,8.0,158,3.42,-0.28,3,0.579,,0.583,0.00,6,0.494,,0.285,4.40,1,5.34,0.00,0.43,0.522,2.90,0.00,0.00,11.34,1.99,3,0.418,,0.265,2.40,6,0.327,,0.148,2.40,2,4.54,0.00,0.33,0.357,2.40,0.00,0.00,3,0.340,,0.236,3.00,6,0.388,,0.200,2.80,5,4.71,0.00,0.32,0.372,2.90,0.00,0.00,3,0.307,,0.184,3.60,6,0.401,,0.202,3.90,8,4.54,0.00,0.27,0.370,3.80,0.00,0.00,3,0.342,,0.179,4.10,6,0.315,,0.150,4.50,25,4.21,0.00,0.22,0.324,4.40,0.00,0.00
Justin Verlander,$12.8K,R,HOU,SP,@ NYY, , ,25.00%,1.015,1200, ,8.5,-119,4.38,-0.22,5,0.224,,0.000,1.50,4,0.186,,0.214,12.00,1,0.85,0.00,0.00,0.207,6.20,0.00,0.00,25.38,1.98,5,0.187,,0.071,3.60,4,0.175,,0.079,6.00,2,2.25,0.00,0.00,0.182,4.70,0.00,0.00,5,0.225,,0.083,5.90,4,0.152,,0.069,7.80,4,1.74,0.00,0.00,0.193,6.70,0.00,0.00,5,0.180,,0.064,6.90,4,0.213,,0.127,6.60,9,1.89,0.00,0.07,0.195,6.80,0.00,0.00,5,0.282,,0.161,6.10,4,0.245,,0.113,5.60,41,2.83,0.00,0.14,0.266,5.90,0.00,0.00
Brandon McCarthy,$6.2K,R,ATL,SP,NYM, , ,0.00%, ,-500, ,9.5,-169,5.37,0.93,12,0.222,,0.000,5.20,5,0.233,,0.091,3.50,1,4.22,0.00,0.00,0.425,8.80,0.00,0.00,12.25,1.98,12,0.175,,0.000,4.80,5,0.298,,0.083,5.60,2,3.13,0.00,0.00,0.399,9.50,0.00,0.00,12,0.357,,0.133,4.40,5,0.452,,0.200,6.90,3,4.28,0.00,0.25,0.727,9.70,0.00,0.00,12,0.325,,0.191,4.50,5,0.382,,0.144,3.80,9,4.44,0.00,0.24,0.646,8.10,0.00,0.00,12,0.290,,0.113,4.00,5,0.342,,0.134,3.80,26,4.16,0.00,0.15,0.577,7.50,0.00,0.00
Luke Weaver,$8.5K,R,STL,SP,@ MIL, , ,10.00%,1.607,900,-5,9.0,102,4.42,-0.15,4,0.307,,0.200,5.10,5,0.398,,0.363,5.10,1,2.42,0.00,0.67,0.358,5.10,0.00,0.00,16.07,1.89,4,0.340,,0.261,3.20,5,0.233,,0.148,5.80,2,2.78,0.00,0.43,0.281,4.60,0.00,0.00,4,0.361,,0.143,4.00,5,0.199,,0.111,6.00,3,3.44,0.00,0.27,0.271,5.10,0.00,0.00,4,0.333,,0.093,3.50,5,0.251,,0.122,5.80,9,3.75,0.00,0.15,0.287,4.80,0.00,0.00,4,0.291,,0.089,4.30,5,0.296,,0.149,6.40,21,3.30,0.00,0.20,0.294,5.50,0.00,0.00
Alex Cobb,$5.4K,R,BAL,SP,WAS, , ,1.00%,9.770,-300,-6,9.0,116,4.25,-0.18,4,0.443,,0.334,5.60,5,0.494,,0.100,2.80,1,5.02,0.00,0.50,0.471,4.10,0.00,0.00,9.77,1.81,4,0.344,,0.166,4.80,5,0.516,,0.286,1.00,2,4.73,0.00,0.50,0.440,2.70,0.00,0.00,4,0.449,,0.357,3.80,5,0.338,,0.197,3.80,4,4.60,0.00,0.39,0.387,3.80,0.00,0.00,4,0.493,,0.297,2.80,5,0.391,,0.246,3.40,7,4.91,0.00,0.30,0.436,3.10,0.00,0.00,4,0.333,,0.183,3.20,5,0.327,,0.170,3.40,36,4.33,0.00,0.23,0.330,3.30,0.00,0.00
Dylan Covey,$4.7K,R,CHW,SP,@ CLE, , ,0.25%, ,-1700,4,10.0,166,4.2,0.47,7,0.245,,0.000,3.90,2,0.175,,0.000,6.40,1,3.16,0.00,0.00,0.229,4.40,0.00,0.00,8.29,1.76,7,0.245,,0.000,3.90,2,0.175,,0.000,6.40,1,3.16,0.00,0.00,0.229,4.40,0.00,0.00,7,0.245,,0.000,3.90,2,0.175,,0.000,6.40,1,3.16,0.00,0.00,0.229,4.40,0.00,0.00,7,0.281,,-0.013,2.80,2,0.215,,0.059,4.80,2,4.21,0.00,0.00,0.266,3.20,0.00,0.00,7,0.352,,0.231,3.10,2,0.391,,0.251,3.10,19,4.87,0.00,0.31,0.361,3.10,0.00,0.00
Gio Gonzalez,$9.8K,L,WAS,SP,@ BAL, , ,5.00%,3.420,600, ,9.0,-131,4.75,-0.32,0,0.000,,0.000,2.60,9,0.224,,0.158,3.90,1,4.50,0.00,0.25,0.224,3.90,0.00,0.00,17.1,1.74,0,0.000,,0.000,1.50,9,0.336,,0.222,6.00,1,4.69,0.00,0.25,0.336,6.00,0.00,0.00,0,0.038,,0.000,2.40,9,0.322,,0.182,6.70,3,4.15,0.00,0.17,0.322,6.70,0.00,0.00,0,0.185,,0.056,2.90,9,0.315,,0.138,6.60,9,3.82,0.00,0.09,0.315,6.60,0.00,0.00,0,0.223,,0.083,2.30,9,0.300,,0.146,7.00,40,3.72,0.00,0.17,0.300,7.00,0.00,0.00
Chad Kuhl,$7.2K,R,PIT,SP,CHC, , ,7.50%,1.661, ,-4,9.0,-108,4.57,0.14,5,0.260,,0.188,7.50,4,0.251,,0.000,1.50,1,2.85,0.00,0.25,0.256,4.80,0.00,0.00,12.46,1.73,5,0.290,,0.138,8.90,4,0.380,,0.091,0.90,2,3.32,0.00,0.17,0.330,5.30,0.00,0.00,5,0.344,,0.336,4.60,4,0.272,,0.125,4.60,5,3.50,0.00,0.32,0.312,4.60,0.00,0.00,5,0.369,,0.275,4.80,4,0.283,,0.105,4.00,9,3.56,0.00,0.23,0.331,4.40,0.00,0.00,5,0.372,,0.239,4.50,4,0.299,,0.120,4.10,39,3.93,0.00,0.19,0.340,4.30,0.00,0.00
Tyler Skaggs,$9.6K,L,LAA,SP,@ DET, , ,7.50%,2.203,800, ,9.5,-172,5.39,0.4,1,0.000,,0.000,3.60,8,0.458,,0.421,7.20,1,2.25,0.00,0.40,0.407,6.80,0.00,0.00,16.52,1.72,1,0.088,,0.000,2.50,8,0.452,,0.334,8.20,2,2.82,0.00,0.38,0.412,7.50,0.00,0.00,1,0.199,,0.160,3.90,8,0.403,,0.239,11.20,3,2.71,0.00,0.39,0.380,10.40,0.00,0.00,1,0.207,,0.131,3.60,8,0.331,,0.137,8.90,8,3.23,0.00,0.21,0.317,8.30,0.00,0.00,1,0.269,,0.139,2.40,8,0.336,,0.165,7.50,23,3.48,0.00,0.23,0.329,7.00,0.00,0.00
Jakob Junis,$7.4K,R,KCR,SP,MIN, , ,0.00%, ,-1100,3,9.0,110,4.32,-0.51,5,0.231,,0.000,3.60,4,0.300,,0.118,9.00,1,2.55,0.00,0.00,0.262,6.00,0.00,0.00,12.39,1.67,5,0.300,,0.000,2.70,4,0.281,,0.069,6.20,2,3.49,0.00,0.00,0.292,4.30,0.00,0.00,5,0.386,,0.215,3.80,4,0.249,,0.084,5.70,5,3.02,0.00,0.12,0.325,4.70,0.00,0.00,5,0.313,,0.181,3.40,4,0.283,,0.203,6.00,9,3.35,0.00,0.19,0.300,4.60,0.00,0.00,5,0.326,,0.174,3.70,4,0.303,,0.190,4.90,28,3.65,0.00,0.19,0.316,4.20,0.00,0.00
Homer Bailey,$4.5K,R,CIN,SP,@ ARI, , ,0.25%, ,-1100,-3,9.0,105,4.37,0.56,4,0.326,,0.000,5.40,5,0.588,,0.273,0.00,1,5.90,0.00,0.50,0.472,2.40,0.00,0.00,7.38,1.64,4,0.343,,0.079,3.90,5,0.565,,0.174,2.00,2,5.49,0.00,0.20,0.466,2.80,0.00,0.00,4,0.442,,0.339,3.90,5,0.479,,0.216,1.20,5,5.05,0.00,0.29,0.463,2.40,0.00,0.00,4,0.379,,0.286,3.00,5,0.366,,0.197,3.00,10,4.61,0.00,0.24,0.372,3.00,0.00,0.00,4,0.360,,0.207,3.10,5,0.382,,0.194,3.70,27,4.66,0.00,0.23,0.372,3.40,0.00,0.00
Chad Bettis,$6.3K,R,COL,SP,SFG, , ,0.00%, ,200,-7,11.0,-111,5.59,-0.41,3,0.123,,0.100,5.40,6,0.381,,0.125,1.80,1,4.92,0.00,0.00,0.295,3.00,0.00,0.00,10.27,1.63,3,0.201,,0.250,3.30,6,0.338,,0.130,4.10,2,4.54,0.00,0.14,0.292,3.80,0.00,0.00,3,0.300,,0.222,2.50,6,0.341,,0.098,4.50,3,5.05,0.00,0.17,0.327,3.80,0.00,0.00,3,0.273,,0.157,3.10,6,0.313,,0.140,3.30,9,4.73,0.00,0.18,0.300,3.30,0.00,0.00,3,0.300,,0.198,3.60,6,0.333,,0.161,3.10,17,4.57,0.00,0.20,0.322,3.30,0.00,0.00
Andrew Suarez,$5.0K,L,SFG,SP,@ COL, , ,0.00%, ,-1000,-2,11.0,-102,5.41,-0.09,3,0.877,,0.000,0.00,6,0.428,,0.188,4.50,1,5.61,0.00,0.00,0.578,3.00,0.00,0.00,8.03,1.61,3,0.368,,0.111,0.90,6,0.402,,0.181,5.40,2,4.53,0.00,0.14,0.391,3.90,0.00,0.00,3,0.265,,0.134,3.30,6,0.419,,0.228,6.10,4,3.73,0.00,0.20,0.368,5.20,0.00,0.00,3,0.228,,0.114,3.00,6,0.417,,0.269,7.00,5,3.36,0.00,0.25,0.354,5.60,0.00,0.00,3,0.228,,0.114,3.00,6,0.417,,0.269,7.00,5,3.36,0.00,0.25,0.354,5.60,0.00,0.00
Aaron Sanchez,$5.8K,R,TOR,SP,@ BOS, , ,1.00%,8.970,-700, ,9.0,162,3.82,0.04,5,0.139,,0.000,1.80,4,0.251,,0.000,1.80,1,7.21,0.00,0.00,0.189,1.80,0.00,0.00,8.97,1.55,5,0.372,,0.100,4.00,4,0.285,,0.120,6.00,2,5.00,0.00,0.17,0.333,4.90,0.00,0.00,5,0.385,,0.167,3.00,4,0.285,,0.127,6.40,4,5.26,0.00,0.27,0.341,4.50,0.00,0.00,5,0.386,,0.158,3.30,4,0.272,,0.128,5.90,8,4.99,0.00,0.16,0.335,4.40,0.00,0.00,5,0.354,,0.138,3.80,4,0.329,,0.165,4.00,16,5.09,0.00,0.21,0.343,3.90,0.00,0.00
Matt Boyd,$8.3K,L,DET,SP,LAA, , ,2.00%,5.360,1300,-8,9.5,153,4.11,0.1,0,0.392,,0.000,0.00,9,0.189,,0.000,0.00,1,8.99,0.00,0.00,0.189,0.00,0.00,0.00,10.72,1.29,0,0.307,,0.091,3.60,9,0.246,,0.035,4.50,2,4.10,0.00,0.00,0.246,4.50,0.00,0.00,0,0.258,,0.115,2.20,9,0.264,,0.036,6.20,5,3.61,0.00,0.00,0.264,6.20,0.00,0.00,0,0.201,,0.068,2.00,9,0.280,,0.097,6.30,8,4.10,0.00,0.07,0.280,6.30,0.00,0.00,0,0.283,,0.085,1.40,9,0.332,,0.171,6.70,33,4.13,0.00,0.15,0.332,6.70,0.00,0.00
