Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Doug Fister,$4.6K,R,BOS,SP,LAA, , ,7.50%,1.832,-1300,2,11.0,-161,6.18,0.07,5,0.418,,0.259,5.34,4,0.268,,0.098,6.46,31,4.60,5.52,0.15,0.351,5.84,0.39,0.28,13.74,2.99
Chad Kuhl,$5.1K,R,PIT,SP,@ STL, , , , ,-1300,1,8.5,136,3.85,-0.27,2,0.392,,0.218,7.27,7,0.296,,0.118,7.12,29,4.28,4.79,0.12,0.317,7.15,0.36,0.26,15.03,2.95
Matt Moore,$5.9K,L,SFG,SP,NYM,6,8.20, , ,-1600,7,9.0,-152,4.97,0.15,4,0.349,,0.183,8.24,5,0.308,,0.150,8.42,49,4.13,4.90,0.14,0.326,8.34,0.30,0.31,16.79,2.85
Chris Tillman,$5.0K,R,BAL,SP,@ TBR, , ,4.00%,3.447,-1500,4,9.5,145,4.22,0.01,3,0.360,,0.192,8.76,6,0.344,,0.195,6.97,40,4.54,5.53,0.17,0.349,7.57,0.35,0.27,13.79,2.76
Scott Feldman,$5.8K,R,CIN,SP,@ WAS, , ,2.00%,7.585,-2000,10,10.0,133,4.57,0.01,5,0.364,,0.187,7.23,4,0.312,,0.146,7.40,55,3.97,4.96,0.17,0.341,7.31,0.40,0.23,15.17,2.62
Francisco Liriano,$6.3K,L,TOR,SP,@ KCR,1,4.40,30.00%,0.549,-800,-3,9.0,-129,4.75,0.06,1,0.303,,0.149,10.32,8,0.364,,0.202,9.62,44,4.07,5.44,0.21,0.357,9.70,0.39,0.24,16.47,2.61
Parker Bridwell,$4.9K,R,LAA,SP,@ BOS, , ,1.00%,12.790,-600,-2,11.0,151,4.82,-0.07,3,0.289,,0.125,3.00,6,0.435,,0.353,8.22,5,4.98,8.08,0.29,0.386,6.48,0.32,0.30,12.79,2.61
Mike Montgomery,$6.8K,L,CHC,SP,@ MIA,8,10.20,17.50%,1.001,-600,-4,9.0,-134,4.8,0.19,4,0.255,,0.084,8.39,5,0.316,,0.112,8.93,74,3.66,4.30,0.13,0.289,8.69,0.47,0.16,17.51,2.58
Francis Martes,$5.8K,R,HOU,SP,@ SEA, , , , ,-700,-2,10.0,-103,4.94,-0.11,3,0.205,,0.050,10.50,6,0.491,,0.417,4.76,3,4.39,5.78,0.18,0.396,6.67,0.37,0.27,14.96,2.58
Randall Delgado,$5.7K,R,ARI,SP,PHI,2,4.60, , ,-600,-4,10.0,-170,5.7,-0.07,4,0.346,,0.174,8.03,5,0.313,,0.148,8.79,96,3.94,4.55,0.14,0.328,8.45,0.35,0.26,14.6,2.56
Brandon McCarthy,$7.5K,R,LAD,SP,COL,3,5.40, , ,-500,2,8.5,-161,4.77,-0.06,4,0.281,,0.082,9.22,5,0.275,,0.099,9.38,23,3.91,4.10,0.11,0.278,9.31,0.38,0.21,19.11,2.55
Mike Leake,$7.4K,R,STL,SP,PIT,13,14.20, , ,-600,3,8.5,-146,4.65,-0.23,3,0.317,,0.158,6.55,6,0.306,,0.126,7.19,45,3.62,4.40,0.16,0.310,6.98,0.43,0.21,18.18,2.46
Tanner Roark,$6.6K,R,WAS,SP,CIN,9,11.00,10.00%,1.615,-1600,9,10.0,-143,5.43,-0.01,5,0.322,,0.129,7.13,4,0.296,,0.102,8.37,50,3.97,4.71,0.15,0.310,7.68,0.41,0.22,16.15,2.45
Josh Tomlin,$6.0K,R,CLE,SP,MIN,11,13.40,12.50%,1.171,-1300,1,9.5,-154,5.27,0.28,6,0.305,,0.212,6.33,3,0.370,,0.219,6.90,46,3.79,5.34,0.21,0.327,6.52,0.39,0.28,14.64,2.44
