Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Bronson Arroyo,$4.7K,R,CIN,SP,@ STL, , ,0.25%, ,-2700,18,8.5,157,3.68,-0.06,3,0.270,,0.233,5.40,6,0.449,,0.356,7.59,4,4.22,6.71,0.21,0.389,6.86,0.32,0.41,12.65,2.69
Mike Leake,$7.9K,R,STL,SP,CIN, , ,17.50%,1.168,-700,4,8.5,-167,4.82,0.06,4,0.289,,0.132,7.12,5,0.312,,0.120,6.79,35,3.62,4.22,0.14,0.302,6.94,0.42,0.21,20.44,2.59
Matt Garza,$5.0K,R,MIL,SP,ATL, , ,0.50%, ,-1700,8,9.0,-104,4.44,-0.37,4,0.369,,0.170,6.46,5,0.317,,0.142,8.19,20,4.39,5.23,0.18,0.340,7.42,0.37,0.21,12.64,2.53
Michael Foltynewicz,$6.7K,R,ATL,SP,@ MIL, , ,10.00%,1.698,-500,3,9.0,-106,4.56,-0.13,2,0.364,,0.223,8.59,7,0.326,,0.154,8.21,26,3.95,4.87,0.15,0.334,8.29,0.30,0.29,16.98,2.53
Aaron Sanchez,$8.0K,R,TOR,SP,TBR, , ,25.00%,0.764,-1100,5,7.5,100,3.7,-0.2,5,0.291,,0.137,8.58,4,0.268,,0.105,7.08,34,3.75,4.43,0.14,0.281,7.91,0.47,0.23,19.09,2.39
Chad Kuhl,$5.7K,R,PIT,SP,@ MIA, , ,5.00%,2.662,-1100,6,8.5,112,4.08,0.05,3,0.402,,0.233,5.79,6,0.290,,0.119,7.41,19,4.31,4.64,0.10,0.327,6.87,0.36,0.26,13.31,2.34
Noah Syndergaard,$11.4K,R,NYM,SP,@ WAS, , ,25.00%,1.051,100,0,7.5,-112,3.81,-0.08,3,0.298,,0.105,11.50,6,0.248,,0.083,10.79,35,2.53,2.65,0.08,0.265,11.03,0.41,0.22,26.27,2.3
Dallas Keuchel,$9.4K,L,HOU,SP,OAK, , ,42.50%,0.508,-1100,2,7.5,-193,4.42,-0.26,1,0.250,,0.098,7.50,8,0.341,,0.194,8.37,31,3.53,4.59,0.18,0.331,8.27,0.47,0.22,21.61,2.3
Joseph Ross,$7.4K,R,WAS,SP,NYM, , ,5.00%,3.380,1200,-13,7.5,102,3.69,0.08,5,0.393,,0.169,8.53,4,0.280,,0.126,8.43,22,3.74,4.52,0.16,0.343,8.49,0.36,0.22,16.9,2.28
Josh Tomlin,$5.9K,R,CLE,SP,SEA, , ,1.00%,13.140,-1100,5,9.5,-157,5.3,0.08,5,0.313,,0.209,6.32,4,0.364,,0.214,6.75,36,3.82,5.32,0.20,0.336,6.51,0.40,0.27,13.14,2.23
Jordan Montgomery,$6.9K,L,NYY,SP,BAL, , ,12.50%,1.201,300,-5,8.0,-121,4.15,-0.5,0,0.360,,0.143,21.60,9,0.337,,0.125,8.49,3,3.75,4.82,0.17,0.337,8.49,0.38,0.26,15.01,2.18
Tom Koehler,$6.2K,R,MIA,SP,PIT, , ,1.00%,13.420,-600,3,8.5,-122,4.42,-0.05,4,0.370,,0.223,8.24,5,0.333,,0.160,7.11,36,4.55,5.62,0.19,0.349,7.61,0.32,0.25,13.42,2.16
J.C. Ramirez,$5.4K,R,LAA,SP,@ TEX, , , , ,-200,-1,9.0,-120,4.66,0.01,4,0.280,,0.137,8.03,5,0.319,,0.156,7.99,76,3.77,4.98,0.23,0.302,8.01,0.42,0.19,11.63,2.15
Miguel Gonzalez,$7.1K,R,CHW,SP,@ DET, , ,3.00%,4.990,0,-1,8.5,110,4.1,-0.1,4,0.330,,0.171,7.18,5,0.291,,0.109,6.54,28,4.24,4.35,0.09,0.308,6.82,0.36,0.29,14.97,2.11
Chris Archer,$10.5K,R,TBR,SP,@ TOR, , ,40.00%,0.548,1400,-1,7.5,-110,3.8,-0.3,3,0.310,,0.184,11.16,6,0.317,,0.163,10.35,37,3.35,4.53,0.18,0.315,10.62,0.35,0.28,21.93,2.09
Hyun-Jin Ryu,$9.2K,L,LAD,SP,PHI, , , , ,2600,-15,8.5,-198,5.04,0.38,1,0.394,,0.195,6.75,8,0.405,,0.328,9.19,5,3.75,6.76,0.39,0.404,8.92,0.37,0.21,19.12,2.08
Phil Hughes,$5.7K,R,MIN,SP,@ KCR, , ,0.25%, ,-600,-1,9.0,115,4.29,0.43,4,0.442,,0.158,5.87,5,0.342,,0.219,5.15,16,4.78,5.66,0.16,0.386,5.47,0.28,0.32,11.27,1.98
Tyson Blach,$6.6K,L,SFG,SP,SDP, , , , ,900,-8,8.0,-130,4.24,0.24,2,0.155,,0.048,4.72,7,0.309,,0.100,5.84,12,4.26,4.11,0.08,0.275,5.59,0.43,0.15,13.02,1.97
Jason Hammel,$7.6K,R,KCR,SP,MIN, , ,5.00%,2.928,300,-1,9.0,-125,4.71,0.57,6,0.360,,0.198,8.43,3,0.298,,0.149,7.89,33,4.06,5.16,0.17,0.339,8.25,0.34,0.28,14.64,1.93
Jordan Zimmermann,$5.8K,R,DET,SP,CHW, , ,1.00%,11.090,-1900,14,8.5,-120,4.4,0.1,3,0.302,,0.158,5.04,6,0.394,,0.204,6.33,23,4.69,5.39,0.15,0.363,5.90,0.34,0.28,11.09,1.91
Eduardo Rodriguez,$7.8K,L,BOS,SP,CHC, , , , ,300,0,8.5,-111,4.31,-0.28,4,0.339,,0.099,11.22,5,0.323,,0.222,9.14,24,4.17,5.18,0.16,0.330,10.06,0.27,0.34,14.53,1.86
Martin Perez,$6.9K,L,TEX,SP,LAA, , , , ,300,-5,9.0,110,4.34,-0.51,1,0.269,,0.091,7.59,8,0.343,,0.136,4.71,38,4.96,5.24,0.12,0.335,5.03,0.38,0.22,12.64,1.83
German Marquez,$5.5K,R,COL,SP,@ ARI, , , , ,0,-3,10.5,102,5.16,0.73,5,0.462,,0.256,5.79,4,0.397,,0.226,6.39,7,4.45,4.95,0.11,0.433,6.06,0.38,0.20,9.97,1.81
Chase De Jong,$4.8K,R,SEA,SP,@ CLE, , ,0.25%, ,-700,0,9.5,147,4.2,-0.08,7,0.316,,0.000,9.00,2,0.290,,0.300,3.00,2,6.96,7.95,0.17,0.310,7.67,0.36,0.43,8.66,1.8
Clayton Richard,$7.2K,L,SDP,SP,@ SFG, , , , ,800,-10,8.0,120,3.76,0.26,3,0.273,,0.010,8.07,6,0.380,,0.142,5.24,31,4.12,5.18,0.18,0.344,6.18,0.52,0.15,12.7,1.76
Patrick Corbin,$8.2K,L,ARI,SP,COL, , , , ,900,-6,10.5,-112,5.34,0.27,2,0.306,,0.155,11.96,7,0.378,,0.202,6.42,39,4.16,5.46,0.21,0.362,7.65,0.39,0.22,13.9,1.7
Jesse Hahn,$6.5K,R,OAK,SP,@ HOU, , ,1.00%,10.650,-1100,10,7.5,181,3.08,-0.24,4,0.394,,0.213,4.15,5,0.274,,0.053,5.87,13,4.59,5.51,0.18,0.327,5.11,0.46,0.22,10.65,1.64
Wade Miley,$8.2K,L,BAL,SP,@ NYY, , ,5.00%,2.530,400,-1,8.0,111,3.85,-0.5,2,0.288,,0.139,7.92,7,0.342,,0.174,8.37,34,3.81,5.04,0.19,0.330,8.27,0.39,0.24,12.65,1.54
Kyle Hendricks,$9.7K,R,CHC,SP,@ BOS, , , , ,1200,-3,8.5,101,4.19,-0.22,4,0.289,,0.131,7.56,5,0.241,,0.105,8.13,37,3.46,4.05,0.14,0.262,7.88,0.43,0.22,13.85,1.43
Nicholas Pivetta,$NaN,R,PHI,SP,@ LAD, , , , , , ,8.5,184,3.46,0.12,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,8.37,0
