Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Luis Perdomo,$5.1K,R,SDP,SP,SFG, , , , ,-1300,12,8.5,-110,4.2,0.32,4,0.355,,0.184,6.07,5,0.367,,0.158,7.36,35,3.86,5.56,0.24,0.362,6.79,0.48,0.19,14.63,2.87
Ivan Nova,$7.0K,R,PIT,SP,ATL, , , , ,100,2,7.5,-136,4.02,-0.06,3,0.385,,0.247,6.28,6,0.315,,0.175,8.33,31,3.48,4.81,0.18,0.338,7.65,0.46,0.24,18.75,2.68
Matt Cain,$5.5K,R,SFG,SP,@ SDP, , , , ,300,-2,8.5,100,4.3,0.18,4,0.351,,0.192,8.90,5,0.384,,0.233,7.38,21,4.42,6.01,0.21,0.369,8.06,0.33,0.27,13.9,2.53
Luis Severino,$5.8K,R,NYY,SP,@ BAL, , ,20.00%,0.696,400,-3,8.5,-106,4.2,-0.19,3,0.331,,0.147,9.00,6,0.378,,0.238,9.00,22,3.90,5.21,0.20,0.362,9.00,0.36,0.26,13.92,2.4
A.J. Griffin,$6.1K,R,TEX,SP,OAK, , ,10.00%,1.350,-1200,13,9.5,-143,5.16,-0.02,4,0.399,,0.358,9.24,5,0.317,,0.164,8.47,22,4.32,6.68,0.25,0.353,8.81,0.26,0.34,13.5,2.21
Max Scherzer,$13.0K,R,WAS,SP,@ PHI, , , , ,2700,0,7.0,-167,3.97,0.05,4,0.340,,0.216,9.90,5,0.216,,0.138,12.68,36,2.72,3.99,0.20,0.271,11.44,0.29,0.30,27.81,2.14
Zack Wheeler,$8.0K,R,NYM,SP,MIA, , ,30.00%,0.559,1500,-8,7.5,-103,3.7,-0.23,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,16.78,2.1
Mike Leake,$6.8K,R,STL,SP,CIN, , ,10.00%,1.419,200,1,8.0,-164,4.51,-0.06,6,0.302,,0.140,7.36,3,0.323,,0.123,6.47,31,3.66,4.45,0.16,0.309,7.06,0.42,0.21,14.19,2.09
Ubaldo Jimenez,$6.6K,R,BAL,SP,NYY, , ,2.50%,5.524,-200,4,8.5,-104,4.3,-0.31,4,0.392,,0.246,10.98,5,0.320,,0.113,7.46,30,4.33,5.25,0.17,0.352,9.02,0.44,0.23,13.81,2.09
Derek Holland,$5.6K,L,CHW,SP,MIN, , ,10.00%,1.125,-600,8,8.5,-115,4.35,0.02,2,0.263,,0.039,8.05,7,0.363,,0.204,5.77,22,4.72,5.49,0.17,0.341,6.28,0.33,0.25,11.25,2.01
Francisco Liriano,$8.9K,L,TOR,SP,@ TBR, , ,60.00%,0.296,900,-2,8.0,-113,4.08,-0.08,2,0.307,,0.145,9.52,7,0.357,,0.192,9.76,33,3.98,5.42,0.22,0.346,9.71,0.40,0.23,17.78,2
Michael Fulmer,$8.4K,R,DET,SP,BOS, , , , ,0,1,8.5,-115,4.35,0.21,7,0.260,,0.093,7.25,2,0.301,,0.159,8.92,26,3.64,4.42,0.15,0.269,7.62,0.44,0.23,16.69,1.99
Michael Fiers,$7.5K,R,HOU,SP,KCR, , ,17.50%,0.836,200,1,8.5,-152,4.7,-0.14,5,0.322,,0.142,6.67,4,0.367,,0.228,7.77,32,3.92,5.19,0.17,0.342,7.16,0.37,0.29,14.63,1.95
Jason Vargas,$6.0K,L,KCR,SP,@ HOU, , ,0.50%, ,100,3,8.5,142,3.8,0.14,2,0.562,,0.667,0.00,7,0.192,,0.047,9.00,3,3.68,3.80,0.08,0.274,7.00,0.30,0.36,11.61,1.94
Steven Wright,$8.1K,R,BOS,SP,@ DET, , , , ,-500,4,8.5,105,4.15,0.29,2,0.308,,0.164,6.94,7,0.304,,0.109,8.89,24,4.10,4.45,0.10,0.305,8.46,0.37,0.28,15.64,1.93
Michael Foltynewicz,$7.6K,R,ATL,SP,@ PIT, , , , ,700,-3,7.5,126,3.48,0.06,2,0.380,,0.249,8.45,7,0.330,,0.158,8.24,22,3.86,4.95,0.17,0.341,8.29,0.31,0.29,14.56,1.92
