Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Carlos Carrasco,$11.1K,R,CLE,SP,@ MIN,2,3.00,17.50%,1.351,1500,2,9.0,-163,5.07,-0.05,6,0.387,,0.283,10.27,3,0.284,,0.146,10.28,48,3.10,4.30,0.18,0.353,10.27,0.37,0.28,23.65,2.13
Charlie Morton,$8.3K,R,HOU,SP,ARI,6,11.33,22.50%,0.772,-200,2,9.0,-163,5.07,0.18,4,0.259,,0.132,12.40,5,0.357,,0.173,9.06,21,3.34,4.33,0.16,0.313,10.54,0.43,0.24,17.36,2.09
Jose Urena,$7.4K,R,MIA,SP,SFG, , , , ,800,-8,9.5,-179,5.49,0.43,5,0.351,,0.186,5.45,4,0.319,,0.177,7.83,51,4.58,5.60,0.16,0.337,6.51,0.35,0.27,15.38,2.08
Eduardo Rodriguez,$7.3K,L,BOS,SP,STL,5,9.50,17.50%,0.865,-500,2,9.5,-148,5.21,-0.16,2,0.345,,0.140,10.65,7,0.310,,0.209,9.48,36,3.95,4.89,0.14,0.318,9.74,0.27,0.35,15.13,2.07
Nicholas Pivetta,$7.1K,R,PHI,SP,@ SDP,10,13.33, , ,700,-8,8.5,128,3.93,-0.36,4,0.317,,0.115,10.16,5,0.429,,0.349,9.21,17,4.04,6.07,0.24,0.379,9.63,0.28,0.30,14.67,2.07
Danny Duffy,$9.6K,L,KCR,SP,@ OAK, , , , ,900,0,9.5,-121,4.93,0.17,1,0.216,,0.067,9.74,8,0.329,,0.175,9.55,59,3.54,4.35,0.13,0.316,9.57,0.30,0.33,19.48,2.03
Jacob Faria,$8.6K,R,TBR,SP,@ TOR,7,11.50,12.50%,1.388,500,-1,8.5,136,3.85,-0.09,4,0.282,,0.000,9.22,5,0.301,,0.168,10.36,12,3.69,4.32,0.16,0.293,9.85,0.32,0.23,17.35,2.02
Kyle Gibson,$5.4K,R,MIN,SP,CLE, , ,2.00%,5.065,-300,0,9.0,153,3.93,0.05,6,0.390,,0.184,6.19,3,0.354,,0.172,7.17,45,4.57,5.82,0.20,0.378,6.52,0.40,0.22,10.13,1.88
Marco Gonzales,$4.6K,L,SEA,SP,BAL, , , , ,-900,0,10.0,-120,5.18,0.12,1,0.388,,0.300,7.71,8,0.491,,0.447,5.40,3,4.69,8.69,0.31,0.480,5.66,0.29,0.36,8.61,1.87
Marcus Stroman,$11.6K,R,TOR,SP,TBR,4,8.17,17.50%,1.205,2800,-2,8.5,-146,4.65,0.09,5,0.301,,0.111,8.02,4,0.321,,0.156,7.92,57,3.42,4.47,0.19,0.310,7.98,0.50,0.18,21.08,1.82
Ubaldo Jimenez,$8.4K,R,BAL,SP,@ SEA, , , , ,700,-3,10.0,110,4.82,-0.12,4,0.432,,0.342,10.93,5,0.330,,0.139,7.70,54,4.26,5.66,0.22,0.375,9.14,0.40,0.24,14.04,1.67
Robert Gsellman,$6.6K,R,NYM,SP,NYY, , ,2.00%,5.280,200,-3,9.0,144,4.01,-0.16,5,0.354,,0.173,8.77,4,0.350,,0.151,6.89,26,3.89,4.83,0.17,0.352,7.93,0.40,0.22,10.56,1.6
Anibal Sanchez,$5.3K,R,DET,SP,@ TEX, , ,1.00%,8.460,-500,2,11.0,164,4.69,0.22,4,0.347,,0.183,8.48,5,0.395,,0.243,8.54,55,4.07,6.12,0.23,0.374,8.51,0.32,0.30,8.46,1.6
Matt Cain,$5.2K,R,SFG,SP,@ MIA, , , , ,-500,2,9.5,169,4.01,0.07,4,0.352,,0.157,7.28,5,0.369,,0.199,6.10,43,4.74,5.83,0.18,0.361,6.62,0.33,0.25,8.32,1.6
Gerrit Cole,$11.8K,R,PIT,SP,@ MIL,8,12.00, , ,2400,-1,8.5,119,4.01,-0.11,3,0.363,,0.191,9.59,6,0.303,,0.127,7.17,45,3.70,4.51,0.17,0.323,7.98,0.39,0.22,18.1,1.53
Homer Bailey,$5.6K,R,CIN,SP,@ CHC, , ,2.00%,4.275,0,-3,10.0,207,3.88,3.88,6,0.403,,0.142,6.57,3,0.424,,0.173,8.33,16,4.47,5.68,0.20,0.410,7.16,0.34,0.19,8.55,1.53
Michael Foltynewicz,$7.0K,R,ATL,SP,@ COL, , ,4.00%,2.155,600,-7,11.0,168,4.65,-0.5,3,0.390,,0.234,8.34,6,0.327,,0.161,8.53,45,3.95,5.10,0.16,0.348,8.47,0.31,0.30,8.62,1.23
