Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Ian Kennedy,$5.5K,R,KCR,SP,OAK,,,,,-1100,8,9.5,116,4.48,0.12,4,0.340,0.483,0.236,3.70,5,0.339,0.481,0.216,4.50,40,3.94,0.00,0.22,0.339,4.20,0.00,0.00,11.73,2.13
Clay Buchholz,$7.0K,R,ARI,SP,MIA,,,,,1300,-14,9.0,-138,4.83,0.22,3,0.293,0.389,0.111,2.50,6,0.420,0.700,0.375,4.00,4,4.96,0.00,0.17,0.378,3.50,0.00,0.00,14.84,2.12
Miles Mikolas,$8.7K,R,STL,SP,PIT,,,,,-100,2,8.0,-111,4.06,-0.24,5,0.300,0.419,0.140,3.50,4,0.205,0.246,0.071,4.30,9,3.66,0.00,0.15,0.258,3.90,0.00,0.00,18.39,2.11
Austin Pruitt,$4.5K,R,TBR,SP,@ SEA,,,,,-1100, ,8.0,113,3.8,-0.2,3,0.312,0.421,0.174,3.30,6,0.351,0.479,0.177,3.60,39,4.20,0.00,0.17,0.338,3.50,0.00,0.00,8.88,1.97
Stephen Strasburg,$12.1K,R,WAS,SP,@ ATL,,,,,1800,-2,8.0,-138,4.28,-0.24,6,0.254,0.319,0.124,5.70,3,0.255,0.329,0.119,6.40,37,2.63,0.00,0.16,0.254,5.90,0.00,0.00,23.86,1.97
Frankie Montas,$7.1K,R,OAK,SP,@ KCR,,,,,-100,1,9.5,-132,5.02,0.38,4,0.420,0.611,0.319,4.30,5,0.331,0.400,0.138,7.20,24,3.68,0.00,0.32,0.371,5.90,0.00,0.00,13.71,1.93
Michael Foltynewicz,$8.4K,R,ATL,SP,WAS,,,,,-200,2,8.0,122,3.72,-0.26,5,0.358,0.468,0.185,4.30,4,0.297,0.374,0.137,5.00,39,3.77,0.00,0.16,0.331,4.60,0.00,0.00,16.2,1.93
Carlos Carrasco,$10.7K,R,CLE,SP,@ MIN,,,,,1300, ,8.5,-127,4.45,0.35,5,0.297,0.406,0.168,4.80,4,0.274,0.360,0.131,6.00,41,2.81,0.00,0.20,0.287,5.40,0.00,0.00,20.58,1.92
Tyler Mahle,$7.9K,R,CIN,SP,@ SDP,,,,,1800,-10,8.0,-117,4.1, ,5,0.405,0.571,0.287,3.70,4,0.282,0.349,0.100,4.40,15,4.06,0.00,0.22,0.350,4.00,0.00,0.00,14.89,1.88
Jose Berrios,$9.1K,R,MIN,SP,CLE,,,,, ,2,8.5,112,4.05,0.15,7,0.315,0.402,0.158,3.80,2,0.269,0.350,0.133,5.30,36,3.34,0.00,0.17,0.305,4.10,0.00,0.00,16.82,1.85
Tyler Anderson,$5.1K,L,COL,SP,LAD,,,,,-900,4,11.5,-107,5.85,0.35,2,0.363,0.531,0.267,2.50,7,0.334,0.471,0.210,6.90,26,3.68,0.00,0.28,0.340,6.00,0.00,0.00,9.45,1.85
Tyler Chatwood,$7.5K,R,CHC,SP,@ NYM,,,,,1600,-12,9.0,-115,4.59,0.2,6,0.354,0.435,0.170,4.00,3,0.302,0.370,0.156,4.10,40,4.84,0.00,0.26,0.337,4.00,0.00,0.00,13.88,1.85
Hector Santiago,$5.9K,L,CHW,SP,MIL,,,,, ,-4,9.0,135,4.06,-0.12,2,0.506,0.694,0.301,1.30,7,0.304,0.411,0.183,6.50,28,4.62,0.00,0.23,0.349,5.30,0.00,0.00,10.77,1.83
Nicholas Pivetta,$10.0K,R,PHI,SP,@ SFG,,,,,1800,-3,8.0,-103,4.05,-0.03,3,0.302,0.373,0.121,4.90,6,0.362,0.516,0.236,5.30,36,3.42,0.00,0.25,0.342,5.20,0.00,0.00,17.59,1.76
Jaime Barria,$9.3K,R,LAA,SP,TEX,,,,,2500,-7,8.5,-164,4.78,0.01,6,0.215,0.268,0.089,3.60,3,0.335,0.414,0.151,3.60,6,3.88,0.00,0.19,0.255,3.60,0.00,0.00,15.98,1.72
Bartolo Colon,$5.6K,R,TEX,SP,@ LAA,,,,,-700,4,8.5,149,3.72,-0.01,2,0.349,0.505,0.221,2.70,7,0.357,0.536,0.239,3.40,37,4.37,0.00,0.23,0.355,3.30,0.00,0.00,9.29,1.66
Sergio Romo,$4.0K,R,TBR,SP,@ SEA,,,,,-1500, ,8.0,113,3.8,-0.2,3,0.356,0.443,0.168,3.20,6,0.282,0.391,0.184,10.00,75,3.07,0.00,0.23,0.307,7.70,0.00,0.00,5.86,1.47
Blaine Hardy,$6.3K,L,DET,SP,TOR,,,,,300,-4,9.0,101,4.59,0.02,0,0.307,0.474,0.237,2.50,9,0.360,0.476,0.157,6.70,40,3.97,0.00,0.16,0.360,6.70,0.00,0.00,9.18,1.46
Dennis Santana,$4.0K,R,LAD,SP,@ COL,,,,,-1500, ,11.5,-107,5.65,0.15,0,0.000,0.000,0.000,0.00,0,0.000,0.000,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,5.26,1.32
Andrew Cashner,$6.5K,R,BAL,SP,NYY,,,,,600,-8,10.0,152,4.35,0.28,5,0.328,0.414,0.165,3.20,4,0.318,0.399,0.131,2.70,37,4.89,0.00,0.17,0.324,3.00,0.00,0.00,7.04,1.08
Scott Alexander,$4.0K,L,LAD,SP,@ COL,,,,,-1500, ,11.5,-107,5.65,0.15,4,0.292,0.311,0.066,3.10,5,0.295,0.332,0.082,5.30,74,5.35,0.00,0.17,0.294,4.30,0.00,0.00,3.91,0.98
