Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Jake Odorizzi,$6.3K,R,MIN,SP,@ CHW,,,,,-200,2,9.5,-124,4.94,-0.07,3,0.327,0.459,0.233,3.80,6,0.335,0.455,0.213,5.50,41,3.97,5.11,0.22,0.332,4.90,0.00,0.00,17.83,2.83
Jon Gray,$7.7K,R,COL,SP,@ SFG,,,,,-700,3,7.5,-128,3.94, ,5,0.324,0.428,0.156,5.60,4,0.328,0.429,0.148,5.30,34,3.18,3.24,0.22,0.326,5.50,0.00,0.00,18.49,2.4
Zack Greinke,$9.3K,R,ARI,SP,@ MIA,,,,,-500,2,7.0,-173,3.98,-0.21,4,0.294,0.386,0.145,4.60,5,0.294,0.423,0.201,5.50,47,2.87,3.42,0.23,0.294,5.10,0.00,0.00,21.55,2.32
Brian Johnson,$4.7K,L,BOS,SP,LAA,,,,,-1100, ,10.5,-146,5.72,0.14,0,0.240,0.268,0.054,2.00,9,0.365,0.502,0.198,6.40,25,3.83,4.65,0.16,0.365,6.40,0.00,0.00,10.39,2.21
Jose Quintana,$7.4K,L,CHC,SP,@ LAD,,,,,100,-1,7.5,156,3.22,0.05,3,0.254,0.328,0.110,2.50,6,0.322,0.419,0.178,7.90,45,3.42,3.83,0.21,0.299,6.10,0.00,0.00,15.92,2.15
Anthony DeSclafani,$6.5K,R,CIN,SP,MIL,,,,,-200,1,9.0,-103,4.42,-0.15,4,0.378,0.571,0.309,3.40,5,0.328,0.425,0.150,4.20,4,4.11,4.74,0.28,0.350,3.90,0.00,0.00,13.92,2.14
Mike Leake,$6.5K,R,SEA,SP,@ BAL,,,,,-1500,6,10.5,-148,5.73,0.63,4,0.323,0.423,0.147,2.40,5,0.313,0.430,0.166,3.60,47,4.40,4.11,0.20,0.317,3.10,0.00,0.00,12.81,1.97
Tanner Roark,$7.2K,R,WAS,SP,@ PHI,,,,,-100,2,8.0,104,3.9,0.23,4,0.352,0.470,0.196,4.10,5,0.271,0.340,0.124,4.40,45,3.86,4.30,0.20,0.307,4.30,0.00,0.00,13.86,1.93
Lucas Giolito,$4.8K,R,CHW,SP,MIN,,,,,-1400,3,9.5,110,4.56,0.07,6,0.362,0.470,0.215,2.60,3,0.306,0.388,0.179,3.90,21,4.83,5.76,0.21,0.343,3.00,0.00,0.00,9.12,1.9
Jimmy Yacabonis,$4.2K,R,BAL,SP,SEA,,,,,-1300, ,10.5,132,4.77,0.37,4,0.309,0.269,0.055,1.90,5,0.335,0.421,0.162,2.90,14,6.12,6.75,0.14,0.323,2.50,0.00,0.00,7.54,1.8
Lance McCullers,$11.3K,R,HOU,SP,@ TBR,,,,,900,1,7.5,-162,4.18,-0.03,4,0.257,0.299,0.104,5.50,5,0.329,0.419,0.157,5.20,37,3.67,3.31,0.20,0.297,5.30,0.00,0.00,20.24,1.79
Ryan Yarbrough,$5.6K,L,TBR,SP,HOU,,,,,-500,1,7.5,142,3.32,0.03,2,0.311,0.418,0.209,2.60,7,0.304,0.395,0.157,6.00,18,3.56,4.60,0.20,0.306,5.30,0.00,0.00,10,1.79
Chris Stratton,$7.3K,R,SFG,SP,COL,,,,,-200,2,7.5,114,3.56,-0.5,4,0.342,0.423,0.152,3.50,5,0.297,0.376,0.132,4.20,27,4.38,4.62,0.14,0.317,3.90,0.00,0.00,12.88,1.76
Michael Fulmer,$7.4K,R,DET,SP,OAK,,,,,-300,1,9.0,-100,4.42,0.34,3,0.302,0.388,0.140,3.80,6,0.282,0.344,0.109,3.40,38,4.16,4.22,0.16,0.289,3.60,0.00,0.00,12.93,1.75
Ryne Stanek,$4.0K,R,TBR,SP,HOU,,,,,-1500,1,7.5,142,3.32,0.03,3,0.241,0.230,0.017,6.20,6,0.367,0.541,0.313,8.30,37,3.04,4.32,0.23,0.325,7.60,0.00,0.00,6.95,1.74
Junior Guerra,$8.2K,R,MIL,SP,@ CIN,,,,,-200,1,9.0,-111,4.58,0.15,5,0.321,0.410,0.195,4.40,4,0.320,0.403,0.181,4.70,33,3.85,4.89,0.27,0.321,4.50,0.00,0.00,14.12,1.72
Trevor Richards,$7.9K,R,MIA,SP,ARI,,,,,1900,-10,7.0,153,3.02,-0.29,5,0.281,0.329,0.124,4.90,4,0.367,0.484,0.191,3.40,9,3.90,4.88,0.13,0.319,4.20,0.00,0.00,12.74,1.61
Aaron Nola,$12.5K,R,PHI,SP,WAS,,,,,2800,-3,8.0,-117,4.1,-0.23,4,0.295,0.363,0.125,4.20,5,0.262,0.338,0.121,5.60,42,3.32,3.42,0.16,0.277,4.90,0.00,0.00,19.5,1.56
Clayton Kershaw,$11.8K,L,LAD,SP,CHC,,,,,1300,1,7.5,-175,4.28,-0.05,3,0.311,0.445,0.196,2.20,6,0.258,0.352,0.149,9.30,35,2.56,2.78,0.29,0.276,7.00,0.00,0.00,17.9,1.52
Sean Manaea,$10.9K,L,OAK,SP,@ DET,,,,,2200,-1,9.0,-115,4.58,0.16,0,0.264,0.307,0.088,1.60,9,0.321,0.429,0.178,6.30,43,3.89,4.40,0.17,0.321,6.30,0.00,0.00,14.85,1.36
Jaime Barria,$9.2K,R,LAA,SP,@ BOS,,,,,3100,-10,10.5,132,4.78,-0.14,5,0.273,0.351,0.114,4.10,4,0.362,0.505,0.255,3.40,10,3.75,4.64,0.24,0.313,3.80,0.00,0.00,9.86,1.07
