Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Lance McCullers,$11.0K,R,HOU,SP,OAK,,,,,-400, ,8.5,-207,5.06,0.13,2,0.253,0.291,0.099,5.60,7,0.320,0.403,0.149,5.30,39,3.62,3.21,0.20,0.305,5.30,0.00,0.00,23.41,2.13
Chris Sale,$14.0K,L,BOS,SP,TEX,,,,,1400, ,8.5,-370,5.84,0.03,3,0.223,0.252,0.061,2.10,6,0.267,0.358,0.154,12.00,49,1.68,2.60,0.19,0.252,8.70,0.00,0.00,29.86,2.13
Tyler Mahle,$6.8K,R,CIN,SP,@ CLE,,,,,-600,1,9.0,160,3.83,0.14,7,0.396,0.537,0.269,4.30,2,0.266,0.323,0.082,4.30,22,3.93,4.52,0.20,0.367,4.30,0.00,0.00,13.74,2.02
Carlos Rodon,$6.0K,L,CHW,SP,STL,,,,,-1600,8,9.5,139,4.24,0.07,2,0.316,0.415,0.149,2.40,7,0.333,0.434,0.206,7.20,17,3.67,4.70,0.24,0.329,6.20,0.00,0.00,12.05,2.01
Jacob deGrom,$13.0K,R,NYM,SP,PHI,,,,,900, ,7.0,-144,3.79,-0.09,5,0.294,0.375,0.137,4.90,4,0.261,0.338,0.129,6.20,48,2.68,3.09,0.21,0.279,5.50,0.00,0.00,25.44,1.96
Burch Smith,$5.2K,R,KCR,SP,@ MIN,,,,,-300,-5,9.5,173,3.93,0.13,7,0.354,0.518,0.225,3.40,2,0.374,0.477,0.233,8.60,20,3.91,5.11,0.35,0.358,4.50,0.00,0.00,10.13,1.95
Carlos Carrasco,$10.8K,R,CLE,SP,CIN,,,,,500, ,9.0,-179,5.17,-0.14,6,0.314,0.424,0.178,4.90,3,0.276,0.357,0.126,6.10,46,2.77,3.33,0.19,0.301,5.30,0.00,0.00,20.92,1.94
Hunter Wood,$4.0K,R,TBR,SP,DET,,,,,-1500,2,7.5,-133,3.97,-0.04,3,0.305,0.400,0.200,4.30,6,0.129,0.111,0.000,1.10,5,4.86,4.96,0.14,0.188,2.10,0.00,0.00,7.68,1.92
Marco Gonzales,$7.0K,L,SEA,SP,@ LAA,,,,,-700,3,9.0,-100,4.42,0.26,1,0.321,0.413,0.129,1.50,8,0.336,0.448,0.159,6.80,27,3.71,3.70,0.20,0.334,6.20,0.00,0.00,12.95,1.85
Mike Foltynewicz,$10.0K,R,ATL,SP,TOR,,,,,1000, ,8.5,-193,4.98, ,3,0.341,0.432,0.173,4.50,6,0.291,0.366,0.135,5.10,45,3.59,4.23,0.17,0.308,4.90,0.00,0.00,17.98,1.8
Vincent Velasquez,$8.9K,R,PHI,SP,@ NYM,,,,,700,3,7.0,127,3.21,0.09,4,0.364,0.493,0.233,4.70,5,0.317,0.425,0.184,5.30,32,3.37,4.22,0.27,0.338,5.00,0.00,0.00,15.99,1.8
Gio Gonzalez,$9.5K,L,WAS,SP,@ PIT,,,,,1600,-3,9.0,-147,4.9,0.13,1,0.243,0.294,0.100,2.20,8,0.313,0.387,0.152,6.80,48,3.87,4.19,0.18,0.305,6.30,0.00,0.00,17.02,1.79
Shelby Miller,$4.5K,R,ARI,SP,@ COL,,,,,-1200,1,12.0,112,5.73,0.32,4,0.360,0.475,0.219,4.40,5,0.330,0.449,0.159,5.50,7,3.78,4.24,0.19,0.343,5.00,0.00,0.00,7.9,1.76
Joey Lucchesi,$7.5K,L,SDP,SP,LAD,,,,,400,-4,7.5,143,3.31,-0.03,2,0.263,0.234,0.021,2.60,7,0.314,0.432,0.209,7.90,12,3.54,3.85,0.28,0.303,6.70,0.00,0.00,12.87,1.72
Jaime Barria,$6.3K,R,LAA,SP,SEA,,,,,400,-6,9.0,-114,4.58,0.24,3,0.252,0.328,0.118,4.00,6,0.384,0.523,0.249,3.00,12,4.01,4.87,0.23,0.340,3.30,0.00,0.00,10.65,1.69
Freddy Peralta,$10.2K,R,MIL,SP,@ MIA,,,,,1500,-2,7.5,-177,4.28,-0.21,2,0.283,0.311,0.114,6.00,7,0.120,0.096,0.038,6.50,6,2.27,3.34,0.06,0.156,6.40,0.00,0.00,17.04,1.67
Mike Montgomery,$7.2K,L,CHC,SP,@ SFG,,,,,400,-5,8.0,-111,3.93,3.93,3,0.300,0.356,0.111,2.30,6,0.296,0.355,0.126,5.10,67,4.60,4.34,0.17,0.297,4.20,0.00,0.00,11.9,1.65
Dylan Bundy,$9.3K,R,BAL,SP,NYY,,,,,800,2,9.0,153,3.88,-0.43,5,0.349,0.474,0.195,3.60,4,0.290,0.403,0.194,5.60,44,3.39,4.47,0.21,0.323,4.50,0.00,0.00,15.32,1.65
Johnny Cueto,$9.7K,R,SFG,SP,CHC,,,,,1900,-5,8.0,-103,4.07,4.07,6,0.328,0.448,0.185,4.10,3,0.336,0.428,0.168,4.20,30,3.85,4.45,0.22,0.331,4.10,0.00,0.00,15.32,1.58
Trevor Williams,$6.6K,R,PIT,SP,WAS,,,,,600,-7,9.0,131,4.1,-0.13,7,0.321,0.404,0.130,2.70,2,0.301,0.392,0.169,4.10,49,4.29,4.69,0.17,0.317,3.00,0.00,0.00,10.24,1.55
Jordan Zimmermann,$9.5K,R,DET,SP,@ TBR,,,,,1400,-2,7.5,117,3.53,0.04,5,0.353,0.495,0.200,3.80,4,0.351,0.487,0.196,3.20,38,4.14,5.05,0.18,0.352,3.60,0.00,0.00,14.31,1.51
