Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Luis Severino,$11.2K,R,NYY,SP,LAA,,,,,900,-1,9.0,-236,5.55,0.7,2,0.280,0.371,0.157,5.50,7,0.246,0.306,0.106,6.30,39,2.83,0.00,0.20,0.254,6.10,0.00,0.00,23.07,2.06
Michael Fiers,$6.1K,R,DET,SP,CHW,,,,, ,-2,9.0,-107,4.57, ,5,0.351,0.488,0.228,3.80,4,0.346,0.479,0.210,4.30,37,3.90,0.00,0.27,0.349,4.00,0.00,0.00,12.2,2
Eric Skoglund,$4.8K,L,KCR,SP,@ TEX,,,,,-1000,-1,9.5,126,4.39,-0.19,5,0.336,0.375,0.125,1.00,4,0.379,0.524,0.216,6.90,13,4.35,0.00,0.17,0.355,3.60,0.00,0.00,9.4,1.96
Jose Urena,$4.9K,R,MIA,SP,WAS,,,,,-1600,4,7.0,221,2.61,0.06,4,0.319,0.424,0.177,2.60,5,0.298,0.386,0.156,4.20,41,4.35,0.00,0.19,0.307,3.50,0.00,0.00,9.58,1.96
James Paxton,$11.9K,L,SEA,SP,MIN,,,,,2200,-3,7.0,-165,3.93,-0.05,2,0.293,0.355,0.105,1.70,7,0.252,0.317,0.113,9.80,32,2.61,0.00,0.13,0.261,8.00,0.00,0.00,22.75,1.91
Sal Romano,$4.0K,R,CIN,SP,@ COL,,,,,-1500, ,11.5,174,4.74,0.07,4,0.358,0.484,0.203,3.60,5,0.318,0.418,0.167,3.80,25,4.50,0.00,0.19,0.336,3.70,0.00,0.00,7.51,1.88
Reynaldo Lopez,$7.5K,R,CHW,SP,@ DET,,,,,1100,-7,9.0,-106,4.43, ,4,0.340,0.481,0.227,2.40,5,0.264,0.332,0.126,4.20,16,4.65,0.00,0.17,0.298,3.40,0.00,0.00,13.88,1.85
Derek Holland,$5.0K,L,SFG,SP,@ CHC,,,,,-2300,7,10.5,214,3.97,3.97,1,0.287,0.356,0.144,1.20,8,0.391,0.559,0.271,6.60,37,4.62,0.00,0.24,0.379,6.00,0.00,0.00,9.09,1.82
Zach Eflin,$7.9K,R,PHI,SP,TOR,,,,,-100, ,9.0,-101,4.43,-0.31,3,0.367,0.550,0.264,3.00,6,0.313,0.427,0.154,2.70,14,4.36,0.00,0.22,0.331,2.80,0.00,0.00,14.16,1.79
Clayton Richard,$6.4K,L,SDP,SP,@ LAD,,,,,-700,4,7.0,168,2.93,-0.15,1,0.281,0.331,0.065,2.90,8,0.371,0.514,0.208,4.50,40,4.55,0.00,0.26,0.361,4.40,0.00,0.00,11.09,1.73
Patrick Corbin,$9.7K,L,ARI,SP,@ OAK,,,,,400, ,7.5,121,3.5,0.2,1,0.267,0.354,0.147,2.70,8,0.324,0.443,0.180,7.00,41,3.49,0.00,0.23,0.318,6.50,0.00,0.00,16.68,1.72
Julio Teheran,$6.9K,R,ATL,SP,@ BOS,,,,,1200,-9,10.5,168,4.39,0.37,5,0.332,0.432,0.199,3.90,4,0.315,0.436,0.176,4.10,39,4.13,0.00,0.21,0.324,4.00,0.00,0.00,11.84,1.72
Fernando Romero,$7.7K,R,MIN,SP,@ SEA,,,,,1400,-9,7.0,148,3.07,0.05,2,0.144,0.100,0.000,4.70,7,0.354,0.409,0.159,4.70,4,4.02,0.00,0.09,0.307,4.70,0.00,0.00,12.84,1.67
Jon Gray,$7.4K,R,COL,SP,CIN,,,,,400,-2,11.5,-196,6.76,0.43,6,0.322,0.433,0.158,5.00,3,0.314,0.412,0.135,5.40,28,3.26,0.00,0.21,0.319,5.10,0.00,0.00,12.28,1.66
Andrew Heaney,$7.0K,L,LAA,SP,@ NYY,,,,,-900,5,9.0,206,3.45,0.3,2,0.298,0.362,0.085,1.80,7,0.366,0.557,0.302,9.00,12,3.11,0.00,0.36,0.351,7.40,0.00,0.00,11.37,1.62
