Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Ryan Borucki,$7.4K,L,TOR,SP,MIN,,,,,500,-8,8.5,105,4.14,-0.36,3,0.300,0.348,0.044,2.00,6,0.338,0.408,0.126,6.30,4,4.23,3.38,0.00,0.325,4.80,0.00,0.00,13.36,1.81
Shane Bieber,$8.1K,R,CLE,SP,PIT,,,,,100,-2,9.0,-170,5.1,-0.2,4,0.411,0.576,0.235,4.70,5,0.253,0.310,0.069,4.20,7,3.26,2.85,0.11,0.323,4.40,0.00,0.00,14.57,1.8
Carlos Rodon,$7.3K,L,CHW,SP,@ LAA,,,,,-600,3,8.5,158,3.66,-0.33,1,0.323,0.414,0.151,2.10,8,0.325,0.413,0.189,7.00,19,3.80,4.64,0.23,0.325,6.50,0.00,0.00,12.97,1.78
Kenta Maeda,$11.3K,R,LAD,SP,@ PHI,,,,,1800,-2,8.0,-104,3.93,0.27,5,0.331,0.434,0.174,4.00,4,0.265,0.352,0.151,6.70,46,2.98,3.67,0.20,0.302,5.20,0.00,0.00,19.88,1.76
Jose Berrios,$10.0K,R,MIN,SP,@ TOR,,,,,-500,2,8.5,-117,4.36,-0.14,4,0.312,0.396,0.165,4.30,5,0.285,0.368,0.140,4.80,45,3.35,4.02,0.18,0.297,4.60,0.00,0.00,17.11,1.71
Frankie Montas,$7.0K,R,OAK,SP,@ TEX,,,,,100,-3,10.5,-109,5.17,-0.44,5,0.425,0.601,0.283,3.00,4,0.315,0.365,0.102,5.00,31,4.38,4.69,0.21,0.376,3.90,0.00,0.00,11.87,1.7
Gerrit Cole,$10.9K,R,HOU,SP,@ COL,,,,,1000, ,10.0,-136,5.34,0.09,4,0.309,0.413,0.182,5.40,5,0.286,0.368,0.145,4.90,52,2.98,3.55,0.21,0.296,5.10,0.00,0.00,17.31,1.59
Junior Guerra,$7.6K,R,MIL,SP,WAS,,,,,-800,2,9.5,-128,4.99,0.41,4,0.343,0.435,0.197,4.60,5,0.324,0.410,0.182,4.60,37,3.99,4.90,0.25,0.332,4.60,0.00,0.00,12.02,1.58
Jordan Zimmermann,$8.8K,R,DET,SP,@ KCR,,,,,700,-3,9.0,-107,4.57,-0.18,5,0.359,0.503,0.205,3.80,4,0.353,0.492,0.199,3.20,40,4.16,4.85,0.18,0.356,3.50,0.00,0.00,12.9,1.47
Clay Buchholz,$6.7K,R,ARI,SP,@ CHC,,,,,-900,5,9.0,140,4.02,4.02,5,0.295,0.359,0.099,3.40,4,0.352,0.552,0.271,4.40,9,3.92,4.48,0.15,0.320,3.80,0.00,0.00,9.81,1.46
Tyler Anderson,$7.1K,L,COL,SP,HOU,,,,,-600,3,10.0,123,4.66,-0.59,2,0.346,0.497,0.240,2.40,7,0.324,0.433,0.185,6.70,36,3.59,4.06,0.25,0.329,5.70,0.00,0.00,9.52,1.34
