Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
James Shields,$6.5K,R,CHW,SP,KCR,,,,,-100,-1,9.5,-113,4.83,0.21,4,0.335,0.444,0.213,3.40,5,0.323,0.438,0.188,3.90,41,4.29,5.26,0.20,0.328,3.70,0.00,0.00,15.88,2.44
Clayton Richard,$5.6K,L,SDP,SP,CHC,,,,,-2000,14,8.5,113,4.04,0.22,1,0.288,0.333,0.076,2.60,8,0.362,0.490,0.200,4.50,49,4.63,3.92,0.24,0.354,4.30,0.00,0.00,13.47,2.41
Dallas Keuchel,$8.4K,L,HOU,SP,DET,,,,,-600,6,8.5,-244,5.29,-0.08,0,0.255,0.325,0.103,2.40,9,0.297,0.376,0.136,6.10,41,4.37,3.36,0.25,0.297,6.10,0.00,0.00,20.06,2.39
Tyler Chatwood,$6.2K,R,CHC,SP,@ SDP,,,,,-300, ,8.5,-128,4.46,0.28,5,0.368,0.449,0.170,4.20,4,0.308,0.367,0.164,4.00,45,4.84,4.63,0.26,0.341,4.10,0.00,0.00,14.64,2.36
Alex Cobb,$5.0K,R,BAL,SP,TEX,,,,,-800,-1,9.5,105,4.61,-0.04,5,0.330,0.439,0.181,3.50,4,0.337,0.469,0.184,3.30,44,4.28,4.42,0.21,0.333,3.40,0.00,0.00,11.73,2.35
Wei-Yin Chen,$4.8K,L,MIA,SP,PHI,,,,,-1200,2,7.5,109,3.6,-0.08,0,0.249,0.344,0.131,2.20,9,0.348,0.476,0.209,4.60,23,4.13,5.13,0.18,0.348,4.60,0.00,0.00,11.22,2.34
Brad Keller,$6.4K,R,KCR,SP,@ CHW,,,,,300,-4,9.5,100,4.67,0.29,6,0.278,0.250,0.039,1.70,3,0.291,0.343,0.072,3.90,24,5.26,4.68,0.04,0.282,2.50,0.00,0.00,14.04,2.19
Jake Odorizzi,$7.6K,R,MIN,SP,TBR,,,,,400,-2,8.5,-104,4.18,0.03,3,0.328,0.461,0.234,3.80,6,0.327,0.437,0.201,5.60,44,3.87,5.00,0.22,0.327,5.00,0.00,0.00,16.15,2.13
Edwin Jackson,$6.1K,R,OAK,SP,@ SFG,,,,,-1400,10,8.0,123,3.71,0.4,6,0.323,0.442,0.189,4.80,3,0.383,0.580,0.310,3.20,18,4.02,5.18,0.25,0.343,4.30,0.00,0.00,12.87,2.11
Carlos Martinez,$8.1K,R,STL,SP,CIN,,,,,-700,6,9.0,-154,4.96,0.2,5,0.322,0.388,0.144,4.30,4,0.276,0.343,0.131,5.40,45,3.68,3.96,0.20,0.302,4.80,0.00,0.00,16.68,2.06
Felix Pena,$6.8K,R,LAA,SP,@ LAD,,,,,100,-1,8.0,140,3.57,0.07,5,0.345,0.427,0.175,4.60,4,0.345,0.492,0.230,7.20,28,3.37,4.34,0.29,0.345,5.70,0.00,0.00,13.95,2.05
Zack Godley,$7.7K,R,ARI,SP,@ ATL,,,,,-900,9,8.5,128,3.9,-0.11,5,0.312,0.370,0.132,4.80,4,0.303,0.389,0.156,5.60,42,3.68,3.67,0.22,0.308,5.20,0.00,0.00,15.43,2
Jake Arrieta,$8.9K,R,PHI,SP,@ MIA,,,,,900,-1,7.5,-124,3.9,-0.42,3,0.343,0.454,0.194,4.20,6,0.276,0.351,0.134,4.90,45,3.81,4.01,0.21,0.298,4.70,0.00,0.00,17.15,1.93
Nick Kingham,$7.9K,R,PIT,SP,MIL,,,,,200,2,8.0,-109,3.94,-0.01,4,0.345,0.512,0.265,2.90,5,0.273,0.360,0.147,5.80,8,3.35,4.41,0.20,0.305,4.50,0.00,0.00,15.12,1.91
