Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Corey Kluber,$11.1K,R,CLE,SP,@ LAA,,,,,-200,2,7.0,-145,3.81,-0.32,2,0.262,0.325,0.129,11.72,7,0.246,0.338,0.144,12.70,32,0.00,0.00,0.00,0.250,12.48,0.00,0.00,28.4,2.56
Clayton Richard,$5.6K,L,SDP,SP,COL,,,,,-1400,6,7.0,112,3.34,-0.41,3,0.305,0.361,0.069,11.24,6,0.400,0.542,0.216,6.07,33,0.00,0.00,0.00,0.368,7.79,0.00,0.00,14.1,2.52
Dylan Bundy,$6.7K,R,BAL,SP,@ HOU,,,,,-1000,4,8.5,154,3.67,0.18,3,0.339,0.459,0.197,7.02,6,0.301,0.403,0.179,9.82,30,0.00,0.00,0.00,0.314,8.89,0.00,0.00,16.77,2.5
Jake Odorizzi,$6.7K,R,MIN,SP,@ PIT,,,,,-1400,7,8.0,101,3.93,-0.02,4,0.310,0.417,0.209,8.12,5,0.328,0.448,0.226,8.75,30,0.00,0.00,0.00,0.320,8.47,0.00,0.00,15.91,2.37
Ivan Nova,$7.2K,R,PIT,SP,MIN,,,,,-400,1,8.0,-114,4.07,0.02,5,0.350,0.479,0.195,5.58,4,0.316,0.426,0.172,7.96,32,0.00,0.00,0.00,0.335,6.64,0.00,0.00,16.72,2.32
Max Scherzer,$12.7K,R,WAS,SP,@ ATL,,,,,1300, ,8.0,-204,4.74,0.74,6,0.312,0.400,0.183,10.87,3,0.191,0.233,0.097,14.55,34,0.00,0.00,0.00,0.272,12.10,0.00,0.00,29.18,2.3
Aaron Nola,$8.5K,R,PHI,SP,@ NYM,,,,, ,3,7.0,117,3.3,0.09,4,0.312,0.394,0.142,9.24,5,0.278,0.353,0.123,10.86,29,0.00,0.00,0.00,0.293,10.14,0.00,0.00,18.95,2.23
Noah Syndergaard,$11.6K,R,NYM,SP,PHI,,,,,800,-1,7.0,-131,3.7,-0.09,5,0.207,0.286,0.102,10.80,4,0.320,0.413,0.106,9.53,8,0.00,0.00,0.00,0.257,10.24,0.00,0.00,25.7,2.22
Sean Manaea,$8.2K,L,OAK,SP,TEX,,,,,-100,3,8.5,-167,4.79,0.1,3,0.257,0.302,0.085,6.82,6,0.349,0.446,0.170,8.58,29,0.00,0.00,0.00,0.318,7.99,0.00,0.00,17.85,2.18
Johnny Cueto,$9.6K,R,SFG,SP,SEA,,,,,1100, ,7.5,-132,3.97,0.47,5,0.360,0.494,0.219,8.50,4,0.339,0.433,0.172,8.67,26,0.00,0.00,0.00,0.351,8.58,0.00,0.00,20.89,2.18
Patrick Corbin,$7.3K,L,ARI,SP,LAD,,,,,-200,-1,8.0,118,3.76,-0.49,2,0.282,0.374,0.158,11.43,7,0.361,0.484,0.192,8.28,34,0.00,0.00,0.00,0.343,8.98,0.00,0.00,15.79,2.16
Luis Severino,$11.3K,R,NYY,SP,TBR,,,,,700,-1,8.0,-250,5,1,5,0.282,0.355,0.144,10.93,4,0.255,0.308,0.112,10.67,36,0.00,0.00,0.00,0.270,10.81,0.00,0.00,24.43,2.16
Jon Gray,$8.5K,R,COL,SP,@ SDP,,,,,500,-1,7.0,-126,3.66,-0.09,5,0.313,0.378,0.114,8.29,4,0.340,0.448,0.167,12.26,22,0.00,0.00,0.00,0.325,10.05,0.00,0.00,18.15,2.14
Dallas Keuchel,$10.5K,L,HOU,SP,BAL,,,,,1700,-1,8.5,-172,4.83,-0.18,0,0.221,0.277,0.095,10.85,9,0.297,0.370,0.136,7.87,28,0.00,0.00,0.00,0.297,7.87,0.00,0.00,22.32,2.13
Tyler Skaggs,$7.1K,L,LAA,SP,CLE,,,,,700,-3,7.0,132,3.19,-0.18,3,0.306,0.388,0.138,7.78,6,0.354,0.471,0.194,8.59,17,0.00,0.00,0.00,0.338,8.32,0.00,0.00,14.6,2.06
Aaron Sanchez,$7.8K,R,TOR,SP,CHW,,,,,1600,-8,9.5,-223,5.77,0.38,3,0.346,0.397,0.156,9.82,6,0.397,0.520,0.200,3.27,9,0.00,0.00,0.00,0.380,5.45,0.00,0.00,16.01,2.05
Jhoulys Chacin,$6.2K,R,MIL,SP,STL,,,,,200, ,9.0,103,4.4,0.03,3,0.333,0.411,0.175,6.62,6,0.286,0.340,0.110,8.97,33,0.00,0.00,0.00,0.302,8.19,0.00,0.00,12.49,2.01
Felix Hernandez,$8.8K,R,SEA,SP,@ SFG,,,,,1300,-6,7.5,117,3.53,0.03,5,0.333,0.433,0.166,7.76,4,0.329,0.450,0.225,9.19,17,0.00,0.00,0.00,0.331,8.40,0.00,0.00,17.55,1.99
Michael Foltynewicz,$6.5K,R,ATL,SP,WAS,,,,,500,-3,8.0,179,3.26,-0.74,4,0.409,0.535,0.206,7.94,5,0.317,0.404,0.159,9.07,30,0.00,0.00,0.00,0.358,8.57,0.00,0.00,12.83,1.97
Carlos Martinez,$10.2K,R,STL,SP,@ MIL,,,,,2300,-6,9.0,-116,4.6,-0.03,5,0.373,0.464,0.183,8.61,4,0.269,0.343,0.139,10.80,33,0.00,0.00,0.00,0.327,9.58,0.00,0.00,19.8,1.94
Alex Wood,$9.6K,L,LAD,SP,@ ARI,,,,,600,2,8.0,-133,4.24,-0.01,3,0.255,0.310,0.094,9.28,6,0.280,0.369,0.153,9.00,29,0.00,0.00,0.00,0.272,9.09,0.00,0.00,18.17,1.89
Carson Fulmer,$5.4K,R,CHW,SP,@ TOR,,,,,-400, ,9.5,195,3.73,0.12,3,0.313,0.361,0.167,10.61,6,0.255,0.256,0.070,6.75,8,0.00,0.00,0.00,0.274,8.04,0.00,0.00,9.35,1.73
Blake Snell,$6.3K,L,TBR,SP,@ NYY,,,,, ,1,8.0,217,3,-1,2,0.209,0.203,0.041,8.71,7,0.343,0.433,0.177,8.01,26,0.00,0.00,0.00,0.313,8.17,0.00,0.00,10.27,1.63
Doug Fister,$6.4K,R,TEX,SP,@ OAK,,,,,-300,2,8.5,149,3.71,-0.1,5,0.352,0.410,0.124,9.49,4,0.305,0.377,0.121,8.53,21,0.00,0.00,0.00,0.331,9.06,0.00,0.00,10.36,1.62
