Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Antonio Senzatela,$4.0K,R,COL,SP,@ ARI,,,,,-1700,2,7.5,146,3.3,-0.14,3,0.323,0.432,0.184,3.10,6,0.323,0.427,0.169,3.80,46,4.41,4.18,0.22,0.323,3.60,0.00,0.00,11.12,2.78
Chris Archer,$8.2K,R,TBR,SP,MIA,,,,,-300,4,7.5,-157,4.16,-0.13,2,0.338,0.447,0.178,5.00,7,0.294,0.381,0.146,6.00,48,2.86,3.47,0.20,0.304,5.80,0.00,0.00,21.2,2.59
Masahiro Tanaka,$8.7K,R,NYY,SP,NYM,,,,,-300,5,8.0,-160,4.47,0.01,5,0.300,0.408,0.174,4.60,4,0.327,0.467,0.220,6.10,44,3.11,3.36,0.29,0.312,5.20,0.00,0.00,20.79,2.39
Nick Pivetta,$8.1K,R,PHI,SP,SDP,,,,, ,2,9.0,-160,5.02,0.04,4,0.326,0.407,0.135,4.90,5,0.361,0.509,0.235,5.50,45,3.43,3.92,0.27,0.345,5.20,0.00,0.00,18.84,2.33
Chris Sale,$12.6K,L,BOS,SP,@ DET,,,,,100,1,8.0,-322,5.32,-0.07,0,0.218,0.247,0.059,2.10,9,0.267,0.358,0.153,11.40,52,1.66,2.53,0.19,0.267,11.40,0.00,0.00,29.3,2.33
Marco Gonzales,$8.0K,L,SEA,SP,CHW,,,,,-800,9,8.5,-184,4.92,-0.22,0,0.315,0.405,0.126,1.50,9,0.326,0.432,0.151,6.60,29,3.70,3.56,0.19,0.326,6.60,0.00,0.00,18.34,2.29
Trevor Richards,$5.9K,R,MIA,SP,@ TBR,,,,,-100,-2,7.5,141,3.34,0.13,4,0.273,0.289,0.084,4.30,5,0.398,0.528,0.200,4.00,13,4.07,4.49,0.12,0.342,4.10,0.00,0.00,12.92,2.19
Jake Odorizzi,$7.0K,R,MIN,SP,@ KCR,,,,,-300, ,9.5,-150,5.2,0.15,4,0.334,0.472,0.240,3.60,5,0.328,0.437,0.200,5.30,47,3.88,4.90,0.21,0.331,4.60,0.00,0.00,15,2.14
Andrew Cashner,$5.4K,R,BAL,SP,@ TOR,,,,,-800,1,8.5,177,3.48,-0.22,5,0.329,0.423,0.175,3.10,4,0.322,0.403,0.135,2.70,45,4.82,5.01,0.17,0.326,2.90,0.00,0.00,11.37,2.11
Brent Suter,$6.1K,L,MIL,SP,LAD,,,,,-600,1,8.5,115,4.02,-0.14,2,0.272,0.349,0.139,1.70,7,0.318,0.432,0.164,5.90,40,3.71,4.06,0.21,0.308,5.00,0.00,0.00,12.83,2.1
Andrew Heaney,$7.0K,L,LAA,SP,HOU,,,,,-1400,7,8.5,117,4,0.22,1,0.247,0.292,0.056,1.90,8,0.348,0.503,0.258,7.60,22,3.33,3.79,0.28,0.337,6.90,0.00,0.00,14.52,2.07
Brad Keller,$4.4K,R,KCR,SP,MIN,,,,,-1400,2,9.5,134,4.3,-0.15,7,0.329,0.312,0.049,1.40,2,0.285,0.336,0.070,3.20,29,5.47,4.44,0.04,0.319,1.80,0.00,0.00,9.06,2.06
J.A. Happ,$9.5K,L,TOR,SP,BAL,,,,,1500,-8,8.5,-200,5.02,-0.28,1,0.232,0.303,0.113,1.80,8,0.319,0.415,0.161,7.80,44,3.36,3.81,0.20,0.309,7.10,0.00,0.00,19.22,2.02
Blaine Hardy,$5.2K,L,DET,SP,BOS,,,,,-300,-2,8.0,272,2.68,0.07,3,0.297,0.444,0.224,1.70,6,0.354,0.466,0.162,6.30,51,4.01,4.82,0.16,0.335,4.80,0.00,0.00,10.11,1.94
Lance McCullers,$9.5K,R,HOU,SP,@ LAA,,,,,-1000,3,8.5,-132,4.5,0.28,3,0.254,0.291,0.099,5.50,6,0.324,0.407,0.153,5.20,40,3.70,3.27,0.20,0.301,5.30,0.00,0.00,18.29,1.93
Max Scherzer,$13.6K,R,WAS,SP,ATL,,,,,1800,-1,7.5,-195,4.4,-0.16,4,0.288,0.377,0.175,5.40,5,0.210,0.269,0.121,7.00,50,1.95,3.15,0.17,0.245,6.30,0.00,0.00,26.11,1.92
Zack Greinke,$10.2K,R,ARI,SP,COL,,,,,200,-1,7.5,-162,4.2,-0.36,3,0.291,0.378,0.136,4.50,6,0.291,0.412,0.190,5.40,51,2.89,3.36,0.21,0.291,5.10,0.00,0.00,19.48,1.91
Matt Harvey,$5.5K,R,CIN,SP,PIT,,,,,-900,1,9.5,-107,4.82,-0.06,5,0.387,0.533,0.241,3.00,4,0.313,0.402,0.148,3.70,38,4.49,4.88,0.23,0.354,3.30,0.00,0.00,10.35,1.88
Sean Manaea,$8.6K,L,OAK,SP,SFG,,,,,1100,-5,8.5,-123,4.42,0.13,2,0.265,0.310,0.092,1.50,7,0.320,0.429,0.178,5.90,48,3.99,4.36,0.17,0.308,4.90,0.00,0.00,15.85,1.84
Jose Quintana,$8.4K,L,CHC,SP,STL,,,,,500,-2,8.0,-122,4.14,4.14,1,0.261,0.337,0.117,2.40,8,0.322,0.419,0.179,7.60,49,3.49,3.85,0.21,0.315,7.00,0.00,0.00,15.41,1.83
Jacob deGrom,$12.2K,R,NYM,SP,@ NYY,,,,,700, ,8.0,146,3.53,-0.01,5,0.292,0.372,0.134,4.80,4,0.258,0.333,0.126,6.00,50,2.69,3.02,0.21,0.277,5.30,0.00,0.00,21.23,1.74
Tyson Ross,$7.4K,R,SDP,SP,@ PHI,,,,,600,-3,9.0,144,3.98,-0.04,5,0.358,0.453,0.183,3.70,4,0.311,0.384,0.166,4.10,31,4.40,4.72,0.20,0.337,3.90,0.00,0.00,12.77,1.73
Alex Wood,$8.8K,L,LAD,SP,@ MIL,,,,,200,1,8.5,-130,4.48,-0.36,3,0.260,0.325,0.083,2.50,6,0.287,0.389,0.162,6.60,45,3.37,3.32,0.20,0.278,5.20,0.00,0.00,14.93,1.7
Ivan Nova,$6.5K,R,PIT,SP,@ CIN,,,,,-700,2,9.5,-105,4.68,0.06,4,0.365,0.522,0.216,2.30,5,0.309,0.430,0.185,4.40,48,4.00,4.06,0.24,0.334,3.40,0.00,0.00,10.76,1.66
Miles Mikolas,$9.5K,R,STL,SP,@ CHC,,,,,1200,-6,8.0,108,3.86,3.86,5,0.298,0.395,0.122,3.10,4,0.213,0.239,0.058,3.20,19,4.07,3.67,0.12,0.260,3.20,0.00,0.00,15.62,1.64
Reynaldo Lopez,$6.8K,R,CHW,SP,@ SEA,,,,,300,-2,8.5,167,3.58,0.22,3,0.318,0.417,0.173,2.90,6,0.313,0.399,0.149,3.80,26,4.58,5.46,0.15,0.315,3.50,0.00,0.00,10.86,1.6
Johnny Cueto,$9.6K,R,SFG,SP,@ OAK,,,,,1800,-11,8.5,110,4.08,0.37,3,0.334,0.454,0.187,4.20,6,0.335,0.430,0.173,4.20,31,3.83,4.34,0.23,0.335,4.20,0.00,0.00,14.98,1.56
Yovani Gallardo,$4.9K,R,TEX,SP,CLE,,,,,-600,-1,11.5,152,4.99,0.15,7,0.349,0.460,0.201,3.40,2,0.368,0.508,0.220,3.20,36,4.61,5.09,0.28,0.353,3.30,0.00,0.00,7.29,1.49
Mike Foltynewicz,$9.4K,R,ATL,SP,@ WAS,,,,,600,2,7.5,172,3.1,0.16,6,0.341,0.433,0.176,4.30,3,0.293,0.370,0.137,5.10,47,3.59,4.11,0.18,0.325,4.60,0.00,0.00,14,1.49
Mike Clevinger,$10.0K,R,CLE,SP,@ TEX,,,,,500,-1,11.5,-170,6.51,0.35,6,0.335,0.433,0.185,3.90,3,0.272,0.322,0.111,6.00,44,3.50,3.90,0.17,0.314,4.60,0.00,0.00,14.91,1.49
