Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Jakob Junis,$7.0K,R,KCR,SP,SEA,,,,,-1000,3,7.5,-104,3.81,-0.24,5,0.321,0.422,0.156,7.84,4,0.328,0.435,0.178,7.88,20,0.00,0.00,0.00,0.324,7.86,0.00,0.00,19.54,2.79
Garrett Richards,$6.7K,R,LAA,SP,@ TEX,,,,,-1600,8,9.5,-134,5.05,0.31,5,0.266,0.364,0.164,11.05,4,0.248,0.254,0.075,8.00,8,0.00,0.00,0.00,0.258,9.69,0.00,0.00,18.56,2.77
Jose Urena,$5.6K,R,MIA,SP,NYM,,,,,-500,6,7.5,191,2.97,-0.04,4,0.334,0.416,0.181,5.40,5,0.316,0.407,0.172,7.36,34,0.00,0.00,0.00,0.324,6.49,0.00,0.00,14.97,2.67
Cody Reed,$4.7K,L,CIN,SP,@ PHI,,,,,-800, ,9.0,121,4.2,0.22,1,0.261,0.278,0.167,11.81,8,0.338,0.450,0.250,7.45,11,0.00,0.00,0.00,0.329,7.93,0.00,0.00,12.29,2.61
Corey Kluber,$11.1K,R,CLE,SP,DET,,,,,100,2,7.0,-286,4.52,-0.41,3,0.256,0.318,0.126,11.90,6,0.247,0.339,0.146,12.35,33,0.00,0.00,0.00,0.250,12.20,0.00,0.00,27.31,2.46
Derek Holland,$5.8K,L,SFG,SP,ARI,,,,,-100,1,7.5,-108,3.81,0.01,1,0.340,0.420,0.159,5.52,8,0.412,0.571,0.272,8.54,29,0.00,0.00,0.00,0.404,8.20,0.00,0.00,14.21,2.45
Miles Mikolas,$7.3K,R,STL,SP,MIL,,,,,1300,-7,8.0,-143,4.33,-0.03,3,0.473,0.778,0.445,4.50,6,0.392,0.692,0.461,8.10,1,0.00,0.00,0.00,0.419,6.90,0.00,0.00,17.66,2.42
Jhoulys Chacin,$6.3K,R,MIL,SP,@ STL,,,,,600,-3,8.0,130,3.67,0.03,3,0.334,0.410,0.173,6.69,6,0.289,0.350,0.117,8.97,34,0.00,0.00,0.00,0.304,8.21,0.00,0.00,15.04,2.39
Doug Fister,$6.0K,R,TEX,SP,LAA,,,,,-400,6,9.5,119,4.45,0.19,3,0.352,0.416,0.133,9.79,6,0.314,0.388,0.121,8.65,22,0.00,0.00,0.00,0.327,9.03,0.00,0.00,13.99,2.33
Ben Lively,$6.8K,R,PHI,SP,CIN,,,,,600,-2,9.0,-136,4.8,0.28,6,0.359,0.473,0.199,4.50,3,0.311,0.428,0.187,7.28,17,0.00,0.00,0.00,0.343,5.43,0.00,0.00,15.58,2.29
Julio Teheran,$6.5K,R,ATL,SP,@ WAS,,,,,900,-5,7.5,213,2.84,-0.04,2,0.361,0.474,0.237,7.08,7,0.346,0.467,0.180,8.03,32,0.00,0.00,0.00,0.349,7.82,0.00,0.00,14.42,2.22
Clayton Richard,$5.0K,L,SDP,SP,@ COL,,,,,-1000,6,9.5,162,4.03,-0.12,2,0.306,0.362,0.067,11.40,7,0.399,0.540,0.214,6.14,34,0.00,0.00,0.00,0.378,7.31,0.00,0.00,11.11,2.22
Jon Gray,$7.9K,R,COL,SP,SDP,,,,,200,-1,9.5,-181,5.47,-0.38,6,0.313,0.379,0.113,8.63,3,0.329,0.429,0.158,11.62,23,0.00,0.00,0.00,0.318,9.63,0.00,0.00,17.36,2.2
Francisco Liriano,$7.3K,L,DET,SP,@ CLE,,,,,700,-3,7.0,244,2.48,-1.09,2,0.276,0.340,0.123,8.33,7,0.382,0.485,0.201,8.39,34,0.00,0.00,0.00,0.358,8.38,0.00,0.00,16.02,2.19
Chris Archer,$9.7K,R,TBR,SP,@ CHW,,,,,1500,-2,7.5,-138,4.02,-0.2,5,0.320,0.395,0.150,12.11,4,0.297,0.391,0.159,11.18,36,0.00,0.00,0.00,0.310,11.70,0.00,0.00,20.98,2.16
Max Scherzer,$12.6K,R,WAS,SP,ATL,,,,,1500, ,7.5,-243,4.66,0.04,6,0.319,0.413,0.192,10.89,3,0.193,0.236,0.097,14.57,35,0.00,0.00,0.00,0.277,12.12,0.00,0.00,26.35,2.09
Dylan Bundy,$8.1K,R,BAL,SP,TOR,,,,,-500,3,7.5,-114,3.82,-0.55,3,0.342,0.462,0.193,7.10,6,0.294,0.390,0.172,9.90,31,0.00,0.00,0.00,0.310,8.97,0.00,0.00,16.93,2.09
Marco Gonzales,$6.2K,L,SEA,SP,@ KCR,,,,,600,-3,7.5,-108,3.69,-0.26,2,0.383,0.510,0.183,9.28,7,0.416,0.578,0.230,7.06,12,0.00,0.00,0.00,0.409,7.55,0.00,0.00,12.63,2.04
Zack Godley,$9.8K,R,ARI,SP,@ SFG,,,,,1400,-1,7.5,-105,3.69,-0.51,5,0.278,0.319,0.105,9.80,4,0.286,0.368,0.150,9.72,28,0.00,0.00,0.00,0.282,9.76,0.00,0.00,19.28,1.97
Noah Syndergaard,$12.3K,R,NYM,SP,@ MIA,,,,,1500,-1,7.5,-218,4.53,0.04,3,0.192,0.264,0.094,11.05,6,0.313,0.402,0.109,10.42,9,0.00,0.00,0.00,0.273,10.63,0.00,0.00,24.23,1.97
Miguel Gonzalez,$6.8K,R,CHW,SP,TBR,,,,,800,-4,7.5,123,3.48,-0.3,3,0.392,0.565,0.271,6.71,6,0.331,0.433,0.171,6.08,28,0.00,0.00,0.00,0.351,6.29,0.00,0.00,13.13,1.93
Justin Verlander,$11.7K,R,HOU,SP,@ MIN,,,,,1400,-1,8.0,-161,4.47,-0.31,6,0.260,0.331,0.145,11.20,3,0.270,0.335,0.115,8.62,41,0.00,0.00,0.00,0.263,10.34,0.00,0.00,22.56,1.93
Lance Lynn,$6.6K,R,MIN,SP,HOU,,,,,-500,4,8.0,145,3.53,-0.19,3,0.377,0.481,0.227,6.58,6,0.267,0.327,0.126,8.97,34,0.00,0.00,0.00,0.304,8.17,0.00,0.00,12.08,1.83
J.A. Happ,$8.5K,L,TOR,SP,@ BAL,,,,,1200,-4,7.5,102,3.68,-0.45,1,0.235,0.314,0.119,6.89,8,0.342,0.449,0.181,10.02,27,0.00,0.00,0.00,0.330,9.67,0.00,0.00,15.11,1.78
