Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Luis Castillo,$6.8K,R,CIN,SP,STL,,,,,400,-1,9.5,-113,4.83,-0.09,3,0.337,0.470,0.221,4.00,6,0.295,0.379,0.149,5.20,35,3.70,3.74,0.28,0.309,4.80,0.00,0.00,15.55,2.29
Luke Farrell,$4.8K,R,CHC,SP,ARI,,,,,-700, ,8.5,-104,4.32,-0.1,6,0.371,0.463,0.224,4.30,3,0.292,0.391,0.174,7.30,27,3.86,5.08,0.22,0.345,5.30,0.00,0.00,10.79,2.25
Luis Santos,$4.6K,R,TOR,SP,MIN,,,,,-900,2,9.5,-121,4.91,0.02,7,0.343,0.500,0.239,4.70,2,0.355,0.520,0.260,6.00,13,3.42,4.13,0.25,0.346,5.00,0.00,0.00,10.31,2.24
Kevin Gausman,$6.0K,R,BAL,SP,BOS,,,,,-300,1,9.0,170,3.74,-0.22,6,0.345,0.441,0.172,3.80,3,0.354,0.483,0.191,5.00,52,3.85,4.19,0.25,0.348,4.20,0.00,0.00,13.16,2.19
Francisco Liriano,$6.6K,L,DET,SP,@ KCR,,,,,400,-2,10.0,-114,5.09,0.25,1,0.262,0.312,0.124,2.10,8,0.370,0.467,0.188,6.10,51,4.63,5.04,0.19,0.358,5.60,0.00,0.00,14.38,2.18
Jacob deGrom,$12.2K,R,NYM,SP,SDP,,,,,700,1,6.5,-164,3.66,-0.55,5,0.297,0.372,0.131,4.80,4,0.261,0.334,0.126,6.00,50,2.78,3.12,0.21,0.281,5.30,0.00,0.00,26.44,2.17
Heath Fillmyer,$4.8K,R,KCR,SP,DET,,,,,-900,1,10.0,-100,4.91,0.25,5,0.224,0.167,0.000,2.40,4,0.437,0.630,0.260,1.80,5,5.80,4.45,0.22,0.319,2.10,0.00,0.00,10.26,2.14
Ross Stripling,$10.2K,R,LAD,SP,@ PHI,,,,,600,1,8.0,-158,4.44,-0.15,3,0.256,0.319,0.101,5.10,6,0.319,0.445,0.176,5.30,72,3.01,3.09,0.22,0.298,5.20,0.00,0.00,20.18,1.98
Adalberto Mejia,$5.6K,L,MIN,SP,@ TOR,,,,,100,-4,9.5,107,4.59,-0.02,1,0.350,0.473,0.189,1.70,8,0.356,0.455,0.171,6.70,21,4.36,5.14,0.19,0.355,6.10,0.00,0.00,10.74,1.92
Corey Kluber,$12.2K,R,CLE,SP,PIT,,,,,1200,-1,8.5,-259,5.38,-0.01,4,0.265,0.355,0.151,5.10,5,0.248,0.342,0.140,6.00,48,2.32,2.66,0.24,0.256,5.60,0.00,0.00,22.79,1.87
Sean Newcomb,$8.2K,L,ATL,SP,@ MIA,,,,,1100,-3,8.0,-121,4.14,-0.03,1,0.330,0.416,0.180,2.30,8,0.316,0.373,0.134,7.00,37,4.14,4.57,0.16,0.318,6.50,0.00,0.00,15.12,1.84
Gio Gonzalez,$7.8K,L,WAS,SP,@ MIL,,,,,200,3,9.0,-115,4.59,0.01,2,0.243,0.289,0.096,2.20,7,0.319,0.390,0.150,6.80,50,3.98,4.26,0.18,0.302,5.80,0.00,0.00,14.32,1.84
