Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Corey Kluber,$12.1K,R,CLE,SP,@ MIN,,,,,700, ,7.5,-186,4.35,-0.07,7,0.256,0.316,0.126,11.79,2,0.240,0.328,0.140,12.51,34,0.00,0.00,0.00,0.252,11.95,0.00,0.00,24.03,1.99
Jarlin Garcia,$4.3K,L,MIA,SP,@ NYY,,,,,-1400,5,9.0,273,3.01,-0.02,2,0.256,0.321,0.128,7.89,7,0.284,0.351,0.145,7.11,47,0.00,0.00,0.00,0.278,7.28,0.00,0.00,8.49,1.97
Patrick Corbin,$9.8K,L,ARI,SP,SFG,,,,,300,1,8.0,-139,4.3,-0.24,3,0.272,0.359,0.149,11.65,6,0.351,0.468,0.183,8.64,36,0.00,0.00,0.00,0.325,9.64,0.00,0.00,19.12,1.95
Shohei Ohtani,$10.9K,R,LAA,SP,BOS,,,,,400, ,8.0,-166,4.5,0.37,4,0.121,0.083,0.000,14.73,5,0.149,0.231,0.116,12.91,2,0.00,0.00,0.00,0.137,13.72,0.00,0.00,21.27,1.95
Nicholas Pivetta,$8.4K,R,PHI,SP,@ ATL,,,,,600,-1,8.5,-105,4.18,-0.01,6,0.311,0.353,0.093,11.10,3,0.387,0.549,0.264,9.89,28,0.00,0.00,0.00,0.336,10.70,0.00,0.00,16.29,1.94
Adam Wainwright,$6.5K,R,STL,SP,@ CHC,,,,,300,-2,8.0,116,3.78,3.78,4,0.352,0.465,0.192,7.55,5,0.333,0.428,0.149,7.17,27,0.00,0.00,0.00,0.341,7.34,0.00,0.00,12.44,1.91
David Price,$10.1K,L,BOS,SP,@ LAA,,,,,2100,-6,8.0,149,3.5,0.13,1,0.226,0.226,0.012,6.14,8,0.318,0.403,0.161,9.71,21,0.00,0.00,0.00,0.308,9.31,0.00,0.00,19.18,1.9
Zack Wheeler,$7.7K,R,NYM,SP,WAS,,,,,400,-2,7.5,103,3.67,-0.08,3,0.377,0.508,0.250,11.05,6,0.341,0.432,0.155,7.30,18,0.00,0.00,0.00,0.353,8.55,0.00,0.00,14.4,1.87
Tyler Chatwood,$8.0K,R,CHC,SP,STL,,,,,600,-1,8.0,-130,4.22,4.22,3,0.384,0.489,0.208,9.17,6,0.335,0.440,0.198,7.00,33,0.00,0.00,0.00,0.351,7.72,0.00,0.00,14.92,1.87
Trevor Williams,$6.7K,R,PIT,SP,COL,,,,,-100, ,8.0,-142,4.32,-0.01,5,0.341,0.437,0.135,6.63,4,0.291,0.352,0.140,7.80,34,0.00,0.00,0.00,0.319,7.15,0.00,0.00,12.14,1.81
Eric Skoglund,$4.9K,L,KCR,SP,@ TOR,,,,,-600, ,9.0,180,3.66,0.12,0,0.364,0.353,0.059,6.23,9,0.451,0.600,0.231,6.59,8,0.00,0.00,0.00,0.451,6.59,0.00,0.00,8.66,1.77
Johnny Cueto,$8.8K,R,SFG,SP,@ ARI,,,,,700,-1,8.0,125,3.7,-0.26,6,0.358,0.489,0.210,8.20,3,0.341,0.433,0.170,8.43,27,0.00,0.00,0.00,0.352,8.28,0.00,0.00,14.35,1.63
Miguel Gonzalez,$6.3K,R,CHW,SP,@ OAK,,,,,500,-6,8.5,149,3.71,-0.2,3,0.398,0.581,0.284,6.49,6,0.334,0.434,0.167,5.88,29,0.00,0.00,0.00,0.355,6.08,0.00,0.00,9.93,1.58
