Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Chris Archer,$9.5K,R,TBR,SP,DET,,,,,500, ,7.5,-211,4.49,0.12,4,0.339,0.441,0.172,4.80,5,0.301,0.387,0.144,6.00,50,2.95,3.54,0.20,0.318,5.50,0.00,0.00,20.57,2.17
Ivan Nova,$5.9K,R,PIT,SP,WAS,,,,,-1500,2,9.5,100,4.66,0.23,6,0.365,0.518,0.214,2.20,3,0.314,0.429,0.179,4.20,50,4.16,4.19,0.24,0.348,2.90,0.00,0.00,12.16,2.06
CC Sabathia,$6.9K,L,NYY,SP,@ BAL,,,,,-900,1,9.5,-168,5.37,5.37,3,0.303,0.328,0.108,1.70,15,0.316,0.413,0.161,6.40,45,4.17,4.13,0.25,0.628,11.20,0.00,0.00,14.02,2.03
Danny Duffy,$7.7K,L,KCR,SP,@ MIN,,,,,-800, ,8.5,172,3.52,0.08,3,0.236,0.287,0.074,1.60,6,0.339,0.438,0.170,6.60,45,3.91,4.56,0.15,0.305,4.90,0.00,0.00,15.03,1.95
Gerrit Cole,$12.8K,R,HOU,SP,OAK,,,,,1700, ,8.0,-205,4.75,-0.56,3,0.309,0.414,0.182,5.40,6,0.285,0.366,0.144,4.90,53,2.95,3.52,0.21,0.293,5.10,0.00,0.00,24.98,1.95
Jefry Rodriguez,$5.7K,R,WAS,SP,@ PIT,,,,,100,-7,9.5,-115,4.84,0.27,4,0.492,0.727,0.363,0.90,5,0.332,0.419,0.210,6.90,5,4.75,5.88,0.23,0.403,4.20,0.00,0.00,11.04,1.94
Jimmy Yacabonis,$4.1K,R,BAL,SP,NYY,,,,,-1400, ,9.5,152,4.13,4.13,8,0.340,0.341,0.046,2.10,10,0.355,0.474,0.211,4.00,17,5.46,5.84,0.20,0.697,6.30,0.00,0.00,7.97,1.94
Zack Wheeler,$8.0K,R,NYM,SP,PHI,,,,,-1000,2,8.0,143,3.55,0.36,8,0.351,0.438,0.166,4.20,10,0.306,0.365,0.109,4.30,37,3.92,4.25,0.20,0.652,8.50,0.00,0.00,15.47,1.93
Zach Eflin,$7.8K,R,PHI,SP,@ NYM,,,,,-1200,3,8.0,-158,4.45,0.14,10,0.371,0.547,0.257,3.30,8,0.308,0.414,0.154,3.50,25,3.95,4.54,0.21,0.686,6.70,0.00,0.00,14.43,1.85
Clayton Kershaw,$12.8K,L,LAD,SP,@ SDP,,,,,2300,-2,8.0,-246,4.97,0.6,1,0.308,0.435,0.187,2.00,8,0.261,0.347,0.142,9.00,41,2.75,2.81,0.27,0.266,8.20,0.00,0.00,22.04,1.72
Jose Berrios,$10.8K,R,MIN,SP,KCR,,,,,100,1,8.5,-195,4.98,-0.08,5,0.313,0.397,0.163,4.30,4,0.284,0.364,0.135,4.70,47,3.33,4.00,0.17,0.300,4.50,0.00,0.00,16.72,1.55
Mike Clevinger,$10.3K,R,CLE,SP,CIN,,,,,900, ,9.5,-172,5.4,0.33,6,0.327,0.417,0.172,3.90,3,0.278,0.330,0.117,5.90,46,3.49,3.88,0.17,0.311,4.50,0.00,0.00,15.87,1.54
