Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Anthony DeSclafani,$6.5K,R,CIN,SP,CHW,,,,,-300,1,9.5,-193,5.56,0.05,3,0.310,0.462,0.250,3.90,6,0.350,0.463,0.167,3.90,5,3.89,4.51,0.25,0.337,3.90,0.00,0.00,18.12,2.79
Kyle Hendricks,$6.4K,R,CHC,SP,DET,,,,,-500,3,8.5,-191,4.97,4.97,3,0.318,0.421,0.188,4.30,6,0.292,0.385,0.136,4.40,38,3.90,3.89,0.26,0.301,4.40,0.00,0.00,17,2.66
Zack Wheeler,$6.3K,R,NYM,SP,@ TOR,,,,,-1600,12,9.0,106,4.36,0.09,3,0.347,0.449,0.185,4.40,6,0.317,0.386,0.121,4.30,32,3.83,4.29,0.22,0.327,4.30,0.00,0.00,16.67,2.65
Chris Bassitt,$5.5K,R,OAK,SP,SDP,,,,,-1500,9,8.0,-126,4.18,-0.16,4,0.216,0.205,0.030,3.70,5,0.286,0.327,0.103,3.70,4,4.09,4.83,0.06,0.255,3.70,0.00,0.00,14.53,2.64
Alex Cobb,$4.5K,R,BAL,SP,@ PHI,,,,,-1500,2,9.0,139,4.03,0.09,5,0.334,0.445,0.182,3.30,4,0.335,0.464,0.180,3.40,42,4.31,4.38,0.22,0.334,3.30,0.00,0.00,11.7,2.6
Zack Greinke,$9.3K,R,ARI,SP,STL,,,,,-800,3,7.5,-136,4,-0.02,2,0.295,0.385,0.142,4.50,7,0.291,0.417,0.196,5.50,48,2.87,3.44,0.22,0.292,5.30,0.00,0.00,22.2,2.39
Zach Eflin,$7.9K,R,PHI,SP,BAL,,,,,-1200,6,9.0,-154,4.97,-0.09,2,0.361,0.523,0.237,3.60,7,0.304,0.402,0.140,3.30,21,3.91,4.65,0.19,0.317,3.40,0.00,0.00,18.2,2.3
Brian Johnson,$4.7K,L,BOS,SP,@ WAS,,,,,-1000,-2,9.5,101,4.67,-0.01,3,0.240,0.268,0.054,1.90,6,0.359,0.495,0.198,6.30,26,3.88,4.68,0.16,0.319,4.80,0.00,0.00,10.79,2.3
Marco Estrada,$6.7K,R,TOR,SP,NYM,,,,,-1700,12,9.0,-120,4.64,-0.09,4,0.300,0.421,0.198,3.60,5,0.365,0.508,0.225,4.60,48,3.88,5.19,0.17,0.336,4.20,0.00,0.00,15.37,2.29
Jake Odorizzi,$6.3K,R,MIN,SP,@ MIL,,,,,-400,2,8.5,118,4,-0.08,4,0.325,0.456,0.232,3.80,5,0.332,0.447,0.208,5.60,42,3.92,5.07,0.22,0.329,4.80,0.00,0.00,14.3,2.27
Ryan Yarbrough,$5.6K,L,TBR,SP,@ MIA,,,,,-500,-1,7.5,-120,3.87,-0.1,2,0.295,0.392,0.187,2.50,7,0.312,0.405,0.159,5.90,19,3.60,4.53,0.20,0.308,5.10,0.00,0.00,12.67,2.26
Danny Duffy,$6.0K,L,KCR,SP,CLE,,,,,-600,3,9.5,159,4.05,0.66,2,0.226,0.278,0.088,1.60,7,0.343,0.452,0.181,6.90,39,3.88,4.71,0.16,0.317,5.70,0.00,0.00,13.58,2.26
Shane Bieber,$8.4K,R,CLE,SP,@ KCR,,,,,200, ,9.5,-180,5.45,0.34,5,0.401,0.547,0.226,6.20,4,0.220,0.250,0.000,4.20,4,2.86,3.21,0.11,0.321,5.30,0.00,0.00,18.19,2.17
Austin Bibens-Dirkx,$4.6K,R,TEX,SP,HOU,,,,,-1700,5,10.5,155,4.51,-0.06,3,0.323,0.429,0.168,1.90,6,0.348,0.475,0.196,3.80,27,4.66,5.23,0.20,0.340,3.20,0.00,0.00,9.91,2.15
Tanner Roark,$7.2K,R,WAS,SP,BOS,,,,, ,1,9.5,-113,4.83,0.01,5,0.350,0.464,0.193,4.20,4,0.276,0.349,0.127,4.30,46,3.87,4.31,0.19,0.317,4.20,0.00,0.00,15.35,2.13
Andrew Heaney,$7.6K,L,LAA,SP,@ SEA,,,,, ,1,8.5,-105,4.18,0.01,3,0.244,0.278,0.050,1.60,6,0.366,0.539,0.277,7.50,19,3.49,4.21,0.31,0.325,5.50,0.00,0.00,15.87,2.09
Lucas Giolito,$4.8K,R,CHW,SP,@ CIN,,,,,-1300,1,9.5,171,3.94,-0.05,4,0.360,0.470,0.216,2.50,5,0.302,0.378,0.174,3.80,22,4.89,5.79,0.21,0.328,3.20,0.00,0.00,9.98,2.08
Junior Guerra,$8.2K,R,MIL,SP,MIN,,,,,400,-2,8.5,-133,4.5,-0.42,6,0.323,0.418,0.200,4.40,3,0.325,0.417,0.191,4.70,34,3.81,4.88,0.27,0.324,4.50,0.00,0.00,17.02,2.08
Dallas Keuchel,$9.3K,L,HOU,SP,@ TEX,,,,,400,1,10.5,-176,5.99,0.06,4,0.254,0.325,0.104,2.50,5,0.300,0.381,0.140,6.20,39,4.34,3.34,0.27,0.280,4.60,0.00,0.00,18.09,1.95
Antonio Senzatela,$4.0K,R,COL,SP,SFG,,,,,-1500, ,12.5,-116,6.4,0.2,5,0.326,0.436,0.191,3.30,4,0.334,0.443,0.170,3.90,43,4.38,4.27,0.23,0.330,3.60,0.00,0.00,7.64,1.91
Clayton Richard,$7.7K,L,SDP,SP,@ OAK,,,,,-1000,7,8.0,111,3.82,0.16,1,0.288,0.339,0.077,2.70,8,0.360,0.490,0.201,4.50,47,4.56,3.83,0.25,0.352,4.30,0.00,0.00,14.39,1.87
Ivan Nova,$7.0K,R,PIT,SP,@ LAD,,,,,-500,4,7.5,209,2.87,0.2,5,0.352,0.491,0.190,2.30,4,0.304,0.423,0.182,4.50,44,4.01,4.15,0.23,0.331,3.30,0.00,0.00,12.51,1.79
Clayton Kershaw,$11.8K,L,LAD,SP,PIT,,,,,1200, ,7.5,-236,4.63,0.3,3,0.314,0.446,0.192,2.20,6,0.256,0.349,0.147,9.30,36,2.54,2.76,0.29,0.275,7.00,0.00,0.00,21.14,1.79
Michael Fulmer,$7.4K,R,DET,SP,@ CHC,,,,, , ,8.5,172,3.53,3.53,4,0.299,0.385,0.139,3.80,5,0.283,0.346,0.107,3.40,39,4.16,4.19,0.16,0.290,3.60,0.00,0.00,12.95,1.75
