Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Jaime Garcia,$6.1K,L,TOR,SP,@ TBR,,,,,-100,1,8.0,-102,3.93,0.06,2,0.304,0.433,0.186,2.40,7,0.336,0.441,0.178,5.80,37,4.17,0.00,0.20,0.329,5.00,0.00,0.00,16.18,2.65
Chase Anderson,$4.7K,R,MIL,SP,CHC,,,,,-1200,3,9.0,-101,4.58,-0.26,3,0.279,0.344,0.133,4.10,6,0.306,0.415,0.182,4.10,36,3.78,0.00,0.18,0.297,4.10,0.00,0.00,12.12,2.58
Sal Romano,$4.5K,R,CIN,SP,@ KCR,,,,,-1100,1,9.5,-107,4.67,0.01,4,0.361,0.483,0.190,3.60,5,0.329,0.455,0.205,3.90,28,4.42,0.00,0.21,0.343,3.80,0.00,0.00,10.97,2.44
Mike Leake,$6.7K,R,SEA,SP,LAA,,,,,-1300,11,8.5,-113,4.32,0.26,2,0.324,0.429,0.152,2.40,7,0.315,0.442,0.170,3.70,44,4.34,0.00,0.20,0.317,3.40,0.00,0.00,15.36,2.29
Caleb Ferguson,$6.1K,L,LAD,SP,TEX,,,,,600,-8,8.5,-171,4.82,0.23,4,0.746,1.000,0.000,0.00,5,0.378,0.400,0.200,22.50,1,5.29,0.00,0.00,0.542,12.50,0.00,0.00,13.89,2.28
Zack Wheeler,$7.1K,R,NYM,SP,@ ATL,,,,,-100,3,8.5,132,3.85,0.06,5,0.340,0.451,0.188,4.30,4,0.326,0.403,0.127,4.50,28,3.88,0.00,0.24,0.334,4.40,0.00,0.00,15.9,2.24
Matthew Strahm,$4.4K,L,SDP,SP,@ STL,,,,,-1100, ,8.5,168,3.56,0.22,1,0.387,0.477,0.227,2.50,8,0.301,0.375,0.166,7.00,33,4.37,0.00,0.22,0.311,6.50,0.00,0.00,9.82,2.23
Ian Kennedy,$5.6K,R,KCR,SP,CIN,,,,,-500,3,9.5,-107,4.83,-0.01,6,0.351,0.506,0.255,3.70,3,0.340,0.478,0.208,4.60,42,3.97,0.00,0.22,0.347,4.00,0.00,0.00,12.33,2.2
Jon Gray,$8.0K,R,COL,SP,@ PHI,,,,,500,-1,7.0,126,3.23,-0.1,5,0.323,0.429,0.152,5.20,4,0.323,0.424,0.143,5.20,31,3.33,0.00,0.20,0.323,5.20,0.00,0.00,16.83,2.1
Tanner Roark,$7.0K,R,WAS,SP,@ NYY,,,,,-900,8,9.0,127,4.14,-0.1,5,0.342,0.460,0.191,4.10,4,0.260,0.327,0.117,4.40,42,3.86,0.00,0.19,0.306,4.20,0.00,0.00,14.71,2.1
