Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Marco Estrada,$4.1K,R,TOR,SP,BAL,,,,,-2400,9,9.0,-130,4.74,-0.29,3,0.305,0.438,0.210,3.70,6,0.363,0.510,0.219,4.50,44,3.89,0.00,0.18,0.344,4.30,0.00,0.00,13.6,3.32
Brandon Woodruff,$4.7K,R,MIL,SP,@ PHI,,,,,-1000, ,8.5,-123,4.41,0.09,6,0.364,0.458,0.139,3.90,3,0.265,0.344,0.146,4.60,14,4.07,0.00,0.18,0.331,4.20,0.00,0.00,13.47,2.87
Brad Keller,$4.2K,R,KCR,SP,@ OAK,,,,,-1300, ,8.0,141,3.56,-0.1,2,0.221,0.200,0.029,1.90,7,0.268,0.342,0.095,5.40,20,4.78,0.00,0.08,0.258,4.70,0.00,0.00,10.87,2.59
Jose Urena,$5.6K,R,MIA,SP,SDP,,,,,-1200,5,7.5,-108,3.81,-0.3,5,0.317,0.421,0.175,2.60,4,0.305,0.396,0.159,4.30,44,4.30,0.00,0.19,0.312,3.30,0.00,0.00,14.48,2.59
Rick Porcello,$8.0K,R,BOS,SP,CHW,,,,,-900,3,9.0,-222,5.46,0.15,5,0.350,0.505,0.230,4.10,4,0.314,0.423,0.150,4.50,45,3.55,0.00,0.20,0.334,4.30,0.00,0.00,20.07,2.51
Sean Newcomb,$7.3K,L,ATL,SP,@ LAD,,,,,-1500,5,7.0,136,3.15,0.01,2,0.314,0.388,0.158,2.40,7,0.303,0.357,0.122,7.30,30,3.94,0.00,0.12,0.305,6.20,0.00,0.00,17.65,2.42
Sean Manaea,$6.3K,L,OAK,SP,KCR,,,,,-1100,5,8.0,-159,4.44,-0.4,2,0.268,0.314,0.091,1.70,7,0.324,0.436,0.181,6.30,40,3.96,0.00,0.17,0.312,5.30,0.00,0.00,15.07,2.39
Luis Severino,$10.4K,R,NYY,SP,@ NYM,,,,,-400,1,7.0,-256,4.4,0.08,5,0.278,0.366,0.154,5.30,4,0.247,0.308,0.109,6.40,41,2.83,0.00,0.20,0.264,5.80,0.00,0.00,24.54,2.36
Seth Lugo,$4.0K,R,NYM,SP,NYY,,,,,-1500,2,7.0,220,2.6,-0.08,4,0.307,0.397,0.134,3.80,5,0.312,0.436,0.171,4.50,38,3.63,0.00,0.16,0.310,4.20,0.00,0.00,9.42,2.36
James Paxton,$10.4K,L,SEA,SP,@ TBR,,,,,300, ,7.0,-159,3.89,-0.01,2,0.297,0.367,0.115,1.80,7,0.252,0.316,0.111,9.60,35,2.62,0.00,0.13,0.262,7.90,0.00,0.00,24.05,2.31
Fernando Romero,$5.9K,R,MIN,SP,LAA,,,,,-500, ,9.0,-111,4.57,-0.34,2,0.287,0.375,0.143,3.70,7,0.333,0.383,0.111,6.70,6,3.98,0.00,0.13,0.323,6.00,0.00,0.00,13.56,2.3
Corey Kluber,$12.6K,R,CLE,SP,@ DET,,,,,1000, ,8.0,-237,4.94,-0.11,4,0.253,0.335,0.135,5.30,5,0.239,0.333,0.135,6.60,40,2.18,0.00,0.25,0.245,6.00,0.00,0.00,28.84,2.29
Alex Cobb,$4.8K,R,BAL,SP,@ TOR,,,,,-1800,5,9.0,116,4.26,-0.21,3,0.323,0.431,0.172,3.30,6,0.326,0.453,0.173,3.30,38,4.31,0.00,0.21,0.325,3.30,0.00,0.00,11,2.29
Dallas Keuchel,$7.7K,L,HOU,SP,@ TEX,,,,,-600,2,10.5,-195,6.16,-0.11,4,0.235,0.314,0.116,2.60,5,0.293,0.377,0.142,6.30,35,4.31,0.00,0.29,0.267,4.60,0.00,0.00,17.62,2.29
Kyle Hendricks,$8.3K,R,CHC,SP,PIT,,,,,500,-3,9.0,-181,5.18,5.18,5,0.313,0.423,0.185,4.40,4,0.277,0.374,0.135,4.60,34,3.78,0.00,0.26,0.297,4.50,0.00,0.00,18.75,2.26
Ross Stripling,$9.2K,R,LAD,SP,ATL,,,,,600,-1,7.0,-154,3.85,-0.01,6,0.237,0.289,0.076,5.30,3,0.311,0.438,0.174,6.30,62,2.93,0.00,0.22,0.262,5.70,0.00,0.00,20.73,2.25
