Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Sonny Gray,$7.0K,R,NYY,SP,WAS,,,,,-800,4,9.5,-167,5.37,-0.25,6,0.290,0.346,0.128,4.30,3,0.314,0.407,0.173,4.80,37,3.93,0.00,0.21,0.298,4.50,0.00,0.00,14.9,2.13
Trevor Bauer,$11.8K,R,CLE,SP,@ CHW,,,,,1600,-2,8.5,-209,5.07,0.17,4,0.327,0.430,0.177,5.00,5,0.297,0.380,0.139,6.60,43,3.07,0.00,0.20,0.310,5.90,0.00,0.00,24.98,2.12
Gerrit Cole,$11.6K,R,HOU,SP,@ OAK,,,,,-200,2,7.5,-210,4.48,-0.04,3,0.312,0.427,0.186,5.20,6,0.280,0.365,0.146,4.90,45,2.91,0.00,0.22,0.291,5.00,0.00,0.00,23.9,2.06
Cole Hamels,$8.3K,L,TEX,SP,@ LAD,,,,,-300,1,8.0,151,3.47,0.25,1,0.245,0.298,0.110,1.40,8,0.328,0.432,0.195,6.40,35,4.11,0.00,0.23,0.319,5.80,0.00,0.00,16.84,2.03
Eric Lauer,$5.5K,L,SDP,SP,@ STL,,,,, ,-3,8.5,166,3.59,0.1,1,0.418,0.528,0.167,1.00,8,0.403,0.541,0.208,8.40,8,4.41,0.00,0.19,0.405,7.60,0.00,0.00,10.96,1.99
Tyler Mahle,$6.7K,R,CIN,SP,@ KCR,,,,,500,-5,9.5,-124,4.94,0.28,3,0.403,0.545,0.261,4.00,6,0.282,0.348,0.097,4.30,17,4.01,0.00,0.21,0.322,4.20,0.00,0.00,13.12,1.96
Marco Gonzales,$7.1K,L,SEA,SP,LAA,,,,,-1100,5,8.0,107,3.86,0.18,1,0.327,0.415,0.122,1.10,8,0.340,0.446,0.153,7.00,22,3.90,0.00,0.20,0.339,6.40,0.00,0.00,13.83,1.95
Jhoulys Chacin,$5.9K,R,MIL,SP,CHC,,,,,-1300,6,8.5,-113,4.32,-0.18,7,0.344,0.430,0.174,3.00,2,0.260,0.314,0.106,4.90,44,4.13,0.00,0.15,0.325,3.40,0.00,0.00,11.5,1.95
Caleb Smith,$9.1K,L,MIA,SP,SFG,,,,,1400,-5,7.5,-105,3.69,-0.38,3,0.347,0.438,0.122,3.10,6,0.281,0.362,0.186,8.40,21,3.26,0.00,0.18,0.303,6.60,0.00,0.00,17.77,1.95
Kenta Maeda,$9.4K,R,LAD,SP,TEX,,,,,300, ,8.0,-170,4.53,0.25,6,0.342,0.469,0.201,4.10,3,0.261,0.353,0.152,6.80,38,2.90,0.00,0.23,0.315,5.00,0.00,0.00,17.95,1.91
Mike Montgomery,$6.8K,L,CHC,SP,@ MIL,,,,,-100,-1,8.5,-101,4.18,-0.32,2,0.295,0.355,0.110,2.20,7,0.296,0.355,0.128,5.30,62,4.65,0.00,0.17,0.296,4.60,0.00,0.00,12.85,1.89
J.A. Happ,$10.9K,L,TOR,SP,@ TBR,,,,,1400, ,7.0,-140,3.76,-0.6,2,0.219,0.296,0.111,1.80,7,0.313,0.403,0.151,8.10,37,3.30,0.00,0.19,0.292,6.70,0.00,0.00,19.79,1.82
Wilmer Font,$4.1K,R,TBR,SP,TOR,,,,,-1400, ,7.0,124,3.24,-0.4,3,0.454,0.680,0.340,3.00,6,0.450,0.684,0.355,5.70,18,4.26,0.00,0.41,0.451,4.80,0.00,0.00,7.48,1.82
Erick Fedde,$5.9K,R,WAS,SP,@ NYY,,,,,300,-4,9.5,152,4.13,0.25,4,0.336,0.440,0.154,7.10,5,0.502,0.711,0.311,2.20,4,4.09,0.00,0.39,0.428,4.40,0.00,0.00,10.68,1.81
Jason Hammel,$5.1K,R,KCR,SP,CIN,,,,,-2200,10,9.5,110,4.56,-0.28,5,0.327,0.441,0.173,3.90,4,0.339,0.448,0.149,3.70,42,4.07,0.00,0.14,0.332,3.80,0.00,0.00,9.23,1.81
Nick Pivetta,$9.6K,R,PHI,SP,COL,,,,,1600,-5,8.5,-126,4.44,-0.08,4,0.309,0.381,0.128,4.90,5,0.364,0.508,0.226,5.20,38,3.44,0.00,0.25,0.340,5.10,0.00,0.00,16.85,1.76
Jacob deGrom,$13.2K,R,NYM,SP,@ ATL,,,,,2500,-2,7.5,-116,3.83,-0.24,5,0.292,0.366,0.130,5.00,4,0.265,0.342,0.127,6.40,43,2.64,0.00,0.22,0.280,5.60,0.00,0.00,22.35,1.69
Jose Berrios,$11.1K,R,MIN,SP,@ DET,,,,,1300,-1,8.5,-151,4.65,0.01,5,0.312,0.397,0.157,4.00,4,0.272,0.355,0.138,5.20,38,3.26,0.00,0.17,0.294,4.50,0.00,0.00,17.84,1.61
Matt Boyd,$8.3K,L,DET,SP,MIN,,,,,1300,-8,8.5,133,3.85,-0.01,2,0.291,0.355,0.107,1.50,7,0.333,0.437,0.174,6.40,36,4.19,0.00,0.15,0.324,5.30,0.00,0.00,12.99,1.57
