Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Luis Perdomo,$5.1K,R,SDP,SP,CHC,,,,,-800,-2,8.5,165,3.57,0.09,5,0.360,0.444,0.137,2.70,4,0.336,0.421,0.149,4.20,34,4.89,4.38,0.19,0.349,3.40,0.00,0.00,12.2,2.39
Chase Anderson,$6.8K,R,MIL,SP,@ PIT,,,,,-800, ,9.0,-131,4.74,0.4,7,0.277,0.328,0.123,4.00,11,0.305,0.414,0.187,4.30,42,3.70,4.62,0.19,0.588,8.30,0.00,0.00,15.7,2.31
Chase Anderson,$6.8K,R,MIL,SP,@ PIT,,,,,-800, ,9.0,-131,4.74,0.4,7,0.277,0.328,0.123,4.00,11,0.305,0.414,0.187,4.30,42,3.70,4.62,0.19,0.588,8.30,0.00,0.00,15.7,2.31
Chad Kuhl,$5.7K,R,PIT,SP,MIL,,,,,-1500,4,9.0,114,4.26,0.1,7,0.373,0.512,0.238,4.80,11,0.312,0.388,0.128,4.20,44,3.93,4.59,0.19,0.671,8.80,0.00,0.00,13.17,2.31
Eduardo Rodriguez,$8.5K,L,BOS,SP,TOR,,,,,-200,2,9.5,-212,5.7,-0.58,0,0.329,0.417,0.161,2.40,9,0.304,0.398,0.163,7.70,42,3.21,4.20,0.16,0.304,7.70,0.00,0.00,18.58,2.19
Zack Wheeler,$6.8K,R,NYM,SP,WAS,,,,,-1700,5,10.0,102,4.89,0.72,5,0.350,0.446,0.178,4.50,4,0.313,0.381,0.121,4.50,33,3.83,4.29,0.21,0.334,4.50,0.00,0.00,14.31,2.1
Trevor Richards,$5.4K,R,MIA,SP,PHI,,,,,-400,-6,7.0,155,3.01,-0.21,4,0.287,0.311,0.094,4.40,5,0.403,0.538,0.207,4.10,12,4.03,4.95,0.13,0.351,4.30,0.00,0.00,11.31,2.09
Kyle Hendricks,$8.9K,R,CHC,SP,@ SDP,,,,,1400,-8,8.5,-187,4.93,0.41,4,0.314,0.416,0.182,4.30,5,0.289,0.379,0.130,4.30,40,3.90,3.86,0.25,0.300,4.30,0.00,0.00,18.21,2.05
Zack Greinke,$9.3K,R,ARI,SP,@ ATL,,,,,-1200, ,8.0,-114,4.07,0.13,6,0.298,0.387,0.140,4.50,3,0.290,0.411,0.190,5.50,50,2.89,3.45,0.21,0.295,4.80,0.00,0.00,18.88,2.03
Alex Wood,$8.6K,L,LAD,SP,LAA,,,,,300,-3,8.0,-130,4.21,-0.26,2,0.258,0.320,0.080,2.50,7,0.285,0.389,0.164,6.60,44,3.35,3.41,0.21,0.279,5.70,0.00,0.00,17.47,2.03
Brett Anderson,$5.5K,L,OAK,SP,@ SFG,,,,,-200,-8,8.0,-101,3.93,-0.23,3,0.413,0.492,0.121,0.90,6,0.365,0.498,0.191,5.50,17,4.93,4.41,0.20,0.381,4.00,0.00,0.00,11.15,2.03
Aaron Nola,$12.3K,R,PHI,SP,@ MIA,,,,,1600,-1,7.0,-176,3.99,-0.29,2,0.287,0.348,0.118,4.30,7,0.260,0.334,0.117,5.50,45,3.24,3.39,0.15,0.266,5.30,0.00,0.00,23.96,1.95
Jack Flaherty,$7.3K,R,STL,SP,CIN,,,,,100,-7,9.0,-137,4.81,-0.04,5,0.317,0.410,0.170,4.00,4,0.290,0.371,0.155,6.70,18,3.09,3.81,0.22,0.305,5.20,0.00,0.00,14.23,1.95
Martin Perez,$4.0K,L,TEX,SP,@ BAL,,,,,-1500,-4,10.0,-102,4.91, ,0,0.000,0.000,0.000,0.00,0,0.000,0.000,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,7.7,1.93
Gerrit Cole,$13.3K,R,HOU,SP,DET,,,,,2100, ,7.0,-262,4.43,-0.31,5,0.310,0.419,0.185,5.30,4,0.283,0.367,0.146,4.90,51,2.93,3.59,0.22,0.298,5.10,0.00,0.00,25.28,1.9
Michael Fulmer,$6.7K,R,DET,SP,@ HOU,,,,,-800,1,7.0,228,2.57,-0.19,3,0.301,0.388,0.140,3.70,6,0.283,0.343,0.106,3.50,41,4.18,4.20,0.15,0.289,3.60,0.00,0.00,12.43,1.86
CC Sabathia,$6.1K,L,NYY,SP,@ CLE,,,,,-1900,6,9.0,-110,4.42,-0.01,1,0.303,0.333,0.111,1.80,8,0.311,0.408,0.158,6.60,42,4.13,4.22,0.25,0.310,6.10,0.00,0.00,11.06,1.81
Andrew Heaney,$9.5K,L,LAA,SP,@ LAD,,,,,1000,-4,8.0,115,3.79,0.76,4,0.248,0.289,0.052,1.70,5,0.348,0.506,0.262,7.80,21,3.35,3.99,0.30,0.304,5.10,0.00,0.00,16.71,1.76
Jon Gray,$7.6K,R,COL,SP,SEA,,,,,600,-12,12.0,-171,6.8,0.19,6,0.329,0.438,0.162,5.60,3,0.328,0.426,0.145,5.40,35,3.17,3.22,0.23,0.329,5.60,0.00,0.00,11.63,1.53
Wade LeBlanc,$5.9K,L,SEA,SP,@ COL,,,,,-300,-8,12.0,152,5.2,-0.19,3,0.344,0.485,0.198,1.80,6,0.284,0.390,0.164,5.80,66,3.83,4.35,0.19,0.304,4.50,0.00,0.00,8.96,1.52
Mike Clevinger,$9.1K,R,CLE,SP,NYY,,,,,-400, ,9.0,-105,4.58,0.01,5,0.330,0.418,0.172,3.90,4,0.273,0.321,0.111,6.20,42,3.54,4.06,0.16,0.305,4.90,0.00,0.00,13.2,1.45
