Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Andrew Cashner,$4.7K,R,BAL,SP,SEA,,,,,-1500,4,9.5,104,4.62,0.19,4,0.328,0.412,0.163,3.20,5,0.332,0.421,0.144,2.70,40,4.86,0.00,0.17,0.330,2.90,0.00,0.00,9.16,1.95
Dan Straily,$6.4K,R,MIA,SP,ARI,,,,,400,-5,8.0,112,3.81,-0.27,5,0.337,0.448,0.195,4.50,4,0.341,0.493,0.241,4.20,41,3.76,0.00,0.24,0.339,4.40,0.00,0.00,12.14,1.9
Gio Gonzalez,$9.2K,L,WAS,SP,@ TBR,,,,,700,1,7.0,-101,3.44,-0.23,2,0.231,0.272,0.086,2.20,7,0.309,0.388,0.155,6.90,45,3.78,0.00,0.18,0.292,5.80,0.00,0.00,16.95,1.84
Kenta Maeda,$9.4K,R,LAD,SP,CHC,,,,,1100,-1,8.5,-164,4.76,0.74,5,0.341,0.466,0.198,4.00,4,0.262,0.353,0.152,6.60,39,2.99,0.00,0.22,0.306,5.10,0.00,0.00,17.06,1.81
Blake Snell,$10.1K,L,TBR,SP,WAS,,,,,1000,1,7.0,-113,3.56,-0.27,3,0.194,0.211,0.061,2.00,6,0.313,0.401,0.172,7.90,38,3.65,0.00,0.16,0.273,5.90,0.00,0.00,17.79,1.76
Mike Foltynewicz,$11.8K,R,ATL,SP,CIN,,,,,3100,-5,9.0,-141,4.85,0.21,6,0.348,0.444,0.175,4.50,3,0.291,0.362,0.129,5.00,42,3.63,0.00,0.16,0.329,4.70,0.00,0.00,18.75,1.59
Jonathan Loaisiga,$8.3K,R,NYY,SP,@ PHI,,,,,1900,-6,8.5,-147,4.62,-0.21,4,0.338,0.333,0.083,6.60,5,0.319,0.300,0.000,4.40,2,4.44,0.00,0.00,0.327,5.40,0.00,0.00,12.93,1.56
Mike Clevinger,$10.8K,R,CLE,SP,@ STL,,,,,1000,1,8.0,-124,4.16,-0.27,4,0.321,0.407,0.169,3.80,5,0.270,0.319,0.115,6.30,39,3.57,0.00,0.17,0.293,5.20,0.00,0.00,16.71,1.55
Tyler Skaggs,$10.7K,L,LAA,SP,@ KCR,,,,,1400,1,9.0,-171,5.11,0.34,2,0.260,0.346,0.132,2.60,7,0.340,0.436,0.166,7.30,27,3.42,0.00,0.21,0.322,6.30,0.00,0.00,16.51,1.54
J.A. Happ,$10.1K,L,TOR,SP,@ HOU,,,,,1300,-1,7.0,199,2.76,-0.1,0,0.216,0.288,0.102,1.80,9,0.310,0.400,0.153,7.90,39,3.31,0.00,0.19,0.310,7.90,0.00,0.00,15.18,1.5
Cole Hamels,$9.7K,L,TEX,SP,SDP,,,,,800,2,9.5,-130,5,-0.32,1,0.263,0.310,0.113,1.30,8,0.322,0.422,0.190,6.50,37,4.07,0.00,0.22,0.315,6.00,0.00,0.00,14.29,1.47
Joey Lucchesi,$8.1K,L,SDP,SP,@ TEX,,,,,1100,-2,9.5,115,4.5,0.32,4,0.263,0.270,0.027,2.60,5,0.350,0.507,0.254,8.40,9,3.44,0.00,0.32,0.311,5.80,0.00,0.00,11.44,1.41
