Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Carlos Carrasco,$10.5K,R,CLE,SP,@ MIN,,,,,1200,-1,7.5,-118,3.85,-0.11,7,0.379,0.536,0.248,11.43,2,0.263,0.334,0.124,10.47,35,0.00,0.00,0.00,0.353,11.22,0.00,0.00,22.25,2.12
Mike Leake,$5.6K,R,SEA,SP,HOU,,,,,-200,-1,7.5,161,3.18,-0.31,4,0.329,0.434,0.155,5.45,5,0.313,0.419,0.152,7.59,34,0.00,0.00,0.00,0.320,6.64,0.00,0.00,11.78,2.1
Kenta Maeda,$9.7K,R,LAD,SP,@ SDP,,,,,900, ,7.5,-166,4.22,0.02,5,0.337,0.472,0.216,9.20,4,0.272,0.370,0.162,12.38,37,0.00,0.00,0.00,0.308,10.61,0.00,0.00,20.04,2.07
Rick Porcello,$7.7K,R,BOS,SP,@ LAA,,,,,-800,2,8.0,104,3.9,-0.12,2,0.341,0.485,0.223,8.81,7,0.339,0.464,0.184,8.18,38,0.00,0.00,0.00,0.339,8.32,0.00,0.00,15.92,2.07
Jacob Faria,$6.2K,R,TBR,SP,TEX,,,,,700,-6,7.5,105,3.65,-0.3,4,0.304,0.296,0.086,9.14,5,0.324,0.444,0.191,9.64,19,0.00,0.00,0.00,0.315,9.42,0.00,0.00,12.71,2.05
Andrew Triggs,$8.5K,R,OAK,SP,CHW,,,,,500, ,9.0,-206,5.35,0.25,4,0.272,0.336,0.141,7.80,5,0.331,0.418,0.135,7.95,15,0.00,0.00,0.00,0.305,7.88,0.00,0.00,17.17,2.02
Tyler Mahle,$6.3K,R,CIN,SP,@ MIL,,,,,-300, ,9.0,128,4.14,0.31,4,0.476,0.643,0.322,8.53,5,0.306,0.355,0.086,7.54,7,0.00,0.00,0.00,0.382,7.98,0.00,0.00,12.62,2
Gerrit Cole,$11.9K,R,HOU,SP,@ SEA,,,,,1300, ,7.5,-181,4.32,-0.19,5,0.358,0.503,0.233,10.73,4,0.301,0.388,0.152,9.00,36,0.00,0.00,0.00,0.333,9.96,0.00,0.00,23.82,2
Cole Hamels,$10.3K,L,TEX,SP,@ TBR,,,,,2400,-6,7.5,-118,3.85,0.3,2,0.216,0.258,0.091,6.48,7,0.346,0.454,0.213,8.15,27,0.00,0.00,0.00,0.317,7.78,0.00,0.00,20.4,1.98
Vincent Velasquez,$7.1K,R,PHI,SP,@ ATL,,,,,-100,-3,9.0,109,4.33,0.15,6,0.376,0.484,0.190,9.71,3,0.347,0.477,0.218,8.66,18,0.00,0.00,0.00,0.366,9.36,0.00,0.00,13.66,1.92
J.A. Happ,$9.6K,L,TOR,SP,KCR,,,,,700,2,8.5,-202,5.03,0.12,3,0.230,0.306,0.116,7.24,6,0.345,0.451,0.181,10.05,28,0.00,0.00,0.00,0.307,9.11,0.00,0.00,18.21,1.9
Tyler Skaggs,$6.9K,L,LAA,SP,BOS,,,,,-700,1,8.0,-117,4.1,-0.38,4,0.295,0.365,0.125,8.25,5,0.354,0.461,0.182,9.15,19,0.00,0.00,0.00,0.328,8.75,0.00,0.00,12.93,1.87
Ian Kennedy,$7.6K,R,KCR,SP,@ TOR,,,,,-200,-1,8.5,178,3.47,-0.12,3,0.350,0.485,0.248,8.15,6,0.338,0.466,0.210,8.51,33,0.00,0.00,0.00,0.342,8.39,0.00,0.00,13.99,1.84
Kyle Freeland,$6.7K,L,COL,SP,@ PIT,,,,,700,-8,7.5,109,3.61,-0.49,1,0.333,0.438,0.157,10.89,8,0.359,0.455,0.168,5.51,35,0.00,0.00,0.00,0.356,6.11,0.00,0.00,12.28,1.83
Chad Kuhl,$7.3K,R,PIT,SP,COL,,,,,200,-6,7.5,-122,3.89,-0.51,5,0.377,0.479,0.184,9.00,4,0.311,0.376,0.117,7.73,34,0.00,0.00,0.00,0.348,8.44,0.00,0.00,11.88,1.63
Jose Berrios,$11.0K,R,MIN,SP,CLE,,,,,1200, ,7.5,105,3.65,0.11,7,0.395,0.518,0.203,7.94,2,0.268,0.340,0.122,9.45,29,0.00,0.00,0.00,0.367,8.28,0.00,0.00,16.29,1.48
