Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Shohei Ohtani,$4.6K,R,LAA,OF,SFG,,,,,700, ,9.0,-115,4.59,0.27,5,0.186,0.188,0.000,11.57,4,0.250,0.355,0.194,12.46,3,0.00,0.00,0.00,0.214,11.97,0.00,0.00,17.06,3.71
Jeremy Hellickson,$4.0K,R,WAS,SP,@ LAD,,,,,-1600,2,8.0,170,3.33,-0.11,7,0.335,0.476,0.238,5.71,2,0.346,0.488,0.226,5.49,31,0.00,0.00,0.00,0.337,5.66,0.00,0.00,11.63,2.91
Daniel Mengden,$4.8K,R,OAK,SP,BOS,,,,,-1700,10,8.5,115,4.03,0.11,7,0.242,0.333,0.115,5.56,2,0.305,0.400,0.157,6.59,10,0.00,0.00,0.00,0.256,5.79,0.00,0.00,12.03,2.51
Caleb Smith,$5.0K,L,MIA,SP,@ MIL,,,,,-700,1,9.0,168,3.77, ,3,0.391,0.444,0.083,11.25,6,0.335,0.423,0.205,11.25,12,0.00,0.00,0.00,0.354,11.25,0.00,0.00,12.08,2.42
Junior Guerra,$6.7K,R,MIL,SP,MIA,,,,,100,-1,9.0,-188,5.23, ,4,0.350,0.423,0.196,7.03,5,0.343,0.442,0.224,9.43,22,0.00,0.00,0.00,0.346,8.36,0.00,0.00,15.71,2.34
David Price,$9.4K,L,BOS,SP,@ OAK,,,,,1500,-3,8.5,-129,4.47,-0.11,1,0.221,0.221,0.012,5.96,8,0.315,0.389,0.151,9.90,22,0.00,0.00,0.00,0.305,9.46,0.00,0.00,21.31,2.27
Francisco Liriano,$6.9K,L,DET,SP,KCR,,,,,100,-1,9.0,-166,5.07,0.36,2,0.283,0.357,0.143,9.11,7,0.376,0.473,0.194,8.37,36,0.00,0.00,0.00,0.355,8.53,0.00,0.00,15.59,2.26
Miles Mikolas,$7.1K,R,STL,SP,CIN,,,,,700,-6,7.5,-152,4.12,-0.28,5,0.414,0.600,0.240,5.06,4,0.260,0.368,0.184,6.97,3,0.00,0.00,0.00,0.346,5.91,0.00,0.00,15.83,2.23
Luis Castillo,$7.2K,R,CIN,SP,@ STL,,,,,100,-2,7.5,136,3.38,-0.22,3,0.312,0.441,0.224,7.92,6,0.283,0.341,0.127,10.55,19,0.00,0.00,0.00,0.293,9.67,0.00,0.00,15.72,2.18
Johnny Cueto,$8.3K,R,SFG,SP,@ LAA,,,,,200,1,9.0,102,4.41,0.23,2,0.349,0.473,0.200,8.55,7,0.335,0.423,0.166,8.76,28,0.00,0.00,0.00,0.338,8.71,0.00,0.00,17.84,2.15
Corey Kluber,$12.8K,R,CLE,SP,@ BAL,,,,,1300, ,7.5,-265,4.76,0.18,4,0.258,0.315,0.123,11.62,5,0.241,0.329,0.140,12.42,35,0.00,0.00,0.00,0.249,12.06,0.00,0.00,27.15,2.12
Joey Lucchesi,$6.6K,L,SDP,SP,@ ARI,,,,,-1800,12,7.0,131,3.2,0.01,2,0.145,0.133,0.000,15.43,7,0.247,0.310,0.120,13.09,3,0.00,0.00,0.00,0.224,13.61,0.00,0.00,13.88,2.1
Yonny Chirinos,$5.7K,R,TBR,SP,MIN,,,,,-300,2,8.5,-126,4.44,-0.09,8,0.302,0.367,0.134,2.35,1,0.294,0.364,0.122,10.00,4,0.00,0.00,0.00,0.301,3.20,0.00,0.00,11.1,1.95
Jaime Garcia,$6.4K,L,TOR,SP,@ NYY,,,,,100,-1,8.5,209,3.24,-0.02,1,0.319,0.447,0.189,9.98,8,0.339,0.450,0.191,8.13,31,0.00,0.00,0.00,0.337,8.34,0.00,0.00,12.11,1.89
Luis Severino,$11.6K,R,NYY,SP,TOR,,,,,1300, ,8.5,-239,5.26,0.02,4,0.280,0.350,0.140,10.97,5,0.256,0.309,0.110,10.62,39,0.00,0.00,0.00,0.267,10.78,0.00,0.00,21.74,1.87
Lance McCullers,$11.2K,R,HOU,SP,@ CHW,,,,,2400,1,8.0,-203,4.74,0.02,4,0.280,0.326,0.097,10.83,5,0.337,0.425,0.164,11.03,30,0.00,0.00,0.00,0.312,10.94,0.00,0.00,19.8,1.77
Jose Quintana,$7.0K,L,CHC,SP,@ COL,,,,,-200,2,10.5,-119,5.41,0.03,2,0.255,0.318,0.096,9.52,7,0.314,0.395,0.159,10.14,39,0.00,0.00,0.00,0.301,10.00,0.00,0.00,12.3,1.76
Erasmo Ramirez,$6.5K,R,SEA,SP,@ TEX,,,,,400,-3,10.0,-117,5.13,-0.05,5,0.393,0.570,0.274,9.53,4,0.286,0.394,0.165,7.20,35,0.00,0.00,0.00,0.345,8.49,0.00,0.00,11.42,1.76
Patrick Corbin,$11.4K,L,ARI,SP,SDP,,,,,1600, ,7.0,-145,3.8,-0.51,2,0.267,0.349,0.143,11.29,7,0.342,0.454,0.177,8.75,37,0.00,0.00,0.00,0.325,9.31,0.00,0.00,20.05,1.76
Phil Hughes,$5.8K,R,MIN,SP,@ TBR,,,,,-200,1,8.5,112,4.06,0.09,4,0.451,0.621,0.242,8.31,5,0.332,0.463,0.194,5.73,14,0.00,0.00,0.00,0.385,6.88,0.00,0.00,10.07,1.74
Alex Wood,$11.4K,L,LAD,SP,WAS,,,,,2800,-2,8.0,-190,4.67,0.11,1,0.263,0.328,0.104,9.26,8,0.282,0.375,0.155,9.08,32,0.00,0.00,0.00,0.280,9.10,0.00,0.00,19.54,1.71
