Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Andrew Heaney,$7.6K,L,LAA,SP,LAD,,,,,100,2,9.0,106,4.36,0.11,2,0.260,0.303,0.056,1.60,7,0.354,0.516,0.265,7.70,20,3.42,4.05,0.30,0.333,6.40,0.00,0.00,15.46,2.03
Junior Guerra,$8.2K,R,MIL,SP,ATL,,,,,100,1,8.5,-120,4.38,-0.04,6,0.321,0.410,0.196,4.70,3,0.319,0.409,0.187,4.60,35,3.75,4.83,0.26,0.320,4.70,0.00,0.00,16.53,2.02
Alex Wood,$8.2K,L,LAD,SP,@ LAA,,,,,-100,3,9.0,-120,4.64,0.39,1,0.260,0.323,0.081,2.50,8,0.285,0.388,0.163,6.70,43,3.34,3.39,0.21,0.282,6.20,0.00,0.00,16.39,2
Shane Bieber,$8.4K,R,CLE,SP,OAK,,,,,100,2,9.5,-173,5.4,-0.01,3,0.441,0.625,0.266,4.90,6,0.227,0.259,0.018,4.00,5,3.23,3.69,0.11,0.298,4.30,0.00,0.00,16.34,1.95
Brett Anderson,$5.0K,L,OAK,SP,@ CLE,,,,,-500,-1,9.5,153,4.1,0.01,1,0.433,0.518,0.128,0.90,8,0.374,0.515,0.200,5.70,16,4.94,4.35,0.22,0.381,5.20,0.00,0.00,9.56,1.91
Jack Flaherty,$9.1K,R,STL,SP,@ SFG,,,,,1300,-4,7.5,102,3.67,0.24,6,0.322,0.422,0.178,3.90,3,0.279,0.358,0.153,6.90,17,3.01,3.73,0.23,0.308,4.90,0.00,0.00,16.99,1.87
Jon Lester,$8.9K,L,CHC,SP,CIN,,,,,200,2,8.5,-151,4.67,4.67,3,0.259,0.345,0.140,2.70,6,0.319,0.409,0.163,6.30,47,3.73,4.15,0.20,0.299,5.10,0.00,0.00,16.58,1.86
Heath Fillmyer,$4.0K,R,KCR,SP,BOS,,,,,-1500,3,9.5,202,3.68,0.06,5,0.141,0.071,0.000,2.00,4,0.286,0.438,0.251,3.00,3,4.90,4.63,0.25,0.205,2.40,0.00,0.00,7.4,1.85
Wade LeBlanc,$6.8K,L,SEA,SP,COL,,,,,300,1,8.5,-130,4.48,-0.01,3,0.334,0.457,0.170,1.90,6,0.286,0.391,0.163,5.90,65,3.82,4.31,0.17,0.302,4.50,0.00,0.00,12.52,1.84
Michael Fulmer,$7.4K,R,DET,SP,TEX,,,,,100,1,9.0,-113,4.58, ,6,0.299,0.387,0.139,3.70,3,0.286,0.347,0.107,3.50,40,4.17,4.20,0.15,0.295,3.60,0.00,0.00,13.63,1.84
Zack Greinke,$10.2K,R,ARI,SP,SDP,,,,,-800,1,7.5,-195,4.39,0.03,6,0.296,0.387,0.141,4.40,3,0.289,0.412,0.192,5.50,49,2.89,3.44,0.22,0.294,4.80,0.00,0.00,18.5,1.81
Ryan Borucki,$6.3K,L,TOR,SP,NYY,,,,,400,-3,9.0,148,3.93,-0.39,3,0.355,0.500,0.167,0.70,6,0.269,0.302,0.069,6.90,2,3.97,3.76,0.00,0.298,4.80,0.00,0.00,11.32,1.8
Domingo German,$9.5K,R,NYY,SP,@ TOR,,,,,2900,-16,9.0,-168,5.07,-0.11,3,0.319,0.438,0.220,4.90,6,0.323,0.423,0.179,7.50,21,2.97,3.84,0.23,0.322,6.60,0.00,0.00,17.05,1.79
Chris Flexen,$5.4K,R,NYM,SP,TBR,,,,,-100,-2,8.0,114,3.8,0.05,3,0.394,0.474,0.190,2.80,6,0.460,0.653,0.283,4.10,16,5.40,6.00,0.27,0.438,3.60,0.00,0.00,9.6,1.78
Madison Bumgarner,$11.2K,L,SFG,SP,STL,,,,,2000,-3,7.5,-116,3.83,-0.24,0,0.209,0.233,0.058,1.50,9,0.310,0.448,0.206,6.50,23,3.37,4.16,0.21,0.310,6.50,0.00,0.00,19.31,1.72
Clayton Richard,$7.7K,L,SDP,SP,@ ARI,,,,,-800,7,7.5,171,3.11,-0.03,2,0.288,0.337,0.077,2.60,7,0.362,0.492,0.202,4.50,48,4.60,3.87,0.25,0.346,4.10,0.00,0.00,13.24,1.72
Nick Kingham,$7.2K,R,PIT,SP,PHI,,,,,-200,4,9.5,-158,5.28,0.55,5,0.360,0.535,0.271,2.90,4,0.272,0.370,0.160,6.00,7,3.34,4.47,0.19,0.321,4.30,0.00,0.00,11.18,1.55
Trevor Richards,$7.9K,R,MIA,SP,@ WAS,,,,,2100,-14,9.5,153,4.11,0.28,5,0.277,0.313,0.099,4.50,4,0.404,0.545,0.212,3.70,11,3.88,4.69,0.14,0.333,4.10,0.00,0.00,12.16,1.54
Jakob Junis,$7.1K,R,KCR,SP,BOS,,,,,700,-2,9.5,202,3.68,0.06,5,0.340,0.457,0.188,3.70,4,0.332,0.469,0.217,5.10,34,3.71,4.66,0.22,0.336,4.30,0.00,0.00,10.88,1.53
Drew Anderson,$6.2K,R,PHI,SP,@ PIT,,,,,700,-3,9.5,143,4.22,-0.05,4,0.608,1.000,0.333,4.30,5,0.349,0.333,0.000,4.30,2,4.78,5.78,0.00,0.464,4.30,0.00,0.00,9.49,1.53
