Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Masahiro Tanaka,$9.1K,R,NYY,SP,@ BAL,,,,,100,3,9.5,-241,5.87,0.14,1,0.300,0.412,0.182,4.60,8,0.325,0.462,0.215,6.10,41,3.08,3.41,0.30,0.322,5.90,0.00,0.00,17,1.87
Jhoulys Chacin,$8.5K,R,MIL,SP,@ MIA,,,,,800,-2,8.0,-162,4.46,0.15,2,0.340,0.422,0.166,3.10,7,0.264,0.318,0.107,4.80,49,4.15,4.66,0.14,0.281,4.40,0.00,0.00,15.75,1.85
Miles Mikolas,$9.9K,R,STL,SP,@ CHW,,,,,1300,-1,9.5,-191,5.54,0.17,6,0.310,0.415,0.131,3.00,3,0.195,0.223,0.056,3.70,16,4.05,3.87,0.12,0.272,3.20,0.00,0.00,17.74,1.79
Ian Kennedy,$6.2K,R,KCR,SP,@ MIN,,,,,-300,3,10.0,143,4.43,0.37,7,0.343,0.483,0.240,4.00,2,0.340,0.477,0.218,4.60,45,3.95,5.05,0.22,0.342,4.10,0.00,0.00,11.08,1.79
Jeremy Hellickson,$6.7K,R,WAS,SP,@ PIT,,,,,700,-1,9.0,-118,4.62,0.12,5,0.341,0.494,0.243,2.90,4,0.328,0.467,0.214,2.90,41,4.37,5.09,0.25,0.335,2.90,0.00,0.00,11.95,1.78
Marcus Stroman,$6.9K,R,TOR,SP,@ ATL,,,,,600, ,8.5,114,4.03,-0.27,5,0.306,0.357,0.096,3.40,4,0.332,0.444,0.172,4.20,42,4.59,3.64,0.27,0.318,3.80,0.00,0.00,12.22,1.77
Aaron Slegers,$7.3K,R,MIN,SP,KCR,,,,,1600,-8,10.0,-159,5.57,0.13,5,0.249,0.383,0.209,3.40,4,0.336,0.434,0.193,2.50,5,4.80,4.75,0.26,0.288,3.00,0.00,0.00,12.81,1.75
Trevor Bauer,$13.6K,R,CLE,SP,CIN,,,,,1600, ,9.0,-213,5.4,-0.17,6,0.315,0.407,0.166,5.20,3,0.293,0.372,0.130,6.50,48,2.96,3.38,0.18,0.308,5.70,0.00,0.00,23.73,1.74
Joe Musgrove,$7.6K,R,PIT,SP,WAS,,,,,100, ,9.0,104,4.38,-0.12,5,0.336,0.457,0.181,4.20,4,0.333,0.448,0.174,4.10,44,3.64,4.10,0.21,0.335,4.20,0.00,0.00,13.02,1.71
Derek Holland,$7.4K,L,SFG,SP,CHC,,,,,800,-3,8.0,125,3.7,0.01,2,0.282,0.333,0.114,1.20,7,0.389,0.543,0.254,7.20,46,4.36,5.22,0.23,0.365,5.80,0.00,0.00,11.63,1.57
Ryne Stanek,$4.0K,R,TBR,SP,DET,,,,,-1500,4,7.5,-179,4.3,-0.18,4,0.219,0.206,0.015,6.30,5,0.360,0.504,0.271,8.60,43,2.90,4.10,0.22,0.297,7.60,0.00,0.00,5.56,1.39
Sean Manaea,$9.2K,L,OAK,SP,@ HOU,,,,,1100,-3,7.5,184,3.02,-0.2,1,0.259,0.300,0.086,1.60,8,0.319,0.427,0.178,6.10,45,3.96,4.45,0.17,0.312,5.60,0.00,0.00,12.75,1.39
Andrew Cashner,$5.0K,R,BAL,SP,NYY,,,,,-1100,7,9.5,207,3.63,-0.14,5,0.329,0.419,0.170,3.20,4,0.324,0.407,0.138,2.70,43,4.87,5.16,0.16,0.327,3.00,0.00,0.00,6.96,1.39
Dylan Covey,$5.2K,R,CHW,SP,STL,,,,,-300, ,9.5,169,3.96,-0.17,3,0.369,0.492,0.212,3.70,6,0.382,0.522,0.230,2.80,27,4.93,5.14,0.29,0.378,3.10,0.00,0.00,7.14,1.37
Tyler Anderson,$8.2K,L,COL,SP,ARI,,,,,1100,-3,11.0,-104,5.41,-0.2,3,0.365,0.527,0.256,2.30,6,0.320,0.437,0.191,7.00,33,3.53,4.13,0.25,0.335,5.40,0.00,0.00,11.08,1.35
Hector Velazquez,$7.0K,R,BOS,SP,TEX,,,,,1500,-8,11.5,-196,6.75,0.64,5,0.339,0.467,0.196,3.00,4,0.301,0.358,0.081,3.80,32,4.25,4.47,0.16,0.322,3.40,0.00,0.00,8.67,1.24
Patrick Corbin,$10.4K,L,ARI,SP,@ COL,,,,,1600,-1,11.0,-109,5.59,0.2,3,0.308,0.412,0.176,2.60,6,0.309,0.414,0.164,7.30,49,3.35,3.49,0.22,0.309,5.70,0.00,0.00,10,0.96
