Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Anibal Sanchez,$5.2K,R,ATL,SP,WAS,,,,,-400,-4,9.5,-114,4.85,0.52,3,0.339,0.470,0.193,5.30,6,0.388,0.555,0.234,5.20,29,3.41,0.00,0.29,0.372,5.20,0.00,0.00,10.67,2.05
Tyler Skaggs,$9.2K,L,LAA,SP,TEX,,,,,800,-1,8.5,-175,4.86,0.03,4,0.264,0.353,0.137,2.50,5,0.341,0.443,0.168,7.40,24,3.52,0.00,0.23,0.307,5.20,0.00,0.00,18.58,2.02
Daniel Gossett,$5.1K,R,OAK,SP,@ KCR,,,,,-800,-1,9.0,-105,4.57,-0.24,4,0.382,0.521,0.205,2.40,5,0.366,0.544,0.252,4.70,21,4.30,0.00,0.29,0.373,3.70,0.00,0.00,10.32,2.02
Dylan Covey,$4.6K,R,CHW,SP,MIL,,,,,-1400,2,9.5,149,4.15,-0.18,4,0.358,0.494,0.219,3.20,5,0.383,0.541,0.246,3.10,20,4.91,0.00,0.29,0.372,3.10,0.00,0.00,8.94,1.94
Michael Wacha,$9.7K,R,STL,SP,PIT,,,,,1000, ,8.5,-120,4.39,-0.19,4,0.288,0.341,0.106,3.80,5,0.312,0.409,0.141,4.90,40,3.82,0.00,0.16,0.301,4.40,0.00,0.00,18.78,1.94
Jeremy Hellickson,$7.5K,R,WAS,SP,@ ATL,,,,,900,-2,9.5,103,4.65,-0.02,6,0.325,0.478,0.235,2.80,3,0.315,0.453,0.207,3.00,37,4.36,0.00,0.24,0.322,2.90,0.00,0.00,14.49,1.93
Felix Hernandez,$7.8K,R,SEA,SP,TBR,,,,,1300,-7,7.5,106,3.63,-0.31,3,0.352,0.489,0.215,3.60,6,0.323,0.431,0.192,5.00,26,3.99,0.00,0.27,0.333,4.50,0.00,0.00,14.91,1.91
Steven Matz,$6.9K,L,NYM,SP,CHC,,,,,500,-2,7.5,139,3.35,-0.28,4,0.326,0.348,0.090,1.30,5,0.352,0.501,0.225,6.20,22,4.29,0.00,0.25,0.340,4.00,0.00,0.00,13.19,1.91
Rick Porcello,$8.0K,R,BOS,SP,@ HOU,,,,,-700,6,7.5,153,3.25,-0.29,1,0.347,0.503,0.229,4.40,8,0.315,0.430,0.156,4.40,42,3.47,0.00,0.20,0.319,4.40,0.00,0.00,14.19,1.77
Nick Kingham,$8.2K,R,PIT,SP,@ STL,,,,,100,-1,8.5,107,4.11,0.19,2,0.295,0.444,0.205,3.50,7,0.264,0.370,0.174,6.20,4,2.61,0.00,0.19,0.271,5.60,0.00,0.00,14.49,1.77
Mike Clevinger,$11.1K,R,CLE,SP,@ MIN,,,,,2000,-2,8.5,-120,4.38,-0.34,5,0.325,0.420,0.176,3.70,4,0.272,0.319,0.115,6.10,36,3.61,0.00,0.17,0.301,4.70,0.00,0.00,18.79,1.69
Blake Snell,$11.1K,L,TBR,SP,@ SEA,,,,,1800,-1,7.5,-120,3.87,-0.19,3,0.189,0.201,0.058,2.10,6,0.311,0.406,0.173,7.80,34,3.68,0.00,0.16,0.270,5.90,0.00,0.00,17.95,1.62
Aaron Sanchez,$8.0K,R,TOR,SP,@ DET,,,,,1400,-7,9.0,-100,4.43,0.13,3,0.362,0.427,0.153,3.60,6,0.333,0.429,0.171,4.10,17,5.04,0.00,0.22,0.343,3.90,0.00,0.00,12.98,1.62
Alex Wood,$7.3K,L,LAD,SP,@ COL,,,,,900,-4,11.5,-146,6.25,0.41,2,0.252,0.316,0.087,2.50,7,0.273,0.377,0.160,6.80,37,3.28,0.00,0.21,0.268,5.90,0.00,0.00,11.58,1.59
Jakob Junis,$9.7K,R,KCR,SP,OAK,,,,,900,1,9.0,-108,4.43,-0.26,3,0.322,0.435,0.174,3.70,6,0.310,0.432,0.193,5.00,29,3.65,0.00,0.19,0.314,4.50,0.00,0.00,15.27,1.57
Chad Bettis,$5.9K,R,COL,SP,LAD,,,,,100,-4,11.5,130,5.25,0.09,4,0.295,0.419,0.189,3.40,5,0.343,0.456,0.169,3.10,18,4.61,0.00,0.20,0.322,3.20,0.00,0.00,9.2,1.56
Kyle Gibson,$7.8K,R,MIN,SP,CLE,,,,,400,-1,8.5,106,4.12,-0.16,6,0.344,0.447,0.157,3.50,3,0.326,0.421,0.165,4.50,39,4.30,0.00,0.23,0.338,3.80,0.00,0.00,11.86,1.52
Dan Straily,$7.3K,R,MIA,SP,@ ARI,,,,,600, ,9.0,113,4.29,0.06,4,0.328,0.442,0.191,4.40,5,0.323,0.470,0.224,4.10,37,3.75,0.00,0.23,0.325,4.20,0.00,0.00,10.24,1.4
