Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Anthony DeSclafani,$6.9K,R,CIN,SP,@ STL,,,,,400,-7,8.5,133,3.85,-0.14,3,0.324,0.500,0.287,3.40,6,0.341,0.452,0.164,3.90,7,4.01,4.57,0.29,0.335,3.70,0.00,0.00,14.16,2.05
Clayton Kershaw,$12.9K,L,LAD,SP,LAA,,,,,2100,-1,8.5,-227,5.19,0.3,1,0.298,0.423,0.182,2.10,8,0.254,0.345,0.143,9.10,38,2.60,2.80,0.28,0.259,8.30,0.00,0.00,26.13,2.03
Andrew Suarez,$8.8K,L,SFG,SP,OAK,,,,,1100,-2,7.5,-118,3.85,-0.29,2,0.199,0.266,0.089,2.40,7,0.348,0.464,0.171,6.30,14,3.69,3.46,0.19,0.315,5.40,0.00,0.00,17.6,2
Ryne Stanek,$4.0K,R,TBR,SP,@ MIN,,,,,-1500,1,9.0,-105,4.43,0.01,7,0.213,0.203,0.014,6.50,2,0.349,0.488,0.262,8.20,45,2.78,4.03,0.20,0.243,6.90,0.00,0.00,7.86,1.97
Corey Oswalt,$5.5K,R,NYM,SP,WAS,,,,, ,-5,9.0,125,4.17,-0.09,5,0.319,0.478,0.304,2.20,4,0.295,0.395,0.168,5.50,4,4.03,4.38,0.36,0.308,3.70,0.00,0.00,10.72,1.95
Marcus Stroman,$6.1K,R,TOR,SP,@ BOS,,,,,-400, ,10.0,123,4.66,0.39,4,0.303,0.352,0.094,3.40,5,0.332,0.441,0.168,4.20,43,4.61,3.62,0.26,0.319,3.80,0.00,0.00,11.85,1.94
Trevor Bauer,$12.0K,R,CLE,SP,NYY,,,,,-200,2,8.5,-130,4.47,-0.25,5,0.310,0.397,0.160,5.30,4,0.292,0.369,0.129,6.50,49,2.94,3.37,0.17,0.302,5.80,0.00,0.00,22.8,1.9
Jose Urena,$6.3K,R,MIA,SP,PHI,,,,,-700,1,8.0,100,3.93,0.38,5,0.318,0.420,0.173,2.60,4,0.303,0.387,0.151,4.30,49,4.23,4.77,0.18,0.311,3.40,0.00,0.00,11.83,1.88
Brian Johnson,$6.2K,L,BOS,SP,TOR,,,,,500,-6,10.0,-136,5.34,0.11,1,0.249,0.281,0.062,1.90,8,0.363,0.494,0.188,6.00,27,4.00,4.80,0.15,0.350,5.60,0.00,0.00,11.63,1.88
Jeremy Hellickson,$6.7K,R,WAS,SP,@ NYM,,,,,600,-8,9.0,-139,4.83,0.09,4,0.335,0.484,0.236,2.90,5,0.326,0.462,0.211,2.90,42,4.36,5.06,0.24,0.330,2.90,0.00,0.00,12.04,1.8
Burch Smith,$4.0K,R,KCR,SP,@ CHW,,,,,-1500,1,9.5,-101,4.67,0.1,4,0.365,0.522,0.216,4.20,5,0.380,0.483,0.225,7.80,21,3.80,5.04,0.32,0.373,6.20,0.00,0.00,7.21,1.8
Masahiro Tanaka,$8.7K,R,NYY,SP,@ CLE,,,,,-100,5,8.5,113,4.03,-0.25,7,0.300,0.413,0.181,4.50,2,0.327,0.465,0.217,6.20,42,3.09,3.43,0.29,0.306,4.90,0.00,0.00,15.61,1.79
Miguel Castro,$4.0K,R,BAL,SP,TEX,,,,,-1500,1,9.5,112,4.53, ,5,0.330,0.412,0.166,2.00,4,0.260,0.293,0.095,4.40,73,4.98,5.37,0.13,0.299,3.00,0.00,0.00,6.88,1.72
Francisco Liriano,$6.4K,L,DET,SP,@ HOU,,,,,200,-5,7.5,319,2.3,-0.12,2,0.263,0.316,0.126,2.20,7,0.369,0.471,0.193,6.30,49,4.53,5.01,0.19,0.345,5.40,0.00,0.00,10.97,1.71
Tyler Anderson,$7.4K,L,COL,SP,SEA,,,,,100,-4,11.0,-150,6.02,-0.25,3,0.350,0.503,0.244,2.40,6,0.321,0.438,0.192,7.00,34,3.52,4.12,0.25,0.331,5.50,0.00,0.00,12.41,1.68
Jhoulys Chacin,$7.8K,R,MIL,SP,@ PIT,,,,,200,-1,7.5,-103,3.69,-0.63,4,0.343,0.426,0.165,3.00,5,0.263,0.313,0.103,4.80,50,4.18,4.67,0.14,0.299,4.00,0.00,0.00,12.33,1.58
Mike Leake,$5.1K,R,SEA,SP,@ COL,,,,,-3100,15,11.0,134,4.98,-0.25,4,0.327,0.430,0.150,2.30,5,0.319,0.442,0.173,3.80,50,4.39,4.13,0.20,0.323,3.10,0.00,0.00,8,1.57
Patrick Corbin,$10.9K,L,ARI,SP,@ ATL,,,,,2200,-1,8.5,-133,4.5,0.56,2,0.307,0.410,0.176,2.60,7,0.310,0.414,0.163,7.30,50,3.36,3.50,0.21,0.309,6.30,0.00,0.00,16.77,1.54
Sean Manaea,$9.6K,L,OAK,SP,@ SFG,,,,,1700,-3,7.5,103,3.65,-0.21,4,0.265,0.308,0.091,1.50,5,0.320,0.429,0.178,6.20,46,3.96,4.45,0.17,0.296,4.10,0.00,0.00,14.83,1.54
Miles Mikolas,$10.2K,R,STL,SP,CIN,,,,,1500, ,8.5,-150,4.65,-0.36,5,0.303,0.401,0.124,3.30,4,0.194,0.225,0.059,3.50,17,4.00,3.83,0.12,0.255,3.40,0.00,0.00,15.29,1.5
