Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
CC Sabathia,$8.9K,L,NYY,SP,@ TBR,,,,,1400,-9,8.0,-151,4.39,-0.07,2,0.307,0.350,0.117,1.80,7,0.302,0.394,0.153,6.60,39,4.10,0.00,0.26,0.303,5.50,0.00,0.00,16.43,1.85
Zack Wheeler,$6.9K,R,NYM,SP,LAD,,,,,-700,6,7.5,129,3.44,-0.15,4,0.346,0.451,0.188,4.50,5,0.330,0.404,0.130,4.20,30,3.87,0.00,0.23,0.337,4.30,0.00,0.00,12.6,1.83
Shane Bieber,$8.7K,R,CLE,SP,DET,,,,,2100,-16,9.5,-206,5.68,0.09,4,0.536,0.788,0.333,6.10,5,0.165,0.188,0.001,5.20,2,2.87,0.00,0.22,0.330,5.60,0.00,0.00,15.24,1.75
Sean Newcomb,$10.5K,L,ATL,SP,BAL,,,,,1600, ,8.5,-176,4.87,-0.12,1,0.324,0.409,0.179,2.50,8,0.303,0.356,0.123,7.30,32,3.85,0.00,0.13,0.305,6.70,0.00,0.00,18.3,1.74
Fernando Romero,$7.5K,R,MIN,SP,TEX,,,,,1200,-10,9.0,-104,4.58,-0.15,5,0.358,0.521,0.239,3.30,4,0.314,0.347,0.092,6.10,8,4.04,0.00,0.16,0.338,4.50,0.00,0.00,12.95,1.73
Wade LeBlanc,$6.4K,L,SEA,SP,@ BOS,,,,,-800,3,9.5,122,4.42,0.3,4,0.333,0.462,0.186,1.90,5,0.281,0.381,0.159,6.30,62,3.71,0.00,0.18,0.304,4.40,0.00,0.00,10.99,1.72
Jack Flaherty,$9.8K,R,STL,SP,@ MIL,,,,,1500,-3,8.0,103,3.9,-0.28,4,0.345,0.458,0.195,3.60,5,0.264,0.312,0.102,6.60,14,3.31,0.00,0.20,0.300,5.20,0.00,0.00,16.39,1.67
Wei-Yin Chen,$4.6K,L,MIA,SP,@ COL,,,,,-1000,-1,11.0,179,4.5,-0.16,2,0.255,0.362,0.154,1.90,7,0.347,0.470,0.216,4.90,19,4.26,0.00,0.18,0.327,4.20,0.00,0.00,7.41,1.61
Mike Fiers,$6.6K,R,DET,SP,@ CLE,,,,,-500,1,9.5,189,3.82,-0.09,7,0.349,0.475,0.217,4.00,2,0.358,0.490,0.212,4.60,40,3.85,0.00,0.26,0.351,4.10,0.00,0.00,10.61,1.61
Ivan Nova,$6.2K,R,PIT,SP,ARI,,,,,-1200,8,7.5,110,3.6,-0.3,6,0.365,0.511,0.198,2.20,3,0.301,0.417,0.178,4.70,42,4.06,0.00,0.24,0.344,3.00,0.00,0.00,9.74,1.57
Junior Guerra,$8.2K,R,MIL,SP,STL,,,,,200,4,8.0,-117,4.1,-0.22,3,0.318,0.410,0.194,4.50,6,0.325,0.415,0.190,4.50,32,3.88,0.00,0.27,0.323,4.50,0.00,0.00,12.77,1.56
Clayton Richard,$7.9K,L,SDP,SP,@ SFG,,,,,-900,11,7.5,101,3.68,0.18,1,0.283,0.333,0.073,2.70,8,0.364,0.496,0.205,4.60,45,4.56,0.00,0.26,0.355,4.40,0.00,0.00,12.21,1.55
Steven Wright,$8.5K,R,BOS,SP,SEA,,,,,1500,-11,9.5,-137,5.08,0.2,4,0.321,0.411,0.168,2.60,5,0.342,0.469,0.206,3.90,14,4.50,0.00,0.26,0.333,3.30,0.00,0.00,12.99,1.53
Ryne Stanek,$4.4K,R,TBR,SP,NYY,,,,,-1100, ,8.0,136,3.61,0.07,4,0.221,0.220,0.017,6.60,5,0.384,0.570,0.330,8.30,35,2.92,0.00,0.25,0.312,7.60,0.00,0.00,6.6,1.5
Patrick Corbin,$11.6K,L,ARI,SP,@ PIT,,,,,2400, ,7.5,-124,3.9,-0.2,1,0.298,0.402,0.176,2.60,8,0.319,0.430,0.173,7.20,46,3.41,0.00,0.23,0.317,6.70,0.00,0.00,16.84,1.45
Zach Eflin,$8.8K,R,PHI,SP,@ WAS,,,,,400,1,8.5,141,3.79,-0.39,4,0.366,0.532,0.246,3.50,5,0.314,0.422,0.149,3.20,19,3.99,0.00,0.21,0.337,3.40,0.00,0.00,11.49,1.31
