Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Andrew Heaney,$5.9K,L,LAA,SP,@ KCR,,,,,-100, ,9.5,-168,5.36, ,2,0.347,0.412,0.118,6.75,7,0.529,0.882,0.558,11.49,5,0.00,0.00,0.00,0.489,10.44,0.00,0.00,12.12,2.05
Dillon Peters,$5.3K,L,MIA,SP,PIT,,,,,-200,1,8.0,121,3.74, ,2,0.408,0.462,0.077,7.04,7,0.381,0.484,0.200,8.18,8,0.00,0.00,0.00,0.387,7.93,0.00,0.00,10.83,2.04
Yu Darvish,$9.7K,R,CHC,SP,ATL,,,,,200,2,7.5,-204,4.45, ,6,0.347,0.491,0.235,10.70,3,0.263,0.328,0.132,10.45,36,0.00,0.00,0.00,0.319,10.62,0.00,0.00,19.46,2.01
Gerrit Cole,$12.1K,R,HOU,SP,TEX,,,,,2100, ,8.5,-244,5.29, ,6,0.365,0.513,0.233,10.13,3,0.298,0.383,0.148,8.97,35,0.00,0.00,0.00,0.343,9.74,0.00,0.00,24.14,2
Jordan Montgomery,$7.1K,L,NYY,SP,@ DET,,,,,-100,2,9.0,-182,5.19, ,1,0.279,0.370,0.185,6.20,8,0.306,0.381,0.134,8.84,30,0.00,0.00,0.00,0.303,8.55,0.00,0.00,13.74,1.94
Andrew Triggs,$7.7K,R,OAK,SP,@ SEA,,,,,-300,3,8.0,-123,4.15, ,6,0.258,0.320,0.136,7.48,3,0.335,0.426,0.142,8.12,14,0.00,0.00,0.00,0.284,7.69,0.00,0.00,14.48,1.88
Vincent Velasquez,$7.9K,R,PHI,SP,@ TBR,,,,,1200,-6,8.0,-101,4.06, ,4,0.404,0.526,0.210,9.00,5,0.353,0.494,0.235,9.07,17,0.00,0.00,0.00,0.376,9.04,0.00,0.00,14.88,1.88
Steven Matz,$6.9K,L,NYM,SP,MIL,,,,,-100,2,8.0,-121,4.14, ,1,0.335,0.368,0.089,8.27,8,0.398,0.580,0.269,9.19,15,0.00,0.00,0.00,0.391,9.09,0.00,0.00,12.88,1.87
Zack Greinke,$11.3K,R,ARI,SP,@ LAD,,,,,2300,-2,6.5,140,2.91, ,3,0.286,0.359,0.131,10.44,6,0.296,0.411,0.181,9.80,36,0.00,0.00,0.00,0.293,10.01,0.00,0.00,20.77,1.84
Michael Fiers,$6.3K,R,DET,SP,NYY,,,,,-1200,10,9.0,162,3.81, ,4,0.381,0.507,0.232,8.23,5,0.367,0.486,0.211,9.72,30,0.00,0.00,0.00,0.373,9.06,0.00,0.00,11.46,1.82
Chris Tillman,$5.0K,R,BAL,SP,@ BOS,,,,,-500,2,9.5,217,3.57, ,5,0.461,0.607,0.279,6.59,4,0.404,0.578,0.261,6.56,26,0.00,0.00,0.00,0.436,6.58,0.00,0.00,8.83,1.77
Eduardo Rodriguez,$8.5K,L,BOS,SP,BAL,,,,,1900,-8,9.5,-248,5.93, ,1,0.351,0.438,0.162,11.57,8,0.313,0.415,0.191,10.65,26,0.00,0.00,0.00,0.317,10.75,0.00,0.00,14.48,1.7
Kenta Maeda,$10.0K,R,LAD,SP,ARI,,,,,700, ,6.5,-154,3.59, ,4,0.328,0.460,0.216,9.33,5,0.271,0.371,0.163,12.42,36,0.00,0.00,0.00,0.296,11.05,0.00,0.00,16.93,1.69
Michael Clevinger,$9.5K,R,CLE,SP,TOR,,,,,1200,-1,8.5,-145,4.61, ,3,0.374,0.483,0.221,11.86,6,0.271,0.297,0.102,10.15,30,0.00,0.00,0.00,0.305,10.72,0.00,0.00,15.74,1.66
Marcus Stroman,$9.3K,R,TOR,SP,@ CLE,,,,,2200,-7,8.5,130,3.89, ,6,0.293,0.331,0.085,8.08,3,0.337,0.446,0.173,8.59,35,0.00,0.00,0.00,0.308,8.25,0.00,0.00,13.57,1.46
Cole Hamels,$9.1K,L,TEX,SP,@ HOU,,,,,1800,-4,8.5,214,3.21, ,1,0.207,0.248,0.094,6.27,8,0.349,0.454,0.209,8.04,26,0.00,0.00,0.00,0.333,7.84,0.00,0.00,12.76,1.4
Kyle Freeland,$6.7K,L,COL,SP,@ WAS,,,,,900,-6,8.5,160,3.62, ,1,0.338,0.443,0.158,11.16,8,0.358,0.457,0.171,5.40,34,0.00,0.00,0.00,0.356,6.04,0.00,0.00,9.16,1.37
Tyler Mahle,$7.7K,R,CIN,SP,STL,,,,,1400,-8,9.5,146,4.19, ,3,0.511,0.696,0.348,9.00,6,0.277,0.299,0.065,6.87,6,0.00,0.00,0.00,0.355,7.58,0.00,0.00,10.45,1.36
