Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Jon Lester,$8.1K,L,CHC,SP,MIN,,,,,-900,6,12.0,-163,6.74,6.74,3,0.254,0.333,0.127,2.70,6,0.317,0.408,0.165,6.30,46,3.73,4.12,0.20,0.296,5.10,0.00,0.00,16.28,2.01
Lance Lynn,$7.3K,R,MIN,SP,@ CHC,,,,,-600,2,12.0,150,5.26,5.26,6,0.356,0.457,0.205,2.90,3,0.282,0.344,0.127,5.60,45,4.17,4.63,0.20,0.331,3.80,0.00,0.00,14.12,1.93
Charlie Morton,$12.5K,R,HOU,SP,@ TBR,,,,,2100, ,7.0,-148,3.81,0.1,3,0.267,0.309,0.128,6.90,6,0.323,0.419,0.172,4.50,39,3.29,3.43,0.22,0.304,5.30,0.00,0.00,23.92,1.91
J.A. Happ,$10.2K,L,TOR,SP,DET,,,,,800,3,9.0,-190,5.24,0.22,1,0.216,0.288,0.102,1.80,8,0.310,0.401,0.153,7.90,40,3.33,3.85,0.19,0.300,7.20,0.00,0.00,18.93,1.86
Tyson Ross,$7.9K,R,SDP,SP,PIT,,,,,500,-3,7.5,106,3.63,-0.06,5,0.347,0.431,0.167,3.80,4,0.301,0.359,0.148,4.30,28,4.28,4.80,0.18,0.327,4.00,0.00,0.00,14.73,1.86
Cole Hamels,$9.7K,L,TEX,SP,CHW,,,,,1000, ,10.5,-155,5.8,0.18,0,0.260,0.307,0.113,1.20,9,0.328,0.433,0.195,6.60,38,4.07,4.57,0.23,0.328,6.60,0.00,0.00,17.9,1.85
Gio Gonzalez,$8.5K,L,WAS,SP,@ PHI,,,,,200,-2,9.0,-143,4.86,0.29,2,0.241,0.294,0.102,2.20,7,0.311,0.388,0.155,6.90,46,3.81,4.16,0.19,0.295,5.80,0.00,0.00,15.68,1.84
Zack Godley,$9.2K,R,ARI,SP,SFG,,,,,1100,-4,8.0,-127,4.18,-0.32,5,0.307,0.367,0.134,4.90,4,0.304,0.393,0.162,5.50,39,3.68,3.65,0.23,0.306,5.20,0.00,0.00,16.82,1.83
James Paxton,$12.1K,L,SEA,SP,KCR,,,,,2300, ,7.5,-262,4.75,-0.03,2,0.296,0.360,0.105,2.00,7,0.266,0.341,0.130,9.60,39,2.55,3.19,0.16,0.273,7.90,0.00,0.00,21.55,1.78
Dan Straily,$6.4K,R,MIA,SP,NYM,,,,,200,-2,8.0,103,3.89,-0.04,4,0.333,0.444,0.195,4.50,5,0.338,0.487,0.235,4.20,42,3.73,4.81,0.24,0.336,4.30,0.00,0.00,11.25,1.76
Freddy Peralta,$7.9K,R,MIL,SP,@ CIN,,,,,-600,3,9.0,-128,4.72, ,4,0.233,0.244,0.101,7.70,5,0.089,0.059,0.030,6.50,4,1.45,2.77,0.08,0.153,7.00,0.00,0.00,13.8,1.75
Jameson Taillon,$8.4K,R,PIT,SP,@ SDP,,,,,500,-4,7.5,-121,3.87,0.06,4,0.346,0.444,0.159,3.20,5,0.303,0.400,0.149,5.80,38,3.70,3.88,0.16,0.322,4.70,0.00,0.00,14.52,1.73
Luis Severino,$13.1K,R,NYY,SP,BOS,,,,,2300, ,8.5,-182,4.89,0.21,5,0.276,0.354,0.145,5.40,4,0.251,0.312,0.110,6.60,45,2.75,3.05,0.20,0.265,5.90,0.00,0.00,21.28,1.62
Ross Stripling,$10.5K,R,LAD,SP,COL,,,,,1400,1,8.5,-207,5.09,0.32,3,0.253,0.329,0.111,5.70,6,0.313,0.437,0.172,6.00,65,2.90,3.13,0.22,0.293,5.90,0.00,0.00,16.01,1.52
Derek Holland,$7.4K,L,SFG,SP,@ ARI,,,,,300,-4,8.0,111,3.82,-0.18,3,0.270,0.319,0.116,1.20,6,0.391,0.547,0.257,7.00,43,4.42,5.28,0.23,0.351,5.10,0.00,0.00,10.9,1.47
Blake Snell,$11.9K,L,TBR,SP,HOU,,,,,2800,-2,7.0,131,3.19,-0.1,2,0.193,0.203,0.059,2.10,7,0.310,0.395,0.169,7.90,39,3.62,4.21,0.16,0.284,6.60,0.00,0.00,16.03,1.35
Mike Clevinger,$10.8K,R,CLE,SP,@ OAK,,,,,1200,2,9.0,-149,4.91,0.46,4,0.322,0.406,0.167,3.80,5,0.272,0.322,0.115,6.30,40,3.58,4.08,0.16,0.294,5.20,0.00,0.00,14.47,1.34
Mike Foltynewicz,$11.8K,R,ATL,SP,@ STL,,,,,3200,-5,8.5,-116,4.34,0.17,2,0.346,0.442,0.178,4.50,7,0.289,0.359,0.128,4.90,43,3.67,4.29,0.16,0.302,4.80,0.00,0.00,15.85,1.34
