Pitchers ,Points,Salary,Team, Opp. ,Score, Stats Summary
 Jason Hammel ^0, 32.40,"$4,000",KAN,@ tex, 5-3,  5.1IP 4H 2BB 10K Win 
 Walker Buehler ^9, 31.35,"$10,600",LAD,v sdg, 6-1,  7.0IP 4H R ER 8K Win 
 Trevor Bauer ^0, 30.30,"$10,600",CLE,v hou, 10-9(F14),  7.1IP 5H 4R 4ER 2BB 13K 
 Mike Foltynewicz ^0, 28.15,"$7,500",ATL,@ bos, 7-1,  7.0IP 3H R ER 3BB 7K Win 
 Masahiro Tanaka ^0, 27.90,"$6,700",NYY,v laa, 3-1,  6.0IP 3H R ER 3BB 8K Win 
 Stephen Strasburg ^9, 27.65,"$12,600",WAS,@ mia, 5-2,  5.0IP 3H 2BB 8K HB Win 
 Blaine Hardy ^0, 27.35,"$4,300",DET,v chw, 3-2,  7.0IP 3H R ER BB 6K Win 
 Frankie Montas ^0, 26.50,"$4,000",OAK,v ari, 2-1,  6.0IP 3H R ER 2BB 7K Win 
 James Happ ^9, 26.20,"$10,300",TOR,@ phi, 5-3,  6.2IP 6H 3R 2ER 2BB 8K Win 
 German Marquez ^9, 25.55,"$4,200",COL,v cin, 8-2,  7.0IP 5H R ER 2BB 6K Win 
 Jose Berrios ^0, 23.10,"$11,100",MIN,@ sea, 1-3,  7.1IP 8H 2R 2ER BB 8K Loss 
 Mike Leake ^0, 21.60,"$4,400",SEA,v min, 3-1,  8.0IP 4H R ER 2K Win 
 Gerrit Cole ^0, 21.55,"$11,600",HOU,@ cle, 9-10(F14),  7.0IP 4H 3R 3ER 2BB 8K HB 
 Austin Pruitt , 20.95,"$4,100",TAM,v bal, 8-3,  5.2IP 3H 5K Save 
 Nick Pivetta ^9, 17.65,"$9,600",PHI,v tor, 3-5,  5.0IP 4H 2R 2ER 2BB 7K E Loss 
 Jameson Taillon ^9, 16.65,"$5,800",PIT,v stl, 4-6,  6.1IP 5H 3R 3ER BB 6K 
 Zack Greinke ^0, 14.10,"$10,400",ARI,@ oak, 1-2,  6.0IP 6H 2R 2ER 3BB 5K Loss 
 Randy Rosario , 13.45,N/A,CHC,v sfo, 8-3,  2.1IP H 2BB 3K Win 
 Mike Wright , 13.00,"$4,400",BAL,@ tam, 3-8,  2.2IP 2H 2BB 5K HB 
