Pitchers ,Points,Salary,Team, Opp. ,Score, Stats Summary
 Manny Machado ^3, 12.00,"$5,100",BAL,@ laa, 3-12,  2/4 R 2RBI 
 Robinson Cano ^3, 12.00,"$3,800",SEA,v oak, 4-1,  2/4 R 2RBI 
 Matt Kemp ^3, 12.00,"$3,700",LAD,@ ari, 5-2,  2/3 R 2B BB SO 
 Robinson Chirinos ^8, 12.00,"$3,100",TEX,v bos, 11-5,  2/4 R RBI 2B SO 
 Jason Kipnis ^2, 12.00,"$3,600",CLE,v tor(2), 13-4,  2/5 2R BB 
 Tyler Naquin ^6, 12.00,"$2,700",CLE,v tor(2), 13-4,  2/5 2R 2B 2SO 
 Dwight Smith ^7, 12.00,"$2,000",TOR,@ cle(2), 4-13,  2/4 RBI 2-2B 
 A.J. Pollock ^4, 11.00,"$5,500",ARI,v lad, 2-5,  2/4 SO SB 
 Ian Kinsler ^1, 11.00,"$3,700",LAA,v bal, 12-3,  1/4 2R 2B BB 2SO 
 Rajai Davis ^2, 11.00,"$2,600",CLE,v tor(1), 11-13(F11),  2/6 SO SB 2CS 
 Didi Gregorius ^3, 10.00,"$4,800",NYY,@ hou, 6-5,  2/5 R 2B 2SO 
 Delino DeShields Jr. ^1, 10.00,"$3,500",TEX,v bos, 11-5,  2/5 2R SO E 
 Trey Mancini ^1, 10.00,"$3,500",BAL,@ laa, 3-12,  2/4 2R 
 Dixon Machado ^9, 10.00,"$2,700",DET,@ kan, 6-10,  2/4 R 2B 
 Christian Vazquez ^8, 10.00,"$2,300",BOS,@ tex, 5-11,  2/4 R RBI SO 
 Charlie Culberson ^7, 10.00,"$2,200",ATL,@ nym, 11-0,  2/5 R RBI SO 
 Jeimer Candelario ^2,  9.00,"$4,100",DET,@ kan, 6-10,  1/5 2RBI 2B 2SO 
 Eddie Rosario ^5,  9.00,"$3,700",MIN,@ chw, 5-6,  1/4 R RBI 2B SO 
 Gleyber Torres ^9,  9.00,"$3,300",NYY,@ hou, 6-5,  1/3 3RBI SO SF 
 Isiah Kiner-Falefa ^3,  9.00,"$3,200",TEX,v bos, 11-5,  1/4 R RBI BB E 
 Wilmer Difo ^9,  9.00,"$3,000",WAS,v pit, 3-1,  1/1 R 2BB 
 Brandon Guyer ^7,  9.00,"$2,600",CLE,v tor(1), 11-13(F11),  1/3 R RBI 2B 
 Adam Engel ^9,  9.00,"$2,500",CHW,v min, 6-5,  0/1 R BB SB S 
 Roberto Perez ^7,  9.00,"$2,600",CLE,v tor(2), 13-4,  1/4 R RBI BB 2SO 
 Matt Davidson ^5,  8.00,"$4,000",CHW,v min, 6-5,  2/4 2B 2SO 
 Shin-Soo Choo ^2,  8.00,"$3,600",TEX,v bos, 11-5,  2/5 R SO 
 Miguel Andujar ^7,  8.00,"$3,500",NYY,@ hou, 6-5,  2/4 R SO 
 Brian McCann ^8,  8.00,"$3,400",HOU,v nyy, 5-6,  2/4 RBI SO 
 Jose Iglesias ^8,  8.00,"$2,700",DET,@ kan, 6-10,  2/5 RBI SO 
 Gregorio Petit ^8,  8.00,"$2,400",MIN,@ chw, 5-6,  2/4 R SO E 
 Xander Bogaerts ^4,  7.00,"$5,200",BOS,@ tex, 5-11,  1/3 2B BB 2E 
 Cody Bellinger ^4,  7.00,"$4,400",LAD,@ ari, 5-2,  1/3 RBI 2B SF 
 Gregory Polanco ^2,  7.00,"$3,700",PIT,@ was, 1-3,  1/4 RBI 2B 
 Alex Bregman ^6,  7.00,"$3,700",HOU,v nyy, 5-6,  1/3 R HBP 
 James McCann ^7,  7.00,"$3,300",DET,@ kan, 6-10,  1/4 RBI BB 3SO 
 Marwin Gonzalez ^7,  7.00,"$3,200",HOU,v nyy, 5-6,  1/4 R RBI 2SO 
 Yolmer Sanchez ^1,  7.00,"$3,100",CHW,v min, 6-5,  1/4 2RBI SO CS 
 Nicky Delmonico ^4,  7.00,"$3,000",CHW,v min, 6-5,  1/3 R HBP SO CS 
 Chris Davis ^5,  7.00,"$2,900",BAL,@ laa, 3-12,  1/3 RBI BB SO 
 Ryan Rua ^9,  7.00,"$2,600",TEX,v bos, 11-5,  1/4 R RBI SO 
 Omar Narvaez ^8,  7.00,"$2,200",CHW,v min, 6-5,  1/3 R 2B SO 
 Yonder Alonso ^5,  7.00,"$4,000",CLE,v tor(2), 13-4,  1/4 R BB SO 
 Tim Locastro ^8,  7.00,N/A,LAD,@ ari, 5-2,  0/3 HBP 2SO SB 
 Michael Brantley ^4,  7.00,"$4,300",CLE,v tor(2), 13-4,  1/3 RBI BB SF 
 Freddie Freeman ^3,  6.00,"$5,400",ATL,@ nym, 11-0,  0/4 2R BB SO 
 J.D. Martinez ^3,  6.00,"$5,300",BOS,@ tex, 5-11,  2/5 SO 
 Gary Sanchez ^5,  6.00,"$4,900",NYY,@ hou, 6-5,  0/2 R 2BB 2SO 
 Jed Lowrie ^3,  6.00,"$4,500",OAK,@ sea, 1-4,  2/4 2SO 
 Ender Inciarte ^9,  6.00,"$4,100",ATL,@ nym, 11-0,  0/3 R 2BB 
 Blake Swihart ^7,  6.00,"$2,900",BOS,@ tex, 5-11,  0/2 R 2BB 
 Jason Castro ^9,  6.00,"$2,100",MIN,@ chw, 5-6,  0/1 RBI BB HBP SF 
 Khris Davis ^4,  5.00,"$4,900",OAK,@ sea, 1-4,  1/3 BB 
 George Springer ^1,  5.00,"$4,900",HOU,v nyy, 5-6,  1/5 RBI SO 
 Rafael Devers ^5,  5.00,"$4,000",BOS,@ tex, 5-11,  1/5 R SO E 
 Asdrubal Cabrera ^4,  5.00,"$3,900",NYM,v atl, 0-11,  1/3 2B SO 
 Eduardo Nunez ^6,  5.00,"$3,900",BOS,@ tex, 5-11,  1/4 R SO 
 Josh Reddick ^5,  5.00,"$3,800",HOU,v nyy, 5-6,  1/4 R 
 Aaron Hicks ,  5.00,"$3,500",NYY,@ hou, 6-5,  1/1 R 
 Yulieski Gurriel ^4,  5.00,"$3,300",HOU,v nyy, 5-6,  1/4 R 
 Jonathan Lucroy ^9,  5.00,"$3,000",OAK,@ sea, 1-4,  1/3 2B 2SO E 
 Chase Utley ,  5.00,"$3,000",LAD,@ ari, 5-2,  1/2 R 
 Alex Verdugo ^7,  5.00,"$3,000",LAD,@ ari, 5-2,  1/4 2B 
 Preston Tucker ,  5.00,"$3,000",ATL,@ nym, 11-0,  1/1 2B 
 Alcides Escobar ^9,  5.00,"$2,900",KAN,v det, 10-6,  1/4 R 
 Erik Gonzalez ^9,  5.00,"$2,900",CLE,v tor(1), 11-13(F11),  1/3 R SO 
 Jace Peterson ^2,  5.00,"$2,800",BAL,@ laa, 3-12,  1/3 BB SO 
 Ronald Torreyes ^8,  5.00,"$2,700",NYY,@ hou, 6-5,  1/3 RBI 
 Jon Jay ^6,  5.00,"$2,500",KAN,v det, 10-6,  1/4 RBI 
 Kyle Farmer ^6,  5.00,"$2,400",LAD,@ ari, 5-2,  1/4 RBI E 
 Joey Gallo ^5,  4.00,"$4,200",TEX,v bos, 11-5,  0/3 R HBP 2SO 
 Jose Abreu ^3,  4.00,"$4,100",CHW,v min, 6-5,  0/3 R BB SO 
 Eduardo Escobar ^4,  4.00,"$3,900",MIN,@ chw, 5-6,  0/3 R BB 
 Chris Taylor ^1,  4.00,"$3,600",LAD,@ ari, 5-2,  0/4 R BB 
 Luke Maile ,  4.00,"$3,200",TOR,@ cle(1), 13-11(F11),  R BB 
 Colin Moran ^7,  4.00,"$3,200",PIT,@ was, 1-3,  0/2 R HBP 
 Renato Nunez ^7,  4.00,"$2,900",TEX,v bos, 11-5,  0/3 R RBI SO SF 
 Johan Camargo ^6,  4.00,"$2,700",ATL,@ nym, 11-0,  0/4 R BB 2SO 
 Miguel Cabrera ^3,  3.00,"$4,600",DET,@ kan, 6-10,  1/4 SO 
 Mitch Haniger ^5,  3.00,"$4,500",SEA,v oak, 4-1,  1/4 
 Corey Dickerson ^5,  3.00,"$4,000",PIT,@ was, 1-3,  1/4 
 Whit Merrifield ^1,  3.00,"$3,800",KAN,v det, 10-6,  1/5 SO 
 Chad Pinder ^8,  3.00,"$3,600",OAK,@ sea, 1-4,  1/2 CS 
 Joe Mauer ^2,  3.00,"$3,500",MIN,@ chw, 5-6,  1/4 
 Steven Pearce ^8,  3.00,"$3,500",TOR,@ cle(1), 13-11(F11),  1/3 SO 
 Mark Trumbo ^6,  3.00,"$3,500",BAL,@ laa, 3-12,  1/4 
 Adam Jones ^4,  3.00,"$3,300",BAL,@ laa, 3-12,  1/4 
 David Freese ^4,  3.00,"$3,300",PIT,@ was, 1-3,  1/4 SO 
 Kole Calhoun ^8,  3.00,"$3,200",LAA,v bal, 12-3,  1/4 CS 
 Josh Bell ,  3.00,"$3,200",PIT,@ was, 1-3,  1/1 
 Adrian Gonzalez ^6,  3.00,"$3,200",NYM,v atl, 0-11,  1/4 SO 
 Matt Wieters ^7,  3.00,"$3,100",WAS,v pit, 3-1,  1/3 
 Chris Owings ^1,  3.00,"$3,000",ARI,v lad, 2-5,  1/4 SO 
 Adam Frazier ^1,  3.00,"$3,000",PIT,@ was, 1-3,  1/4 
 Tyler Naquin ,  3.00,"$2,700",CLE,v tor(1), 11-13(F11),  1/2 SO 
 Juan Lagares ,  3.00,"$2,600",NYM,v atl, 0-11,  1/1 
 Jake Marisnick ^9,  3.00,"$2,500",HOU,v nyy, 5-6,  1/2 
 Kevin Pillar ^5,  3.00,"$3,700",TOR,@ cle(2), 4-13,  1/4 
 Aaron Judge ^2,  2.00,"$5,200",NYY,@ hou, 6-5,  0/5 RBI 
 Giancarlo Stanton ^4,  2.00,"$4,800",NYY,@ hou, 6-5,  0/3 BB 2SO 
 Paul Goldschmidt ^3,  2.00,"$4,500",ARI,v lad, 2-5,  0/4 R 2SO 
 Hanley Ramirez ^2,  2.00,"$4,400",BOS,@ tex, 5-11,  0/4 BB 
 Yoenis Cespedes ^3,  2.00,"$4,200",NYM,v atl, 0-11,  0/2 BB SO 
 Yan Gomes ^6,  2.00,"$3,600",CLE,v tor(1), 11-13(F11),  0/4 BB 2SO 
 Michael Conforto ^5,  2.00,"$3,500",NYM,v atl, 0-11,  0/3 BB 2SO 
 Kyle Seager ^6,  2.00,"$3,400",SEA,v oak, 4-1,  0/3 HBP SO 
 Brandon Nimmo ,  2.00,"$3,200",NYM,v atl, 0-11,  BB 
 Daniel Descalso ,  2.00,"$3,100",ARI,v lad, 2-5,  0/1 HBP 
 Aledmys Diaz ,  2.00,"$2,800",TOR,@ cle(1), 13-11(F11),  0/2 BB SO 
 Martin Maldonado ^9,  2.00,"$2,300",LAA,v bal, 12-3,  0/3 BB 2SO 
 Jeff Mathis ^8,  2.00,"$2,000",ARI,v lad, 2-5,  0/2 BB 
 Luke Maile ^8,  2.00,"$3,200",TOR,@ cle(2), 4-13,  0/3 BB SO 
 Bryce Harper ^1,  0.00,"$5,700",WAS,v pit, 3-1,  0/4 SO 
 Jose Altuve ^2,  0.00,"$5,100",HOU,v nyy, 5-6,  0/5 2SO 
 Starling Marte ^3,  0.00,"$4,500",PIT,@ was, 1-3,  0/4 SO 
 Brian Dozier ^1,  0.00,"$4,300",MIN,@ chw, 5-6,  0/5 
 Marcus Semien ^1,  0.00,"$4,200",OAK,@ sea, 1-4,  0/4 SO 
 Matt Chapman ^5,  0.00,"$4,100",OAK,@ sea, 1-4,  0/4 SO 
 Matt Olson ^6,  0.00,"$4,000",OAK,@ sea, 1-4,  0/3 
 David Peralta ,  0.00,"$4,000",ARI,v lad, 2-5,  0/1 
 Yonder Alonso ,  0.00,"$4,000",CLE,v tor(1), 11-13(F11),  0/1 SO 
 Jean Segura ^2,  0.00,"$3,900",SEA,v oak, 4-1,  0/2 2S 
 Joc Pederson ,  0.00,"$3,800",LAD,@ ari, 5-2,  0/1 SO 
 Matt Adams ^3,  0.00,"$3,800",WAS,v pit, 3-1,  0/4 
